Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.08385,63.604,30.738,234.0,3917.65,1.471
20180402,0.08385,64.86,27.347,371.0,4242.074,1.239
20180403,0.08385,62.287,21.714,251.0,4219.134,1.199
20180404,0.08385,43.87,23.835,352.0,4224.074,1.23
20180405,0.08385,11.147,4.462,293.0,4145.583,1.14
20180507,0.0301,71.192,31.269,101.0,4318.819,1.448
20180510,0.0301,65.254,31.423,244.0,4666.778,1.273
20180511,0.0301,121.549,66.226,192.0,4905.018,1.461
20180512,0.0301,75.102,41.679,56.0,4625.437,1.331
20180513,0.04515,36.238,19.147,130.0,4106.363,1.443
20180514,0.04515,93.128,57.965,313.0,4436.265,1.218
20180515,0.04515,82.415,51.467,273.0,4615.427,1.327
20180516,0.04515,38.932,22.486,228.0,4221.379,1.164
20180517,0.04515,16.703,7.38,185.0,4242.139,1.095
20180518,0.04515,13.436,3.672,107.0,4849.428,1.279
20180519,0.04515,15.302,5.867,91.0,5233.321,1.518
20180530,0.04515,64.5,25.167,269.0,4548.435,1.231
20180603,0.03655,29.729,15.949,70.0,4191.36,1.561
20180605,0.03655,44.615,20.692,139.0,4741.507,1.321
20180606,0.03655,27.589,16.339,68.0,4117.918,1.496
20180607,0.03655,41.741,25.438,180.0,4609.018,1.284
20180608,0.03655,29.904,16.788,117.0,4876.76,1.393
20180609,0.03655,36.653,21.129,52.0,5012.868,1.64
20180610,0.02365,12.86,4.954,77.0,4020.85,1.435
20180611,0.02365,10.89,3.532,113.0,4402.531,1.244
20180612,0.02365,13.762,4.674,111.0,4769.528,1.323
20180613,0.02365,27.63,15.363,57.0,4161.336,1.506
20180614,0.02365,34.691,20.253,89.0,4500.277,1.256
20180615,0.02365,17.382,10.873,118.0,4837.038,1.371
20181010,0.0043,33.064,14.886,76.0,4467.012,1.334
20181011,0.0043,28.314,11.525,97.0,4550.685,1.347
20181012,0.0043,33.576,16.124,73.0,4981.703,1.433
20181013,0.0043,54.144,29.781,15.0,5123.031,1.558
20181014,0.0258,49.454,29.163,70.0,4212.316,1.587
20181015,0.0258,72.787,41.473,454.0,4345.712,1.363
20181016,0.0258,70.093,37.558,400.0,4505.261,1.265
20181017,0.0258,41.293,20.5,243.0,4539.741,1.3
20181018,0.0258,24.807,11.36,123.0,4454.952,1.29
20181019,0.0258,26.661,10.976,85.0,4808.589,1.452
20181020,0.0258,41.356,20.506,71.0,5259.831,1.583
20181021,0.01935,40.086,21.354,120.0,3970.524,1.481
20181022,0.01935,75.742,40.943,201.0,4398.304,1.322
20181023,0.01935,68.444,37.549,275.0,4427.604,1.329
20181024,0.01935,43.59,17.187,231.0,4560.282,1.388
20181025,0.01935,38.526,16.912,115.0,3737.778,1.365
20181026,0.01935,42.969,21.942,79.0,5042.707,1.443
20181027,0.01935,26.598,6.119,30.0,5795.878,1.643
20181028,0.0129,21.812,9.673,71.0,3929.469,1.458
20181029,0.0129,22.679,9.91,85.0,4166.635,1.315
20181030,0.0129,23.088,10.953,154.0,4572.653,1.188
20181031,0.0129,25.943,13.658,62.0,4577.339,1.279
20181101,0.0129,34.927,19.729,108.0,4636.881,1.267
20181102,0.0129,41.933,23.738,90.0,5621.428,1.39
20181103,0.0129,50.65,30.633,96.0,5895.067,1.526
20181104,0.08815,49.799,32.094,229.0,4223.56,1.471
20181105,0.08815,53.772,32.919,390.0,4881.275,1.254
20181106,0.08815,155.715,102.428,613.0,4529.872,1.276
20181107,0.08815,95.008,63.242,588.0,4571.283,1.323
20181108,0.08815,27.808,13.569,435.0,4296.919,1.364
20181109,0.08815,43.993,21.815,372.0,4951.698,1.569
20181110,0.08815,86.492,50.791,247.0,5288.752,2.143
20181111,0.0645,77.951,46.578,351.0,4167.833,2.528
20181112,0.0645,32.126,15.437,371.0,4431.801,1.347
20181113,0.0645,43.617,24.635,458.0,4578.461,1.334
20181114,0.0645,38.208,22.712,341.0,4651.568,1.358
20181115,0.0645,52.371,32.2,283.0,4626.861,1.267
20181116,0.0645,59.648,40.337,379.0,4883.236,1.309
20181117,0.0645,36.183,20.185,120.0,5275.55,1.43
20181118,0.03225,41.285,24.558,173.0,4269.322,1.395
20181119,0.03225,51.852,28.803,311.0,4508.983,1.237
20181120,0.03225,41.888,18.06,288.0,4209.817,1.191
20181121,0.03225,41.956,20.208,174.0,3916.233,1.165
20181122,0.03225,26.524,12.075,26.0,4096.252,1.178
20181123,0.03225,32.117,15.739,106.0,4927.98,1.348
20181124,0.03225,28.0,16.215,73.0,3903.032,1.494
20181125,0.0817,55.044,37.852,230.0,3015.272,1.365
20181126,0.0817,80.501,51.043,442.0,3784.917,1.23
20181127,0.0817,128.183,72.539,500.0,4282.996,1.197
20181128,0.0817,115.081,22.719,520.0,4597.156,1.198
20181129,0.0817,59.274,19.018,403.0,4605.998,1.207
20181130,0.0817,54.476,20.683,366.0,4972.006,1.345
20181201,0.0817,42.535,21.649,170.0,4326.229,1.42
20181202,0.02795,46.535,25.137,163.0,3485.993,1.381
20181203,0.02795,38.513,20.41,245.0,3708.389,1.199
20181204,0.02795,34.764,17.539,206.0,4028.915,1.214
20181205,0.02795,28.975,12.481,187.0,4030.804,1.179
20181206,0.02795,34.699,16.613,88.0,4023.31,1.168
20181207,0.02795,23.296,9.351,79.0,4208.07,1.309
20181208,0.02795,27.901,11.213,40.0,4050.196,1.372
20181209,0.01505,29.681,13.74,63.0,3286.317,1.275
20181210,0.01505,38.842,20.015,122.0,3883.008,1.183
20181211,0.01505,44.66,25.879,166.0,3686.998,1.239
20181212,0.01505,43.228,21.201,224.0,3647.798,1.218
20181213,0.01505,41.449,23.508,123.0,3917.805,1.188
20181214,0.01505,35.085,18.117,73.0,4295.769,1.304
20181215,0.01505,65.055,41.538,98.0,4313.303,1.48
20181216,0.04945,52.756,35.362,216.0,3329.762,1.326
20181217,0.04945,75.581,47.427,482.0,3788.044,1.159
20181218,0.04945,54.34,31.154,363.0,3344.287,1.225
20181219,0.04945,43.645,26.578,369.0,3547.467,1.178
