Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,56.253,28.952,234.0,14775.795,1.255
20180402,0.03276,55.434,23.06,371.0,28435.037,1.77
20180403,0.03276,56.772,17.012,251.0,29660.658,1.877
20180404,0.03276,18.611,10.857,352.0,29619.215,1.795
20180405,0.03276,12.575,9.218,293.0,28859.575,1.805
20180406,0.03276,69.85,16.085,627.0,29131.658,1.804
20180407,0.03276,38.981,18.167,207.0,22595.586,1.51
20180408,0.02352,23.839,12.762,199.0,14765.498,1.419
20180409,0.02352,37.75,26.726,407.0,28412.567,1.699
20180410,0.02352,39.033,19.035,278.0,29952.159,1.948
20180411,0.02352,57.263,22.135,357.0,30152.227,1.797
20180412,0.02352,37.068,13.204,236.0,30542.709,1.825
20180413,0.02352,28.124,12.159,223.0,31268.397,1.895
20180414,0.02352,18.8,10.336,95.0,20826.559,1.639
20180416,0.03276,27.576,17.148,318.0,29289.4,1.75
20180417,0.03276,46.798,25.459,350.0,30373.865,1.825
20180418,0.03276,57.162,29.634,436.0,30582.113,1.838
20180419,0.03276,69.533,34.447,361.0,30373.896,1.938
20180420,0.03276,81.783,45.017,361.0,30720.922,2.013
20180421,0.03276,60.394,35.806,159.0,23603.863,1.758
20180422,0.01932,30.553,17.708,198.0,14120.254,1.346
20180423,0.01932,6.701,4.637,179.0,26193.16,1.64
20180424,0.01932,8.04,4.247,259.0,29541.89,1.778
20180425,0.01932,26.834,21.617,298.0,31080.691,1.888
20180426,0.01932,32.374,23.706,258.0,31472.788,1.891
20180427,0.01932,42.435,31.234,165.0,32217.159,1.966
20180428,0.01932,50.813,34.164,159.0,23259.567,1.704
20180429,0.0252,50.958,31.315,196.0,16313.796,1.392
20180430,0.0252,70.167,51.31,358.0,28055.837,1.832
20180501,0.0252,56.987,44.445,257.0,21181.32,1.534
20180502,0.0252,45.941,36.764,226.0,29196.972,1.86
20180503,0.0252,27.059,13.936,210.0,30647.711,1.945
20180504,0.0252,40.202,16.141,171.0,33677.842,1.995
20180505,0.0252,38.544,20.751,70.0,23015.809,1.757
20180506,0.01176,11.947,8.162,38.0,15801.715,1.578
20180507,0.01176,32.387,19.899,101.0,18416.7,1.316
20180508,0.01176,19.09,8.889,265.0,29728.154,1.689
20180509,0.01176,22.567,9.464,209.0,31279.009,1.863
20180510,0.01176,37.29,20.868,244.0,32247.238,1.894
20180511,0.01176,60.919,40.111,192.0,33221.218,2.022
20180512,0.01176,31.919,20.83,56.0,20766.741,1.694
20180513,0.01764,21.104,15.72,130.0,17272.568,1.435
20180514,0.01764,79.513,60.846,313.0,29778.055,1.871
20180515,0.01764,80.691,65.888,273.0,31755.537,1.993
20180516,0.01764,38.364,30.823,228.0,28950.349,1.983
20180517,0.01764,20.008,14.674,185.0,29746.86,1.945
20180518,0.01764,13.666,4.946,107.0,31754.434,1.881
20180519,0.01764,12.629,6.904,91.0,25968.355,1.878
20180520,0.02016,11.158,7.626,104.0,18075.751,1.5
20180521,0.02016,21.269,12.992,148.0,29343.542,1.899
20180522,0.02016,40.49,28.119,94.0,19580.481,1.937
20180523,0.02016,49.033,16.148,318.0,30068.888,1.766
20180524,0.02016,94.747,23.61,377.0,30743.634,1.906
20180525,0.02016,93.124,35.224,235.0,30644.549,1.99
20180526,0.02016,76.183,36.022,119.0,24277.878,1.863
20180527,0.01764,68.095,29.616,116.0,16695.246,1.43
20180528,0.01764,46.282,24.423,177.0,29031.478,1.905
20180530,0.01764,43.288,26.533,269.0,30853.326,1.942
20180531,0.01764,40.144,24.624,204.0,30428.008,2.04
20180602,0.01764,38.278,24.182,68.0,23060.351,1.784
20180603,0.01428,30.227,21.522,70.0,15468.098,1.424
20180604,0.01428,35.306,26.061,120.0,28470.858,1.893
20180605,0.01428,35.865,27.709,139.0,29946.103,1.974
20180606,0.01428,41.595,33.558,68.0,18126.991,1.581
20180607,0.01428,47.78,36.867,180.0,29015.779,1.867
20180608,0.01428,35.425,26.068,117.0,29849.493,1.868
20180609,0.01428,41.117,29.124,52.0,22301.652,1.959
20180610,0.00924,9.767,6.717,77.0,14682.212,1.326
20180611,0.00924,13.431,7.374,113.0,27771.906,1.886
20180612,0.00924,20.846,13.247,111.0,29717.791,1.89
