Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,55.803,25.662,234.0,14775.795,1.255
20180402,0.03276,52.873,20.288,371.0,28435.037,1.77
20180403,0.03276,52.163,15.396,251.0,29660.658,1.877
20180404,0.03276,13.009,6.118,352.0,29619.215,1.795
20180405,0.03276,8.197,4.707,293.0,28859.575,1.805
20180406,0.03276,67.202,15.417,627.0,29131.658,1.804
20180407,0.03276,30.882,14.494,207.0,22595.586,1.51
20180408,0.02352,20.403,10.143,199.0,14765.498,1.419
20180409,0.02352,40.785,26.115,407.0,28412.567,1.699
20180410,0.02352,33.531,16.948,278.0,29952.159,1.948
20180411,0.02352,53.156,21.328,357.0,30152.227,1.797
20180412,0.02352,32.546,11.717,236.0,30542.709,1.825
20180413,0.02352,25.722,10.96,223.0,31268.397,1.895
20180414,0.02352,19.48,10.074,95.0,20826.559,1.639
20180416,0.03276,25.229,15.099,318.0,29289.4,1.75
20180417,0.03276,45.92,22.993,350.0,30373.865,1.825
20180418,0.03276,48.601,23.374,436.0,30582.113,1.838
20180419,0.03276,64.688,29.14,361.0,30373.896,1.938
20180420,0.03276,82.982,41.536,361.0,30720.922,2.013
20180421,0.03276,55.493,29.055,159.0,23603.863,1.758
20180422,0.01932,35.773,18.375,198.0,14120.254,1.346
20180423,0.01932,10.742,6.02,179.0,26193.16,1.64
20180424,0.01932,7.835,4.142,259.0,29541.89,1.778
20180425,0.01932,25.74,18.469,298.0,31080.691,1.888
20180426,0.01932,37.16,24.372,258.0,31472.788,1.891
20180427,0.01932,49.486,33.305,165.0,32217.159,1.966
20180428,0.01932,57.579,35.731,159.0,23259.567,1.704
20180429,0.0252,56.724,32.316,196.0,16313.796,1.392
20180430,0.0252,88.899,58.79,358.0,28055.837,1.832
20180501,0.0252,76.363,51.091,257.0,21181.32,1.534
20180502,0.0252,57.626,40.428,226.0,29196.972,1.86
20180503,0.0252,23.356,11.678,210.0,30647.711,1.945
20180504,0.0252,39.842,15.491,171.0,33677.842,1.995
20180505,0.0252,37.994,17.362,70.0,23015.809,1.757
20180506,0.01176,14.31,7.987,38.0,15801.715,1.578
20180507,0.01176,32.332,16.235,101.0,18416.7,1.316
20180508,0.01176,15.575,6.6,265.0,29728.154,1.689
20180509,0.01176,23.202,8.075,209.0,31279.009,1.863
20180510,0.01176,46.684,23.748,244.0,32247.238,1.894
20180511,0.01176,80.579,45.824,192.0,33221.218,2.022
20180512,0.01176,34.979,20.613,56.0,20766.741,1.694
20180513,0.01764,27.685,17.27,130.0,17272.568,1.435
20180514,0.01764,100.899,62.888,313.0,29778.055,1.871
20180515,0.01764,75.849,52.809,273.0,31755.537,1.993
20180516,0.01764,38.092,25.511,228.0,28950.349,1.983
20180517,0.01764,19.203,11.267,185.0,29746.86,1.945
20180518,0.01764,11.508,3.681,107.0,31754.434,1.881
20180519,0.01764,16.203,7.428,91.0,25968.355,1.878
20180520,0.02016,10.873,5.658,104.0,18075.751,1.5
20180521,0.02016,22.556,11.486,148.0,29343.542,1.899
20180522,0.02016,41.445,24.8,94.0,19580.481,1.937
20180523,0.02016,36.481,8.674,318.0,30068.888,1.766
20180524,0.02016,67.773,14.658,377.0,30743.634,1.906
20180525,0.02016,70.561,26.514,235.0,30644.549,1.99
20180526,0.02016,65.206,30.34,119.0,24277.878,1.863
20180527,0.01764,59.069,26.009,116.0,16695.246,1.43
20180528,0.01764,43.298,21.81,177.0,29031.478,1.905
20180530,0.01764,56.41,33.053,269.0,30853.326,1.942
20180531,0.01764,44.971,25.08,204.0,30428.008,2.04
20180602,0.01764,33.778,19.632,68.0,23060.351,1.784
20180603,0.01428,26.276,17.226,70.0,15468.098,1.424
20180604,0.01428,29.238,19.204,120.0,28470.858,1.893
20180605,0.01428,34.258,22.413,139.0,29946.103,1.974
20180606,0.01428,37.703,25.484,68.0,18126.991,1.581
20180607,0.01428,53.71,34.626,180.0,29015.779,1.867
20180608,0.01428,35.202,22.38,117.0,29849.493,1.868
20180609,0.01428,41.545,24.524,52.0,22301.652,1.959
20180610,0.00924,11.603,6.108,77.0,14682.212,1.326
20180611,0.00924,10.951,4.351,113.0,27771.906,1.886
20180612,0.00924,16.365,8.867,111.0,29717.791,1.89
20180613,0.00924,25.392,15.216,57.0,17758.892,1.452
20180614,0.00924,33.149,20.876,89.0,28635.615,1.861
20180615,0.00924,16.569,9.067,118.0,30097.147,1.903
20180616,0.00924,24.801,12.301,62.0,22005.8,1.685
20180617,0.01176,57.425,34.667,105.0,14773.397,1.428
20180618,0.01176,35.937,22.803,104.0,27657.946,2.103
20180619,0.01176,31.151,20.119,92.0,28700.714,1.778
20180620,0.01176,37.818,25.206,81.0,29404.161,1.913
20180621,0.01176,38.444,25.079,103.0,29467.253,1.956
20180622,0.01176,43.328,25.835,60.0,30277.985,2.013
20180623,0.01176,34.835,19.488,64.0,22822.26,1.971
20180624,0.01176,71.793,40.703,132.0,14801.893,1.542
20180625,0.01176,38.982,20.285,116.0,28425.38,1.961
20180626,0.01176,40.92,24.501,116.0,26416.304,1.888
20180627,0.01176,19.108,10.28,76.0,29449.11,2.009
20180628,0.01176,18.087,13.433,146.0,28774.365,2.108
20180629,0.01176,33.224,20.122,38.0,29759.462,2.021
20180701,0.0042,10.077,8.385,26.0,11389.03,1.205
20180702,0.0042,15.53,8.744,86.0,26142.591,1.759
20181010,0.00168,22.923,12.453,76.0,27474.352,1.59
20181011,0.00168,24.064,12.065,97.0,29226.015,1.673
20181012,0.00168,29.1,16.108,73.0,29765.19,1.786
20181013,0.00168,42.506,26.043,15.0,24067.594,1.545
20181014,0.01008,39.038,25.44,70.0,16916.231,1.339
20181015,0.01008,59.301,35.69,454.0,27274.668,1.736
20181016,0.01008,51.841,27.941,400.0,29079.993,1.759
20181017,0.01008,38.169,19.524,243.0,29690.385,1.777
20181018,0.01008,21.941,11.597,123.0,29995.783,1.811
20181019,0.01008,26.58,13.457,85.0,29890.993,1.881
20181020,0.01008,41.76,21.501,71.0,24560.345,1.623
20181021,0.00756,38.268,22.578,120.0,16347.812,1.353
20181022,0.00756,65.011,39.863,201.0,27716.595,1.753
20181023,0.00756,70.303,40.8,275.0,28567.497,1.875
20181024,0.00756,49.378,20.871,231.0,29820.622,1.731
20181025,0.00756,45.076,22.412,115.0,24446.268,1.792
20181026,0.00756,42.896,22.373,79.0,28502.193,1.882
20181027,0.00756,31.605,8.148,30.0,25945.836,1.562
20181028,0.00504,22.301,10.832,71.0,15554.816,1.392
20181029,0.00504,22.503,10.263,85.0,26950.265,1.583
20181030,0.00504,24.627,11.893,154.0,29320.554,1.67
20181031,0.00504,22.163,11.865,62.0,29326.9,1.729
20181101,0.00504,31.835,18.024,108.0,28512.463,1.801
20181102,0.00504,41.674,25.028,90.0,29967.546,1.799
20181103,0.00504,46.179,28.116,96.0,23320.289,1.637
20181104,0.03444,40.097,25.78,229.0,16956.593,1.299
20181105,0.03444,53.878,33.409,390.0,33423.978,1.682
20181106,0.03444,148.472,95.344,613.0,27500.708,1.766
20181107,0.03444,71.438,47.431,588.0,27048.984,1.73
20181108,0.03444,17.401,9.228,435.0,25559.986,1.748
20181109,0.03444,49.457,24.368,372.0,29218.97,2.052
20181110,0.03444,96.781,54.717,247.0,20486.547,1.785
20181111,0.0252,82.248,46.081,351.0,13148.086,1.61
20181112,0.0252,34.498,17.585,371.0,23064.209,1.66
20181113,0.0252,40.935,23.44,458.0,23658.898,1.717
20181114,0.0252,34.493,20.534,341.0,23157.127,1.671
20181115,0.0252,47.268,30.706,283.0,23049.7,1.733
20181116,0.0252,54.945,36.077,379.0,22858.001,1.702
20181117,0.0252,33.525,19.121,120.0,18715.638,1.502
20181118,0.0126,44.626,25.553,173.0,12504.134,1.198
20181119,0.0126,61.776,35.117,311.0,21185.291,1.494
20181120,0.0126,46.56,18.972,288.0,20130.758,1.518
20181121,0.0126,39.672,18.383,174.0,19236.108,1.675
20181122,0.0126,26.842,12.385,26.0,19560.393,1.581
20181123,0.0126,26.01,11.797,106.0,23034.125,1.701
20181124,0.0126,23.338,12.522,73.0,17194.772,1.397
20181125,0.03192,46.212,31.842,230.0,12167.765,1.143
20181126,0.03192,64.457,41.906,442.0,20613.655,1.566
20181127,0.03192,147.024,66.06,500.0,20728.231,1.618
20181128,0.03192,159.147,28.414,520.0,22049.759,1.64
20181129,0.03192,69.324,19.376,403.0,22269.464,1.6
20181130,0.03192,56.381,17.726,366.0,22982.651,1.663
20181201,0.03192,44.131,22.145,170.0,21863.484,1.433
20181202,0.01092,47.672,23.175,163.0,14332.512,1.079
20181203,0.01092,48.202,21.435,245.0,25503.93,1.572
20181204,0.01092,42.433,20.963,206.0,27036.697,1.566
20181205,0.01092,32.472,13.173,187.0,27334.396,1.526
20181206,0.01092,39.071,17.435,88.0,26180.701,1.591
20181207,0.01092,24.526,9.205,79.0,24755.338,1.575
20181208,0.01092,25.837,9.708,40.0,18626.057,1.38
20181209,0.00588,25.578,10.806,63.0,11997.903,1.107
20181210,0.00588,32.714,17.44,122.0,22141.986,1.488
20181211,0.00588,40.549,23.9,166.0,22155.601,1.527
20181212,0.00588,44.342,21.61,224.0,21166.264,1.524
20181213,0.00588,38.574,21.967,123.0,21926.868,1.593
20181214,0.00588,33.184,17.319,73.0,24361.525,1.64
20181215,0.00588,51.79,33.255,98.0,19876.592,1.483
20181216,0.01932,45.506,31.578,216.0,12459.919,1.153
20181217,0.01932,76.633,48.37,482.0,21980.628,1.488
20181218,0.01932,49.954,26.338,363.0,23596.316,1.592
20181219,0.01932,55.47,30.552,369.0,23437.268,1.625
20181220,0.01932,58.349,37.678,422.0,23148.666,1.737
20181221,0.01932,75.08,47.535,395.0,25899.666,1.745
20181222,0.01932,89.109,60.808,340.0,21067.992,1.552
20181223,0.0084,54.886,31.224,242.0,14260.971,1.307
20181224,0.0084,26.434,12.536,166.0,23496.6,1.457
20181225,0.0084,33.198,18.927,155.0,16347.505,1.347
20181226,0.0084,49.054,25.465,210.0,22027.344,1.529
20181227,0.0084,32.749,10.79,112.0,20688.207,1.557
20181228,0.0084,40.175,14.301,135.0,21784.528,1.556
20181229,0.0084,40.758,10.501,91.0,16243.025,1.321
20181230,0.00756,36.329,17.644,71.0,10952.629,1.192
20181231,0.00756,45.9,29.06,93.0,20334.8,1.486
20190101,0.00756,38.612,23.176,88.0,11425.144,1.21
20190102,0.00756,34.657,20.79,188.0,24303.03,1.402
20190103,0.00756,36.678,21.193,240.0,25971.552,1.517
20190104,0.00756,51.265,32.376,373.0,25463.683,1.596
20190105,0.00756,73.827,44.327,267.0,20236.37,1.291
20190106,0.0126,47.142,19.917,224.0,13530.037,1.076
20190107,0.0126,54.784,31.919,436.0,23684.418,1.497
20190108,0.0126,43.253,19.624,264.0,25483.105,1.515
20190110,0.0126,55.815,29.409,308.0,21770.151,1.552
20190111,0.0126,74.288,47.79,295.0,27041.997,1.65
20190112,0.0126,99.892,67.055,364.0,21994.525,1.406
20190113,0.04872,141.576,92.638,617.0,9410.87,1.15
20190114,0.04872,280.695,197.602,617.0,18850.782,1.519
20190115,0.04872,185.503,116.203,502.0,26427.864,1.782
20190116,0.04872,50.349,16.66,357.0,26743.057,1.586
20190117,0.04872,48.643,26.005,292.0,27043.03,1.627
20190118,0.04872,52.751,29.999,439.0,28416.438,1.785
20190119,0.04872,81.204,51.856,420.0,22101.324,1.43
20190120,0.02268,68.043,32.452,384.0,14691.413,1.11
20190121,0.02268,60.119,26.847,369.0,24442.038,1.47
20190122,0.02268,72.74,29.272,417.0,26799.101,1.528
20190125,0.02268,53.365,23.332,313.0,26624.585,1.64
20190126,0.02268,51.058,21.328,183.0,21695.774,1.441
20190127,0.01428,45.978,22.961,218.0,15654.862,1.183
20190128,0.01428,71.149,21.805,259.0,26313.04,1.575
20190129,0.01428,71.222,20.824,344.0,25755.383,1.534
20190130,0.01428,60.131,28.008,297.0,26066.319,1.586
20190131,0.01428,69.521,22.833,196.0,25360.467,1.955
20190201,0.01428,42.105,16.998,261.0,25355.662,1.491
20190202,0.01428,57.714,32.103,182.0,16502.985,1.17
20190203,0.01512,48.352,30.926,142.0,10242.109,1.205
20190204,0.01512,72.026,35.96,245.0,10427.393,1.054
20190205,0.01512,70.249,23.396,199.0,11760.463,1.09
20190206,0.01512,88.216,29.358,329.0,12361.182,1.162
20190209,0.01512,37.931,17.245,160.0,20187.684,1.313
20190210,0.01176,39.111,19.717,201.0,13545.722,1.065
20190211,0.01176,35.228,19.375,335.0,26291.503,1.486
20190212,0.01176,52.71,32.11,382.0,26968.907,1.549
20190213,0.01176,36.641,18.169,317.0,27008.734,1.768
20190214,0.01176,47.952,23.552,378.0,25916.462,2.237
20190215,0.01176,36.111,23.16,448.0,27031.254,1.56
20190217,0.02268,36.858,23.812,240.0,14877.332,1.135
20190218,0.02268,37.66,22.49,350.0,26387.906,1.487
20190219,0.02268,45.024,31.944,331.0,25567.095,1.594
20190220,0.02268,60.524,47.952,410.0,27655.858,1.597
20190221,0.02268,81.847,65.324,468.0,27973.416,1.647
20190224,0.03444,63.761,47.221,437.0,16281.505,1.211
20190225,0.03444,97.242,70.202,395.0,26452.657,1.513
20190226,0.03444,48.828,24.822,343.0,28062.087,1.626
20190227,0.03444,59.301,37.533,365.0,27897.181,1.624
20190228,0.03444,82.99,53.321,402.0,27113.379,1.774
20190301,0.03444,107.881,75.631,533.0,21730.97,1.662
20190302,0.03444,130.711,92.101,384.0,20030.025,1.296
