Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,59.978,31.011,234.0,14775.795,1.255
20180402,0.03276,64.835,27.063,371.0,28435.037,1.77
20180403,0.03276,64.495,19.126,251.0,29660.658,1.877
20180404,0.03276,16.552,9.659,352.0,29619.215,1.795
20180405,0.03276,9.948,7.148,293.0,28859.575,1.805
20180406,0.03276,90.313,19.953,627.0,29131.658,1.804
20180407,0.03276,37.061,17.419,207.0,22595.586,1.51
20180408,0.02352,23.301,12.561,199.0,14765.498,1.419
20180409,0.02352,34.54,24.721,407.0,28412.567,1.699
20180410,0.02352,43.946,21.142,278.0,29952.159,1.948
20180411,0.02352,62.421,24.137,357.0,30152.227,1.797
20180412,0.02352,41.133,14.638,236.0,30542.709,1.825
20180413,0.02352,33.043,14.331,223.0,31268.397,1.895
20180414,0.02352,23.505,12.836,95.0,20826.559,1.639
20180416,0.03276,31.077,19.346,318.0,29289.4,1.75
20180417,0.03276,51.324,27.981,350.0,30373.865,1.825
20180418,0.03276,65.745,33.933,436.0,30582.113,1.838
20180419,0.03276,75.024,38.481,361.0,30373.896,1.938
20180420,0.03276,101.27,56.192,361.0,30720.922,2.013
20180421,0.03276,75.733,45.39,159.0,23603.863,1.758
20180422,0.01932,41.431,24.34,198.0,14120.254,1.346
20180423,0.01932,12.09,8.27,179.0,26193.16,1.64
20180424,0.01932,10.339,5.228,259.0,29541.89,1.778
20180425,0.01932,29.492,23.801,298.0,31080.691,1.888
20180426,0.01932,40.858,30.001,258.0,31472.788,1.891
20180427,0.01932,54.779,40.54,165.0,32217.159,1.966
20180428,0.01932,63.393,43.577,159.0,23259.567,1.704
20180429,0.0252,62.505,38.587,196.0,16313.796,1.392
20180430,0.0252,101.201,74.142,358.0,28055.837,1.832
20180501,0.0252,95.712,75.047,257.0,21181.32,1.534
20180502,0.0252,69.334,55.953,226.0,29196.972,1.86
20180503,0.0252,29.121,15.022,210.0,30647.711,1.945
20180504,0.0252,45.312,18.52,171.0,33677.842,1.995
20180505,0.0252,41.553,22.344,70.0,23015.809,1.757
20180506,0.01176,17.565,11.563,38.0,15801.715,1.578
20180507,0.01176,37.589,23.406,101.0,18416.7,1.316
20180508,0.01176,20.688,9.651,265.0,29728.154,1.689
20180509,0.01176,25.042,10.6,209.0,31279.009,1.863
20180510,0.01176,46.544,26.311,244.0,32247.238,1.894
20180511,0.01176,80.75,53.549,192.0,33221.218,2.022
20180512,0.01176,37.707,24.087,56.0,20766.741,1.694
20180513,0.01764,29.168,20.784,130.0,17272.568,1.435
20180514,0.01764,105.375,80.297,313.0,29778.055,1.871
20180515,0.01764,96.417,79.122,273.0,31755.537,1.993
20180516,0.01764,37.04,29.54,228.0,28950.349,1.983
20180517,0.01764,18.749,12.818,185.0,29746.86,1.945
20180518,0.01764,13.019,4.642,107.0,31754.434,1.881
20180519,0.01764,13.769,7.551,91.0,25968.355,1.878
20180520,0.02016,11.526,7.765,104.0,18075.751,1.5
20180521,0.02016,20.633,12.508,148.0,29343.542,1.899
20180522,0.02016,39.031,26.96,94.0,19580.481,1.937
20180523,0.02016,43.008,14.521,318.0,30068.888,1.766
20180524,0.02016,84.369,21.177,377.0,30743.634,1.906
20180525,0.02016,92.681,35.577,235.0,30644.549,1.99
20180526,0.02016,65.125,30.765,119.0,24277.878,1.863
20180527,0.01764,59.377,25.905,116.0,16695.246,1.43
20180528,0.01764,39.446,20.745,177.0,29031.478,1.905
20180530,0.01764,41.186,25.14,269.0,30853.326,1.942
20180531,0.01764,35.306,21.565,204.0,30428.008,2.04
20180602,0.01764,29.374,18.531,68.0,23060.351,1.784
20180603,0.01428,22.214,15.632,70.0,15468.098,1.424
20180604,0.01428,26.319,19.244,120.0,28470.858,1.893
20180605,0.01428,29.413,22.117,139.0,29946.103,1.974
20180606,0.01428,31.99,25.402,68.0,18126.991,1.581
20180607,0.01428,37.387,28.738,180.0,29015.779,1.867
20180608,0.01428,28.376,20.716,117.0,29849.493,1.868
20180609,0.01428,31.926,22.576,52.0,22301.652,1.959
20180610,0.00924,7.735,5.286,77.0,14682.212,1.326
20180611,0.00924,10.654,5.434,113.0,27771.906,1.886
20180612,0.00924,16.083,10.133,111.0,29717.791,1.89
20180613,0.00924,23.653,17.891,57.0,17758.892,1.452
20180614,0.00924,26.334,21.037,89.0,28635.615,1.861
20180615,0.00924,16.218,10.124,118.0,30097.147,1.903
20180616,0.00924,23.017,14.072,62.0,22005.8,1.685
20180617,0.01176,47.776,31.985,105.0,14773.397,1.428
20180618,0.01176,35.035,26.609,104.0,27657.946,2.103
20180619,0.01176,30.577,23.428,92.0,28700.714,1.778
20180620,0.01176,33.265,27.232,81.0,29404.161,1.913
20180621,0.01176,32.725,24.802,103.0,29467.253,1.956
20180622,0.01176,41.124,29.038,60.0,30277.985,2.013
20180623,0.01176,33.912,23.689,64.0,22822.26,1.971
20180624,0.01176,62.204,41.812,132.0,14801.893,1.542
20180625,0.01176,44.819,29.511,116.0,28425.38,1.961
20180626,0.01176,45.308,34.075,116.0,26416.304,1.888
20180627,0.01176,28.168,21.481,76.0,29449.11,2.009
20180628,0.01176,26.365,20.107,146.0,28774.365,2.108
20180629,0.01176,37.149,25.519,38.0,29759.462,2.021
20180630,0.01176,58.651,44.011,9.0,20431.322,1.903
20180701,0.0042,13.822,9.66,26.0,11389.03,1.205
20180702,0.0042,13.406,7.896,86.0,26142.591,1.759
20180703,0.0042,15.208,11.06,53.0,29157.522,1.975
20180704,0.0042,23.197,14.826,63.0,29221.603,2.004
20180705,0.0042,19.542,15.626,53.0,29191.623,2.009
20180706,0.0042,7.75,3.639,180.0,30266.439,1.946
20180707,0.0042,10.726,5.737,36.0,22243.457,1.634
20180708,0.00504,15.684,7.09,56.0,14952.429,1.399
20180709,0.00504,9.799,5.856,59.0,26588.679,1.78
20180710,0.00504,19.844,10.89,62.0,29110.536,1.96
20180711,0.00504,29.935,18.327,78.0,30393.715,1.986
20180712,0.00504,28.105,16.754,92.0,31832.208,2.101
20180713,0.00504,20.191,14.078,27.0,30852.537,2.037
20180714,0.00504,18.586,14.335,21.0,22128.825,1.781
20180715,0.00504,18.903,14.881,51.0,14162.917,1.443
20180716,0.00504,22.836,17.652,30.0,27364.127,1.955
20180717,0.00504,22.442,18.169,80.0,28492.43,1.956
20180718,0.00504,31.074,26.206,114.0,29058.014,2.051
20180719,0.00504,23.058,18.881,83.0,28429.36,2.129
20180720,0.00504,39.104,31.526,69.0,28843.846,2.115
20180721,0.00504,38.825,29.833,80.0,20213.258,1.803
20180722,0.0042,30.681,23.904,26.0,13832.115,1.476
20180723,0.0042,36.306,26.301,50.0,27171.521,2.001
20180724,0.0042,44.511,35.91,53.0,28062.167,2.091
20180725,0.0042,36.328,28.79,56.0,28790.971,2.094
20180726,0.0042,44.21,33.327,93.0,28369.845,2.078
20180727,0.0042,53.723,42.333,51.0,29135.738,2.093
20180728,0.0042,37.495,30.96,17.0,19259.135,1.863
20180729,0.00336,23.681,19.525,20.0,13826.196,1.537
20180730,0.00336,14.163,10.593,51.0,27082.347,2.039
20180731,0.00336,21.318,14.884,72.0,27291.866,2.052
20180801,0.00336,37.47,29.644,22.0,25790.49,2.23
20180802,0.00336,36.811,29.271,33.0,25870.683,2.154
20180803,0.00336,45.857,41.22,84.0,25428.378,2.18
20180804,0.00336,30.834,25.261,20.0,17948.936,1.883
20180805,0.00336,35.151,28.094,23.0,12532.481,1.486
20180806,0.00336,36.543,28.342,57.0,25294.607,2.176
20180807,0.00336,23.658,17.427,122.0,26762.429,2.079
20180808,0.00336,31.736,26.09,49.0,26863.005,2.129
20180809,0.00336,27.069,23.068,59.0,28666.612,2.187
20180810,0.00336,21.133,15.486,16.0,27562.666,2.179
20180811,0.00336,14.31,10.045,16.0,18630.256,1.885
20180812,0.00252,19.87,14.66,14.0,13516.53,1.654
20180813,0.00252,37.848,33.027,27.0,25727.706,2.101
20180814,0.00252,38.333,30.097,14.0,27489.95,2.277
20180815,0.00252,36.732,31.139,10.0,17159.218,2.045
20180816,0.00252,26.377,18.276,36.0,26199.458,2.076
20180817,0.00252,27.851,12.613,20.0,27679.688,2.093
20180818,0.00252,27.209,14.785,13.0,20249.47,1.783
20180819,0.00336,33.748,23.366,14.0,13845.25,1.463
20180820,0.00336,45.649,33.617,36.0,26181.313,1.921
20180821,0.00336,35.828,23.807,75.0,27156.272,2.014
20180822,0.00336,33.513,23.499,37.0,27827.446,2.112
20180823,0.00336,20.382,14.494,11.0,25214.668,2.096
20180824,0.00336,15.0,8.825,16.0,28674.914,1.976
20180825,0.00336,33.974,21.913,15.0,21903.762,1.834
20180826,0.00168,22.924,17.946,18.0,14369.576,1.684
20180827,0.00168,11.313,7.852,49.0,25421.505,1.862
20180828,0.00168,14.544,9.01,49.0,26242.216,2.07
20180829,0.00168,20.84,12.03,17.0,26417.55,1.97
20180830,0.00168,29.826,23.394,55.0,27083.247,2.013
20180831,0.00168,27.846,19.358,59.0,29087.862,2.033
20180901,0.00168,22.317,13.094,18.0,21859.96,1.758
20180902,0.00336,20.172,10.424,43.0,15524.617,1.353
20180903,0.00336,19.501,13.206,60.0,26432.465,1.837
20180904,0.00336,17.172,11.783,44.0,28767.533,1.83
20180905,0.00336,31.174,15.927,59.0,28997.196,1.883
20180906,0.00336,33.015,20.823,60.0,28746.708,1.921
20180907,0.00336,32.313,20.403,39.0,29662.266,1.898
20180908,0.00336,28.828,16.35,12.0,23291.895,1.674
20180909,0.00168,23.806,14.753,38.0,16103.269,1.326
20180910,0.00168,16.565,10.915,41.0,28216.051,1.81
20180911,0.00168,15.722,10.237,49.0,29402.529,1.869
20180912,0.00168,19.505,12.617,52.0,29284.816,2.109
20180913,0.00168,21.565,13.767,67.0,29444.758,1.953
20180914,0.00168,21.442,14.528,19.0,29903.996,2.021
20180915,0.00168,12.184,8.738,14.0,22364.318,1.675
20180916,0.00252,29.2,22.309,12.0,15516.166,1.494
20180917,0.00252,25.056,17.226,54.0,28510.74,1.779
20180918,0.00252,31.068,18.098,76.0,29426.404,1.811
20180919,0.00252,34.401,20.622,54.0,29576.037,1.909
20180920,0.00252,14.865,11.592,48.0,29064.028,1.706
20180921,0.00252,7.63,5.693,20.0,28242.338,1.594
20180922,0.00252,27.952,13.819,15.0,17133.687,1.378
20180923,0.00168,29.503,10.243,15.0,11954.525,1.354
20180924,0.00168,16.19,8.33,5.0,13706.621,1.442
20180925,0.00168,15.169,9.368,7.0,16264.519,1.588
20180926,0.00168,9.058,6.403,10.0,14905.113,1.309
20180927,0.00168,10.404,7.326,37.0,26390.858,1.61
20180928,0.00168,13.853,9.321,42.0,28727.886,1.753
20180929,0.00168,15.541,11.844,12.0,22309.705,1.615
20180930,0.00168,21.276,13.486,19.0,14689.941,1.271
20181001,0.00168,18.767,12.487,61.0,27000.777,1.61
20181002,0.00168,23.991,16.043,38.0,29107.916,1.799
20181003,0.00168,24.79,17.379,13.0,18829.102,1.542
20181004,0.00168,22.247,16.163,82.0,28480.132,1.742
20181005,0.00168,13.201,9.645,22.0,27756.371,1.871
20181006,0.00168,5.944,2.676,4.0,19524.4,1.461
20181007,0.00168,26.091,14.065,21.0,16308.609,1.454
20181008,0.00168,22.615,10.626,31.0,26741.416,1.688
20181009,0.00168,27.445,14.622,89.0,17670.521,1.386
20181010,0.00168,20.884,14.095,76.0,27474.352,1.59
20181011,0.00168,20.293,11.085,97.0,29226.015,1.673
20181012,0.00168,25.371,15.481,73.0,29765.19,1.786
20181013,0.00168,29.992,22.156,15.0,24067.594,1.545
20181014,0.01008,32.176,24.123,70.0,16916.231,1.339
20181015,0.01008,68.215,47.831,454.0,27274.668,1.736
20181016,0.01008,59.602,40.628,400.0,29079.993,1.759
20181017,0.01008,52.312,35.555,243.0,29690.385,1.777
20181018,0.01008,42.606,30.247,123.0,29995.783,1.811
20181019,0.01008,55.231,38.337,85.0,29890.993,1.881
20181020,0.01008,70.203,42.972,71.0,24560.345,1.623
20181021,0.00756,59.945,44.311,120.0,16347.812,1.353
20181022,0.00756,72.945,52.914,201.0,27716.595,1.753
20181023,0.00756,78.61,53.188,275.0,28567.497,1.875
20181024,0.00756,55.939,27.45,231.0,29820.622,1.731
20181025,0.00756,40.16,25.358,115.0,24446.268,1.792
20181026,0.00756,45.248,29.87,79.0,28502.193,1.882
20181027,0.00756,31.995,9.077,30.0,25945.836,1.562
20181028,0.00504,19.414,13.519,71.0,15554.816,1.392
20181029,0.00504,22.023,13.028,85.0,26950.265,1.583
20181030,0.00504,24.938,15.469,154.0,29320.554,1.67
20181031,0.00504,22.294,16.156,62.0,29326.9,1.729
20181101,0.00504,36.176,25.16,108.0,28512.463,1.801
20181102,0.00504,41.885,31.111,90.0,29967.546,1.799
20181103,0.00504,57.195,43.426,96.0,23320.289,1.637
20181104,0.03444,46.901,37.699,229.0,16956.593,1.299
20181105,0.03444,64.513,48.491,390.0,33423.978,1.682
20181106,0.03444,114.013,89.97,613.0,27500.708,1.766
20181107,0.03444,62.725,51.508,588.0,27048.984,1.73
20181108,0.03444,16.606,10.402,435.0,25559.986,1.748
20181109,0.03444,59.876,38.029,372.0,29218.97,2.052
20181110,0.03444,103.912,72.083,247.0,20486.547,1.785
20181111,0.0252,80.375,56.388,351.0,13148.086,1.61
20181112,0.0252,34.935,24.855,371.0,23064.209,1.66
20181113,0.0252,51.614,34.808,458.0,23658.898,1.717
20181114,0.0252,38.022,29.18,341.0,23157.127,1.671
20181115,0.0252,52.737,41.565,283.0,23049.7,1.733
20181116,0.0252,68.225,56.226,379.0,22858.001,1.702
20181117,0.0252,36.801,26.469,120.0,18715.638,1.502
20181118,0.0126,41.4,32.227,173.0,12504.134,1.198
20181119,0.0126,68.487,48.812,311.0,21185.291,1.494
20181120,0.0126,58.633,28.503,288.0,20130.758,1.518
20181121,0.0126,49.936,27.186,174.0,19236.108,1.675
20181122,0.0126,33.526,18.561,26.0,19560.393,1.581
20181123,0.0126,36.831,23.606,106.0,23034.125,1.701
20181124,0.0126,32.826,25.385,73.0,17194.772,1.397
20181125,0.03192,59.237,51.179,230.0,12167.765,1.143
20181126,0.03192,72.134,57.903,442.0,20613.655,1.566
20181127,0.03192,112.499,78.703,500.0,20728.231,1.618
20181128,0.03192,112.415,25.589,520.0,22049.759,1.64
20181129,0.03192,96.539,36.326,403.0,22269.464,1.6
20181130,0.03192,78.3,34.041,366.0,22982.651,1.663
20181201,0.03192,63.46,40.304,170.0,21863.484,1.433
20181202,0.01092,65.876,42.272,163.0,14332.512,1.079
20181203,0.01092,61.489,36.293,245.0,25503.93,1.572
20181204,0.01092,51.101,27.632,206.0,27036.697,1.566
20181205,0.01092,46.344,24.49,187.0,27334.396,1.526
20181206,0.01092,55.119,31.591,88.0,26180.701,1.591
20181207,0.01092,36.833,18.365,79.0,24755.338,1.575
20181208,0.01092,36.712,18.164,40.0,18626.057,1.38
20181209,0.00588,39.944,24.953,63.0,11997.903,1.107
20181210,0.00588,49.225,35.599,122.0,22141.986,1.488
20181211,0.00588,58.606,46.387,166.0,22155.601,1.527
20181212,0.00588,61.491,40.308,224.0,21166.264,1.524
20181213,0.00588,57.324,39.787,123.0,21926.868,1.593
20181214,0.00588,50.826,26.933,73.0,24361.525,1.64
20181215,0.00588,71.897,46.374,98.0,19876.592,1.483
20181216,0.01932,71.673,50.087,216.0,12459.919,1.153
20181217,0.01932,96.275,61.058,482.0,21980.628,1.488
20181218,0.01932,70.192,37.171,363.0,23596.316,1.592
20181219,0.01932,80.694,44.651,369.0,23437.268,1.625
20181220,0.01932,80.11,51.822,422.0,23148.666,1.737
20181221,0.01932,91.656,58.091,395.0,25899.666,1.745
20181222,0.01932,104.343,71.312,340.0,21067.992,1.552
20181223,0.0084,80.342,44.439,242.0,14260.971,1.307
20181224,0.0084,40.66,19.524,166.0,23496.6,1.457
20181225,0.0084,54.69,31.459,155.0,16347.505,1.347
20181226,0.0084,74.891,38.938,210.0,22027.344,1.529
20181227,0.0084,51.603,17.247,112.0,20688.207,1.557
20181228,0.0084,60.195,21.879,135.0,21784.528,1.556
20181229,0.0084,63.349,16.201,91.0,16243.025,1.321
20181230,0.00756,52.416,25.701,71.0,10952.629,1.192
20181231,0.00756,72.421,46.259,93.0,20334.8,1.486
20190101,0.00756,61.654,37.284,88.0,11425.144,1.21
20190102,0.00756,56.362,34.118,188.0,24303.03,1.402
20190103,0.00756,65.311,38.188,240.0,25971.552,1.517
20190104,0.00756,88.076,55.883,373.0,25463.683,1.596
20190105,0.00756,91.779,53.023,267.0,20236.37,1.291
20190106,0.0126,73.306,31.097,224.0,13530.037,1.076
20190107,0.0126,81.733,48.064,436.0,23684.418,1.497
20190108,0.0126,70.772,31.862,264.0,25483.105,1.515
20190110,0.0126,81.829,43.044,308.0,21770.151,1.552
20190111,0.0126,101.15,65.199,295.0,27041.997,1.65
20190112,0.0126,111.476,74.994,364.0,21994.525,1.406
20190113,0.04872,131.037,85.777,617.0,9410.87,1.15
20190114,0.04872,202.742,142.651,617.0,18850.782,1.519
20190115,0.04872,164.163,96.213,502.0,26427.864,1.782
20190116,0.04872,77.76,26.149,357.0,26743.057,1.586
20190117,0.04872,71.151,33.938,292.0,27043.03,1.627
20190118,0.04872,74.658,42.551,439.0,28416.438,1.785
20190119,0.04872,101.748,64.967,420.0,22101.324,1.43
20190120,0.02268,78.269,35.861,384.0,14691.413,1.11
20190121,0.02268,68.504,30.424,369.0,24442.038,1.47
20190122,0.02268,83.347,33.467,417.0,26799.101,1.528
20190125,0.02268,60.487,26.136,313.0,26624.585,1.64
20190126,0.02268,60.595,25.276,183.0,21695.774,1.441
20190127,0.01428,58.201,29.301,218.0,15654.862,1.183
20190128,0.01428,93.198,27.822,259.0,26313.04,1.575
20190129,0.01428,79.272,23.391,344.0,25755.383,1.534
20190130,0.01428,73.761,34.557,297.0,26066.319,1.586
20190131,0.01428,82.99,25.844,196.0,25360.467,1.955
20190201,0.01428,61.139,24.699,261.0,25355.662,1.491
20190202,0.01428,72.701,40.255,182.0,16502.985,1.17
