Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.13767,66.686,34.669,234.0,7098.105,1.065
20180402,0.13767,69.812,28.942,371.0,8576.346,0.99
20180403,0.13767,68.658,23.273,251.0,8732.492,0.975
20180404,0.13767,15.407,9.337,352.0,8683.179,0.911
20180405,0.13767,10.701,4.487,293.0,8408.725,0.78
20180406,0.13767,76.628,28.488,627.0,8350.696,0.974
20180407,0.13767,40.705,19.576,207.0,8336.338,1.103
20180408,0.09884,23.383,11.443,199.0,6536.991,1.022
20180409,0.09884,39.616,27.086,407.0,8295.261,0.879
20180410,0.09884,45.365,19.04,278.0,8505.82,0.96
20180411,0.09884,64.278,27.605,357.0,8550.225,0.886
20180412,0.09884,37.85,12.871,236.0,8653.873,1.0
20180413,0.09884,28.256,12.35,223.0,8824.787,1.027
20180414,0.09884,22.684,12.012,95.0,7875.241,1.08
20180416,0.13767,29.803,18.871,318.0,8274.565,0.914
20180417,0.13767,58.644,29.179,350.0,8531.662,0.925
20180418,0.13767,71.287,30.542,436.0,8798.327,0.943
20180419,0.13767,82.922,37.002,361.0,8776.238,0.957
20180420,0.13767,99.431,51.973,361.0,8977.545,1.085
20180421,0.13767,61.846,34.815,159.0,8579.058,1.258
20180422,0.08119,40.692,25.333,198.0,6589.866,1.115
20180423,0.08119,11.822,7.821,179.0,8215.731,0.835
20180424,0.08119,11.574,5.859,259.0,8567.985,0.963
20180425,0.08119,30.005,21.177,298.0,8944.84,0.999
20180426,0.08119,44.849,32.504,258.0,8905.932,1.041
20180427,0.08119,52.194,35.892,165.0,9095.533,1.138
20180428,0.08119,60.263,41.351,159.0,8819.932,1.218
20180429,0.1059,59.967,37.342,196.0,7257.011,1.123
20180430,0.1059,86.684,67.037,358.0,8863.592,1.067
20180501,0.1059,85.347,69.805,257.0,8813.185,1.062
20180502,0.1059,56.103,43.711,226.0,9209.975,0.888
20180503,0.1059,27.967,10.742,210.0,9653.758,0.93
20180504,0.1059,53.981,15.572,171.0,10301.332,1.033
20180505,0.1059,49.735,20.863,70.0,9162.352,1.145
20180506,0.04942,16.82,7.65,38.0,8109.702,1.023
20180507,0.04942,39.51,16.902,101.0,9299.763,1.022
20180508,0.04942,18.849,5.819,265.0,10014.616,0.965
20180509,0.04942,22.605,6.845,209.0,9771.163,0.927
20180510,0.04942,45.859,21.114,244.0,9642.932,0.947
20180511,0.04942,88.097,56.144,192.0,9769.946,1.046
20180512,0.04942,36.778,22.605,56.0,8698.217,1.158
20180513,0.07413,25.753,15.64,130.0,7487.983,1.168
20180514,0.07413,95.408,67.126,313.0,9369.445,1.007
20180515,0.07413,79.017,54.749,273.0,9500.676,1.084
20180516,0.07413,38.501,25.089,228.0,8890.552,0.887
20180517,0.07413,20.703,8.524,185.0,8874.594,0.867
20180518,0.07413,14.162,4.336,107.0,9692.719,1.012
20180519,0.07413,16.26,4.208,91.0,9610.423,1.16
20180520,0.08472,14.819,4.912,104.0,7635.627,1.128
20180521,0.08472,23.201,9.069,148.0,9665.292,1.063
20180522,0.08472,50.184,30.821,94.0,7745.61,0.986
20180523,0.08472,52.718,13.251,318.0,9445.849,0.936
20180524,0.08472,90.862,23.276,377.0,9617.11,0.985
20180525,0.08472,81.145,32.182,235.0,9381.773,1.027
20180526,0.08472,74.122,35.484,119.0,9099.189,1.246
20180527,0.07413,69.999,31.179,116.0,7281.169,1.198
20180528,0.07413,44.722,21.732,177.0,9169.932,1.024
20180530,0.07413,42.385,26.381,269.0,9387.098,1.053
20180531,0.07413,32.083,16.817,204.0,9415.45,1.058
20180602,0.07413,31.999,16.328,68.0,9266.945,1.306
20180603,0.06001,23.654,12.684,70.0,7523.508,1.174
20180604,0.06001,30.359,16.963,120.0,9245.75,1.02
20180605,0.06001,32.283,19.156,139.0,9542.075,1.076
20180606,0.06001,34.013,21.041,68.0,7991.508,1.184
20180607,0.06001,36.776,23.794,180.0,9572.045,1.112
20180608,0.06001,30.57,18.044,117.0,9690.047,1.128
20180609,0.06001,35.502,21.239,52.0,9077.336,1.242
20180610,0.03883,13.078,5.006,77.0,7108.216,1.087
20180611,0.03883,14.668,3.783,113.0,9148.305,0.994
20180612,0.03883,24.762,10.927,111.0,9583.305,1.075
20180613,0.03883,39.426,23.572,57.0,7925.878,1.093
20180614,0.03883,39.262,25.178,89.0,9184.144,0.968
20180615,0.03883,27.899,11.125,118.0,9724.783,1.069
20180616,0.03883,36.443,16.917,62.0,8760.079,1.183
20180617,0.04942,55.688,34.964,105.0,7234.353,1.148
20180618,0.04942,48.238,29.653,104.0,8977.596,1.178
20180619,0.04942,48.13,29.874,92.0,9200.036,0.985
20180620,0.04942,50.112,33.046,81.0,9256.871,1.042
20180621,0.04942,49.01,27.221,103.0,9344.415,1.037
20180622,0.04942,51.919,29.21,60.0,9660.649,1.179
20180623,0.04942,52.493,27.404,64.0,9359.982,1.472
20180624,0.04942,70.713,43.683,132.0,7302.153,1.175
20180625,0.04942,64.161,37.989,116.0,9542.576,1.134
20180626,0.04942,56.429,38.566,116.0,8716.739,0.88
20180627,0.04942,44.889,29.086,76.0,9133.72,1.18
20180628,0.04942,47.879,29.713,146.0,9071.166,1.066
20180629,0.04942,62.736,39.123,38.0,9958.274,1.121
20180630,0.04942,73.487,51.026,9.0,9240.056,1.249
20180701,0.01765,25.463,10.489,26.0,6388.733,0.998
20180702,0.01765,21.072,6.933,86.0,8333.287,0.894
20180703,0.01765,33.74,12.997,53.0,8693.76,1.095
20180704,0.01765,33.81,15.938,63.0,8814.7,1.081
20180705,0.01765,36.777,17.483,53.0,8640.625,1.074
20180706,0.01765,14.183,4.747,180.0,9191.429,1.212
20180707,0.01765,21.663,7.493,36.0,9040.195,1.221
20180708,0.02118,30.713,12.982,56.0,7288.646,1.157
20180709,0.02118,22.444,9.243,59.0,8167.599,0.941
20180710,0.02118,33.304,14.806,62.0,8339.751,1.007
20180711,0.02118,53.647,30.371,78.0,8692.509,0.965
20180712,0.02118,46.867,24.104,92.0,8777.203,1.089
20180713,0.02118,32.151,15.729,27.0,9296.632,1.178
20180714,0.02118,36.326,16.739,21.0,8899.166,1.296
20180715,0.02118,35.2,18.792,51.0,7185.744,1.155
20180716,0.02118,37.502,20.768,30.0,8499.019,1.105
20180717,0.02118,37.966,23.22,80.0,8713.762,1.209
20180718,0.02118,47.98,31.849,114.0,8726.629,1.104
20180719,0.02118,41.337,24.062,83.0,8928.704,1.195
20180720,0.02118,53.472,31.187,69.0,9461.309,1.197
20180721,0.02118,55.357,32.322,80.0,8821.162,1.282
20180722,0.01765,44.519,21.767,26.0,7161.696,1.292
20180723,0.01765,46.825,23.353,50.0,8838.98,1.23
20180724,0.01765,52.167,29.117,53.0,8747.443,1.253
20180725,0.01765,50.182,26.196,56.0,8819.968,1.144
20180726,0.01765,57.083,33.301,93.0,8803.395,1.179
20180727,0.01765,57.832,34.877,51.0,9467.462,1.263
20180728,0.01765,43.409,27.483,17.0,8428.359,1.25
20180729,0.01412,39.51,21.794,20.0,6954.29,1.091
20180730,0.01412,29.717,12.525,51.0,8596.023,1.257
20180731,0.01412,38.726,20.717,72.0,8629.252,1.262
20180801,0.01412,54.304,30.905,22.0,8993.709,1.484
20180803,0.01412,71.77,51.247,84.0,8956.105,1.32
