Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,56.66,26.022,234.0,14775.795,1.255
20180402,0.03276,58.188,22.353,371.0,28435.037,1.77
20180403,0.03276,55.331,16.178,251.0,29660.658,1.877
20180404,0.03276,13.673,6.497,352.0,29619.215,1.795
20180405,0.03276,10.733,6.237,293.0,28859.575,1.805
20180406,0.03276,64.874,15.098,627.0,29131.658,1.804
20180407,0.03276,31.285,14.719,207.0,22595.586,1.51
20180408,0.02352,19.783,9.749,199.0,14765.498,1.419
20180409,0.02352,38.375,24.486,407.0,28412.567,1.699
20180410,0.02352,33.062,16.653,278.0,29952.159,1.948
20180411,0.02352,54.007,21.617,357.0,30152.227,1.797
20180412,0.02352,33.242,11.98,236.0,30542.709,1.825
20180413,0.02352,26.887,11.489,223.0,31268.397,1.895
20180414,0.02352,19.098,9.827,95.0,20826.559,1.639
20180416,0.03276,24.869,14.837,318.0,29289.4,1.75
20180417,0.03276,46.774,23.331,350.0,30373.865,1.825
20180418,0.03276,48.84,23.449,436.0,30582.113,1.838
20180419,0.03276,66.397,29.794,361.0,30373.896,1.938
20180420,0.03276,84.447,42.316,361.0,30720.922,2.013
20180421,0.03276,56.182,29.365,159.0,23603.863,1.758
20180422,0.01932,36.06,18.536,198.0,14120.254,1.346
20180423,0.01932,12.676,6.951,179.0,26193.16,1.64
20180424,0.01932,9.022,4.662,259.0,29541.89,1.778
20180425,0.01932,26.866,19.299,298.0,31080.691,1.888
20180426,0.01932,36.289,23.764,258.0,31472.788,1.891
20180427,0.01932,49.247,33.167,165.0,32217.159,1.966
20180428,0.01932,57.21,35.443,159.0,23259.567,1.704
20180429,0.0252,56.777,32.372,196.0,16313.796,1.392
20180430,0.0252,85.822,56.764,358.0,28055.837,1.832
20180501,0.0252,74.053,49.517,257.0,21181.32,1.534
20180502,0.0252,53.919,37.842,226.0,29196.972,1.86
20180503,0.0252,24.037,12.023,210.0,30647.711,1.945
20180504,0.0252,39.891,15.556,171.0,33677.842,1.995
20180505,0.0252,37.902,17.337,70.0,23015.809,1.757
20180506,0.01176,15.581,8.754,38.0,15801.715,1.578
20180507,0.01176,34.719,17.61,101.0,18416.7,1.316
20180508,0.01176,17.02,7.193,265.0,29728.154,1.689
20180509,0.01176,24.779,8.703,209.0,31279.009,1.863
20180510,0.01176,44.52,22.562,244.0,32247.238,1.894
20180511,0.01176,74.253,42.123,192.0,33221.218,2.022
20180512,0.01176,34.85,20.56,56.0,20766.741,1.694
20180513,0.01764,25.844,16.078,130.0,17272.568,1.435
20180514,0.01764,90.361,56.144,313.0,29778.055,1.871
20180515,0.01764,69.372,48.061,273.0,31755.537,1.993
20180516,0.01764,36.987,24.724,228.0,28950.349,1.983
20180517,0.01764,19.753,11.67,185.0,29746.86,1.945
20180518,0.01764,11.782,3.716,107.0,31754.434,1.881
20180519,0.01764,19.126,8.937,91.0,25968.355,1.878
20180520,0.02016,11.612,6.071,104.0,18075.751,1.5
20180521,0.02016,23.515,11.992,148.0,29343.542,1.899
20180522,0.02016,39.201,23.405,94.0,19580.481,1.937
20180523,0.02016,36.983,8.7,318.0,30068.888,1.766
20180524,0.02016,70.018,15.14,377.0,30743.634,1.906
20180525,0.02016,72.327,27.129,235.0,30644.549,1.99
20180526,0.02016,66.926,31.091,119.0,24277.878,1.863
20180527,0.01764,60.073,26.494,116.0,16695.246,1.43
20180528,0.01764,42.533,21.396,177.0,29031.478,1.905
20180530,0.01764,50.113,29.328,269.0,30853.326,1.942
20180531,0.01764,41.859,23.291,204.0,30428.008,2.04
20180602,0.01764,32.967,19.122,68.0,23060.351,1.784
20180603,0.01428,25.426,16.603,70.0,15468.098,1.424
20180604,0.01428,28.863,18.965,120.0,28470.858,1.893
20180605,0.01428,33.499,21.928,139.0,29946.103,1.974
20180606,0.01428,37.057,24.998,68.0,18126.991,1.581
20180607,0.01428,50.94,32.767,180.0,29015.779,1.867
20180608,0.01428,34.64,22.063,117.0,29849.493,1.868
20180609,0.01428,40.716,24.097,52.0,22301.652,1.959
20180610,0.00924,16.807,9.176,77.0,14682.212,1.326
20180611,0.00924,13.656,5.43,113.0,27771.906,1.886
20180612,0.00924,18.663,10.191,111.0,29717.791,1.89
20180613,0.00924,25.233,15.135,57.0,17758.892,1.452
20180614,0.00924,35.099,22.193,89.0,28635.615,1.861
20180615,0.00924,17.14,9.391,118.0,30097.147,1.903
20180616,0.00924,25.291,12.524,62.0,22005.8,1.685
20180617,0.01176,55.754,33.667,105.0,14773.397,1.428
20180618,0.01176,35.508,22.499,104.0,27657.946,2.103
20180619,0.01176,30.259,19.495,92.0,28700.714,1.778
20180620,0.01176,34.936,23.202,81.0,29404.161,1.913
20180621,0.01176,35.463,22.985,103.0,29467.253,1.956
20180622,0.01176,41.452,24.646,60.0,30277.985,2.013
20180623,0.01176,33.249,18.618,64.0,22822.26,1.971
20180624,0.01176,62.378,35.683,132.0,14801.893,1.542
20180625,0.01176,46.447,26.072,116.0,28425.38,1.961
20180626,0.01176,45.513,27.767,116.0,26416.304,1.888
20180627,0.01176,28.733,17.768,76.0,29449.11,2.009
20180628,0.01176,26.716,16.945,146.0,28774.365,2.108
20180629,0.01176,38.223,26.817,38.0,29759.462,2.021
20180630,0.01176,61.106,40.708,9.0,20431.322,1.903
20180701,0.0042,13.077,8.869,26.0,11389.03,1.205
20180702,0.0042,18.977,11.235,86.0,26142.591,1.759
20180703,0.0042,15.834,10.455,53.0,29157.522,1.975
20181011,0.00168,37.67,19.417,97.0,29226.015,1.673
20181012,0.00168,48.428,27.097,73.0,29765.19,1.786
20181013,0.00168,49.321,30.235,15.0,24067.594,1.545
20181014,0.01008,39.144,25.76,70.0,16916.231,1.339
20181015,0.01008,75.699,45.869,454.0,27274.668,1.736
20181016,0.01008,52.71,28.642,400.0,29079.993,1.759
20181017,0.01008,32.641,16.686,243.0,29690.385,1.777
20181018,0.01008,23.097,12.056,123.0,29995.783,1.811
20181019,0.01008,23.116,11.721,85.0,29890.993,1.881
20181020,0.01008,33.889,17.465,71.0,24560.345,1.623
20181021,0.00756,32.671,19.269,120.0,16347.812,1.353
20181022,0.00756,76.633,46.803,201.0,27716.595,1.753
20181023,0.00756,76.709,45.749,275.0,28567.497,1.875
20181024,0.00756,41.424,17.424,231.0,29820.622,1.731
20181025,0.00756,37.508,18.573,115.0,24446.268,1.792
20181026,0.00756,37.469,19.776,79.0,28502.193,1.882
20181027,0.00756,23.075,5.981,30.0,25945.836,1.562
20181028,0.00504,19.988,9.76,71.0,15554.816,1.392
20181029,0.00504,19.0,8.808,85.0,26950.265,1.583
20181030,0.00504,22.858,10.974,154.0,29320.554,1.67
20181031,0.00504,22.147,11.942,62.0,29326.9,1.729
20181101,0.00504,30.424,17.109,108.0,28512.463,1.801
20181102,0.00504,39.083,23.442,90.0,29967.546,1.799
20181103,0.00504,44.024,26.776,96.0,23320.289,1.637
20181104,0.03444,39.916,25.63,229.0,16956.593,1.299
20181105,0.03444,54.417,33.722,390.0,33423.978,1.682
20181106,0.03444,149.573,94.619,613.0,27500.708,1.766
20181107,0.03444,86.394,57.612,588.0,27048.984,1.73
20181108,0.03444,24.758,13.158,435.0,25559.986,1.748
20181109,0.03444,45.797,22.756,372.0,29218.97,2.052
20181110,0.03444,98.305,55.444,247.0,20486.547,1.785
20181111,0.0252,87.351,49.034,351.0,13148.086,1.61
20181112,0.0252,31.374,16.04,371.0,23064.209,1.66
20181113,0.0252,37.933,21.707,458.0,23658.898,1.717
20181114,0.0252,36.618,21.705,341.0,23157.127,1.671
20181115,0.0252,49.796,32.376,283.0,23049.7,1.733
20181116,0.0252,54.388,35.647,379.0,22858.001,1.702
20181117,0.0252,41.788,23.908,120.0,18715.638,1.502
20181118,0.0126,71.364,40.98,173.0,12504.134,1.198
20181119,0.0126,74.224,42.401,311.0,21185.291,1.494
20181120,0.0126,38.922,15.929,288.0,20130.758,1.518
20181121,0.0126,32.953,15.265,174.0,19236.108,1.675
20181122,0.0126,31.387,14.585,26.0,19560.393,1.581
20181123,0.0126,26.668,12.208,106.0,23034.125,1.701
20181124,0.0126,26.37,14.299,73.0,17194.772,1.397
20181125,0.03192,48.228,33.288,230.0,12167.765,1.143
20181126,0.03192,61.656,40.033,442.0,20613.655,1.566
20181127,0.03192,145.824,65.692,500.0,20728.231,1.618
20181128,0.03192,162.341,28.771,520.0,22049.759,1.64
20181129,0.03192,54.028,15.045,403.0,22269.464,1.6
20181130,0.03192,46.39,14.687,366.0,22982.651,1.663
20181201,0.03192,38.107,19.212,170.0,21863.484,1.433
20181202,0.01092,40.758,19.894,163.0,14332.512,1.079
20181203,0.01092,42.344,19.643,245.0,25503.93,1.572
20181204,0.01092,34.817,17.251,206.0,27036.697,1.566
20181205,0.01092,29.606,11.886,187.0,27334.396,1.526
20181206,0.01092,35.797,16.21,88.0,26180.701,1.591
20181207,0.01092,22.888,8.579,79.0,24755.338,1.575
20181208,0.01092,25.148,9.703,40.0,18626.057,1.38
20181209,0.00588,26.078,10.996,63.0,11997.903,1.107
20181210,0.00588,32.169,17.166,122.0,22141.986,1.488
20181211,0.00588,39.411,23.26,166.0,22155.601,1.527
20181212,0.00588,41.089,20.049,224.0,21166.264,1.524
20181213,0.00588,37.777,21.595,123.0,21926.868,1.593
20181214,0.00588,31.68,16.511,73.0,24361.525,1.64
20181215,0.00588,57.295,36.906,98.0,19876.592,1.483
20181216,0.01932,49.144,34.137,216.0,12459.919,1.153
20181217,0.01932,82.11,52.073,482.0,21980.628,1.488
20181218,0.01932,45.279,23.998,363.0,23596.316,1.592
20181219,0.01932,48.853,26.897,369.0,23437.268,1.625
20181220,0.01932,55.714,36.059,422.0,23148.666,1.737
20181221,0.01932,79.897,50.692,395.0,25899.666,1.745
20181222,0.01932,91.541,62.267,340.0,21067.992,1.552
20181223,0.0084,50.784,29.63,242.0,14260.971,1.307
20181224,0.0084,25.763,12.139,166.0,23496.6,1.457
20181225,0.0084,29.932,17.058,155.0,16347.505,1.347
20181226,0.0084,44.812,23.303,210.0,22027.344,1.529
20181227,0.0084,28.24,9.344,112.0,20688.207,1.557
20181228,0.0084,33.634,11.876,135.0,21784.528,1.556
20181229,0.0084,31.497,8.15,91.0,16243.025,1.321
20181230,0.00756,32.587,15.788,71.0,10952.629,1.192
20181231,0.00756,45.254,28.702,93.0,20334.8,1.486
20190101,0.00756,37.958,22.74,88.0,11425.144,1.21
20190102,0.00756,35.479,21.267,188.0,24303.03,1.402
20190103,0.00756,34.444,19.962,240.0,25971.552,1.517
20190104,0.00756,47.853,30.217,373.0,25463.683,1.596
20190105,0.00756,79.658,49.413,267.0,20236.37,1.291
20190106,0.0126,39.362,16.644,224.0,13530.037,1.076
20190107,0.0126,51.492,30.009,436.0,23684.418,1.497
20190108,0.0126,36.98,17.072,264.0,25483.105,1.515
20190110,0.0126,48.714,25.675,308.0,21770.151,1.552
20190111,0.0126,63.544,40.836,295.0,27041.997,1.65
20190112,0.0126,91.767,61.546,364.0,21994.525,1.406
20190113,0.04872,120.61,78.597,617.0,9410.87,1.15
20190114,0.04872,207.53,146.103,617.0,18850.782,1.519
20190115,0.04872,163.137,103.182,502.0,26427.864,1.782
20190116,0.04872,38.205,12.426,357.0,26743.057,1.586
20190117,0.04872,35.448,16.835,292.0,27043.03,1.627
20190118,0.04872,42.068,23.913,439.0,28416.438,1.785
20190119,0.04872,62.126,39.258,420.0,22101.324,1.43
20190120,0.02268,50.892,24.487,384.0,14691.413,1.11
20190121,0.02268,42.143,18.612,369.0,24442.038,1.47
20190122,0.02268,56.392,22.526,417.0,26799.101,1.528
20190125,0.02268,38.64,16.399,313.0,26624.585,1.64
20190126,0.02268,33.489,13.718,183.0,21695.774,1.441
20190127,0.01428,29.371,14.508,218.0,15654.862,1.183
20190128,0.01428,57.897,17.549,259.0,26313.04,1.575
20190129,0.01428,55.24,16.014,344.0,25755.383,1.534
20190130,0.01428,47.066,21.867,297.0,26066.319,1.586
