Date,search,pm10,pm25,COUNT_T,TMST,retail
20180409,0.09884,14.562,8.812,407.0,8295.261,0.879
20180420,0.13767,104.046,50.783,361.0,8977.545,1.085
20180423,0.08119,2.218,1.899,179.0,8215.731,0.835
20180424,0.08119,1.89,1.909,259.0,8567.985,0.963
20180425,0.08119,50.893,37.951,298.0,8944.84,0.999
20180426,0.08119,43.844,28.296,258.0,8905.932,1.041
20180427,0.08119,369.136,266.545,165.0,9095.533,1.138
20180430,0.1059,148.23,107.623,358.0,8863.592,1.067
20180502,0.1059,89.444,76.259,226.0,9209.975,0.888
20180503,0.1059,429.533,232.733,210.0,9653.758,0.93
20180508,0.04942,87.0,28.0,265.0,10014.616,0.965
20181010,0.00706,29.615,9.077,76.0,8697.971,0.974
20181011,0.00706,92.136,40.696,97.0,8682.516,0.966
20181012,0.00706,71.239,36.032,73.0,9391.94,1.12
20181013,0.00706,40.928,24.306,15.0,9117.517,1.2
20181014,0.04236,36.964,23.723,70.0,7220.64,1.192
20181015,0.04236,71.655,43.033,454.0,8738.666,1.049
20181016,0.04236,70.822,41.751,400.0,8706.503,1.084
20181017,0.04236,33.237,17.315,243.0,8808.96,1.027
20181018,0.04236,16.683,9.653,123.0,8598.72,0.989
20181019,0.04236,20.005,9.292,85.0,9017.076,1.117
20181020,0.04236,32.611,16.68,71.0,9511.045,1.277
20181021,0.03177,29.165,16.884,120.0,7158.841,1.194
20181022,0.03177,63.049,37.403,201.0,8589.076,1.001
20181023,0.03177,55.958,33.098,275.0,8711.669,1.044
20181024,0.03177,29.785,11.894,231.0,8923.355,1.01
20181025,0.03177,32.355,15.56,115.0,7310.384,1.056
20181026,0.03177,25.568,13.857,79.0,9094.776,1.093
20181027,0.03177,19.894,4.473,30.0,9785.201,1.203
20181028,0.02118,13.295,7.521,71.0,6769.907,1.17
20181029,0.02118,16.018,7.928,85.0,7978.56,0.917
20181030,0.02118,19.125,9.488,154.0,8755.014,1.003
20181031,0.02118,20.572,10.658,62.0,8698.408,1.029
20181101,0.02118,29.086,16.265,108.0,9024.55,1.07
20181102,0.02118,34.401,19.368,90.0,8589.572,1.151
20181103,0.02118,44.474,28.185,96.0,8457.455,1.255
20181104,0.14473,37.854,25.488,229.0,7291.425,1.247
20181105,0.14473,52.798,33.308,390.0,9478.856,1.068
20181106,0.14473,180.331,124.789,613.0,8817.282,1.124
20181107,0.14473,97.189,70.672,588.0,8877.606,1.145
20181108,0.14473,15.36,6.958,435.0,8385.88,1.059
20181109,0.14473,38.465,21.997,372.0,9336.987,1.378
20181110,0.14473,93.473,58.736,247.0,9059.565,1.504
20181111,0.1059,75.592,46.803,351.0,7182.589,1.612
20181112,0.1059,29.363,15.098,371.0,8693.982,1.187
20181113,0.1059,37.913,22.884,458.0,8905.126,1.088
20181114,0.1059,32.838,20.206,341.0,8793.376,1.033
20181115,0.1059,47.464,31.942,283.0,8707.708,1.073
20181116,0.1059,60.573,42.47,379.0,8855.798,1.091
20181117,0.1059,32.881,19.929,120.0,9212.854,1.11
20181118,0.05295,35.878,23.347,173.0,7229.694,1.015
20181119,0.05295,46.665,26.638,311.0,8644.757,0.922
20181120,0.05295,38.644,16.825,288.0,8130.138,0.968
20181121,0.05295,29.697,13.651,174.0,7653.337,0.935
20181122,0.05295,24.131,11.459,26.0,7684.333,0.918
20181123,0.05295,28.4,14.197,106.0,9198.943,0.981
20181124,0.05295,18.95,12.372,73.0,5835.478,1.121
20181125,0.13414,37.655,26.663,230.0,4294.928,1.01
20181126,0.13414,56.586,35.837,442.0,6657.93,0.978
20181127,0.13414,120.592,57.848,500.0,8173.427,0.922
20181128,0.13414,192.42,27.157,520.0,8665.008,0.891
20181129,0.13414,61.14,15.057,403.0,8711.222,0.887
20181130,0.13414,50.281,15.331,366.0,9148.174,0.95
20181201,0.13414,33.858,15.942,170.0,9505.474,1.067
20181202,0.04589,36.469,18.318,163.0,7147.21,0.983
20181203,0.04589,27.752,13.018,245.0,8349.522,0.85
20181204,0.04589,31.55,17.076,206.0,8721.304,0.923
20181205,0.04589,28.397,11.183,187.0,8780.088,0.809
20181206,0.04589,31.939,15.837,88.0,8792.077,0.905
20181207,0.04589,18.39,7.213,79.0,9178.872,0.89
20181208,0.04589,21.04,8.47,40.0,8591.009,0.997
20181209,0.02471,24.197,11.044,63.0,6821.411,0.941
20181210,0.02471,31.76,16.319,122.0,8457.425,0.878
20181211,0.02471,36.244,20.392,166.0,8118.607,0.889
20181212,0.02471,32.983,17.342,224.0,7774.215,0.89
20181213,0.02471,32.165,19.342,123.0,7983.023,0.883
20181214,0.02471,33.233,17.128,73.0,9214.731,0.911
20181215,0.02471,62.459,39.886,98.0,9157.917,1.063
20181216,0.08119,47.441,31.639,216.0,6659.922,0.935
20181217,0.08119,77.907,48.863,482.0,8424.294,0.841
20181218,0.08119,52.422,29.892,363.0,6289.167,0.889
20181219,0.08119,48.063,29.25,369.0,6529.313,0.946
20181220,0.08119,72.767,49.079,422.0,8422.034,1.107
20181221,0.08119,77.376,50.257,395.0,9254.15,0.978
20181222,0.08119,118.487,83.982,340.0,8971.478,1.033
20181223,0.0353,62.892,39.578,242.0,6865.785,0.968
20181224,0.0353,27.822,16.626,166.0,9093.323,0.897
20181225,0.0353,32.885,21.072,155.0,6880.408,0.915
20181226,0.0353,49.168,28.301,210.0,8566.743,0.863
20181227,0.0353,29.028,11.562,112.0,7991.067,0.841
20181228,0.0353,33.476,13.488,135.0,8672.355,0.906
20181229,0.0353,31.256,10.562,91.0,8167.089,0.965
20181230,0.03177,35.801,19.474,71.0,5787.514,0.854
20181231,0.03177,54.717,36.05,93.0,8906.545,0.928
20190101,0.03177,43.522,30.137,88.0,6330.537,0.939
20190102,0.03177,39.576,27.702,188.0,8162.89,0.889
20190103,0.03177,51.003,33.072,240.0,8328.493,0.87
20190104,0.03177,58.908,42.855,373.0,8368.304,0.904
20190105,0.03177,115.526,84.21,267.0,8079.736,0.987
20190106,0.05295,54.964,27.357,224.0,6374.006,0.914
20190107,0.05295,60.658,41.208,436.0,7643.35,0.893
20190108,0.05295,36.044,18.43,264.0,7383.099,0.84
20190110,0.05295,58.604,35.352,308.0,6303.463,0.855
20190111,0.05295,70.687,49.161,295.0,8438.81,0.947
20190112,0.05295,137.024,103.43,364.0,8185.649,1.029
20190113,0.20474,194.704,141.638,617.0,4237.973,0.931
20190114,0.20474,292.918,223.888,617.0,6069.859,0.849
20190115,0.20474,173.881,116.766,502.0,7966.847,0.898
20190116,0.20474,42.935,15.56,357.0,8167.809,0.94
20190117,0.20474,38.668,22.088,292.0,8274.823,0.899
20190118,0.20474,46.981,28.833,439.0,8733.299,0.93
20190119,0.20474,81.868,57.6,420.0,8204.727,0.995
20190120,0.09531,57.135,31.649,384.0,6578.547,0.942
20190121,0.09531,40.289,21.002,369.0,7487.82,0.883
20190122,0.09531,55.128,27.869,417.0,8240.452,0.903
20190125,0.09531,41.39,22.641,313.0,8046.37,0.923
20190126,0.09531,36.295,19.49,183.0,8356.288,0.886
20190127,0.06001,35.515,20.992,218.0,6717.961,0.952
20190128,0.06001,55.362,20.899,259.0,8243.515,1.495
20190129,0.06001,51.704,17.599,344.0,8218.882,0.906
20190130,0.06001,48.464,26.74,297.0,8246.649,0.859
20190131,0.06001,54.943,20.381,196.0,8086.344,0.888
20190201,0.06001,31.907,14.474,261.0,8687.868,0.995
20190202,0.06001,43.919,28.072,182.0,7625.635,1.016
20190203,0.06354,70.006,53.786,142.0,6374.26,0.962
20190204,0.06354,105.3,58.183,245.0,6053.05,0.789
20190205,0.06354,74.99,29.103,199.0,10432.512,0.943
20190206,0.06354,88.073,33.735,329.0,6704.943,0.867
20190209,0.06354,48.372,26.525,160.0,7720.084,1.086
20190210,0.04942,53.501,31.498,201.0,5889.809,0.91
20190211,0.04942,55.436,35.699,335.0,8044.56,0.864
20190212,0.04942,67.704,47.415,382.0,8214.198,0.898
20190213,0.04942,45.519,26.108,317.0,8355.317,1.016
20190214,0.04942,49.266,25.999,378.0,8035.835,1.25
20190215,0.04942,41.31,28.722,448.0,8755.974,0.97
20190217,0.09531,41.863,30.108,240.0,6617.635,0.855
20190218,0.09531,33.516,21.059,350.0,8280.427,0.877
20190219,0.09531,38.608,29.222,331.0,7473.143,0.86
20190220,0.09531,55.058,46.053,410.0,8311.22,0.952
20190221,0.09531,91.401,74.65,468.0,8290.298,0.912
20190224,0.14473,64.777,49.56,437.0,6955.972,1.035
20190225,0.14473,112.601,88.074,395.0,8014.152,0.872
20190226,0.14473,56.078,29.522,343.0,8618.722,0.967
20190227,0.14473,63.708,40.319,365.0,8762.962,0.914
20190228,0.14473,124.268,87.247,402.0,8628.8,0.991
20190301,0.14473,152.317,108.856,533.0,8105.043,0.989
20190302,0.14473,148.692,108.672,384.0,8021.139,0.971
20190303,0.353,139.452,101.181,523.0,6752.993,1.032
20190304,0.353,197.653,141.749,483.0,8342.39,0.855
20190305,0.353,245.558,173.411,548.0,8315.653,0.838
20190306,0.353,168.119,117.706,519.0,8433.928,0.877
20190307,0.353,57.594,44.203,485.0,8736.655,0.912
20190311,0.16591,73.893,45.295,364.0,8227.558,0.871
20190312,0.16591,92.193,60.771,358.0,8325.615,0.9
20190313,0.16591,35.839,11.864,307.0,8617.768,1.081
20190314,0.16591,38.066,18.893,305.0,8722.255,1.441
20190315,0.16591,46.976,28.633,334.0,8854.324,1.13
20190316,0.16591,45.116,31.742,262.0,8746.993,1.079
20190317,0.12002,34.333,21.612,392.0,7078.457,0.999
20190319,0.12002,61.231,38.906,363.0,8604.969,0.873
20190320,0.12002,97.402,69.086,291.0,8464.497,1.016
20190321,0.12002,32.192,25.139,375.0,8136.304,0.901
20190322,0.12002,33.669,22.398,304.0,8585.476,0.959
20190323,0.12002,26.754,18.214,216.0,8736.385,1.065
20190324,0.15179,27.081,15.797,1.0,6995.242,1.039
20190326,0.15179,63.514,39.572,333.0,8444.472,0.905
20190327,0.15179,86.474,56.349,353.0,8541.172,0.968
20190328,0.15179,76.642,47.938,326.0,8429.322,0.986
20190329,0.15179,36.553,18.99,277.0,8719.772,1.003
20190330,0.15179,40.288,29.239,208.0,8741.741,1.138
20190331,0.09531,36.893,25.792,388.0,7036.786,0.908
