Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.10179,57.794,29.585,234.0,1444.335,0.818
20180402,0.10179,57.544,23.744,371.0,1575.576,0.809
20180403,0.10179,62.412,21.097,251.0,1586.726,0.773
20180404,0.10179,20.301,12.649,352.0,1582.607,0.734
20180405,0.10179,15.489,6.138,293.0,1518.786,0.752
20180406,0.10179,92.544,35.278,627.0,1576.564,0.724
20180407,0.10179,46.672,23.311,207.0,1603.69,0.792
20180408,0.07308,34.759,17.159,199.0,1365.389,0.882
20180409,0.07308,52.011,35.972,407.0,1583.384,0.766
20180410,0.07308,49.027,21.565,278.0,1622.708,0.81
20180411,0.07308,65.096,27.665,357.0,1635.46,0.741
20180412,0.07308,43.441,15.042,236.0,1621.536,0.782
20180413,0.07308,36.45,15.904,223.0,1663.502,0.872
20180414,0.07308,25.564,13.425,95.0,1544.72,0.856
20180416,0.10179,35.257,22.081,318.0,1614.11,0.734
20180417,0.10179,56.21,28.185,350.0,1615.212,0.775
20180418,0.10179,68.194,28.962,436.0,1648.937,0.742
20180419,0.10179,77.865,34.608,361.0,1622.335,0.841
20180420,0.10179,88.265,46.906,361.0,1674.416,0.838
20180421,0.10179,58.265,32.297,159.0,1664.636,0.941
20180422,0.06003,42.692,26.228,198.0,1366.651,0.914
20180423,0.06003,10.468,7.1,179.0,1447.938,0.702
20180424,0.06003,14.479,7.591,259.0,1603.106,0.801
20180425,0.06003,29.54,21.319,298.0,1652.043,0.747
20180426,0.06003,45.172,32.816,258.0,1655.742,0.783
20180427,0.06003,55.435,38.147,165.0,1683.216,0.805
20180428,0.06003,62.712,42.604,159.0,1696.43,0.834
20180429,0.0783,61.45,38.136,196.0,1487.875,0.855
20180430,0.0783,87.183,66.795,358.0,1657.021,0.835
20180501,0.0783,78.444,63.898,257.0,1625.018,0.752
20180502,0.0783,49.341,38.477,226.0,1584.944,0.758
20180503,0.0783,28.493,11.031,210.0,1713.202,0.721
20180504,0.0783,52.596,15.119,171.0,1814.322,0.871
20180505,0.0783,51.551,21.726,70.0,1734.646,0.829
20180506,0.03654,16.149,7.04,38.0,1566.598,0.798
20180507,0.03654,38.231,16.119,101.0,1710.031,0.833
20180508,0.03654,21.096,6.65,265.0,1752.0,0.854
20180509,0.03654,25.206,7.725,209.0,1702.745,0.773
20180510,0.03654,46.711,21.404,244.0,1670.866,0.719
20180511,0.03654,86.957,55.668,192.0,1693.132,0.822
20180512,0.03654,33.212,20.49,56.0,1558.32,0.744
20180513,0.05481,25.521,15.392,130.0,1504.207,0.86
20180514,0.05481,93.301,65.419,313.0,1633.234,0.745
20180515,0.05481,86.078,59.6,273.0,1681.191,0.763
20180516,0.05481,41.457,27.051,228.0,1581.18,0.789
20180517,0.05481,24.381,10.098,185.0,1537.303,0.777
20180518,0.05481,15.865,5.12,107.0,1658.031,0.742
20180519,0.05481,15.626,3.981,91.0,1763.129,0.864
20180520,0.06264,14.785,4.78,104.0,1515.935,0.788
20180521,0.06264,22.432,8.807,148.0,1667.38,0.801
20180522,0.06264,47.119,28.926,94.0,1581.996,0.731
20180523,0.06264,55.342,13.848,318.0,1633.828,0.73
20180524,0.06264,121.127,31.497,377.0,1666.015,0.752
20180525,0.06264,112.472,45.039,235.0,1661.227,0.788
20180526,0.06264,81.969,39.145,119.0,1750.121,0.862
20180527,0.05481,75.203,32.979,116.0,1539.101,0.885
20180528,0.05481,53.301,26.014,177.0,1686.118,0.797
20180530,0.05481,51.329,31.639,269.0,1733.852,0.815
20180531,0.05481,42.001,21.856,204.0,1806.349,0.813
20180602,0.05481,43.179,22.157,68.0,1916.155,0.917
20180603,0.04437,32.558,17.656,70.0,1684.623,0.944
20180604,0.04437,42.982,24.29,120.0,1803.281,0.801
20180605,0.04437,42.326,25.435,139.0,1804.809,0.777
20180606,0.04437,45.713,28.58,68.0,1670.938,0.86
20180607,0.04437,48.083,31.254,180.0,1777.548,0.823
20180608,0.04437,40.971,24.267,117.0,1839.518,0.848
20180609,0.04437,44.317,26.681,52.0,1836.879,0.929
20180610,0.02871,15.535,6.102,77.0,1611.188,0.888
20180611,0.02871,18.045,4.982,113.0,1787.246,0.822
20180612,0.02871,28.203,12.424,111.0,1847.906,0.793
20180613,0.02871,45.813,27.318,57.0,1698.095,0.836
20180614,0.02871,47.356,30.685,89.0,1741.22,0.777
20180615,0.02871,27.429,11.076,118.0,1854.693,0.909
20180616,0.02871,36.648,17.262,62.0,1834.745,0.863
20180617,0.03654,61.226,38.414,105.0,1594.512,0.883
20180618,0.03654,58.863,36.544,104.0,1782.44,0.896
20180619,0.03654,56.619,35.147,92.0,1786.581,0.767
20180620,0.03654,60.411,39.701,81.0,1813.729,0.76
20180621,0.03654,58.151,32.573,103.0,1677.103,0.826
20180622,0.03654,57.174,31.969,60.0,1788.911,0.849
20180623,0.03654,58.251,30.317,64.0,1826.87,1.079
20180624,0.03654,81.776,50.531,132.0,1598.977,0.949
20180625,0.03654,75.341,44.798,116.0,1743.018,0.868
20180626,0.03654,58.634,39.872,116.0,1646.15,0.77
20180627,0.03654,51.05,33.335,76.0,1777.972,0.864
20180628,0.03654,52.412,32.617,146.0,1742.447,0.813
20180629,0.03654,69.695,43.513,38.0,1828.392,0.857
20180630,0.03654,86.953,60.522,9.0,1777.581,0.911
20180701,0.01305,27.581,11.469,26.0,1619.648,0.839
20180702,0.01305,22.933,7.712,86.0,1851.136,0.77
20180703,0.01305,42.335,16.392,53.0,2013.994,0.881
20180704,0.01305,38.89,18.263,63.0,2025.848,0.867
20180705,0.01305,45.61,22.042,53.0,2024.182,0.853
20180706,0.01305,14.067,4.843,180.0,2106.217,0.863
20180707,0.01305,22.373,7.776,36.0,2280.259,0.858
20180708,0.01566,33.387,13.805,56.0,1887.986,0.902
20180709,0.01566,23.995,9.882,59.0,1914.105,0.784
20180710,0.01566,41.097,18.365,62.0,1862.269,0.8
20180711,0.01566,64.74,36.669,78.0,1799.622,0.999
20180712,0.01566,50.017,25.769,92.0,1860.867,0.847
20180713,0.01566,41.799,20.603,27.0,1995.49,0.892
20180714,0.01566,44.745,20.571,21.0,2114.308,0.896
20180715,0.01566,44.027,23.611,51.0,1735.2,0.843
20180716,0.01566,44.078,24.443,30.0,1821.764,0.827
20180717,0.01566,45.439,28.006,80.0,1864.756,0.765
20180718,0.01566,56.544,37.675,114.0,1830.269,0.841
20180719,0.01566,48.452,28.248,83.0,1903.188,0.88
20180720,0.01566,63.719,37.088,69.0,1994.394,0.869
20180721,0.01566,63.261,37.155,80.0,2018.931,0.977
20180722,0.01305,52.903,25.802,26.0,1710.673,0.906
20180723,0.01305,54.974,27.105,50.0,1856.185,0.942
20180724,0.01305,65.674,36.822,53.0,1866.488,0.927
20180725,0.01305,62.21,32.512,56.0,1857.137,0.889
20180726,0.01305,71.29,41.682,93.0,1886.77,0.876
20180727,0.01305,71.267,43.199,51.0,2053.294,0.914
20180728,0.01305,54.748,34.809,17.0,2007.648,0.853
20180729,0.01044,43.77,24.365,20.0,1645.636,0.927
20180730,0.01044,30.696,12.901,51.0,1851.722,0.878
20180731,0.01044,41.494,22.144,72.0,1860.84,0.934
20180801,0.01044,59.695,33.027,22.0,1855.772,0.99
20180802,0.01044,62.382,37.148,33.0,1774.055,0.987
20180803,0.01044,81.351,53.472,84.0,1822.16,0.926
20180804,0.01044,51.375,28.01,20.0,1793.141,0.877
20180805,0.01044,49.56,29.394,23.0,1565.108,0.897
20180806,0.01044,51.43,30.84,57.0,1702.057,0.898
20180807,0.01044,38.721,19.067,122.0,1760.134,0.898
20180808,0.01044,46.095,26.758,49.0,1807.707,0.913
20180809,0.01044,37.864,25.328,59.0,1882.277,0.885
20180810,0.01044,38.921,19.685,16.0,1844.59,0.973
20180811,0.01044,29.408,11.704,16.0,1879.833,0.958
20180812,0.00783,36.149,18.358,14.0,1585.761,0.912
20180813,0.00783,57.437,35.692,27.0,1707.88,0.968
20180814,0.00783,56.773,35.915,14.0,1873.458,0.917
20180815,0.00783,56.313,36.601,10.0,1623.068,0.914
20180816,0.00783,44.761,22.871,36.0,1718.663,0.887
20180817,0.00783,40.027,18.319,20.0,1878.325,0.884
20180818,0.00783,46.158,17.444,13.0,1890.327,0.911
20180819,0.01044,51.742,26.849,14.0,1544.363,0.922
20180820,0.01044,65.349,35.526,36.0,1702.461,0.846
20180821,0.01044,48.294,20.715,75.0,1766.119,0.861
20180822,0.01044,53.443,26.497,37.0,1806.08,0.866
20180823,0.01044,36.642,14.043,11.0,1623.965,0.911
20180824,0.01044,26.575,8.433,16.0,1791.388,0.881
20180825,0.01044,48.16,20.049,15.0,1978.432,0.931
20180826,0.00522,40.432,19.154,18.0,1585.145,0.937
20180827,0.00522,27.67,10.802,49.0,1639.895,0.84
20180828,0.00522,30.335,6.957,49.0,1682.631,0.735
20180829,0.00522,30.928,11.417,17.0,1567.765,0.839
20180830,0.00522,45.205,22.375,55.0,1698.311,0.88
20180831,0.00522,42.532,23.688,59.0,1804.978,0.915
20180901,0.00522,37.367,15.401,18.0,1818.751,0.934
20180902,0.01044,30.556,8.275,43.0,1489.292,0.943
20180903,0.01044,30.006,11.976,60.0,1612.498,0.812
20180904,0.01044,40.472,18.044,44.0,1730.634,0.801
20180905,0.01044,48.822,14.811,59.0,1738.905,0.825
20180906,0.01044,49.263,22.447,60.0,1727.435,0.855
20180907,0.01044,48.777,24.055,39.0,1784.846,0.853
20180908,0.01044,47.283,17.192,12.0,1852.885,0.949
20180909,0.00522,40.286,16.756,38.0,1519.97,0.947
20180910,0.00522,27.677,8.997,41.0,1723.91,0.901
20180911,0.00522,26.892,9.228,49.0,1739.984,0.883
20180912,0.00522,29.725,10.647,52.0,1735.898,0.809
20180913,0.00522,37.465,16.268,67.0,2883.52,0.866
20180914,0.00522,36.024,14.625,19.0,2358.606,0.895
20180915,0.00522,26.818,10.644,14.0,1930.012,0.911
20180916,0.00783,50.462,31.042,12.0,1513.219,0.888
20180917,0.00783,44.677,21.884,54.0,1794.709,0.937
20180918,0.00783,56.151,25.106,76.0,1856.628,0.813
20180919,0.00783,64.4,29.434,54.0,1887.12,0.768
20180920,0.00783,35.09,22.787,48.0,1865.07,0.78
20180921,0.00783,17.139,4.343,20.0,1984.095,0.867
20180922,0.00783,45.384,13.399,15.0,1755.219,0.92
20180923,0.00522,51.924,12.656,15.0,1513.179,1.063
20180924,0.00522,26.918,8.396,5.0,1761.884,1.194
20180925,0.00522,26.625,12.163,7.0,1464.089,0.861
20180926,0.00522,15.222,7.96,10.0,1371.968,0.844
20180927,0.00522,15.836,7.796,37.0,1722.922,0.881
20180928,0.00522,20.304,7.785,42.0,1875.274,0.889
20180929,0.00522,26.062,12.116,12.0,1754.199,0.898
