Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.08385,72.962,38.108,234.0,3917.65,1.471
20180402,0.08385,78.972,32.826,371.0,4242.074,1.239
20180403,0.08385,79.655,26.21,251.0,4219.134,1.199
20180404,0.08385,15.12,9.428,352.0,4224.074,1.23
20180405,0.08385,9.48,3.038,293.0,4145.583,1.14
20180406,0.08385,79.881,27.774,627.0,4371.088,1.261
20180407,0.08385,40.923,19.496,207.0,4760.889,1.413
20180408,0.0602,26.283,13.16,199.0,3702.251,1.401
20180409,0.0602,34.723,24.225,407.0,4195.403,1.198
20180410,0.0602,48.043,19.605,278.0,4251.086,1.192
20180411,0.0602,71.815,30.925,357.0,4282.885,1.297
20180412,0.0602,41.697,14.183,236.0,4362.108,1.214
20180413,0.0602,30.807,13.405,223.0,4618.796,1.428
20180414,0.0602,27.848,15.044,95.0,4515.81,1.467
20180416,0.08385,31.288,19.818,318.0,4098.779,1.233
20180417,0.08385,60.676,29.288,350.0,4290.298,1.287
20180418,0.08385,78.243,33.582,436.0,4330.589,1.267
20180419,0.08385,92.785,41.399,361.0,4263.8,1.221
20180420,0.08385,84.77,47.543,361.0,4595.368,1.477
20180421,0.08385,96.924,63.784,159.0,4664.133,1.601
20180422,0.04945,52.035,32.296,198.0,3633.108,1.484
20180423,0.04945,14.969,10.282,179.0,3950.168,1.127
20180424,0.04945,13.947,6.798,259.0,4269.159,1.275
20180425,0.04945,24.91,17.609,298.0,4358.99,1.277
20180426,0.04945,47.739,34.808,258.0,4481.012,1.334
20180427,0.04945,40.814,30.978,165.0,4713.104,1.378
20180428,0.04945,77.768,57.522,159.0,4866.284,1.576
20180429,0.0645,56.845,34.465,196.0,3939.432,1.485
20180430,0.0645,90.449,69.496,358.0,4426.712,1.366
20180501,0.0645,96.961,81.017,257.0,4404.35,1.413
20180503,0.0645,30.84,10.93,210.0,4638.981,1.345
20180507,0.0301,90.2,51.8,101.0,4318.819,1.448
20180510,0.0301,64.259,30.273,244.0,4666.778,1.273
20180511,0.0301,108.003,69.369,192.0,4905.018,1.461
20180512,0.0301,46.529,28.713,56.0,4625.437,1.331
20180513,0.04515,34.194,20.806,130.0,4106.363,1.443
20180514,0.04515,113.39,79.761,313.0,4436.265,1.218
20180515,0.04515,104.474,71.563,273.0,4615.427,1.327
20180516,0.04515,55.179,35.834,228.0,4221.379,1.164
20180517,0.04515,21.878,7.377,185.0,4242.139,1.095
20180520,0.0516,18.724,3.448,104.0,4199.198,1.382
20180919,0.00645,56.14,23.665,54.0,4325.632,1.449
20180920,0.00645,28.747,18.685,48.0,4326.521,1.364
20180921,0.00645,17.78,5.717,20.0,4754.602,1.588
20181112,0.0645,58.755,30.753,371.0,4431.801,1.347
20181113,0.0645,73.871,46.899,458.0,4578.461,1.334
20181114,0.0645,47.794,34.417,341.0,4651.568,1.358
20181115,0.0645,68.118,51.558,283.0,4626.861,1.267
20181116,0.0645,76.885,58.206,379.0,4883.236,1.309
20181117,0.0645,42.194,27.005,120.0,5275.55,1.43
20181118,0.03225,50.48,33.553,173.0,4269.322,1.395
20181119,0.03225,67.397,41.492,311.0,4508.983,1.237
20181120,0.03225,52.96,22.172,288.0,4209.817,1.191
20181121,0.03225,49.012,27.423,174.0,3916.233,1.165
20181122,0.03225,26.76,15.192,26.0,4096.252,1.178
20181123,0.03225,30.677,18.262,106.0,4927.98,1.348
20181124,0.03225,25.953,18.446,73.0,3903.032,1.494
20181125,0.0817,50.988,41.019,230.0,3015.272,1.365
20190214,0.0301,67.727,34.545,378.0,3761.248,2.064
20190215,0.0301,57.187,46.17,448.0,4086.691,1.347
20190217,0.05805,77.46,56.931,240.0,3383.241,1.321
20190218,0.05805,75.997,48.203,350.0,3747.37,1.16
20190219,0.05805,62.49,46.979,331.0,3707.52,1.2
20190220,0.05805,70.981,59.433,410.0,3863.673,1.263
20190221,0.05805,111.881,91.494,468.0,3884.44,1.273
20190224,0.08815,64.482,49.475,437.0,3466.98,1.377
20190311,0.10105,52.4,34.6,364.0,3935.402,1.149
20190315,0.10105,25.16,13.716,334.0,4140.317,1.44
20190316,0.10105,32.219,22.372,262.0,4322.437,1.397
20190317,0.0731,40.044,25.204,392.0,3532.878,1.368
