Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,59.631,30.885,234.0,14775.795,1.255
20180402,0.03276,60.136,25.024,371.0,28435.037,1.77
20180403,0.03276,56.174,16.699,251.0,29660.658,1.877
20180404,0.03276,10.504,5.915,352.0,29619.215,1.795
20180405,0.03276,4.56,3.276,293.0,28859.575,1.805
20180406,0.03276,51.808,11.519,627.0,29131.658,1.804
20180407,0.03276,30.233,14.323,207.0,22595.586,1.51
20180408,0.02352,19.188,10.068,199.0,14765.498,1.419
20180409,0.02352,35.571,24.969,407.0,28412.567,1.699
20180410,0.02352,37.916,18.261,278.0,29952.159,1.948
20180411,0.02352,54.518,21.377,357.0,30152.227,1.797
20180412,0.02352,32.927,11.817,236.0,30542.709,1.825
20180413,0.02352,24.072,10.326,223.0,31268.397,1.895
20180414,0.02352,18.079,9.802,95.0,20826.559,1.639
20180416,0.03276,24.881,15.519,318.0,29289.4,1.75
20180417,0.03276,47.397,25.2,350.0,30373.865,1.825
20180418,0.03276,58.119,30.359,436.0,30582.113,1.838
20180419,0.03276,72.481,37.246,361.0,30373.896,1.938
20180420,0.03276,101.016,56.125,361.0,30720.922,2.013
20180421,0.03276,64.806,38.752,159.0,23603.863,1.758
20180422,0.01932,37.069,21.625,198.0,14120.254,1.346
20180423,0.01932,8.428,5.301,179.0,26193.16,1.64
20180424,0.01932,8.438,4.061,259.0,29541.89,1.778
20180425,0.01932,25.719,20.533,298.0,31080.691,1.888
20180426,0.01932,36.55,26.733,258.0,31472.788,1.891
20180427,0.01932,50.537,37.377,165.0,32217.159,1.966
20180428,0.01932,61.381,42.174,159.0,23259.567,1.704
20180429,0.0252,59.722,37.146,196.0,16313.796,1.392
20180430,0.0252,93.42,68.494,358.0,28055.837,1.832
20180501,0.0252,81.344,63.854,257.0,21181.32,1.534
20180502,0.0252,61.151,48.937,226.0,29196.972,1.86
20180503,0.0252,24.054,11.69,210.0,30647.711,1.945
20180504,0.0252,38.459,15.982,171.0,33677.842,1.995
20180505,0.0252,40.397,21.579,70.0,23015.809,1.757
20180506,0.01176,13.988,8.883,38.0,15801.715,1.578
20180507,0.01176,34.156,21.019,101.0,18416.7,1.316
20180508,0.01176,16.284,7.456,265.0,29728.154,1.689
20180509,0.01176,21.305,8.718,209.0,31279.009,1.863
20180510,0.01176,44.79,25.329,244.0,32247.238,1.894
20180511,0.01176,81.19,53.911,192.0,33221.218,2.022
20180512,0.01176,39.742,25.148,56.0,20766.741,1.694
20180513,0.01764,27.215,19.489,130.0,17272.568,1.435
20180514,0.01764,101.217,76.711,313.0,29778.055,1.871
20180515,0.01764,76.796,62.411,273.0,31755.537,1.993
20180516,0.01764,38.008,30.195,228.0,28950.349,1.983
20180517,0.01764,15.366,10.788,185.0,29746.86,1.945
20180518,0.01764,10.742,3.695,107.0,31754.434,1.881
20180519,0.01764,11.268,6.246,91.0,25968.355,1.878
20180520,0.02016,8.8,5.756,104.0,18075.751,1.5
20180521,0.02016,19.652,12.016,148.0,29343.542,1.899
20180522,0.02016,38.266,26.491,94.0,19580.481,1.937
20180523,0.02016,38.002,12.302,318.0,30068.888,1.766
20180524,0.02016,70.955,17.693,377.0,30743.634,1.906
20180525,0.02016,73.035,27.803,235.0,30644.549,1.99
20180526,0.02016,69.969,33.177,119.0,24277.878,1.863
20180527,0.01764,63.045,27.636,116.0,16695.246,1.43
20180528,0.01764,41.608,21.806,177.0,29031.478,1.905
20180530,0.01764,56.056,34.161,269.0,30853.326,1.942
20180531,0.01764,43.049,26.546,204.0,30428.008,2.04
20180602,0.01764,31.259,19.741,68.0,23060.351,1.784
20180603,0.01428,24.19,17.016,70.0,15468.098,1.424
20180604,0.01428,28.405,20.895,120.0,28470.858,1.893
20180605,0.01428,33.247,24.561,139.0,29946.103,1.974
20180606,0.01428,39.196,30.884,68.0,18126.991,1.581
20180607,0.01428,51.091,39.644,180.0,29015.779,1.867
20180608,0.01428,35.576,25.951,117.0,29849.493,1.868
20180609,0.01428,36.851,26.123,52.0,22301.652,1.959
20180610,0.00924,7.665,4.866,77.0,14682.212,1.326
20180611,0.00924,10.601,4.796,113.0,27771.906,1.886
20180612,0.00924,14.127,9.464,111.0,29717.791,1.89
20180613,0.00924,24.614,18.436,57.0,17758.892,1.452
20180614,0.00924,31.053,24.577,89.0,28635.615,1.861
20180615,0.00924,16.759,10.11,118.0,30097.147,1.903
20180616,0.00924,24.276,14.89,62.0,22005.8,1.685
20180617,0.01176,57.546,38.095,105.0,14773.397,1.428
20180618,0.01176,36.786,27.633,104.0,27657.946,2.103
20180619,0.01176,32.753,24.492,92.0,28700.714,1.778
20180620,0.01176,33.321,27.906,81.0,29404.161,1.913
20180621,0.01176,35.194,26.767,103.0,29467.253,1.956
20180622,0.01176,45.74,33.221,60.0,30277.985,2.013
20180623,0.01176,33.505,23.057,64.0,22822.26,1.971
20180624,0.01176,74.639,49.579,132.0,14801.893,1.542
20180625,0.01176,44.88,29.473,116.0,28425.38,1.961
20180626,0.01176,42.717,31.803,116.0,26416.304,1.888
