Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,64.898,31.036,234.0,14775.795,1.255
20180402,0.03276,65.088,25.518,371.0,28435.037,1.77
20180403,0.03276,64.247,18.609,251.0,29660.658,1.877
20180404,0.03276,18.841,9.065,352.0,29619.215,1.795
20180405,0.03276,13.377,7.881,293.0,28859.575,1.805
20180406,0.03276,80.776,20.948,627.0,29131.658,1.804
20180407,0.03276,41.904,19.707,207.0,22595.586,1.51
20180408,0.02352,34.909,16.342,199.0,14765.498,1.419
20180409,0.02352,45.611,29.352,407.0,28412.567,1.699
20180410,0.02352,43.877,21.681,278.0,29952.159,1.948
20180411,0.02352,62.5,22.369,357.0,30152.227,1.797
20180412,0.02352,46.869,16.676,236.0,30542.709,1.825
20180413,0.02352,31.798,14.526,223.0,31268.397,1.895
20180414,0.02352,27.097,14.422,95.0,20826.559,1.639
20180416,0.03276,29.778,17.657,318.0,29289.4,1.75
20180417,0.03276,50.052,26.21,350.0,30373.865,1.825
20180418,0.03276,59.951,30.307,436.0,30582.113,1.838
20180419,0.03276,63.982,32.267,361.0,30373.896,1.938
20180420,0.03276,96.752,52.106,361.0,30720.922,2.013
20180421,0.03276,64.626,36.428,159.0,23603.863,1.758
20180422,0.01932,37.699,19.711,198.0,14120.254,1.346
20180423,0.01932,16.871,12.05,179.0,26193.16,1.64
20180424,0.01932,10.157,5.69,259.0,29541.89,1.778
20180425,0.01932,27.835,19.457,298.0,31080.691,1.888
20180426,0.01932,36.496,25.21,258.0,31472.788,1.891
20180427,0.01932,46.692,32.053,165.0,32217.159,1.966
20180428,0.01932,54.46,34.194,159.0,23259.567,1.704
20180429,0.0252,51.3,28.983,196.0,16313.796,1.392
20180430,0.0252,71.467,47.555,358.0,28055.837,1.832
20180501,0.0252,67.114,45.408,257.0,21181.32,1.534
20180502,0.0252,57.138,42.386,226.0,29196.972,1.86
20180503,0.0252,30.451,15.974,210.0,30647.711,1.945
20180504,0.0252,45.016,19.199,171.0,33677.842,1.995
20180505,0.0252,43.206,19.759,70.0,23015.809,1.757
20180506,0.01176,17.496,10.76,38.0,15801.715,1.578
20180507,0.01176,35.819,19.028,101.0,18416.7,1.316
20180508,0.01176,21.356,9.804,265.0,29728.154,1.689
20180509,0.01176,24.787,9.471,209.0,31279.009,1.863
20180510,0.01176,47.135,25.583,244.0,32247.238,1.894
20180511,0.01176,73.569,47.746,192.0,33221.218,2.022
20180512,0.01176,39.289,25.391,56.0,20766.741,1.694
20180513,0.01764,29.314,20.672,130.0,17272.568,1.435
20180514,0.01764,86.481,67.412,313.0,29778.055,1.871
20180515,0.01764,70.419,51.028,273.0,31755.537,1.993
20180516,0.01764,43.461,29.37,228.0,28950.349,1.983
20180517,0.01764,30.974,20.383,185.0,29746.86,1.945
20180518,0.01764,22.332,7.546,107.0,31754.434,1.881
20180519,0.01764,15.545,6.919,91.0,25968.355,1.878
20180520,0.02016,14.315,7.134,104.0,18075.751,1.5
20180521,0.02016,27.305,14.245,148.0,29343.542,1.899
20180522,0.02016,46.087,26.548,94.0,19580.481,1.937
20180523,0.02016,54.126,15.262,318.0,30068.888,1.766
20180524,0.02016,86.693,21.358,377.0,30743.634,1.906
20180525,0.02016,85.175,31.212,235.0,30644.549,1.99
20180526,0.02016,81.608,33.878,119.0,24277.878,1.863
20180527,0.01764,71.074,28.79,116.0,16695.246,1.43
20180528,0.01764,54.392,26.255,177.0,29031.478,1.905
20180530,0.01764,57.871,34.358,269.0,30853.326,1.942
20180531,0.01764,51.09,28.888,204.0,30428.008,2.04
20180602,0.01764,42.714,23.74,68.0,23060.351,1.784
20180603,0.01428,35.42,22.028,70.0,15468.098,1.424
20180604,0.01428,39.701,24.731,120.0,28470.858,1.893
20180605,0.01428,42.648,27.863,139.0,29946.103,1.974
20180606,0.01428,44.39,29.555,68.0,18126.991,1.581
20180607,0.01428,62.921,41.242,180.0,29015.779,1.867
20180608,0.01428,44.051,27.703,117.0,29849.493,1.868
20180609,0.01428,50.669,30.882,52.0,22301.652,1.959
20180610,0.00924,14.207,7.673,77.0,14682.212,1.326
20180611,0.00924,17.966,7.72,113.0,27771.906,1.886
20180612,0.00924,24.783,13.351,111.0,29717.791,1.89
20180613,0.00924,33.09,21.019,57.0,17758.892,1.452
20180614,0.00924,41.897,26.997,89.0,28635.615,1.861
20180615,0.00924,25.21,12.832,118.0,30097.147,1.903
20180616,0.00924,34.01,15.572,62.0,22005.8,1.685
20180617,0.01176,57.878,35.379,105.0,14773.397,1.428
20180618,0.01176,48.206,31.313,104.0,27657.946,2.103
20180619,0.01176,42.644,28.063,92.0,28700.714,1.778
20180620,0.01176,48.544,35.396,81.0,29404.161,1.913
20180621,0.01176,47.465,29.935,103.0,29467.253,1.956
20180622,0.01176,53.903,33.849,60.0,30277.985,2.013
20180623,0.01176,43.858,26.193,64.0,22822.26,1.971
20180624,0.01176,75.722,43.856,132.0,14801.893,1.542
20180625,0.01176,62.507,35.436,116.0,28425.38,1.961
20180626,0.01176,62.103,40.248,116.0,26416.304,1.888
20180627,0.01176,39.599,26.112,76.0,29449.11,2.009
20180628,0.01176,41.162,26.623,146.0,28774.365,2.108
20180629,0.01176,52.464,32.251,38.0,29759.462,2.021
20180630,0.01176,76.162,50.443,9.0,20431.322,1.903
20180701,0.0042,26.669,16.028,26.0,11389.03,1.205
20180702,0.0042,23.581,13.657,86.0,26142.591,1.759
20180703,0.0042,26.494,14.986,53.0,29157.522,1.975
20180704,0.0042,35.825,18.583,63.0,29221.603,2.004
20180705,0.0042,29.183,20.103,53.0,29191.623,2.009
20180706,0.0042,12.312,4.521,180.0,30266.439,1.946
20180707,0.0042,14.047,5.713,36.0,22243.457,1.634
20180708,0.00504,22.088,10.278,56.0,14952.429,1.399
20180709,0.00504,19.574,9.28,59.0,26588.679,1.78
20180710,0.00504,33.408,17.398,62.0,29110.536,1.96
20180711,0.00504,50.081,26.784,78.0,30393.715,1.986
20180712,0.00504,43.033,21.929,92.0,31832.208,2.101
20180713,0.00504,30.89,17.898,27.0,30852.537,2.037
20180714,0.00504,30.104,18.094,21.0,22128.825,1.781
20180715,0.00504,29.928,20.158,51.0,14162.917,1.443
20180716,0.00504,30.279,19.969,30.0,27364.127,1.955
20180717,0.00504,32.163,22.298,80.0,28492.43,1.956
20180718,0.00504,37.712,28.72,114.0,29058.014,2.051
20180719,0.00504,31.057,22.041,83.0,28429.36,2.129
20180720,0.00504,44.044,29.526,69.0,28843.846,2.115
20180721,0.00504,44.318,28.197,80.0,20213.258,1.803
20180722,0.0042,35.538,21.683,26.0,13832.115,1.476
20180723,0.0042,41.641,25.373,50.0,27171.521,2.001
20180724,0.0042,49.293,34.326,53.0,28062.167,2.091
20180725,0.0042,47.19,28.98,56.0,28790.971,2.094
20180726,0.0042,58.791,36.514,93.0,28369.845,2.078
20180727,0.0042,67.157,43.367,51.0,29135.738,2.093
20180728,0.0042,50.571,33.899,17.0,19259.135,1.863
20180729,0.00336,26.862,18.278,20.0,13826.196,1.537
20180730,0.00336,17.217,9.847,51.0,27082.347,2.039
20180731,0.00336,30.121,17.949,72.0,27291.866,2.052
20180801,0.00336,45.508,27.784,22.0,25790.49,2.23
20180802,0.00336,42.758,28.857,33.0,25870.683,2.154
20180803,0.00336,56.697,41.235,84.0,25428.378,2.18
20180804,0.00336,39.684,26.806,20.0,17948.936,1.883
20180805,0.00336,45.596,28.648,23.0,12532.481,1.486
20180806,0.00336,49.654,32.547,57.0,25294.607,2.176
20180807,0.00336,29.683,18.791,122.0,26762.429,2.079
20180808,0.00336,40.528,27.28,49.0,26863.005,2.129
20180809,0.00336,39.014,27.214,59.0,28666.612,2.187
20180810,0.00336,28.066,18.474,16.0,27562.666,2.179
20180811,0.00336,20.736,11.743,16.0,18630.256,1.885
20180812,0.00252,27.584,18.474,14.0,13516.53,1.654
20180813,0.00252,49.349,35.596,27.0,25727.706,2.101
20180814,0.00252,42.061,26.67,14.0,27489.95,2.277
20180815,0.00252,42.665,29.02,10.0,17159.218,2.045
20180816,0.00252,33.788,16.216,36.0,26199.458,2.076
20180817,0.00252,30.958,12.58,20.0,27679.688,2.093
20180818,0.00252,31.929,13.447,13.0,20249.47,1.783
20180819,0.00336,39.301,21.466,14.0,13845.25,1.463
20180820,0.00336,48.082,30.681,36.0,26181.313,1.921
20180821,0.00336,42.949,22.556,75.0,27156.272,2.014
20180822,0.00336,38.761,22.275,37.0,27827.446,2.112
20180823,0.00336,28.464,14.636,11.0,25214.668,2.096
20180824,0.00336,22.169,11.859,16.0,28674.914,1.976
20180825,0.00336,40.215,19.715,15.0,21903.762,1.834
20180826,0.00168,31.392,15.736,18.0,14369.576,1.684
20180827,0.00168,21.217,11.667,49.0,25421.505,1.862
20180828,0.00168,24.141,14.518,49.0,26242.216,2.07
20180829,0.00168,32.778,16.937,17.0,26417.55,1.97
20180830,0.00168,37.046,22.672,55.0,27083.247,2.013
20180831,0.00168,37.624,19.404,59.0,29087.862,2.033
20180901,0.00168,28.091,13.975,18.0,21859.96,1.758
20180902,0.00336,25.508,11.783,43.0,15524.617,1.353
20180903,0.00336,29.385,15.549,60.0,26432.465,1.837
20180904,0.00336,28.31,12.374,44.0,28767.533,1.83
20180905,0.00336,41.47,15.792,59.0,28997.196,1.883
