Date,search,pm10,pm25,COUNT_T,TMST,retail
20180401,0.03276,55.889,25.694,234.0,14775.795,1.255
20180402,0.03276,58.781,22.587,371.0,28435.037,1.77
20180403,0.03276,56.58,16.481,251.0,29660.658,1.877
20180404,0.03276,13.748,6.478,352.0,29619.215,1.795
20180405,0.03276,11.168,6.524,293.0,28859.575,1.805
20180406,0.03276,70.348,15.895,627.0,29131.658,1.804
20180407,0.03276,31.45,14.731,207.0,22595.586,1.51
20180408,0.02352,20.076,10.015,199.0,14765.498,1.419
20180409,0.02352,37.336,24.262,407.0,28412.567,1.699
20180410,0.02352,34.629,17.262,278.0,29952.159,1.948
20180411,0.02352,56.335,22.476,357.0,30152.227,1.797
20180412,0.02352,34.726,12.419,236.0,30542.709,1.825
20180413,0.02352,28.729,12.304,223.0,31268.397,1.895
20180414,0.02352,19.058,9.63,95.0,20826.559,1.639
20180416,0.03276,24.184,14.442,318.0,29289.4,1.75
20180417,0.03276,46.929,23.134,350.0,30373.865,1.825
20180418,0.03276,50.762,24.326,436.0,30582.113,1.838
20180419,0.03276,67.067,30.095,361.0,30373.896,1.938
20180420,0.03276,84.008,42.054,361.0,30720.922,2.013
20180421,0.03276,57.401,30.019,159.0,23603.863,1.758
20180422,0.01932,38.351,19.755,198.0,14120.254,1.346
20180423,0.01932,13.826,7.584,179.0,26193.16,1.64
20180424,0.01932,8.456,4.41,259.0,29541.89,1.778
20180425,0.01932,26.819,19.317,298.0,31080.691,1.888
20180426,0.01932,36.245,23.706,258.0,31472.788,1.891
20180427,0.01932,50.722,34.217,165.0,32217.159,1.966
20180428,0.01932,58.603,36.194,159.0,23259.567,1.704
20180429,0.0252,58.121,32.976,196.0,16313.796,1.392
20180430,0.0252,85.037,56.246,358.0,28055.837,1.832
20180501,0.0252,75.572,50.583,257.0,21181.32,1.534
20180502,0.0252,55.676,39.242,226.0,29196.972,1.86
20180503,0.0252,25.4,12.707,210.0,30647.711,1.945
20180504,0.0252,43.606,17.392,171.0,33677.842,1.995
20180505,0.0252,41.023,18.823,70.0,23015.809,1.757
20180506,0.01176,16.464,9.328,38.0,15801.715,1.578
20180507,0.01176,35.671,18.006,101.0,18416.7,1.316
20180508,0.01176,17.115,7.263,265.0,29728.154,1.689
20180509,0.01176,25.708,9.052,209.0,31279.009,1.863
20180510,0.01176,45.261,22.949,244.0,32247.238,1.894
20180511,0.01176,77.056,43.798,192.0,33221.218,2.022
20180512,0.01176,34.192,20.331,56.0,20766.741,1.694
20180513,0.01764,26.797,16.697,130.0,17272.568,1.435
20180514,0.01764,89.307,55.408,313.0,29778.055,1.871
20180515,0.01764,67.011,46.335,273.0,31755.537,1.993
20180516,0.01764,35.917,24.05,228.0,28950.349,1.983
20180517,0.01764,23.538,14.03,185.0,29746.86,1.945
20180518,0.01764,13.239,4.292,107.0,31754.434,1.881
20180519,0.01764,18.95,8.789,91.0,25968.355,1.878
20180520,0.02016,11.451,5.953,104.0,18075.751,1.5
20180521,0.02016,25.244,12.817,148.0,29343.542,1.899
20180522,0.02016,42.174,25.262,94.0,19580.481,1.937
20180523,0.02016,39.115,9.331,318.0,30068.888,1.766
20180524,0.02016,73.615,15.963,377.0,30743.634,1.906
20180525,0.02016,72.983,27.028,235.0,30644.549,1.99
20180526,0.02016,66.879,31.098,119.0,24277.878,1.863
20180527,0.01764,60.721,26.697,116.0,16695.246,1.43
20180528,0.01764,44.937,22.598,177.0,29031.478,1.905
20180530,0.01764,53.353,31.292,269.0,30853.326,1.942
20180531,0.01764,42.814,23.833,204.0,30428.008,2.04
20180602,0.01764,33.992,19.801,68.0,23060.351,1.784
20180603,0.01428,25.514,16.667,70.0,15468.098,1.424
20180604,0.01428,29.74,19.549,120.0,28470.858,1.893
20180605,0.01428,33.144,21.833,139.0,29946.103,1.974
20180606,0.01428,37.517,25.383,68.0,18126.991,1.581
20180607,0.01428,56.522,36.617,180.0,29015.779,1.867
20180608,0.01428,35.464,22.607,117.0,29849.493,1.868
20180609,0.01428,47.158,27.985,52.0,22301.652,1.959
20180610,0.00924,19.369,10.629,77.0,14682.212,1.326
20180611,0.00924,15.062,6.069,113.0,27771.906,1.886
20180612,0.00924,20.668,11.317,111.0,29717.791,1.89
20180613,0.00924,23.269,13.88,57.0,17758.892,1.452
20180614,0.00924,39.185,24.821,89.0,28635.615,1.861
20180615,0.00924,18.176,10.097,118.0,30097.147,1.903
20180616,0.00924,27.47,13.615,62.0,22005.8,1.685
20180617,0.01176,54.397,32.935,105.0,14773.397,1.428
20180618,0.01176,35.992,22.878,104.0,27657.946,2.103
20180619,0.01176,29.731,19.195,92.0,28700.714,1.778
20180620,0.01176,36.16,24.063,81.0,29404.161,1.913
20180621,0.01176,38.632,25.268,103.0,29467.253,1.956
20180622,0.01176,45.707,27.285,60.0,30277.985,2.013
20180623,0.01176,32.437,18.147,64.0,22822.26,1.971
20180624,0.01176,60.681,34.717,132.0,14801.893,1.542
20180625,0.01176,48.569,27.149,116.0,28425.38,1.961
20180626,0.01176,47.585,28.984,116.0,26416.304,1.888
20180627,0.01176,27.307,16.962,76.0,29449.11,2.009
20180628,0.01176,27.993,17.89,146.0,28774.365,2.108
20180629,0.01176,38.558,27.107,38.0,29759.462,2.021
20180630,0.01176,62.427,41.83,9.0,20431.322,1.903
20180701,0.0042,13.369,9.114,26.0,11389.03,1.205
20180702,0.0042,21.519,13.097,86.0,26142.591,1.759
20180703,0.0042,15.387,10.097,53.0,29157.522,1.975
20180704,0.0042,22.642,14.835,63.0,29221.603,2.004
20180705,0.0042,19.564,14.841,53.0,29191.623,2.009
20180706,0.0042,13.864,7.749,180.0,30266.439,1.946
20180707,0.0042,10.102,6.086,36.0,22243.457,1.634
20180708,0.00504,24.722,16.892,56.0,14952.429,1.399
20180709,0.00504,10.019,6.949,59.0,26588.679,1.78
20180710,0.00504,25.44,17.44,62.0,29110.536,1.96
20180711,0.00504,33.242,22.081,78.0,30393.715,1.986
20180712,0.00504,31.294,18.614,92.0,31832.208,2.101
20180713,0.00504,21.665,14.682,27.0,30852.537,2.037
20180714,0.00504,20.443,14.737,21.0,22128.825,1.781
20180715,0.00504,19.076,14.317,51.0,14162.917,1.443
20180716,0.00504,20.808,15.818,30.0,27364.127,1.955
20180717,0.00504,21.022,16.737,80.0,28492.43,1.956
20180718,0.00504,26.174,20.281,114.0,29058.014,2.051
20180719,0.00504,20.556,14.931,83.0,28429.36,2.129
20180720,0.00504,31.885,23.93,69.0,28843.846,2.115
20180721,0.00504,30.008,22.709,80.0,20213.258,1.803
20180722,0.0042,24.944,18.426,26.0,13832.115,1.476
20180723,0.0042,29.536,20.868,50.0,27171.521,2.001
20180724,0.0042,35.899,28.274,53.0,28062.167,2.091
20180725,0.0042,29.468,21.425,56.0,28790.971,2.094
20180726,0.0042,41.459,28.864,93.0,28369.845,2.078
20180727,0.0042,40.115,27.506,51.0,29135.738,2.093
20180728,0.0042,32.423,20.439,17.0,19259.135,1.863
20180729,0.00336,21.456,14.523,20.0,13826.196,1.537
20180730,0.00336,23.659,13.701,51.0,27082.347,2.039
20180731,0.00336,22.288,13.119,72.0,27291.866,2.052
20180801,0.00336,29.826,16.919,22.0,25790.49,2.23
20180802,0.00336,35.762,22.64,33.0,25870.683,2.154
20180803,0.00336,35.01,25.43,84.0,25428.378,2.18
20180804,0.00336,27.11,17.905,20.0,17948.936,1.883
20180805,0.00336,33.244,19.626,23.0,12532.481,1.486
20180806,0.00336,35.376,21.646,57.0,25294.607,2.176
20180807,0.00336,22.432,14.756,122.0,26762.429,2.079
20180808,0.00336,24.146,14.779,49.0,26863.005,2.129
20180809,0.00336,21.498,14.529,59.0,28666.612,2.187
20180810,0.00336,21.949,13.517,16.0,27562.666,2.179
20180811,0.00336,20.16,11.189,16.0,18630.256,1.885
20180812,0.00252,26.508,16.808,14.0,13516.53,1.654
20180813,0.00252,30.658,20.644,27.0,25727.706,2.101
20180814,0.00252,29.705,18.36,14.0,27489.95,2.277
20180815,0.00252,28.969,19.521,10.0,17159.218,2.045
20180816,0.00252,28.689,15.097,36.0,26199.458,2.076
20180817,0.00252,30.348,12.195,20.0,27679.688,2.093
20180818,0.00252,31.192,12.971,13.0,20249.47,1.783
20180819,0.00336,30.046,17.206,14.0,13845.25,1.463
20180820,0.00336,36.065,22.441,36.0,26181.313,1.921
20180821,0.00336,25.602,13.057,75.0,27156.272,2.014
20180822,0.00336,32.747,19.059,37.0,27827.446,2.112
20180823,0.00336,20.206,10.26,11.0,25214.668,2.096
20180824,0.00336,15.447,7.469,16.0,28674.914,1.976
20180825,0.00336,23.063,12.419,15.0,21903.762,1.834
20180826,0.00168,23.665,14.105,18.0,14369.576,1.684
20180827,0.00168,15.461,10.619,49.0,25421.505,1.862
20180828,0.00168,20.887,11.635,49.0,26242.216,2.07
20180829,0.00168,19.292,9.881,17.0,26417.55,1.97
20180830,0.00168,26.815,16.857,55.0,27083.247,2.013
20180831,0.00168,19.553,11.828,59.0,29087.862,2.033
20180901,0.00168,22.583,10.55,18.0,21859.96,1.758
20180902,0.00336,23.404,12.66,43.0,15524.617,1.353
