Date,search,pm10,pm25,COUNT_T,TMST,retail,Deepindex
20180401,0.032760000000000004,85.025,40.506,234.0,14775.795,1.255,8.23606
20180402,0.032760000000000004,70.507,27.794,371.0,28435.037,1.77,1.4966428
20180403,0.032760000000000004,61.407,17.907,251.0,29660.658,1.877,0.5637911
20180404,0.032760000000000004,37.546,18.21,352.0,29619.215,1.795,-0.28518730000000003
20180405,0.032760000000000004,14.606,8.658999999999999,293.0,28859.575,1.805,-0.7974829000000001
20180406,0.032760000000000004,70.34100000000001,17.222,627.0,29131.658,1.804,3.4926357000000006
20180407,0.032760000000000004,72.092,30.851,207.0,22595.586,1.51,1.3686516000000002
20180408,0.02352,51.44,23.157,199.0,14765.498,1.419,8.988252000000001
20180409,0.02352,64.696,40.551,407.0,28412.567000000006,1.699,1.3649191999999999
20180410,0.02352,64.372,32.178000000000004,278.0,29952.159,1.948,0.21720439
20180411,0.02352,78.48899999999998,27.867,357.0,30152.227000000006,1.797,0.17808145
20180412,0.02352,55.965,19.818,236.0,30542.709,1.825,-0.48305815
20180413,0.02352,51.701,23.772,223.0,31268.397,1.895,0.4957624
20180414,0.02352,29.438,15.466,95.0,20826.559,1.639,-0.17835069
20180416,0.032760000000000004,37.887,22.58,318.0,29289.4,1.75,-0.29204816
20180417,0.032760000000000004,57.703,30.551,350.0,30373.865,1.825,0.15041977
20180418,0.032760000000000004,66.673,35.045,436.0,30582.113,1.838,0.945895
20180419,0.032760000000000004,72.51100000000002,36.666,361.0,30373.896,1.938,0.33349591
20180420,0.032760000000000004,90.069,48.499,361.0,30720.922,2.013,-0.3829643
20180421,0.032760000000000004,69.993,38.946,159.0,23603.863,1.758,0.60743123
20180422,0.01932,44.87600000000001,23.44,198.0,14120.254,1.346,10.539273
20180423,0.01932,16.703,11.876,179.0,26193.16,1.64,-0.9545600000000001
20180424,0.01932,14.905,8.559,259.0,29541.89,1.778,-0.16443104
20180425,0.01932,31.866,22.318,298.0,31080.691000000006,1.888,0.06922346
20180426,0.01932,38.042,26.181,258.0,31472.788,1.891,0.005584299599999999
20180427,0.01932,50.88,34.867,165.0,32217.159,1.966,-1.0546072
20180428,0.01932,66.343,41.872,159.0,23259.567000000006,1.704,0.44293934
20180429,0.0252,63.73,36.475,196.0,16313.796,1.392,6.2648187
20180430,0.0252,92.142,61.651,358.0,28055.837000000003,1.832,1.1176281000000001
20180501,0.0252,69.652,47.297,257.0,21181.32,1.534,-0.101306856
20180502,0.0252,55.551,41.058,226.0,29196.972,1.86,1.2365222
20180503,0.0252,27.726,14.643,210.0,30647.711,1.945,2.1007261
20180504,0.0252,43.362,18.323,171.0,33677.842000000004,1.995,-0.72536105
20180505,0.0252,43.736,19.918,70.0,23015.809,1.757,1.0927174
20180506,0.01176,22.047,13.880999999999998,38.0,15801.715,1.578,5.4880958
20180507,0.01176,36.273,19.257,101.0,18416.7,1.3159999999999998,2.2528517000000003
20180508,0.01176,22.519,10.254,265.0,29728.154,1.689,0.15254479999999998
20180509,0.01176,28.258000000000006,10.753,209.0,31279.009,1.863,-0.45547587
20180510,0.01176,51.7,28.208,244.0,32247.238,1.894,-0.9136519000000001
20180511,0.01176,77.112,50.267,192.0,33221.218,2.022,-1.2231655000000001
20180512,0.01176,40.189,26.025,56.0,20766.741,1.694,-0.28632158
20180513,0.01764,29.548,20.892,130.0,17272.568,1.435,4.8857675
20180514,0.01764,85.26299999999998,66.435,313.0,29778.055,1.871,-0.12881154
20180515,0.01764,65.97399999999999,47.772,273.0,31755.537,1.993,-0.28821199999999997
20180516,0.01764,38.979,26.144,228.0,28950.349,1.983,-0.5768302
20180517,0.01764,20.689,13.468,185.0,29746.86,1.945,0.5683754
20180518,0.01764,16.15,4.839,107.0,31754.434,1.881,-1.1024768
20180519,0.01764,14.752,6.775,91.0,25968.355,1.878,0.84713036
20180520,0.02016,14.194,7.392,104.0,18075.751,1.5,1.696928
20180521,0.02016,21.475,11.155,148.0,29343.542,1.899,1.8175561000000002
20180522,0.02016,40.109,22.885,94.0,19580.481,1.937,1.1352036
20180523,0.02016,44.265,11.91,318.0,30068.888,1.766,-0.021497428
20180524,0.02016,75.928,18.621,377.0,30743.634,1.906,-0.7787294
20180525,0.02016,73.564,27.142,235.0,30644.549,1.99,-0.3028981
20180526,0.02016,65.067,27.306,119.0,24277.878,1.863,0.4112509
20180527,0.01764,59.216,24.102,116.0,16695.246,1.43,6.3888183
20180528,0.01764,41.976000000000006,19.938,177.0,29031.478,1.905,-0.07056731
20180530,0.01764,50.708,30.294,269.0,30853.326,1.942,-1.6013494
20180531,0.01764,40.72,23.149,204.0,30428.008,2.04,-0.5838992
20180602,0.01764,33.614000000000004,18.72,68.0,23060.351,1.784,0.8348374
20180603,0.01428,26.481,16.383,70.0,15468.098,1.4240000000000002,6.3242335
20180604,0.01428,31.152,19.273,120.0,28470.858,1.893,-0.107644975
20180605,0.01428,35.572,23.017,139.0,29946.103,1.974,-0.86488336
20180606,0.01428,36.772,24.19,68.0,18126.991,1.581,3.9966062999999994
20180607,0.01428,52.176,34.313,180.0,29015.779,1.867,-0.5826399
20180608,0.01428,37.238,23.386,117.0,29849.493,1.868,-0.97010344
20180609,0.01428,45.209,27.436,52.0,22301.652,1.959,-0.27178246
20180610,0.00924,13.445,7.395,77.0,14682.212,1.3259999999999998,7.676705
20180611,0.00924,15.486,6.667000000000002,113.0,27771.906000000006,1.886,0.07397801
20180612,0.00924,23.849,12.894,111.0,29717.791,1.89,-0.6011538000000001
20180613,0.00924,30.953000000000007,19.734,57.0,17758.892,1.452,3.6848326
20180614,0.00924,40.542,26.101,89.0,28635.615,1.861,-0.41287094
20180615,0.00924,26.672,13.72,118.0,30097.147,1.903,-0.5347945
20180616,0.00924,31.104,13.908,62.0,22005.8,1.685,0.16207415
20180617,0.01176,56.378,34.33,105.0,14773.397,1.4280000000000002,9.103538499999999
20180618,0.01176,43.76,28.406,104.0,27657.946,2.103,-0.34479076
20180619,0.01176,37.353,24.441,92.0,28700.714,1.778,-0.50230366
20180620,0.01176,46.985,34.578,81.0,29404.161,1.913,-0.9209556999999999
20180621,0.01176,46.677,29.825,103.0,29467.253,1.956,-1.126831
20180622,0.01176,46.949,29.341,60.0,30277.985,2.013,-1.2252235
20180623,0.01176,39.057,23.291,64.0,22822.26,1.971,1.1256201000000001
20180624,0.01176,58.914,34.108000000000004,132.0,14801.893,1.5419999999999998,9.72257
20180625,0.01176,56.367,31.942,116.0,28425.38,1.961,-0.38036007
20180626,0.01176,52.27,33.531,116.0,26416.304,1.888,-0.34145278
20180627,0.01176,34.999,23.238000000000003,76.0,29449.11,2.009,-1.0564586999999999
20180628,0.01176,35.906,23.233,146.0,28774.365,2.108,-0.43551558
20180629,0.01176,47.968,29.644,38.0,29759.462000000003,2.021,-1.5084169
20180630,0.01176,70.227,46.651,9.0,20431.322,1.903,0.38053995
20180701,0.0042,23.774,14.085,26.0,11389.03,1.205,8.677132
20180702,0.0042,20.489,11.758,86.0,26142.591,1.759,0.10731846
20180703,0.0042,24.619,13.755,53.0,29157.522,1.975,-0.42779523
20180704,0.0042,31.242,15.903,63.0,29221.603,2.004,-0.38096517
20180705,0.0042,27.178,18.667,53.0,29191.623,2.009,-0.6322076
20180706,0.0042,11.592,4.405,180.0,30266.439,1.946,-0.46139616
20180707,0.0042,15.181,6.359,36.0,22243.457,1.634,0.7856787
20180708,0.00504,25.683000000000003,12.214,56.0,14952.428999999998,1.399,6.5482383
20180709,0.00504,16.548,7.735,59.0,26588.679,1.78,0.997135
20180710,0.00504,28.866,14.877,62.0,29110.536,1.96,-0.34320098
20180711,0.00504,44.23,23.633000000000006,78.0,30393.715,1.986,-0.6566395
20180712,0.00504,37.91,19.204,92.0,31832.208,2.101,-1.1968195
20180713,0.00504,27.43,15.826,27.0,30852.537,2.037,-1.1990353999999999
20180714,0.00504,26.396,15.744000000000002,21.0,22128.825,1.781,0.70309
20180715,0.00504,27.549,18.575,51.0,14162.917,1.443,7.1799216
20180716,0.00504,28.44,18.803,30.0,27364.127,1.955,-0.29184735
20180717,0.00504,29.787,20.645,80.0,28492.43,1.956,-0.39510029999999996
20180718,0.00504,36.032,27.417,114.0,29058.014,2.051,-0.54779965
20180719,0.00504,29.627,20.994,83.0,28429.36,2.129,-0.42076009999999997
20180720,0.00504,43.976000000000006,29.644,69.0,28843.846,2.115,-0.36793363
20180721,0.00504,46.114,29.525,80.0,20213.258,1.803,0.45444090000000004
20180722,0.0042,35.05,21.464,26.0,13832.115,1.476,6.661338300000001
20180723,0.0042,41.528,25.507,50.0,27171.521,2.001,-0.6756608000000001
20180724,0.0042,49.877,34.788000000000004,53.0,28062.167,2.091,-0.26143086
20180725,0.0042,44.15600000000001,27.188,56.0,28790.971,2.094,-0.045787692000000005
20180726,0.0042,55.976000000000006,34.736,93.0,28369.845,2.0780000000000003,-0.58015853
20180727,0.0042,60.725,39.139,51.0,29135.738,2.093,-0.59899765
20180728,0.0042,48.922,32.947,17.0,19259.135,1.863,-0.19520086
20180729,0.00336,28.259,19.226,20.0,13826.196000000002,1.537,6.4212766
20180730,0.00336,19.627,11.364,51.0,27082.347,2.039,0.101314366
20180731,0.00336,30.415,18.084,72.0,27291.866,2.052,0.14437014
20180801,0.00336,47.185,28.674,22.0,25790.49,2.23,-0.5307823
20180802,0.00336,45.466,30.792,33.0,25870.683,2.154,-0.3332811
20180803,0.00336,63.75,46.523,84.0,25428.378,2.18,0.036426842
20180804,0.00336,41.173,27.92,20.0,17948.936,1.883,2.4560068
20180805,0.00336,45.48,28.646,23.0,12532.481000000002,1.486,7.526281
20180806,0.00336,50.395,33.12,57.0,25294.607000000004,2.176,0.04072112
20180807,0.00336,32.366,20.484,122.0,26762.429,2.079,0.23961884
20180808,0.00336,43.394,29.24,49.0,26863.005,2.129,-0.6736999
20180809,0.00336,40.612,28.303,59.0,28666.612,2.187,-0.31329173
20180810,0.00336,30.568,20.35,16.0,27562.666,2.1790000000000003,-0.37705094
20180811,0.00336,22.598000000000006,13.098,16.0,18630.256,1.885,1.2931848
20180812,0.00252,32.022,21.628,14.0,13516.53,1.654,6.250072
20180813,0.00252,51.944,37.72,27.0,25727.706,2.101,-0.61470133
20180814,0.00252,43.933,27.851,14.0,27489.95,2.277,-0.60112137
20180815,0.00252,47.224,32.076,10.0,17159.218,2.045,5.034315599999999
20180816,0.00252,39.036,18.658,36.0,26199.458,2.076,0.27803928
20180817,0.00252,36.917,15.244000000000002,20.0,27679.688,2.093,-0.7262024
20180818,0.00252,35.466,14.895,13.0,20249.47,1.783,0.18755609
20180819,0.00336,42.99800000000001,23.674,14.0,13845.25,1.463,6.10574
20180820,0.00336,53.493,34.126,36.0,26181.313,1.921,-0.4233374
20180821,0.00336,42.187,21.911,75.0,27156.272,2.014,-0.21479458
20180822,0.00336,41.114,23.627,37.0,27827.446,2.112,-0.3075363
20180823,0.00336,28.096,14.423,11.0,25214.668,2.096,-0.60928255
20180824,0.00336,21.337,11.209,16.0,28674.914,1.976,-0.47169906
20180825,0.00336,41.49100000000001,20.381,15.0,21903.762,1.834,-0.09505814
20180826,0.00168,35.056,17.452,18.0,14369.576,1.6840000000000002,6.145308999999999
20180827,0.00168,25.289,14.015,49.0,25421.505,1.862,0.30359155
20180828,0.00168,26.2,15.814,49.0,26242.216,2.07,1.0004902
20180829,0.00168,34.224000000000004,17.49,17.0,26417.55,1.97,0.033362806
20180830,0.00168,38.54,23.654,55.0,27083.247000000007,2.013,-0.6235203
20180831,0.00168,41.415,21.547,59.0,29087.862,2.033,-0.24186832
20180901,0.00168,34.545,17.163,18.0,21859.96,1.758,0.40909702
20180902,0.00336,33.537,15.531,43.0,15524.617,1.3530000000000002,6.206508
20180903,0.00336,30.745,16.201,60.0,26432.465,1.837,1.0527363
20180904,0.00336,28.392,12.494000000000002,44.0,28767.533,1.83,-0.3091058
20180905,0.00336,39.228,15.042,59.0,28997.196,1.883,-0.56578296
20180906,0.00336,43.47,23.536,60.0,28746.708,1.921,-0.11441308
20180907,0.00336,39.519,19.833,39.0,29662.266,1.898,-0.23915523
20180908,0.00336,35.026,15.720999999999998,12.0,23291.895,1.6740000000000002,0.55443984
20180909,0.00168,32.701,15.619000000000002,38.0,16103.268999999998,1.3259999999999998,6.330054799999999
20180910,0.00168,21.785,9.867,41.0,28216.051,1.81,-0.49713690000000005
20180911,0.00168,22.826,10.488,49.0,29402.529,1.869,-0.3514132
20180912,0.00168,27.486,13.342,52.0,29284.816000000006,2.109,-0.3883888
20180913,0.00168,32.611999999999995,17.09,67.0,29444.758,1.953,-0.54817444
20180914,0.00168,30.038,16.767,19.0,29903.996,2.021,-0.83878547
20180915,0.00168,18.398,9.868,14.0,22364.318,1.675,0.64698726
20180916,0.00252,39.122,24.374,12.0,15516.166,1.494,6.337111
20180917,0.00252,31.272,16.942,54.0,28510.74,1.779,-0.38047045
20180918,0.00252,36.572,17.142,76.0,29426.404,1.811,-0.64069813
20180919,0.00252,40.749,20.68,54.0,29576.037,1.909,-0.0066788793
