Date,search,pm10,pm25,COUNT_T,TMST,retail,Deepindex
20180401,0.15522,53.555,26.158,234.0,7267.306,0.672,0.41155964
20180402,0.15522,60.31399999999999,23.819000000000006,371.0,8771.744,0.731,1.1059964
20180403,0.15522,53.151,15.165,251.0,9034.141,0.703,0.7287455
20180404,0.15522,10.854,5.1160000000000005,352.0,8976.74,0.736,-0.19862527
20180405,0.15522,5.479,3.09,293.0,8854.321,0.73,-0.57909936
20180406,0.15522,63.715,14.019,627.0,8704.171999999999,0.733,1.2341301000000002
20180407,0.15522,31.053,14.207,207.0,9041.284,0.726,1.3762290000000001
20180408,0.11144,23.935,11.581,199.0,7296.691,0.75,0.7062791
20180409,0.11144,46.911,26.978,407.0,8832.878,0.7190000000000001,0.5314049
20180410,0.11144,31.58,15.746,278.0,9118.704,0.752,-0.24200648
20180411,0.11144,50.12600000000001,20.692,357.0,9058.445,0.736,-0.07590669400000001
20180412,0.11144,30.609,10.388,236.0,9128.715,0.746,-0.28516644
20180413,0.11144,25.351,10.168,223.0,9235.784,0.73,0.10497743
20180414,0.11144,17.024,8.866,95.0,8400.938,0.708,1.8774586
20180416,0.15522,25.183000000000003,14.243,318.0,9051.259,0.7140000000000001,0.8285771999999999
20180417,0.15522,46.709,22.041,350.0,9049.791,0.7240000000000001,0.8994654000000001
20180418,0.15522,57.928,24.665,436.0,8981.831,0.7390000000000001,1.0359573
20180419,0.15522,67.42699999999999,30.606,361.0,8939.605,0.743,1.2551272
20180420,0.15522,74.39399999999998,39.244,361.0,9061.95,0.7390000000000001,0.9164440999999999
20180421,0.15522,90.223,53.207,159.0,9248.578,0.754,2.0435395
20180422,0.09154,33.12,17.183,198.0,7078.041,0.752,0.81672555
20180423,0.09154,7.367000000000001,4.632,179.0,8298.818000000001,0.752,-0.045692145999999996
20180424,0.09154,8.67,5.2010000000000005,259.0,8787.097,0.73,-0.46073478
20180425,0.09154,22.54,17.025,298.0,9168.878,0.799,-0.6021269
20180426,0.09154,35.653,23.898000000000003,258.0,9023.969,0.768,-0.32916609999999996
20180427,0.09154,32.397,23.818,165.0,9065.684,0.767,-0.69274515
20180428,0.09154,52.139,35.19300000000001,159.0,9309.131,0.778,-1.141983
20180429,0.1194,34.479,18.899,196.0,7778.295,0.718,-0.25627345
20180430,0.1194,77.81,57.036,358.0,9289.572,0.769,-0.18452066
20180501,0.1194,83.58200000000002,65.78,257.0,8641.653,0.782,0.88395745
20180502,0.1194,42.573,33.429,226.0,8813.037,0.782,1.525898
20180503,0.1194,20.453,10.176,210.0,8979.01,0.757,1.2634149
20180504,0.1194,37.438,15.619000000000002,171.0,9283.518,0.765,-0.49393243
20180505,0.1194,40.109,19.282,70.0,8648.645,0.741,0.47307473
20180506,0.055720000000000006,9.871,6.666,38.0,7517.166999999998,0.644,3.1368077000000003
20180507,0.055720000000000006,22.156,15.42,101.0,8387.617,0.7170000000000001,-0.834601
20180508,0.055720000000000006,7.25,2.932,265.0,9499.764,0.794,-0.08983129
20180509,0.055720000000000006,17.114,6.057,209.0,9046.641,0.757,-0.41354603
20180510,0.055720000000000006,38.688,21.198,244.0,9085.931,0.738,-0.12386197
20180511,0.055720000000000006,79.22800000000002,53.852,192.0,9316.139,0.742,-0.38778895
20180512,0.055720000000000006,29.517,19.519,56.0,8093.143,0.735,-0.48431414
20180513,0.08358,11.85,8.638,130.0,7129.469,0.743,0.8136466
20180514,0.08358,81.324,64.587,313.0,8564.84,0.768,0.034665883
20180515,0.08358,101.82,79.59,273.0,9099.27,0.833,-0.73726004
20181010,0.00796,13.779000000000002,4.114,76.0,8934.631,0.792,-0.42558318
20181011,0.00796,17.238,7.94,97.0,9039.692,0.7959999999999999,-0.25429982
20181012,0.00796,26.683000000000003,13.542,73.0,9376.045,0.8170000000000001,-0.7817797
20181013,0.00796,28.974,16.885,15.0,9095.161,0.8009999999999999,-1.8201234
20181014,0.04776,30.156,18.814,70.0,7522.6590000000015,0.8009999999999999,-0.14411801
20181015,0.04776,58.983,35.556,454.0,9014.053,0.825,0.34353644
20181016,0.04776,62.222,35.714,400.0,8985.588,0.782,-2.1328256000000003
20181017,0.04776,38.907,20.407,243.0,9038.197,0.7979999999999999,0.13935071
20181018,0.04776,17.442,9.937,123.0,8844.875,0.7829999999999999,-0.5173028000000001
20181019,0.04776,22.17,10.265,85.0,9129.581,0.8290000000000001,-1.4534321000000001
20181020,0.04776,31.788,15.906,71.0,9469.687,0.8240000000000001,-2.1876912
20181021,0.03582,29.331,16.855999999999998,120.0,7266.374,0.7759999999999999,0.7641614000000001
20181022,0.03582,50.5,29.962,201.0,8840.018,0.7959999999999999,-0.297615
20181023,0.03582,51.005,29.308000000000003,275.0,8829.065,0.8440000000000001,0.07130772
20181024,0.03582,46.25100000000001,18.832,231.0,9073.13,0.7759999999999999,0.35579568
20181025,0.03582,38.174,18.107,115.0,7440.050999999998,0.769,0.5007487
20181026,0.03582,34.835,18.755,79.0,9008.213,0.8320000000000001,-1.0866441999999998
20181027,0.03582,27.479,6.231,30.0,9533.307,0.7859999999999999,-2.6230135
20181028,0.02388,15.542,8.676,71.0,6953.655,0.765,1.1673663
20181029,0.02388,17.941,8.476,85.0,8034.54,0.735,-0.5297417
20181030,0.02388,19.828,9.881,154.0,9150.456,0.75,-0.57011956
20181031,0.02388,19.274,10.083,62.0,9022.742,0.794,-1.1473436000000001
20181101,0.02388,29.991,16.701,108.0,9378.21,0.7759999999999999,-0.3821029
20181102,0.02388,34.635,19.434,90.0,7673.523,0.7879999999999999,-0.13911408
20181103,0.02388,41.038,26.07,96.0,8048.826,0.794,-0.39671677
20181104,0.16318,35.91300000000001,24.027,229.0,7549.89,0.77,0.80861574
20181105,0.16318,47.68899999999999,30.286,390.0,9439.373,0.758,0.30477518
20181106,0.16318,122.686,84.46,613.0,9124.192,0.807,0.8996127
20181107,0.16318,59.935,43.49800000000001,588.0,9151.831,0.782,2.3400767000000005
20181108,0.16318,8.138,3.875,435.0,8520.279,0.828,0.363782
20181109,0.16318,46.91,26.833,372.0,9387.613,0.945,0.5726846
20181110,0.16318,85.32799999999997,53.639,247.0,8879.133,0.97,0.80006737
20181111,0.1194,88.506,54.664,351.0,7296.305,1.186,0.85701257
20181112,0.1194,30.078000000000007,15.367,371.0,9185.601,0.805,0.03756267
20181113,0.1194,37.012,22.285,458.0,9272.995,0.794,-0.13123542
20181114,0.1194,29.189,17.938,341.0,9735.94,0.794,-0.30231422
20181115,0.1194,41.322,27.667,283.0,9227.399,0.767,0.22222263
20181116,0.1194,51.56,36.108,379.0,8993.452,0.772,0.44675785
20181117,0.1194,31.422,18.954,120.0,9135.651,0.72,-0.89739746
20181118,0.0597,35.485,22.94,173.0,7327.884,0.718,1.1174338
20181119,0.0597,49.257,28.256,311.0,9487.909,0.7879999999999999,-0.37170879999999995
20181120,0.0597,46.809,19.889,288.0,8432.188,0.759,0.23812157
20181121,0.0597,35.66300000000001,16.334,174.0,7820.965,0.737,-0.40144652
20181122,0.0597,23.551,10.87,26.0,8075.59,0.7020000000000001,2.135102
20181123,0.0597,28.585,14.1,106.0,9210.817,0.737,-1.2630289
20181124,0.0597,18.78,12.226,73.0,7372.526999999999,0.7759999999999999,1.3065483999999998
20181125,0.15124,33.503,23.837,230.0,6106.57,0.723,1.4192361999999998
20181126,0.15124,53.49,33.733000000000004,442.0,8062.031999999998,0.767,-0.013325393
20181127,0.15124,108.597,55.88,500.0,8731.787,0.758,-0.29106325
20181128,0.15124,124.14,18.022,520.0,9190.326,0.75,3.8959172
20181129,0.15124,75.988,18.467,403.0,8967.046,0.737,-0.5159835
20181130,0.15124,61.809,19.196,366.0,9401.858,0.78,0.5465215
20181201,0.15124,42.01,19.863,170.0,8390.582,0.764,0.24002403
20181202,0.05174,43.849,21.767,163.0,6740.645,0.738,-0.40210098
20181203,0.05174,41.657,19.826,245.0,7986.638000000001,0.777,1.1621385
20181204,0.05174,35.594,18.551,206.0,8437.625,0.731,0.13780479999999998
20181205,0.05174,32.538000000000004,12.883,187.0,8287.218,0.742,0.029465497
20181206,0.05174,36.032,17.447,88.0,8119.689,0.7609999999999999,-1.164716
20181207,0.05174,21.322,8.498,79.0,7414.04,0.7759999999999999,0.24185258
20181208,0.05174,24.514,9.864,40.0,6185.554,0.727,-4.503592
20181209,0.027860000000000003,25.477,11.589,63.0,4672.46,0.713,6.022444200000001
20181210,0.027860000000000003,31.779,16.160999999999998,122.0,6410.733,0.758,-0.9832341
20181211,0.027860000000000003,35.79,20.09,166.0,5940.728,0.792,0.15966564
20181212,0.027860000000000003,41.53,20.919,224.0,5959.161999999998,0.78,-3.5287507000000007
20181213,0.027860000000000003,33.962,20.233,123.0,5055.115,0.735,6.055530999999999
20181214,0.027860000000000003,40.934,21.176,73.0,4368.863,0.8,6.2169623
20181215,0.027860000000000003,56.188,35.852,98.0,4255.1579999999985,0.745,6.6222377
20181216,0.09154,48.179,32.185,216.0,3129.19,0.738,14.6972
20181217,0.09154,73.083,45.805,482.0,4410.851,0.792,12.682118
