Date,search,pm10,pm25,COUNT_T,TMST,retail,Deepindex
20180401,0.08385,72.962,38.108,234.0,3917.65,1.471,-1.5194204
20180402,0.08385,78.972,32.826,371.0,4242.074000000001,1.239,1.3868272
20180403,0.08385,79.655,26.21,251.0,4219.134,1.199,2.8075492000000004
20180404,0.08385,15.12,9.428,352.0,4224.074000000001,1.23,0.95432407
20180405,0.08385,9.48,3.0380000000000003,293.0,4145.583,1.14,0.70906013
20180406,0.08385,79.881,27.774,627.0,4371.088,1.261,0.20214683
20180407,0.08385,40.923,19.496,207.0,4760.889,1.413,0.6609512
20180408,0.0602,26.283,13.16,199.0,3702.251,1.401,5.7690244
20180409,0.0602,34.723,24.225,407.0,4195.403,1.198,0.7416454
20180410,0.0602,48.043,19.605,278.0,4251.085999999998,1.192,0.7242835
20180411,0.0602,71.815,30.925,357.0,4282.885,1.297,-1.7291915
20180412,0.0602,41.697,14.183,236.0,4362.108,1.214,0.34487802
20180413,0.0602,30.807,13.405,223.0,4618.7959999999985,1.4280000000000002,0.20006591
20180414,0.0602,27.848000000000006,15.044,95.0,4515.81,1.467,1.1556708999999998
20180416,0.08385,31.288,19.818,318.0,4098.779,1.233,1.0703292
20180417,0.08385,60.676,29.288,350.0,4290.298,1.287,1.2041962
20180418,0.08385,78.243,33.582,436.0,4330.589,1.267,-0.8761143
20180419,0.08385,92.785,41.399,361.0,4263.8,1.221,0.60109574
20180420,0.08385,84.77,47.543,361.0,4595.368,1.477,0.8525171999999999
20180421,0.08385,96.924,63.784,159.0,4664.133,1.601,-0.14263147
20180422,0.04945,52.035,32.296,198.0,3633.108,1.484,8.657217999999999
20180423,0.04945,14.969,10.282,179.0,3950.168,1.127,0.22219450000000002
20180424,0.04945,13.947,6.797999999999999,259.0,4269.1590000000015,1.275,-0.30448073
20180425,0.04945,24.91,17.609,298.0,4358.99,1.277,-1.4221059999999999
20180426,0.04945,47.739,34.808,258.0,4481.012,1.334,-0.09148234
20180427,0.04945,40.814,30.978,165.0,4713.104,1.378,-0.96901506
20180428,0.04945,77.768,57.522,159.0,4866.2840000000015,1.5759999999999998,-1.252816
20180429,0.0645,56.845,34.465,196.0,3939.432,1.485,0.63784534
20180430,0.0645,90.449,69.49600000000001,358.0,4426.712,1.366,1.2662585
20180501,0.0645,96.961,81.017,257.0,4404.35,1.413,0.78991586
20180503,0.0645,30.84,10.93,210.0,4638.981,1.345,0.45507246
20180507,0.0301,90.2,51.8,101.0,4318.819,1.4480000000000002,-0.6801937
20180510,0.0301,64.259,30.273000000000003,244.0,4666.778,1.273,-0.057314575
20180511,0.0301,108.003,69.369,192.0,4905.018,1.461,-0.4133715
20180512,0.0301,46.529,28.713,56.0,4625.437,1.331,-2.114719
20180513,0.04515,34.194,20.806,130.0,4106.363,1.443,0.08608061
20180514,0.04515,113.39,79.76100000000002,313.0,4436.265,1.218,0.54137737
20180515,0.04515,104.474,71.563,273.0,4615.427,1.327,-0.34930378
20180516,0.04515,55.179,35.834,228.0,4221.379,1.164,0.2056883
20180517,0.04515,21.878,7.377000000000002,185.0,4242.139,1.095,0.7167595
20180520,0.0516,18.724,3.448,104.0,4199.198,1.382,0.8487318000000001
20180919,0.00645,56.14,23.665,54.0,4325.632000000001,1.449,-0.47122794
20180920,0.00645,28.747,18.685,48.0,4326.521,1.364,0.07348901
20180921,0.00645,17.78,5.7170000000000005,20.0,4754.602,1.588,-0.82100123
20181112,0.0645,58.755,30.753,371.0,4431.801,1.347,0.17955261
20181113,0.0645,73.87100000000002,46.899,458.0,4578.460999999998,1.334,0.22745425
20181114,0.0645,47.794,34.417,341.0,4651.568,1.358,0.13984352
20181115,0.0645,68.118,51.558,283.0,4626.861,1.267,0.731587
20181116,0.0645,76.885,58.206,379.0,4883.236,1.3090000000000002,-0.070747554
20181117,0.0645,42.194,27.005,120.0,5275.55,1.43,-2.0850263
20181118,0.03225,50.48,33.553000000000004,173.0,4269.322,1.395,1.2709401000000002
20181119,0.03225,67.39699999999999,41.492,311.0,4508.983,1.237,-1.203263
20181120,0.03225,52.96,22.172,288.0,4209.817,1.1909999999999998,0.6766575
20181121,0.03225,49.012,27.423,174.0,3916.233,1.165,0.33283263
20181122,0.03225,26.76,15.192,26.0,4096.252,1.178,-1.9860674999999999
20181123,0.03225,30.677,18.262,106.0,4927.98,1.348,-1.8343043
20181124,0.03225,25.953000000000007,18.446,73.0,3903.032,1.494,-0.2538411
20181125,0.0817,50.988,41.019,230.0,3015.272,1.365,20.055626
20190214,0.0301,67.727,34.545,378.0,3761.248,2.064,2.008859
20190215,0.0301,57.187,46.17,448.0,4086.691,1.347,-0.32389563
20190217,0.05805,77.46,56.931,240.0,3383.241,1.321,15.302014000000002
20190218,0.05805,75.997,48.203,350.0,3747.37,1.16,7.023314500000001
20190219,0.05805,62.49,46.979,331.0,3707.52,1.2,9.047502
20190220,0.05805,70.98100000000002,59.433,410.0,3863.673,1.263,2.3989463
20190221,0.05805,111.881,91.494,468.0,3884.44,1.273,1.6890666
20190224,0.08815,64.482,49.475,437.0,3466.98,1.3769999999999998,13.873021
20190311,0.10105,52.4,34.6,364.0,3935.402,1.149,0.37291485
20190315,0.10105,25.16,13.716,334.0,4140.317,1.44,0.7455006
20190316,0.10105,32.219,22.372,262.0,4322.437,1.3969999999999998,-0.3148219
20190317,0.0731,40.044,25.204,392.0,3532.878,1.368,12.617018
