Date,search,pm10,pm25,COUNT_T,TMST,retail,Deepindex
20180401,0.02418,55.538,25.509,234.0,1998.053,0.889,7.447859299999999
20180402,0.02418,57.301,22.026,371.0,2994.423,0.825,1.2327521000000001
20180403,0.02418,60.487,17.595,251.0,3161.467,0.959,1.1455118999999998
20180404,0.02418,19.036,8.795,352.0,3116.203,0.877,-0.03276187
20180405,0.02418,11.941,7.1110000000000015,293.0,2960.545,0.943,-0.63666445
20180406,0.02418,86.20100000000002,20.225,627.0,2959.845,0.904,-0.8627216000000001
20180407,0.02418,40.808,19.056,207.0,2648.494,0.926,1.0163243
20180408,0.01736,27.922,13.967,199.0,1913.357,0.994,10.322902000000001
20180409,0.01736,37.478,24.247,407.0,2973.094,0.966,0.5008939
20180410,0.01736,43.108,22.033,278.0,3111.681,1.054,0.9410622999999999
20180411,0.01736,62.03100000000001,24.599,357.0,3138.99,0.951,0.7400926999999999
20180412,0.01736,45.295,16.326,236.0,3160.476,0.955,0.2805658
20180413,0.01736,34.842,14.997,223.0,3203.133,1.018,0.08089453
20180414,0.01736,28.033,15.053,95.0,2482.769,0.895,1.4483764
20180416,0.02418,36.166,21.796,318.0,3083.0370000000007,1.037,0.24215871
20180417,0.02418,57.784,29.64,350.0,3201.647,0.897,0.36424357
20180418,0.02418,66.999,32.274,436.0,3120.359000000001,1.017,2.5003846000000003
20180419,0.02418,80.844,36.609,361.0,3104.058,0.975,1.8036675
20180420,0.02418,125.081,62.556,361.0,3154.487,0.912,-0.040582
20180421,0.02418,85.744,45.53,159.0,2775.452,0.944,0.9381904000000001
20180422,0.01426,47.133,24.49,198.0,1896.866,1.0,12.146912
20180423,0.01426,16.413,9.334,179.0,2668.135,0.8029999999999999,0.48916036
20180424,0.01426,12.228,6.4689999999999985,259.0,3100.478,0.958,-0.5120005
20180425,0.01426,36.244,26.151,298.0,3219.673,0.867,0.43102425
20180426,0.01426,51.783,34.306999999999995,258.0,3244.2670000000007,0.898,-0.74064845
20180427,0.01426,64.594,43.774,165.0,3258.858,0.937,0.7202297
20180428,0.01426,72.483,45.484,159.0,2870.755,0.943,0.4503687
20180429,0.0186,67.77199999999999,38.56,196.0,2153.737,0.925,6.3984184
20180430,0.0186,107.189,70.994,358.0,3130.8520000000008,1.004,0.84719425
20180501,0.0186,98.508,66.02600000000001,257.0,2712.016,0.8690000000000001,1.308166
20180502,0.0186,73.266,51.702,226.0,2988.328,0.95,0.6581691
20180503,0.0186,29.019,14.707,210.0,3098.153,0.887,0.7116607
20180504,0.0186,43.719,17.288,171.0,3341.913,1.022,1.3012516
20180505,0.0186,39.656,18.164,70.0,2697.78,1.068,1.1134968
20180506,0.00868,16.688,9.674,38.0,1858.202,0.947,9.215961
20180507,0.00868,35.812,18.354,101.0,2499.402,0.923,-0.36360997
20180508,0.00868,17.027,7.138,265.0,3118.294000000001,0.932,0.9228097
20180509,0.00868,24.318,8.55,209.0,3270.462,0.946,-0.41045898
20180510,0.00868,42.206,21.376,244.0,3297.078,1.045,-0.26176900000000003
20180511,0.00868,71.457,40.583,192.0,3277.191,1.021,-0.8858418
20180512,0.00868,32.181,19.0,56.0,2309.647,0.928,3.4499435
20180513,0.01302,26.722,16.712,130.0,2088.713,1.132,7.0546755999999995
20180514,0.01302,90.165,55.935,313.0,3020.557,0.956,-0.48114794
20180515,0.01302,76.34899999999998,53.764,273.0,3130.824,1.138,0.26177722
20180516,0.01302,32.372,21.681,228.0,2770.315,0.921,0.73661166
20180517,0.01302,19.16,11.476,185.0,2869.191,0.953,-1.0864773
20180518,0.01302,15.123,5.8,107.0,3152.391,0.99,0.41900188
20180519,0.01302,13.769,6.522,91.0,2872.985,0.984,0.18723232
20180520,0.01488,12.531,6.699,104.0,2058.308,1.034,6.105296599999999
20180521,0.01488,19.767,10.328,148.0,2985.84,0.914,-0.05401534
20180522,0.01488,34.326,20.537,94.0,2299.658,0.7809999999999999,2.9430661
20180523,0.01488,34.273,8.367,318.0,3084.235,0.912,0.41275470000000003
20180524,0.01488,57.725,12.496,377.0,3162.972,0.8859999999999999,-0.027102172
20180525,0.01488,64.185,24.049,235.0,3073.163,0.938,0.024424851
20180526,0.01488,55.16,25.55,119.0,2747.558,1.08,0.3296824
20180527,0.01302,50.974,22.386,116.0,2082.038,1.14,7.555227
20180528,0.01302,37.675,18.826,177.0,2993.546,1.027,0.15372926
20180530,0.01302,34.931,20.317,269.0,3062.47,0.981,0.13502318
20180531,0.01302,33.482,18.453,204.0,3047.013,0.882,0.32433609999999996
20180602,0.01302,28.94,16.622,68.0,2595.804,1.034,0.882858
20180603,0.01054,22.663,14.753,70.0,1976.599,1.069,7.710439
20180604,0.01054,27.809,18.124,120.0,2839.887,1.062,-0.7607383000000001
20180605,0.01054,27.697,18.228,139.0,2991.144,1.11,0.8677476000000001
20180606,0.01054,31.249,21.192,68.0,2288.86,1.002,4.188383999999999
20180607,0.01054,36.398,22.983,180.0,2955.918,1.0,0.04924518
