Date,search,pm10,pm25,COUNT_T,TMST,retail,Deepindex
20180401,0.02418,51.317,26.351,234.0,1998.0529999999999,0.889,-7.2167573
20180402,0.02418,54.45399999999999,22.605,371.0,2994.423,0.825,-1.0659003
20180403,0.02418,54.733000000000004,16.224,251.0,3161.467,0.9590000000000001,-0.33119828
20180404,0.02418,19.438,11.449000000000002,352.0,3116.203,0.877,0.093370855
20180405,0.02418,15.960999999999999,11.613,293.0,2960.545,0.943,1.099508
20180406,0.02418,75.219,17.858,627.0,2959.845,0.904,1.0371273
20180407,0.02418,36.102,16.828,207.0,2648.494,0.9259999999999999,-1.3507698
20180408,0.01736,22.052,11.725999999999999,199.0,1913.3570000000002,0.9940000000000001,-8.506883
20180409,0.01736,36.258,25.025,407.0,2973.094,0.966,-0.39099818
20180410,0.01736,36.775999999999996,18.049,278.0,3111.6809999999996,1.054,0.14880103
20180411,0.01736,53.63399999999999,20.647,357.0,3138.99,0.951,-0.034743726
20180412,0.01736,36.311,12.915999999999999,236.0,3160.4759999999997,0.955,0.10798806
20180413,0.01736,30.041999999999998,13.01,223.0,3203.133,1.018,0.37397522
20180414,0.01736,18.333,10.119,95.0,2482.769,0.895,-1.31687
20180416,0.02418,25.849,16.043,318.0,3083.0370000000003,1.037,-0.37076145
20180417,0.02418,47.696999999999996,25.894000000000002,350.0,3201.647,0.897,-0.73723084
20180418,0.02418,56.32899999999999,28.994,436.0,3120.3590000000004,1.0170000000000001,-0.95055777
20180419,0.02418,64.473,32.58,361.0,3104.058,0.975,-0.84181887
20180420,0.02418,83.035,45.978,361.0,3154.487,0.912,-0.8200076
20180421,0.02418,63.949,37.721,159.0,2775.452,0.9440000000000001,-0.22116941
20180422,0.01426,30.604,17.645,198.0,1896.866,1.0,-9.6570835
20180423,0.01426,7.202999999999999,4.187,179.0,2668.135,0.8029999999999999,-1.644522
20180424,0.01426,10.445,4.771,259.0,3100.478,0.958,1.3122859
20180425,0.01426,25.712,20.697,298.0,3219.673,0.867,-0.120090306
20180426,0.01426,29.374000000000002,21.526,258.0,3244.2670000000003,0.898,-0.1570757
20180427,0.01426,37.961999999999996,27.924,165.0,3258.8579999999997,0.937,0.81708413
20180428,0.01426,46.486000000000004,31.253,159.0,2870.755,0.943,0.2644822
20180429,0.0186,49.667,30.416999999999998,196.0,2153.737,0.925,-6.0250616
20180430,0.0186,65.969,48.288999999999994,358.0,3130.8520000000003,1.004,0.46006554
20180501,0.0186,52.526,40.943000000000005,257.0,2712.0159999999996,0.8690000000000001,0.00681442
20180502,0.0186,38.742,31.058000000000003,226.0,2988.328,0.95,-2.1327956
20180503,0.0186,26.433000000000003,13.921,210.0,3098.153,0.887,-0.719312
20180504,0.0186,39.708,16.058,171.0,3341.913,1.022,1.2425292
20180505,0.0186,37.814,20.273,70.0,2697.78,1.068,-2.633269
20180506,0.00868,12.600999999999999,8.262,38.0,1858.2020000000002,0.9470000000000001,-6.1186004
