Date,search,pm10,pm25,COUNT_T,TMST,retail,Deepindex
20180401,0.04212,67.46600000000001,32.029,234.0,1181.507,0.88,-7.1666703
20180402,0.04212,66.791,25.959,371.0,1781.08,0.78,-1.5214963
20180403,0.04212,64.90100000000001,21.774,251.0,1893.3329999999999,0.828,-0.73353106
20180404,0.04212,12.638,7.269,352.0,1881.585,0.73,0.9620721
20180405,0.04212,9.552,5.542000000000001,293.0,1854.39,0.732,0.74920267
20180406,0.04212,70.601,17.718,627.0,1805.749,0.6759999999999999,-0.74972254
20180407,0.04212,36.88,14.823,207.0,1523.6770000000001,0.8909999999999999,-1.0015147
20180408,0.030239999999999996,18.957,8.767000000000001,199.0,1106.53,0.9179999999999999,-9.384344
20180409,0.030239999999999996,36.794000000000004,22.74,407.0,1793.0510000000002,0.639,-1.0129323
20180410,0.030239999999999996,38.400999999999996,15.734000000000002,278.0,1894.5320000000002,0.78,0.18129128
20180411,0.030239999999999996,62.531000000000006,25.289,357.0,1889.3229999999999,0.728,-0.5298355
20180412,0.030239999999999996,44.50899999999999,15.245,236.0,1901.6729999999998,0.889,0.089586675
20180413,0.030239999999999996,26.197,9.211,223.0,1946.5839999999998,0.9470000000000001,-0.19949967
20180414,0.030239999999999996,20.308,10.033,95.0,1441.5339999999999,0.758,-0.7633771
20180416,0.04212,24.451999999999998,14.534,318.0,1792.741,0.877,-0.2547509
20180417,0.04212,48.379,26.218000000000004,350.0,1869.128,0.828,-0.33910614
20180418,0.04212,63.208,29.197,436.0,1943.87,0.853,-1.1890354
20180419,0.04212,75.882,36.671,361.0,1962.724,0.764,0.22274965
20180420,0.04212,99.234,52.571999999999996,361.0,1994.12,0.799,0.011834562
20180421,0.04212,57.943999999999996,30.754,159.0,1585.246,0.955,-0.34265357
20180422,0.02484,36.551,20.024,198.0,1140.747,0.867,-10.00987
20180423,0.02484,10.606,6.314,179.0,1664.7520000000002,0.682,1.0153325
20180424,0.02484,11.652000000000001,5.405,259.0,1847.2820000000002,0.8440000000000001,0.2728935
20180425,0.02484,28.612,19.930999999999997,298.0,1987.41,0.848,0.03208679
20180426,0.02484,42.416000000000004,28.884,258.0,1963.908,0.85,0.6149704
20180427,0.02484,52.324,37.323,165.0,2033.652,0.87,1.7798545
20180428,0.02484,58.251000000000005,36.981,159.0,1638.253,0.922,-0.7754577
20180429,0.0324,64.562,37.667,196.0,1328.967,0.797,-1.7586942
20180430,0.0324,81.34,58.951,358.0,1818.993,0.8540000000000001,-0.8057988
20180501,0.0324,71.973,55.538000000000004,257.0,1402.308,0.7859999999999999,-0.9281228
20180502,0.0324,52.532,43.038999999999994,226.0,1823.089,0.748,-0.9480807
20180503,0.0324,27.971,14.299000000000001,210.0,1917.119,0.904,-1.6022248
20180504,0.0324,53.854,19.107,171.0,2001.885,0.902,0.26951283
20180505,0.0324,48.247,22.623,70.0,1415.48,0.84,-0.991947
20180506,0.015119999999999998,16.426,8.629,38.0,1166.85,0.855,-6.7126565
20180507,0.015119999999999998,38.603,19.509,101.0,1268.011,0.9440000000000001,-6.137508
20180508,0.015119999999999998,25.747,9.567,265.0,1867.027,0.9740000000000001,-0.14862424
20180509,0.015119999999999998,27.092,9.703,209.0,1897.524,0.764,0.2936725
20180510,0.015119999999999998,52.434,31.386,244.0,1922.0629999999999,0.802,1.0495024
20180511,0.015119999999999998,86.7,61.074,192.0,1928.99,0.958,0.39845747
20180512,0.015119999999999998,41.602,26.031,56.0,1490.348,1.038,0.6903246
20180513,0.022680000000000002,24.268,18.616,130.0,1282.448,1.003,-5.0855374
20180514,0.022680000000000002,106.536,87.169,313.0,1965.993,0.732,0.028133333
20180515,0.022680000000000002,82.60600000000001,60.583999999999996,273.0,2022.3870000000002,0.868,0.811428
20180516,0.022680000000000002,40.902,28.836,228.0,1806.35,0.927,-0.025785744
20180517,0.022680000000000002,22.14,12.967,185.0,1846.602,0.7859999999999999,-0.7178255
20180518,0.022680000000000002,16.225,9.863,107.0,1908.8120000000001,0.8909999999999999,0.28714103
20180519,0.022680000000000002,16.672,8.227,91.0,1659.2060000000001,0.9990000000000001,-0.7735267
20180520,0.02592,14.585,7.757999999999999,104.0,1325.4679999999998,0.8490000000000001,-2.1973732
20180521,0.02592,27.699,14.685,148.0,1740.055,0.8759999999999999,-0.284061
20180522,0.02592,45.383,30.756,94.0,1207.767,0.887,-6.4768033
20180523,0.02592,49.791000000000004,13.345,318.0,1876.5539999999999,0.925,0.16359466
20180524,0.02592,135.834,36.63,377.0,1943.451,0.9570000000000001,1.3134143
20180525,0.02592,102.515,41.085,235.0,1875.922,0.956,-1.5845888
20180526,0.02592,99.62799999999999,48.9,119.0,1585.66,1.072,-0.57190067
20180527,0.022680000000000002,90.195,39.582,116.0,1306.942,1.0959999999999999,-4.665608
20180528,0.022680000000000002,69.52199999999999,37.045,177.0,1805.3339999999998,0.88,-0.3177777
20180530,0.022680000000000002,69.55,51.19,269.0,1937.408,1.037,0.4271509
20180531,0.022680000000000002,66.446,41.349,204.0,1903.499,1.07,1.139118
20180602,0.022680000000000002,53.393,32.622,68.0,1547.38,1.028,0.11664277
20180603,0.018359999999999998,37.786,24.916,70.0,1260.893,0.946,-5.3464866
20180604,0.018359999999999998,43.273999999999994,28.747,120.0,1784.549,0.69,0.6538753
20180605,0.018359999999999998,45.045,32.133,139.0,1878.85,0.982,0.3397097
20180606,0.018359999999999998,54.537,38.878,68.0,1210.452,0.982,-6.912359
20180607,0.018359999999999998,71.878,55.18600000000001,180.0,1840.726,0.9159999999999999,1.0874236
20180608,0.018359999999999998,48.96,33.03,117.0,1888.5220000000002,1.018,1.4381206
20180609,0.018359999999999998,48.772,35.472,52.0,1445.765,1.071,0.8606389
20180610,0.01188,11.819,7.468999999999999,77.0,1194.924,1.0290000000000001,-6.822403
20180611,0.01188,13.119000000000002,6.742000000000001,113.0,1748.0529999999999,0.743,-0.27133423
20180612,0.01188,19.194000000000003,12.823,111.0,1878.105,0.812,0.63017994
20180613,0.01188,23.09,15.812999999999999,57.0,1168.067,1.053,-7.1738515
20180614,0.01188,36.382,26.229,89.0,1767.965,0.715,0.5328426
20180615,0.01188,26.412,18.937,118.0,1865.9589999999998,0.97,0.54768986
20180616,0.01188,31.9,18.549,62.0,1480.11,1.005,0.43611425
20180617,0.015119999999999998,64.43,44.17,105.0,1206.998,1.093,-8.479096
20180618,0.015119999999999998,47.188,32.024,104.0,1751.632,1.3519999999999999,0.43562812
20180619,0.015119999999999998,37.733000000000004,27.651,92.0,1814.37,0.9570000000000001,0.44356877
20180620,0.015119999999999998,40.321999999999996,29.636999999999997,81.0,1822.1,0.9840000000000001,0.5810098
20180621,0.015119999999999998,37.474000000000004,26.488000000000003,103.0,1826.754,0.846,0.35604185
20180622,0.015119999999999998,46.798,33.959,60.0,1829.942,1.034,1.6328912
20180623,0.015119999999999998,32.861999999999995,20.697,64.0,1537.3529999999998,1.376,-0.50508934
20180624,0.015119999999999998,60.001999999999995,44.738,132.0,1169.44,1.085,-9.726336
20180625,0.015119999999999998,48.058,32.809,116.0,1820.899,1.075,0.30795497
20180626,0.015119999999999998,45.128,33.055,116.0,1765.389,0.792,0.32494205
20180627,0.015119999999999998,39.113,29.116999999999997,76.0,1847.1270000000002,0.992,0.87915975
20180628,0.015119999999999998,31.158,22.093000000000004,146.0,1911.106,1.08,0.6274052
20180629,0.015119999999999998,46.913000000000004,38.81,38.0,1919.065,1.003,1.7515614
20180630,0.015119999999999998,75.352,59.29,9.0,1521.342,1.156,1.3629563
20180701,0.0054,18.711,11.735999999999999,26.0,983.961,1.054,-8.53608
20180702,0.0054,18.583,7.835,86.0,1817.3210000000001,1.147,0.19480652
20180703,0.0054,18.114,12.325,53.0,1914.914,1.162,1.1796722
20180704,0.0054,25.96,13.53,63.0,1991.224,1.047,1.2626061
20180705,0.0054,31.631,20.44,53.0,1948.49,0.8290000000000001,1.2516992
20180706,0.0054,10.052999999999999,3.915,180.0,2031.1670000000001,1.148,0.584925
20180707,0.0054,11.225,5.336,36.0,1505.89,1.215,-0.49878794
20180708,0.00648,15.815,10.524000000000001,56.0,1180.625,1.1079999999999999,-6.3694987
20180709,0.00648,10.136000000000001,4.238,59.0,1828.1429999999998,0.946,0.4680118
20180710,0.00648,19.602999999999998,8.041,62.0,1953.592,0.966,1.1534717
20180711,0.00648,29.413,14.475999999999999,78.0,1873.711,0.867,0.39908713
20180712,0.00648,28.555999999999997,12.905999999999999,92.0,1831.6760000000002,1.081,0.4834085
20180713,0.00648,17.977,6.647,27.0,1823.76,1.0170000000000001,0.31967592
20180714,0.00648,17.178,7.778,21.0,1516.132,0.977,-0.6142276
20180715,0.00648,15.732000000000001,8.382,51.0,1110.11,1.133,-6.8081546
20180716,0.00648,17.814,9.676,30.0,1679.6889999999999,0.985,0.6612714
20180717,0.00648,17.964000000000002,11.277999999999999,80.0,1749.704,0.826,-0.7200809
20180718,0.00648,24.444000000000003,17.246,114.0,1759.467,0.93,-0.55004674
20180719,0.00648,17.799,10.772,83.0,1747.924,1.024,-0.8093868
20180720,0.00648,31.339000000000002,19.447,69.0,1799.289,1.018,0.5184013
20180721,0.00648,33.118,21.301,80.0,1359.8929999999998,1.207,-1.259336
20180722,0.0054,23.066,14.883,26.0,1066.5330000000001,1.064,-6.8893657
20180723,0.0054,29.057,16.148,50.0,1673.931,1.042,0.52206045
20180724,0.0054,35.552,23.448,53.0,1724.494,1.165,-0.22543937
20180725,0.0054,26.53,18.498,56.0,1751.24,1.1059999999999999,0.13055485
20180726,0.0054,33.785,25.328000000000003,93.0,1744.858,1.001,-0.51383764
20180727,0.0054,36.805,25.991999999999997,51.0,1766.7939999999999,1.0190000000000001,0.50977176
20180728,0.0054,26.522,17.64,17.0,1279.0330000000001,1.013,-2.612898
20180729,0.00432,21.544,14.936,20.0,1055.1989999999998,0.96,-6.8009467
20180730,0.00432,15.333,6.869,51.0,1632.545,1.004,-0.6259678
20180731,0.00432,25.533,13.095999999999998,72.0,1693.0439999999999,1.1159999999999999,-0.1468876
20180801,0.00432,34.146,18.012,22.0,1598.995,1.194,-0.69732267
20180802,0.00432,32.344,18.823,33.0,1587.765,0.972,-0.5326372
20180803,0.00432,39.83,26.408,84.0,1595.731,1.073,-0.06779963
20180804,0.00432,28.432,17.517,20.0,1217.995,1.155,-6.2706814
20180805,0.00432,29.534000000000002,18.206,23.0,1031.65,1.2,-7.3039727
20180806,0.00432,34.269,20.404,57.0,1557.4620000000002,0.945,-0.40672046
20180807,0.00432,23.33,12.79,122.0,1640.267,0.991,0.16875237
20180808,0.00432,29.851999999999997,18.409000000000002,49.0,1638.9370000000001,0.9670000000000001,0.3301496
20180809,0.00432,24.14,16.154,59.0,1783.158,1.024,0.45508665
20180810,0.00432,25.081,14.023,16.0,1678.604,1.052,0.5827969
20180811,0.00432,20.448,11.261,16.0,1233.661,1.222,-5.0742216
20180812,0.00324,25.108,16.976,14.0,1021.174,1.09,-7.1559596
20180813,0.00324,35.974000000000004,24.311,27.0,1571.8239999999998,1.092,0.1285612
20180814,0.00324,36.96,20.825,14.0,1681.2979999999998,1.061,0.5432722
20180815,0.00324,34.953,23.476999999999997,10.0,1165.162,0.9990000000000001,-6.221354
20180816,0.00324,31.925,14.915,36.0,1636.745,0.8340000000000001,0.01927489
20180817,0.00324,46.222,17.434,20.0,1708.7679999999998,1.153,-0.062239707
20180818,0.00324,35.183,13.460999999999999,13.0,1321.505,1.195,-3.8617141
20180819,0.00432,38.473,17.838,14.0,1087.589,1.0290000000000001,-6.5484157
20180820,0.00432,48.856,29.988000000000003,36.0,1633.3429999999998,0.9440000000000001,0.5071177
20180821,0.00432,32.71,15.659,75.0,1692.961,1.051,-0.4332618
