Date,pm10,pm25,COUNT_T
20180401,59.978,31.011,234.0
20180402,64.835,27.063,371.0
20180403,64.495,19.126,251.0
20180404,16.552,9.659,352.0
20180405,9.948,7.148,293.0
20180406,90.313,19.953,627.0
20180407,37.061,17.419,207.0
20180408,23.301,12.561,199.0
20180409,34.54,24.721,407.0
20180410,43.946,21.142,278.0
20180411,62.421,24.137,357.0
20180412,41.133,14.638,236.0
20180413,33.043,14.331,223.0
20180414,23.505,12.836,95.0
20180416,31.077,19.346,318.0
20180417,51.324,27.981,350.0
20180418,65.745,33.933,436.0
20180419,75.024,38.481,361.0
20180420,101.27,56.192,361.0
20180421,75.733,45.39,159.0
20180422,41.431,24.34,198.0
20180423,12.09,8.27,179.0
20180424,10.339,5.228,259.0
20180425,29.492,23.801,298.0
20180426,40.858,30.001,258.0
20180427,54.779,40.54,165.0
20180428,63.393,43.577,159.0
20180429,62.505,38.587,196.0
20180430,101.201,74.142,358.0
20180501,95.712,75.047,257.0
20180502,69.334,55.953,226.0
20180503,29.121,15.022,210.0
20180504,45.312,18.52,171.0
20180505,41.553,22.344,70.0
20180506,17.565,11.563,38.0
20180507,37.589,23.406,101.0
20180508,20.688,9.651,265.0
20180509,25.042,10.6,209.0
20180510,46.544,26.311,244.0
20180511,80.75,53.549,192.0
20180512,37.707,24.087,56.0
20180513,29.168,20.784,130.0
20180514,105.375,80.297,313.0
20180515,96.417,79.122,273.0
20180516,37.04,29.54,228.0
20180517,18.749,12.818,185.0
20180518,13.019,4.642,107.0
20180519,13.769,7.551,91.0
20180520,11.526,7.765,104.0
20180521,20.633,12.508,148.0
20180522,39.031,26.96,94.0
20180523,43.008,14.521,318.0
20180524,84.369,21.177,377.0
20180525,92.681,35.577,235.0
20180526,65.125,30.765,119.0
20180527,59.377,25.905,116.0
20180528,39.446,20.745,177.0
20180530,41.186,25.14,269.0
20180531,35.306,21.565,204.0
20180602,29.374,18.531,68.0
20180603,22.214,15.632,70.0
20180604,26.319,19.244,120.0
20180605,29.413,22.117,139.0
20180606,31.99,25.402,68.0
20180607,37.387,28.738,180.0
20180608,28.376,20.716,117.0
20180609,31.926,22.576,52.0
20180610,7.735,5.286,77.0
20180611,10.654,5.434,113.0
20180612,16.083,10.133,111.0
20180613,23.653,17.891,57.0
20180614,26.334,21.037,89.0
20180615,16.218,10.124,118.0
20180616,23.017,14.072,62.0
20180617,47.776,31.985,105.0
20180618,35.035,26.609,104.0
20180619,30.577,23.428,92.0
20180620,33.265,27.232,81.0
20180621,32.725,24.802,103.0
20180622,41.124,29.038,60.0
20180623,33.912,23.689,64.0
20180624,62.204,41.812,132.0
20180625,44.819,29.511,116.0
