Date,pm10,pm25,COUNT_T
20180401,72.962,38.108,234.0
20180402,78.972,32.826,371.0
20180403,79.655,26.21,251.0
20180404,15.12,9.428,352.0
20180405,9.48,3.038,293.0
20180406,79.881,27.774,627.0
20180407,40.923,19.496,207.0
20180408,26.283,13.16,199.0
20180409,34.723,24.225,407.0
20180410,48.043,19.605,278.0
20180411,71.815,30.925,357.0
20180412,41.697,14.183,236.0
20180413,30.807,13.405,223.0
20180414,27.848,15.044,95.0
20180416,31.288,19.818,318.0
20180417,60.676,29.288,350.0
20180418,78.243,33.582,436.0
20180419,92.785,41.399,361.0
20180420,84.77,47.543,361.0
20180421,96.924,63.784,159.0
20180422,52.035,32.296,198.0
20180423,14.969,10.282,179.0
20180424,13.947,6.798,259.0
20180425,24.91,17.609,298.0
20180426,47.739,34.808,258.0
20180427,40.814,30.978,165.0
20180428,77.768,57.522,159.0
20180429,56.845,34.465,196.0
20180430,90.449,69.496,358.0
20180501,96.961,81.017,257.0
20180503,30.84,10.93,210.0
20180507,90.2,51.8,101.0
20180510,64.259,30.273,244.0
20180511,108.003,69.369,192.0
20180512,46.529,28.713,56.0
20180513,34.194,20.806,130.0
20180514,113.39,79.761,313.0
20180515,104.474,71.563,273.0
20180516,55.179,35.834,228.0
20180517,21.878,7.377,185.0
20180520,18.724,3.448,104.0
20180919,56.14,23.665,54.0
20180920,28.747,18.685,48.0
20180921,17.78,5.717,20.0
20181112,58.755,30.753,371.0
20181113,73.871,46.899,458.0
20181114,47.794,34.417,341.0
20181115,68.118,51.558,283.0
20181116,76.885,58.206,379.0
20181117,42.194,27.005,120.0
20181118,50.48,33.553,173.0
20181119,67.397,41.492,311.0
20181120,52.96,22.172,288.0
20181121,49.012,27.423,174.0
20181122,26.76,15.192,26.0
20181123,30.677,18.262,106.0
20181124,25.953,18.446,73.0
20181125,50.988,41.019,230.0
20190214,67.727,34.545,378.0
20190215,57.187,46.17,448.0
20190217,77.46,56.931,240.0
20190218,75.997,48.203,350.0
20190219,62.49,46.979,331.0
20190220,70.981,59.433,410.0
20190221,111.881,91.494,468.0
20190224,64.482,49.475,437.0
20190311,52.4,34.6,364.0
20190315,25.16,13.716,334.0
20190316,32.219,22.372,262.0
20190317,40.044,25.204,392.0
