Date,pm10,pm25,COUNT_T
20180401,85.025,40.506,234.0
20180402,70.507,27.794,371.0
20180403,61.407,17.907,251.0
20180404,37.546,18.21,352.0
20180405,14.606,8.659,293.0
20180406,70.341,17.222,627.0
20180407,72.092,30.851,207.0
20180408,51.44,23.157,199.0
20180409,64.696,40.551,407.0
20180410,64.372,32.178,278.0
20180411,78.489,27.867,357.0
20180412,55.965,19.818,236.0
20180413,51.701,23.772,223.0
20180414,29.438,15.466,95.0
20180416,37.887,22.58,318.0
20180417,57.703,30.551,350.0
20180418,66.673,35.045,436.0
20180419,72.511,36.666,361.0
20180420,90.069,48.499,361.0
20180421,69.993,38.946,159.0
20180422,44.876,23.44,198.0
20180423,16.703,11.876,179.0
20180424,14.905,8.559,259.0
20180425,31.866,22.318,298.0
20180426,38.042,26.181,258.0
20180427,50.88,34.867,165.0
20180428,66.343,41.872,159.0
20180429,63.73,36.475,196.0
20180430,92.142,61.651,358.0
20180501,69.652,47.297,257.0
20180502,55.551,41.058,226.0
20180503,27.726,14.643,210.0
20180504,43.362,18.323,171.0
20180505,43.736,19.918,70.0
20180506,22.047,13.881,38.0
20180507,36.273,19.257,101.0
20180508,22.519,10.254,265.0
20180509,28.258,10.753,209.0
20180510,51.7,28.208,244.0
20180511,77.112,50.267,192.0
20180512,40.189,26.025,56.0
20180513,29.548,20.892,130.0
20180514,85.263,66.435,313.0
20180515,65.974,47.772,273.0
20180516,38.979,26.144,228.0
20180517,20.689,13.468,185.0
20180518,16.15,4.839,107.0
20180519,14.752,6.775,91.0
20180520,14.194,7.392,104.0
20180521,21.475,11.155,148.0
20180522,40.109,22.885,94.0
20180523,44.265,11.91,318.0
20180524,75.928,18.621,377.0
20180525,73.564,27.142,235.0
20180526,65.067,27.306,119.0
20180527,59.216,24.102,116.0
20180528,41.976,19.938,177.0
20180530,50.708,30.294,269.0
20180531,40.72,23.149,204.0
20180602,33.614,18.72,68.0
20180603,26.481,16.383,70.0
20180604,31.152,19.273,120.0
20180605,35.572,23.017,139.0
20180606,36.772,24.19,68.0
20180607,52.176,34.313,180.0
20180608,37.238,23.386,117.0
20180609,45.209,27.436,52.0
20180610,13.445,7.395,77.0
20180611,15.486,6.667,113.0
20180612,23.849,12.894,111.0
20180613,30.953,19.734,57.0
20180614,40.542,26.101,89.0
20180615,26.672,13.72,118.0
20180616,31.104,13.908,62.0
20180617,56.378,34.33,105.0
20180618,43.76,28.406,104.0
20180619,37.353,24.441,92.0
20180620,46.985,34.578,81.0
20180621,46.677,29.825,103.0
20180622,46.949,29.341,60.0
20180623,39.057,23.291,64.0
20180624,58.914,34.108,132.0
20180625,56.367,31.942,116.0
20180626,52.27,33.531,116.0
20180627,34.999,23.238,76.0
20180628,35.906,23.233,146.0
20180629,47.968,29.644,38.0
20180630,70.227,46.651,9.0
20180701,23.774,14.085,26.0
20180702,20.489,11.758,86.0
20180703,24.619,13.755,53.0
20180704,31.242,15.903,63.0
20180705,27.178,18.667,53.0
20180706,11.592,4.405,180.0
20180707,15.181,6.359,36.0
20180708,25.683,12.214,56.0
20180709,16.548,7.735,59.0
20180710,28.866,14.877,62.0
20180711,44.23,23.633,78.0
20180712,37.91,19.204,92.0
20180713,27.43,15.826,27.0
20180714,26.396,15.744,21.0
20180715,27.549,18.575,51.0
20180716,28.44,18.803,30.0
20180717,29.787,20.645,80.0
20180718,36.032,27.417,114.0
20180719,29.627,20.994,83.0
20180720,43.976,29.644,69.0
20180721,46.114,29.525,80.0
20180722,35.05,21.464,26.0
20180723,41.528,25.507,50.0
20180724,49.877,34.788,53.0
20180725,44.156,27.188,56.0
20180726,55.976,34.736,93.0
20180727,60.725,39.139,51.0
20180728,48.922,32.947,17.0
20180729,28.259,19.226,20.0
20180730,19.627,11.364,51.0
20180731,30.415,18.084,72.0
20180801,47.185,28.674,22.0
20180802,45.466,30.792,33.0
20180803,63.75,46.523,84.0
20180804,41.173,27.92,20.0
20180805,45.48,28.646,23.0
20180806,50.395,33.12,57.0
20180807,32.366,20.484,122.0
20180808,43.394,29.24,49.0
20180809,40.612,28.303,59.0
20180810,30.568,20.35,16.0
20180811,22.598,13.098,16.0
20180812,32.022,21.628,14.0
20180813,51.944,37.72,27.0
20180814,43.933,27.851,14.0
20180815,47.224,32.076,10.0
20180816,39.036,18.658,36.0
20180817,36.917,15.244,20.0
20180818,35.466,14.895,13.0
20180819,42.998,23.674,14.0
20180820,53.493,34.126,36.0
20180821,42.187,21.911,75.0
20180822,41.114,23.627,37.0
20180823,28.096,14.423,11.0
20180824,21.337,11.209,16.0
20180825,41.491,20.381,15.0
20180826,35.056,17.452,18.0
20180827,25.289,14.015,49.0
20180828,26.2,15.814,49.0
20180829,34.224,17.49,17.0
20180830,38.54,23.654,55.0
20180831,41.415,21.547,59.0
20180901,34.545,17.163,18.0
20180902,33.537,15.531,43.0
20180903,30.745,16.201,60.0
20180904,28.392,12.494,44.0
20180905,39.228,15.042,59.0
20180906,43.47,23.536,60.0
20180907,39.519,19.833,39.0
20180908,35.026,15.721,12.0
20180909,32.701,15.619,38.0
20180910,21.785,9.867,41.0
20180911,22.826,10.488,49.0
20180912,27.486,13.342,52.0
20180913,32.612,17.09,67.0
20180914,30.038,16.767,19.0
20180915,18.398,9.868,14.0
20180916,39.122,24.374,12.0
20180917,31.272,16.942,54.0
20180918,36.572,17.142,76.0
20180919,40.749,20.68,54.0
20180920,21.633,13.371,48.0
20180921,13.173,7.167,20.0
20180922,31.94,11.64,15.0
20180923,35.409,10.419,15.0
20180924,20.949,8.817,5.0
20180925,21.367,9.886,7.0
20180926,13.635,8.154,10.0
20180927,13.602,7.962,37.0
20180928,20.912,10.927,42.0
20180929,21.517,11.828,12.0
20180930,26.859,14.491,19.0
20181001,24.044,12.505,61.0
20181002,30.23,15.347,38.0
20181003,30.124,17.029,13.0
20181004,23.448,14.19,82.0
20181005,11.087,7.534,22.0
20181006,8.961,4.399,4.0
20181007,35.42,16.249,21.0
20181008,27.58,10.81,31.0
20181009,34.828,16.572,89.0
20181010,29.406,16.535,76.0
20181011,29.137,13.687,97.0
20181012,33.606,17.712,73.0
20181013,42.776,26.329,15.0
20181014,45.685,28.747,70.0
20181015,75.035,44.229,454.0
20181016,64.763,34.715,400.0
20181017,52.315,24.989,243.0
20181018,25.202,13.854,123.0
20181019,32.637,15.203,85.0
20181020,54.16,28.204,71.0
20181021,53.649,30.86,120.0
20181022,71.442,44.142,201.0
20181023,92.099,54.926,275.0
20181024,66.791,28.235,231.0
20181025,58.053,28.159,115.0
20181026,60.784,32.286,79.0
20181027,48.471,11.425,30.0
20181028,30.215,15.46,71.0
20181029,29.57,15.29,85.0
20181030,36.756,18.808,154.0
20181031,34.558,18.956,62.0
20181101,48.262,26.858,108.0
20181102,60.718,36.388,90.0
20181103,69.281,44.271,96.0
20181104,64.194,42.987,229.0
20181105,79.032,51.582,390.0
20181106,103.885,71.165,613.0
20181107,71.392,51.645,588.0
20181108,25.481,14.387,435.0
20181109,67.358,37.307,372.0
20181110,112.103,71.324,247.0
20181111,100.948,63.883,351.0
20181112,50.34,26.734,371.0
20181113,61.751,35.457,458.0
20181114,49.1,30.661,341.0
20181115,61.281,41.554,283.0
20181116,73.232,51.735,379.0
20181117,52.659,31.524,120.0
20181118,50.147,29.876,173.0
20181119,79.544,45.212,311.0
20181120,69.346,28.324,288.0
20181121,59.725,29.022,174.0
20181122,40.551,19.397,26.0
20181123,40.863,20.374,106.0
20181124,39.96,24.653,73.0
20181125,67.294,49.613,230.0
20181126,87.667,59.615,442.0
20181127,107.856,61.135,500.0
20181128,97.106,16.771,520.0
20181129,99.244,31.065,403.0
20181130,81.758,30.815,366.0
20181201,69.232,36.444,170.0
20181202,73.927,39.653,163.0
20181203,67.632,34.695,245.0
20181204,64.338,34.059,206.0
20181205,54.956,23.716,187.0
20181206,63.341,31.286,88.0
20181207,45.255,19.096,79.0
20181208,44.939,19.171,40.0
20181209,42.708,23.158,63.0
20181210,57.465,35.276,122.0
20181211,61.52,40.309,166.0
20181212,70.669,40.018,224.0
20181213,64.417,40.713,123.0
20181214,55.483,29.511,73.0
20181215,75.035,48.46,98.0
20181216,76.124,53.215,216.0
20181217,97.894,61.828,482.0
20181218,72.722,38.36,363.0
20181219,82.562,45.624,369.0
20181220,83.221,53.833,422.0
20181221,91.336,57.926,395.0
20181222,103.196,70.385,340.0
20181223,80.908,43.551,242.0
20181224,45.031,21.69,166.0
20181225,60.065,34.451,155.0
20181226,78.035,40.083,210.0
20181227,56.835,18.934,112.0
20181228,69.669,25.375,135.0
20181229,73.381,18.961,91.0
20181230,60.752,30.024,71.0
20181231,76.54,48.717,93.0
20190101,62.533,37.812,88.0
20190102,62.694,37.772,188.0
20190103,72.109,41.822,240.0
20190104,91.964,58.24,373.0
20190105,94.99,52.817,267.0
20190106,88.138,37.377,224.0
20190107,83.305,49.086,436.0
20190108,86.769,39.546,264.0
20190110,87.17,45.616,308.0
20190111,102.153,65.867,295.0
20190112,119.692,80.69,364.0
20190113,115.589,75.414,617.0
20190114,153.508,107.819,617.0
20190115,130.837,65.417,502.0
20190116,96.39,32.552,357.0
20190117,93.077,41.574,292.0
20190118,97.731,56.666,439.0
20190119,125.245,79.057,420.0
20190120,99.429,32.111,384.0
20190121,72.364,31.585,369.0
20190122,78.211,31.348,417.0
20190125,76.346,34.179,313.0
20190126,102.579,43.664,183.0
20190127,71.078,35.876,218.0
20190128,72.094,21.315,259.0
20190129,85.71,25.91,344.0
20190130,87.644,41.083,297.0
20190131,82.176,24.632,196.0
20190201,87.484,34.826,261.0
20190202,77.079,42.646,182.0
20190203,60.866,38.819,142.0
20190204,105.457,51.64,245.0
20190205,97.327,34.251,199.0
20190206,103.706,34.539,329.0
