Date,pm10,pm25,COUNT_T
20180409,14.562,8.812,407.0
20180420,104.046,50.783,361.0
20180423,2.218,1.899,179.0
20180424,1.89,1.909,259.0
20180425,50.893,37.951,298.0
20180426,43.844,28.296,258.0
20180427,369.136,266.545,165.0
20180430,148.23,107.623,358.0
20180502,89.444,76.259,226.0
20180503,429.533,232.733,210.0
20180508,87.0,28.0,265.0
20181010,29.615,9.077,76.0
20181011,92.136,40.696,97.0
20181012,71.239,36.032,73.0
20181013,40.928,24.306,15.0
20181014,36.964,23.723,70.0
20181015,71.655,43.033,454.0
20181016,70.822,41.751,400.0
20181017,33.237,17.315,243.0
20181018,16.683,9.653,123.0
20181019,20.005,9.292,85.0
20181020,32.611,16.68,71.0
20181021,29.165,16.884,120.0
20181022,63.049,37.403,201.0
20181023,55.958,33.098,275.0
20181024,29.785,11.894,231.0
20181025,32.355,15.56,115.0
20181026,25.568,13.857,79.0
20181027,19.894,4.473,30.0
20181028,13.295,7.521,71.0
20181029,16.018,7.928,85.0
20181030,19.125,9.488,154.0
20181031,20.572,10.658,62.0
20181101,29.086,16.265,108.0
20181102,34.401,19.368,90.0
20181103,44.474,28.185,96.0
20181104,37.854,25.488,229.0
20181105,52.798,33.308,390.0
20181106,180.331,124.789,613.0
20181107,97.189,70.672,588.0
20181108,15.36,6.958,435.0
20181109,38.465,21.997,372.0
20181110,93.473,58.736,247.0
20181111,75.592,46.803,351.0
20181112,29.363,15.098,371.0
20181113,37.913,22.884,458.0
20181114,32.838,20.206,341.0
20181115,47.464,31.942,283.0
20181116,60.573,42.47,379.0
20181117,32.881,19.929,120.0
20181118,35.878,23.347,173.0
20181119,46.665,26.638,311.0
20181120,38.644,16.825,288.0
20181121,29.697,13.651,174.0
20181122,24.131,11.459,26.0
20181123,28.4,14.197,106.0
20181124,18.95,12.372,73.0
20181125,37.655,26.663,230.0
20181126,56.586,35.837,442.0
20181127,120.592,57.848,500.0
20181128,192.42,27.157,520.0
20181129,61.14,15.057,403.0
20181130,50.281,15.331,366.0
20181201,33.858,15.942,170.0
20181202,36.469,18.318,163.0
20181203,27.752,13.018,245.0
20181204,31.55,17.076,206.0
20181205,28.397,11.183,187.0
20181206,31.939,15.837,88.0
20181207,18.39,7.213,79.0
20181208,21.04,8.47,40.0
20181209,24.197,11.044,63.0
20181210,31.76,16.319,122.0
20181211,36.244,20.392,166.0
20181212,32.983,17.342,224.0
20181213,32.165,19.342,123.0
20181214,33.233,17.128,73.0
20181215,62.459,39.886,98.0
20181216,47.441,31.639,216.0
20181217,77.907,48.863,482.0
20181218,52.422,29.892,363.0
20181219,48.063,29.25,369.0
20181220,72.767,49.079,422.0
20181221,77.376,50.257,395.0
20181222,118.487,83.982,340.0
20181223,62.892,39.578,242.0
20181224,27.822,16.626,166.0
20181225,32.885,21.072,155.0
20181226,49.168,28.301,210.0
20181227,29.028,11.562,112.0
20181228,33.476,13.488,135.0
20181229,31.256,10.562,91.0
20181230,35.801,19.474,71.0
20181231,54.717,36.05,93.0
20190101,43.522,30.137,88.0
20190102,39.576,27.702,188.0
20190103,51.003,33.072,240.0
20190104,58.908,42.855,373.0
20190105,115.526,84.21,267.0
20190106,54.964,27.357,224.0
20190107,60.658,41.208,436.0
20190108,36.044,18.43,264.0
20190110,58.604,35.352,308.0
20190111,70.687,49.161,295.0
20190112,137.024,103.43,364.0
20190113,194.704,141.638,617.0
20190114,292.918,223.888,617.0
20190115,173.881,116.766,502.0
20190116,42.935,15.56,357.0
20190117,38.668,22.088,292.0
20190118,46.981,28.833,439.0
20190119,81.868,57.6,420.0
20190120,57.135,31.649,384.0
20190121,40.289,21.002,369.0
20190122,55.128,27.869,417.0
20190125,41.39,22.641,313.0
20190126,36.295,19.49,183.0
20190127,35.515,20.992,218.0
20190128,55.362,20.899,259.0
20190129,51.704,17.599,344.0
20190130,48.464,26.74,297.0
20190131,54.943,20.381,196.0
20190201,31.907,14.474,261.0
20190202,43.919,28.072,182.0
20190203,70.006,53.786,142.0
20190204,105.3,58.183,245.0
20190205,74.99,29.103,199.0
20190206,88.073,33.735,329.0
20190209,48.372,26.525,160.0
20190210,53.501,31.498,201.0
20190211,55.436,35.699,335.0
20190212,67.704,47.415,382.0
20190213,45.519,26.108,317.0
20190214,49.266,25.999,378.0
20190215,41.31,28.722,448.0
20190217,41.863,30.108,240.0
20190218,33.516,21.059,350.0
20190219,38.608,29.222,331.0
20190220,55.058,46.053,410.0
20190221,91.401,74.65,468.0
20190224,64.777,49.56,437.0
20190225,112.601,88.074,395.0
20190226,56.078,29.522,343.0
20190227,63.708,40.319,365.0
20190228,124.268,87.247,402.0
20190301,152.317,108.856,533.0
20190302,148.692,108.672,384.0
20190303,139.452,101.181,523.0
20190304,197.653,141.749,483.0
20190305,245.558,173.411,548.0
20190306,168.119,117.706,519.0
20190307,57.594,44.203,485.0
20190311,73.893,45.295,364.0
20190312,92.193,60.771,358.0
20190313,35.839,11.864,307.0
20190314,38.066,18.893,305.0
20190315,46.976,28.633,334.0
20190316,45.116,31.742,262.0
20190317,34.333,21.612,392.0
20190319,61.231,38.906,363.0
20190320,97.402,69.086,291.0
20190321,32.192,25.139,375.0
20190322,33.669,22.398,304.0
20190323,26.754,18.214,216.0
20190324,27.081,15.797,1.0
20190326,63.514,39.572,333.0
20190327,86.474,56.349,353.0
20190328,76.642,47.938,326.0
20190329,36.553,18.99,277.0
20190330,40.288,29.239,208.0
20190331,36.893,25.792,388.0
