Date,pm10,pm25,COUNT_T
20180401,55.889,25.694,234.0
20180402,58.781,22.587,371.0
20180403,56.58,16.481,251.0
20180404,13.748,6.478,352.0
20180405,11.168,6.524,293.0
20180406,70.348,15.895,627.0
20180407,31.45,14.731,207.0
20180408,20.076,10.015,199.0
20180409,37.336,24.262,407.0
20180410,34.629,17.262,278.0
20180411,56.335,22.476,357.0
20180412,34.726,12.419,236.0
20180413,28.729,12.304,223.0
20180414,19.058,9.63,95.0
20180416,24.184,14.442,318.0
20180417,46.929,23.134,350.0
20180418,50.762,24.326,436.0
20180419,67.067,30.095,361.0
20180420,84.008,42.054,361.0
20180421,57.401,30.019,159.0
20180422,38.351,19.755,198.0
20180423,13.826,7.584,179.0
20180424,8.456,4.41,259.0
20180425,26.819,19.317,298.0
20180426,36.245,23.706,258.0
20180427,50.722,34.217,165.0
20180428,58.603,36.194,159.0
20180429,58.121,32.976,196.0
20180430,85.037,56.246,358.0
20180501,75.572,50.583,257.0
20180502,55.676,39.242,226.0
20180503,25.4,12.707,210.0
20180504,43.606,17.392,171.0
20180505,41.023,18.823,70.0
20180506,16.464,9.328,38.0
20180507,35.671,18.006,101.0
20180508,17.115,7.263,265.0
20180509,25.708,9.052,209.0
20180510,45.261,22.949,244.0
20180511,77.056,43.798,192.0
20180512,34.192,20.331,56.0
20180513,26.797,16.697,130.0
20180514,89.307,55.408,313.0
20180515,67.011,46.335,273.0
20180516,35.917,24.05,228.0
20180517,23.538,14.03,185.0
20180518,13.239,4.292,107.0
20180519,18.95,8.789,91.0
20180520,11.451,5.953,104.0
20180521,25.244,12.817,148.0
20180522,42.174,25.262,94.0
20180523,39.115,9.331,318.0
20180524,73.615,15.963,377.0
20180525,72.983,27.028,235.0
20180526,66.879,31.098,119.0
20180527,60.721,26.697,116.0
20180528,44.937,22.598,177.0
20180530,53.353,31.292,269.0
20180531,42.814,23.833,204.0
20180602,33.992,19.801,68.0
20180603,25.514,16.667,70.0
