Date,pm10,pm25,COUNT_T
20180401,64.647,32.649,234.0
20180402,59.248,24.571,371.0
20180403,64.31,21.96,251.0
20180404,20.647,12.944,352.0
20180405,15.68,6.415,293.0
20180406,84.928,32.615,627.0
20180407,45.31,22.66,207.0
20180408,34.838,17.194,199.0
20180409,53.924,37.013,407.0
20180410,52.344,23.438,278.0
20180411,68.48,28.951,357.0
20180412,44.103,15.283,236.0
20180413,36.505,15.999,223.0
20180414,26.21,13.956,95.0
20180416,37.792,23.85,318.0
20180417,60.422,30.951,350.0
20180418,70.083,29.694,436.0
20180419,86.712,38.504,361.0
20180420,112.34,59.165,361.0
20180421,81.203,47.018,159.0
20180422,48.105,29.665,198.0
20180423,12.456,8.299,179.0
20180424,14.06,7.358,259.0
20180425,40.754,28.725,298.0
20180426,58.23,41.977,258.0
20180427,75.011,51.739,165.0
20180428,81.811,56.743,159.0
20180429,73.909,46.464,196.0
20180430,132.957,102.642,358.0
20180501,126.682,102.002,257.0
20180502,84.91,64.671,226.0
20180503,31.155,13.006,210.0
20180504,53.185,15.24,171.0
20180505,49.228,20.682,70.0
20180506,16.416,7.514,38.0
20180507,38.794,16.904,101.0
20180508,18.918,5.821,265.0
20180509,27.178,8.446,209.0
20180510,54.41,25.315,244.0
20180511,108.778,69.705,192.0
20180512,39.144,24.051,56.0
20180513,29.161,17.603,130.0
20180514,119.106,83.601,313.0
20180515,96.703,67.777,273.0
20180516,42.097,27.402,228.0
20180517,18.736,8.042,185.0
20180518,12.561,4.035,107.0
20180519,15.894,4.925,91.0
20180520,13.499,4.563,104.0
20180521,20.601,7.961,148.0
20180522,40.965,24.812,94.0
20180523,37.58,9.096,318.0
20180524,94.749,24.615,377.0
20180525,86.716,35.445,235.0
20180526,55.197,26.21,119.0
20180527,51.398,22.726,116.0
20180528,35.332,17.108,177.0
20180530,36.044,22.07,269.0
20180531,29.885,15.639,204.0
20180602,31.515,16.114,68.0
20180603,24.802,13.376,70.0
20180604,32.029,17.973,120.0
20180605,33.201,19.794,139.0
20180606,35.563,22.043,68.0
20180607,37.731,24.333,180.0
20180608,32.532,19.092,117.0
20180609,37.353,22.354,52.0
20180610,12.511,4.827,77.0
