Date,pm10,pm25,COUNT_T
20180401,55.554,23.335,234.0
20180402,64.044,23.635,371.0
20180403,57.38,17.83,251.0
20180404,9.882,4.441,352.0
20180405,4.517,2.315,293.0
20180406,69.828,18.405,627.0
20180407,32.166,13.36,207.0
20180408,18.947,7.422,199.0
20180409,38.048,21.428,407.0
20180410,32.917,14.065,278.0
20180411,54.705,19.131,357.0
20180412,31.094,8.073,236.0
20180413,26.335,8.708,223.0
20180414,18.406,7.686,95.0
20180416,26.835,13.488,318.0
20180417,50.241,22.836,350.0
20180418,59.776,23.338,436.0
20180419,73.945,31.425,361.0
20180420,91.466,42.984,361.0
20180421,61.605,31.093,159.0
20180422,37.979,18.194,198.0
20180423,9.853,5.997,179.0
20180424,13.857,7.043,259.0
20180425,27.54,17.628,298.0
20180426,36.147,21.621,258.0
20180427,53.771,31.169,165.0
20180428,57.165,32.824,159.0
20180429,55.123,28.234,196.0
20180430,85.484,54.06,358.0
20180501,110.403,67.857,257.0
20180502,48.855,29.891,226.0
20180503,18.562,8.935,210.0
20180504,35.389,12.033,171.0
20180505,40.76,14.41,70.0
20180506,7.128,4.171,38.0
20180507,30.239,14.989,101.0
20180508,12.588,3.153,265.0
20180509,12.883,4.612,209.0
20180510,40.393,20.625,244.0
20180511,83.098,45.451,192.0
20180512,30.258,16.483,56.0
20180513,10.259,6.475,130.0
20180514,89.825,46.682,313.0
20180515,103.541,60.606,273.0
20180929,20.793,12.548,12.0
20180930,24.667,12.424,19.0
20181001,16.953,8.407,61.0
20181002,25.786,13.124,38.0
20181003,26.969,15.239,13.0
20181004,22.608,12.744,82.0
20181005,13.337,7.275,22.0
20181006,8.981,2.706,4.0
20181007,24.492,7.758,21.0
20181008,24.743,9.69,31.0
20181009,27.041,12.701,89.0
20181010,20.32,11.567,76.0
20181011,18.494,8.806,97.0
20181012,23.307,13.533,73.0
20181013,33.74,25.131,15.0
20181014,35.228,25.693,70.0
20181015,44.718,30.836,454.0
20181016,48.062,32.549,400.0
20181017,35.39,21.403,243.0
20181018,20.406,13.787,123.0
20181019,22.764,15.506,85.0
20181020,40.419,25.533,71.0
20181021,36.678,26.478,120.0
20181022,57.101,41.443,201.0
20181023,48.222,34.472,275.0
20181024,34.824,16.738,231.0
20181025,34.49,19.858,115.0
20181026,27.347,17.112,79.0
20181027,25.778,6.317,30.0
20181028,12.97,8.019,71.0
20181029,18.89,11.349,85.0
20181030,23.085,13.85,154.0
20181031,22.612,15.425,62.0
20181101,31.321,20.372,108.0
20181102,34.459,23.21,90.0
20181103,42.042,29.584,96.0
20181104,38.657,30.501,229.0
20181105,38.09,29.208,390.0
20181106,146.569,113.951,613.0
20181107,65.457,50.414,588.0
20181108,13.845,9.926,435.0
20181109,27.472,17.091,372.0
20181110,62.46,42.2,247.0
20181111,57.664,37.127,351.0
20181112,24.927,14.512,371.0
20181113,33.706,21.843,458.0
20181114,28.828,20.038,341.0
20181115,38.185,28.56,283.0
20181116,44.568,33.087,379.0
20181117,30.256,19.731,120.0
20181118,33.772,23.186,173.0
20181119,44.472,28.131,311.0
20181120,34.301,14.025,288.0
20181121,28.205,13.497,174.0
20181122,22.233,11.974,26.0
20181123,25.392,15.367,106.0
20181124,16.544,12.333,73.0
20181125,35.534,26.427,230.0
20181126,48.685,31.212,442.0
20181127,142.118,68.386,500.0
20181128,160.382,28.72,520.0
20181129,75.535,23.876,403.0
20181130,46.897,16.317,366.0
20181201,30.392,15.96,170.0
20181202,30.286,15.724,163.0
20181203,27.707,11.946,245.0
20181204,27.392,11.797,206.0
20181205,29.444,11.874,187.0
20181206,32.362,15.683,88.0
20181207,17.433,6.113,79.0
20181208,19.218,6.865,40.0
20181209,23.762,10.658,63.0
20181210,32.506,19.09,122.0
20181211,40.944,24.872,166.0
20181212,35.8,18.028,224.0
20181213,30.66,17.633,123.0
20181214,28.347,16.852,73.0
20181215,55.638,40.678,98.0
20181216,42.412,33.235,216.0
20181217,82.435,57.364,482.0
20181218,42.983,26.624,363.0
20181219,41.33,25.553,369.0
20181220,67.253,45.995,422.0
20181221,69.011,46.651,395.0
20181222,95.622,67.958,340.0
20181223,53.215,31.378,242.0
20181224,18.932,10.174,166.0
20181225,24.526,16.404,155.0
20181226,39.342,20.811,210.0
20181227,22.971,6.107,112.0
20181228,28.087,10.075,135.0
20181229,29.471,7.044,91.0
20181230,27.653,14.678,71.0
20181231,38.977,25.873,93.0
