Date,pm10,pm25,COUNT_T
20180401,76.797,36.597,234.0
20180402,70.614,27.315,371.0
20180403,72.696,24.158,251.0
20180404,24.517,14.834,352.0
20180405,29.939,16.791,293.0
20180406,70.65,23.55,627.0
20180407,64.057,25.169,207.0
20180408,38.538,17.579,199.0
20180409,45.59,29.064,407.0
20180410,76.454,36.302,278.0
20180411,84.917,33.049,357.0
20180412,77.055,24.607,236.0
20180413,69.296,25.068,223.0
20180414,31.426,14.72,95.0
20180416,65.892,39.579,318.0
20180417,85.558,48.41,350.0
20180418,88.318,45.078,436.0
20180419,99.515,48.692,361.0
20180420,110.982,59.282,361.0
20180421,106.836,56.342,159.0
20180422,62.949,34.364,198.0
20180423,16.701,12.131,179.0
20180424,17.02,8.018,259.0
20180425,58.713,41.267,298.0
20180426,75.223,52.054,258.0
20180427,80.239,57.927,165.0
20180428,102.469,64.764,159.0
20180429,94.287,55.026,196.0
20180430,115.817,84.134,358.0
20180501,95.088,72.808,257.0
20180502,75.593,61.857,226.0
20180503,46.501,22.963,210.0
20180504,85.531,31.392,171.0
20180505,87.177,41.551,70.0
20180506,28.64,15.947,38.0
20180507,59.16,31.15,101.0
20180508,43.592,16.536,265.0
20180509,47.403,16.797,209.0
20180510,69.757,41.881,244.0
20180511,98.14,69.227,192.0
20180512,53.254,34.047,56.0
20180513,58.94,45.304,130.0
20180514,127.349,102.72,313.0
20180515,97.373,72.258,273.0
20180516,51.934,37.049,228.0
20180517,43.143,27.437,185.0
20180518,31.09,21.208,107.0
20180519,24.04,11.816,91.0
20180520,24.77,13.175,104.0
20180521,42.615,23.131,148.0
20180522,62.787,42.499,94.0
20180523,67.233,20.356,318.0
20180524,119.94,32.134,377.0
20180525,116.215,46.559,235.0
20180526,101.947,50.15,119.0
20180527,89.791,39.258,116.0
20180528,76.272,40.874,177.0
20180530,71.005,50.753,269.0
20180531,66.499,40.087,204.0
20180602,61.865,36.899,68.0
20180603,59.931,39.559,70.0
20180604,67.963,45.185,120.0
20180605,66.917,48.497,139.0
20180606,65.269,47.021,68.0
20180607,64.8,49.078,180.0
20180608,48.101,32.576,117.0
20180609,62.432,43.699,52.0
20180610,18.681,12.073,77.0
20180611,19.982,10.313,113.0
20180612,31.724,20.907,111.0
20180613,52.163,36.449,57.0
20180614,51.782,37.856,89.0
20180615,29.68,20.812,118.0
20180616,46.172,26.23,62.0
20180617,69.994,49.432,105.0
20180618,75.938,51.935,104.0
20180619,62.497,46.635,92.0
20180620,63.245,46.931,81.0
20180621,64.077,44.454,103.0
20180622,71.706,48.872,60.0
20180623,67.337,42.666,64.0
20180624,73.587,53.953,132.0
20180625,87.09,59.873,116.0
20180626,58.734,45.54,116.0
20180627,53.917,41.926,76.0
20180628,48.15,35.716,146.0
