Date,pm10,pm25,COUNT_T
20180401,57.646,26.428,234.0
20180402,62.955,24.193,371.0
20180403,63.806,18.255,251.0
20180404,16.815,7.745,352.0
20180405,10.724,6.319,293.0
20180406,78.558,19.82,627.0
20180407,43.492,20.105,207.0
20180408,30.599,15.597,199.0
20180409,36.005,23.913,407.0
20180410,47.901,23.854,278.0
20180411,67.876,26.74,357.0
20180412,51.239,18.315,236.0
20180413,40.701,17.598,223.0
20180414,29.15,15.322,95.0
20180416,38.63,23.282,318.0
20180417,56.874,29.14,350.0
20180418,67.415,32.868,436.0
20180419,74.25,33.506,361.0
20180420,93.642,46.753,361.0
20180421,70.515,36.938,159.0
20180422,47.722,24.806,198.0
20180423,17.184,9.675,179.0
20180424,13.147,6.549,259.0
20180425,36.449,26.258,298.0
20180426,46.152,30.54,258.0
20180427,54.749,36.984,165.0
20180428,62.332,37.571,159.0
20180429,63.517,35.598,196.0
20180430,82.198,54.334,358.0
20180501,77.104,51.574,257.0
20180502,58.794,41.75,226.0
20180503,34.784,17.118,210.0
20180504,55.015,21.663,171.0
20180505,52.612,24.411,70.0
20180506,22.593,13.259,38.0
20180507,42.017,21.156,101.0
20180508,25.352,10.71,265.0
20180509,32.418,11.641,209.0
20180510,51.016,25.688,244.0
20180511,80.128,45.548,192.0
20180512,42.415,26.044,56.0
20180513,29.676,18.51,130.0
20180514,97.518,60.281,313.0
20180515,85.728,59.431,273.0
20180516,51.28,34.558,228.0
20180517,33.325,20.218,185.0
20180518,20.636,7.376,107.0
20180519,16.236,7.181,91.0
20180520,15.095,8.089,104.0
20180521,26.873,14.104,148.0
20180522,49.186,29.578,94.0
20180523,51.657,13.023,318.0
20180524,86.91,18.988,377.0
20180525,88.217,31.683,235.0
20180526,76.595,35.69,119.0
20180527,70.107,30.686,116.0
20180528,56.859,28.591,177.0
20180530,57.051,33.486,269.0
20180531,53.425,29.728,204.0
20180602,44.505,25.778,68.0
20180603,35.959,23.726,70.0
20180604,40.61,26.758,120.0
20180605,40.551,27.167,139.0
20180606,43.969,30.106,68.0
20180607,52.311,33.419,180.0
20180608,38.335,24.452,117.0
20180609,45.297,26.877,52.0
20180610,12.717,6.725,77.0
20180611,17.439,7.081,113.0
20180612,22.752,12.583,111.0
20180613,33.642,20.405,57.0
20180614,38.012,23.941,89.0
20180615,24.385,13.485,118.0
20180616,31.578,15.96,62.0
20180617,53.935,33.05,105.0
20180618,45.712,29.5,104.0
20180619,43.403,28.372,92.0
20180620,43.965,29.094,81.0
20180621,41.981,27.263,103.0
20180622,52.399,31.198,60.0
20180623,45.637,25.959,64.0
20180624,64.86,37.819,132.0
20180625,58.576,32.716,116.0
20180626,58.487,36.331,116.0
20180627,43.375,26.963,76.0
20180628,35.055,22.503,146.0
20180629,51.232,36.172,38.0
20180630,58.367,39.64,9.0
20180701,19.928,13.912,26.0
20180702,16.938,11.249,86.0
20180703,22.212,14.942,53.0
20180704,32.213,21.846,63.0
20180705,26.803,21.692,53.0
20180706,11.395,5.886,180.0
20180707,14.953,9.149,36.0
20180708,21.252,14.208,56.0
20180709,16.438,11.754,59.0
20180710,27.379,18.517,62.0
20180711,42.622,28.687,78.0
20180712,37.177,22.244,92.0
20180713,27.733,19.634,27.0
20180714,26.983,19.724,21.0
20180715,28.192,21.826,51.0
20180716,30.421,23.898,30.0
20180717,31.612,26.172,80.0
20180718,33.679,28.024,114.0
20180719,35.855,26.413,83.0
20180720,49.286,37.867,69.0
20180721,50.337,38.516,80.0
20180722,41.217,30.818,26.0
20180723,45.436,33.252,50.0
20180724,55.252,44.365,53.0
20180725,47.574,34.99,56.0
20180726,55.076,38.66,93.0
20180727,61.415,42.353,51.0
20180728,44.324,28.595,17.0
20180729,31.64,21.935,20.0
20180730,20.723,12.041,51.0
20180731,32.599,19.486,72.0
20180801,45.544,26.439,22.0
20180802,48.076,32.013,33.0
20180803,66.974,49.349,84.0
20180804,42.763,28.958,20.0
20180805,40.817,24.431,23.0
20180806,47.626,29.585,57.0
20180807,33.208,21.315,122.0
20180808,42.997,26.969,49.0
20180809,39.307,27.029,59.0
20180810,32.777,20.572,16.0
20180811,24.597,12.802,16.0
20180812,31.773,20.374,14.0
20180813,56.017,38.067,27.0
20180814,48.504,30.529,14.0
20180815,53.904,36.747,10.0
20180816,38.483,21.075,36.0
20180817,37.24,15.476,20.0
20180818,41.513,17.709,13.0
20180819,45.079,26.281,14.0
20180820,58.669,36.725,36.0
20180821,45.045,23.747,75.0
20180822,46.532,27.333,37.0
20180823,30.417,15.537,11.0
20180824,21.718,11.849,16.0
20180825,45.72,25.253,15.0
20180826,36.677,21.966,18.0
20180827,21.514,14.506,49.0
20180828,27.012,15.25,49.0
20180829,35.012,17.982,17.0
20180830,50.827,33.393,55.0
20180831,45.422,28.144,59.0
20180901,37.389,19.208,18.0
20180902,32.112,17.269,43.0
20180903,33.205,17.532,60.0
20180904,34.456,18.448,44.0
20180905,51.01,21.775,59.0
20180906,50.888,28.082,60.0
20180907,55.887,30.286,39.0
20180908,49.273,23.368,12.0
20180909,44.666,22.477,38.0
20180910,30.46,13.01,41.0
20180911,31.178,13.724,49.0
20180912,34.099,15.043,52.0
20180913,41.25,19.987,67.0
20180914,38.992,22.034,19.0
20180915,26.761,14.642,14.0
20180916,58.797,35.587,12.0
20180917,43.281,24.894,54.0
20180918,57.456,29.378,76.0
20180919,62.647,31.975,54.0
20180920,28.55,17.764,48.0
20180921,17.701,9.997,20.0
20180922,49.172,20.258,15.0
20180923,48.597,17.758,15.0
20180924,29.719,13.493,5.0
20180925,30.843,15.668,7.0
20180926,20.143,11.483,10.0
20180927,22.247,11.461,37.0
20180928,29.43,14.892,42.0
20180929,32.89,18.877,12.0
20180930,40.724,21.075,19.0
20181001,36.444,18.757,61.0
20181002,43.919,25.149,38.0
20181003,46.743,26.907,13.0
20181004,42.883,24.613,82.0
20181005,23.467,12.733,22.0
20181006,13.461,7.109,4.0
20181007,49.016,21.459,21.0
20181008,39.449,16.865,31.0
20181009,47.936,24.554,89.0
20181010,43.461,25.753,76.0
20181011,42.596,21.847,97.0
20181012,48.593,27.083,73.0
20181013,58.172,35.772,15.0
20181014,59.063,38.558,70.0
20181015,69.731,42.25,454.0
20181016,80.438,43.842,400.0
20181017,61.737,31.536,243.0
20181018,33.352,17.602,123.0
20181019,43.66,22.189,85.0
20181020,73.384,37.734,71.0
20181021,68.644,40.624,120.0
20181022,62.995,39.138,201.0
20181023,70.065,41.074,275.0
20181024,77.156,32.862,231.0
20181025,72.597,36.134,115.0
20181026,61.149,31.649,79.0
20181027,60.53,15.281,30.0
20181028,30.105,14.743,71.0
20181029,39.387,17.889,85.0
20181030,49.846,24.418,154.0
20181031,46.144,24.953,62.0
20181101,65.915,37.63,108.0
20181102,82.933,49.89,90.0
20181103,90.126,55.392,96.0
20181104,80.773,52.276,229.0
20181105,87.212,54.638,390.0
20181106,114.902,72.235,613.0
20181107,87.911,58.274,588.0
20181108,20.815,10.755,435.0
20181109,68.877,34.399,372.0
20181110,103.25,58.115,247.0
20181111,102.923,57.751,351.0
20181112,67.728,34.535,371.0
20181113,85.363,49.636,458.0
20181114,60.116,36.231,341.0
20181115,87.994,57.474,283.0
20181116,88.034,58.153,379.0
20181117,58.041,32.425,120.0
20181118,12.022,7.151,173.0
20181119,54.218,31.392,311.0
20181120,105.972,43.969,288.0
20181121,75.981,36.047,174.0
20181122,48.791,24.24,26.0
20181123,69.464,32.282,106.0
20181124,52.626,28.145,73.0
20181125,72.533,50.363,230.0
20181126,88.251,57.516,442.0
20181127,120.73,63.678,500.0
20181128,112.912,20.365,520.0
20181129,104.056,29.517,403.0
20181130,107.165,35.554,366.0
20181201,116.022,58.67,170.0
20181202,102.72,49.615,163.0
20181203,74.083,32.0,245.0
20181204,66.716,30.924,206.0
20181205,83.715,34.768,187.0
20181206,86.041,38.74,88.0
20181207,69.777,27.141,79.0
20181208,71.244,27.917,40.0
20181209,71.527,30.948,63.0
20181210,92.517,50.266,122.0
20181211,104.649,63.188,166.0
20181212,108.19,52.957,224.0
20181213,90.458,51.586,123.0
20181214,100.293,53.727,73.0
20181215,100.561,64.8,98.0
20181216,95.735,67.145,216.0
20181217,104.274,65.685,482.0
20181218,91.431,47.6,363.0
20181219,104.446,58.037,369.0
20181220,111.911,72.175,422.0
20181221,98.981,62.742,395.0
20181222,112.008,76.113,340.0
20181223,120.787,61.367,242.0
20181224,77.517,37.603,166.0
20181225,89.773,51.579,155.0
20181226,97.499,48.269,210.0
20181227,95.755,32.507,112.0
20181228,113.921,42.135,135.0
20181229,117.141,30.377,91.0
20181230,99.813,49.731,71.0
20181231,113.194,71.013,93.0
20190101,113.809,69.357,88.0
20190102,105.372,63.797,188.0
20190103,122.354,71.317,240.0
20190104,130.145,82.812,373.0
20190105,121.428,64.658,267.0
20190106,132.255,56.023,224.0
20190107,117.188,69.068,436.0
20190108,126.771,58.857,264.0
20190110,103.834,53.756,308.0
20190111,106.147,68.483,295.0
20190112,117.707,79.164,364.0
20190113,121.106,79.106,617.0
20190114,172.997,121.59,617.0
20190115,160.59,93.911,502.0
20190116,128.85,45.627,357.0
20190117,106.691,49.19,292.0
20190118,114.053,64.254,439.0
20190119,123.278,78.757,420.0
20190120,139.538,57.918,384.0
20190121,108.325,49.332,369.0
20190122,92.654,37.353,417.0
20190125,108.926,50.284,313.0
20190126,146.241,62.708,183.0
20190127,118.546,59.883,218.0
20190128,82.805,22.67,259.0
20190129,97.654,29.597,344.0
20190130,103.489,48.553,297.0
20190131,98.567,28.835,196.0
20190201,125.412,50.556,261.0
20190202,85.549,47.593,182.0
20190203,67.158,42.451,142.0
20190204,123.866,59.693,245.0
20190205,117.725,46.687,199.0
20190206,85.297,28.137,329.0
20190209,133.233,61.562,160.0
20190210,161.236,82.322,201.0
20190211,141.521,79.367,335.0
20190212,140.527,86.571,382.0
20190213,157.53,79.463,317.0
20190214,160.292,75.481,378.0
20190215,43.865,27.994,448.0
20190217,50.174,32.967,240.0
20190218,53.987,32.642,350.0
20190219,64.256,45.937,331.0
20190220,38.476,29.031,410.0
20190221,26.358,20.385,468.0
20190224,47.618,35.963,437.0
20190225,90.535,67.622,395.0
20190226,32.598,16.291,343.0
20190227,17.85,10.821,365.0
20190228,49.429,30.743,402.0
20190301,173.978,122.513,533.0
20190302,185.569,131.688,384.0
20190303,175.943,123.247,523.0
20190304,271.861,190.262,483.0
20190305,369.421,266.464,548.0
20190306,169.334,118.095,519.0
20190307,54.099,37.371,485.0
20190311,75.468,46.444,364.0
20190312,94.619,54.519,358.0
20190313,70.651,20.953,307.0
20190314,75.429,34.289,305.0
20190315,59.692,32.675,334.0
20190316,53.795,38.053,262.0
20190317,44.981,25.818,392.0
20190319,57.927,34.983,363.0
20190320,81.392,57.556,291.0
20190321,38.586,28.389,375.0
20190322,36.203,19.999,304.0
20190323,26.375,16.297,216.0
20190324,28.657,13.134,1.0
20190326,67.926,38.335,333.0
20190327,85.016,50.903,353.0
20190328,76.957,44.709,326.0
20190329,39.258,18.283,277.0
20190330,41.881,25.336,208.0
20190331,40.358,24.797,388.0
