Date,pm10,pm25,COUNT_T
20180401,78.744,40.792,234.0
20180402,79.833,33.194,371.0
20180403,80.617,26.164,251.0
20180404,16.089,10.147,352.0
20180405,8.924,3.053,293.0
20180406,87.651,30.508,627.0
20180407,58.818,28.804,207.0
20180408,45.833,23.41,199.0
20180409,47.844,33.798,407.0
20180410,59.412,25.343,278.0
20180411,84.058,35.367,357.0
20180412,58.765,19.904,236.0
20180413,45.907,19.999,223.0
20180414,37.971,20.819,95.0
20180416,49.297,31.302,318.0
20180417,74.09,37.73,350.0
20180418,86.34,36.922,436.0
20180419,100.121,44.481,361.0
20180420,105.489,55.616,361.0
20180421,77.518,42.593,159.0
20180422,55.288,34.592,198.0
20180423,20.51,14.819,179.0
20180424,18.292,9.224,259.0
20180425,40.1,29.671,298.0
20180426,57.283,42.231,258.0
20180427,63.117,43.928,165.0
20180428,73.033,49.678,159.0
20180429,71.493,44.376,196.0
20180430,91.712,70.852,358.0
20180501,77.143,63.928,257.0
20180502,55.301,43.544,226.0
20180503,37.76,14.115,210.0
20180504,68.147,19.889,171.0
20180505,64.843,27.433,70.0
20180506,26.642,12.415,38.0
20180507,50.077,21.717,101.0
20180508,27.782,8.711,265.0
20180509,32.333,9.987,209.0
20180510,57.253,25.934,244.0
20180511,91.462,59.14,192.0
20180512,41.702,26.087,56.0
20180513,33.408,20.238,130.0
20180514,91.555,64.443,313.0
20180515,90.587,62.015,273.0
20180516,42.093,27.364,228.0
20180517,27.374,11.105,185.0
20180518,18.469,6.211,107.0
20180519,17.764,4.112,91.0
20180520,15.973,4.916,104.0
20180521,25.946,10.281,148.0
20180522,44.356,27.131,94.0
20180523,66.794,17.156,318.0
20180524,123.318,31.898,377.0
20180525,118.094,46.928,235.0
20180526,92.063,44.116,119.0
20180527,82.218,36.204,116.0
20180528,61.748,30.221,177.0
20180530,58.172,35.698,269.0
20180531,51.034,26.84,204.0
20180602,49.547,25.312,68.0
20180603,40.458,22.033,70.0
20180604,48.424,27.46,120.0
20180605,48.631,29.413,139.0
20180606,52.938,33.229,68.0
20180607,53.962,35.209,180.0
20180608,46.626,27.683,117.0
20180609,50.525,30.418,52.0
20180610,16.915,6.819,77.0
20180611,21.168,5.812,113.0
20180612,32.433,14.511,111.0
20180613,49.579,29.54,57.0
20180614,48.5,31.603,89.0
20180615,31.097,12.456,118.0
20180616,40.204,18.849,62.0
20180617,61.876,39.108,105.0
20180618,63.482,39.24,104.0
20180619,59.508,36.934,92.0
20180620,62.39,41.025,81.0
20180621,61.072,34.153,103.0
20180622,60.072,33.572,60.0
20180623,61.244,31.931,64.0
20180624,82.878,51.125,132.0
20180625,79.778,47.259,116.0
20180626,63.971,43.537,116.0
20180627,49.367,31.877,76.0
20180628,51.274,31.903,146.0
20180629,69.082,43.194,38.0
