Date,pm10,pm25,COUNT_T
20180401,66.041,35.492,234.0
20180402,61.747,26.122,371.0
20180403,71.31,22.509,251.0
20180404,22.564,12.54,352.0
20180405,17.401,9.73,293.0
20180406,94.396,26.252,627.0
20180407,46.217,22.29,207.0
20180408,35.188,17.596,199.0
20180409,51.79,32.153,407.0
20180410,53.933,23.585,278.0
20180411,80.137,36.233,357.0
20180412,50.919,17.418,236.0
20180413,40.392,17.64,223.0
20180414,30.465,15.183,95.0
20180416,41.644,24.379,318.0
20180417,72.128,40.267,350.0
20180418,83.833,44.5,436.0
20180419,108.142,53.331,361.0
20180420,138.094,75.556,361.0
20180421,96.507,55.779,159.0
20180422,46.747,26.715,198.0
20180423,14.568,10.533,179.0
20180424,13.523,7.683,259.0
20180425,41.446,23.797,298.0
20180426,59.607,39.256,258.0
20180427,71.784,50.741,165.0
20180428,71.373,44.253,159.0
20180429,77.685,41.983,196.0
20180430,104.565,80.355,358.0
20180501,98.537,76.758,257.0
20180502,63.108,48.879,226.0
20180503,34.607,18.961,210.0
20180504,60.16,26.312,171.0
20180505,59.703,29.322,70.0
20180506,21.314,13.928,38.0
20180507,45.849,25.165,101.0
20180508,25.295,12.876,265.0
20180509,30.443,12.696,209.0
20180510,57.8,32.48,244.0
20180511,100.682,62.283,192.0
20180512,46.784,31.008,56.0
20180513,35.922,24.887,130.0
20180514,121.117,86.966,313.0
20180515,102.801,71.234,273.0
20180516,54.608,36.897,228.0
20180517,29.616,17.757,185.0
20180518,18.227,11.321,107.0
20180519,19.393,10.016,91.0
20180520,18.022,9.236,104.0
20180521,30.2,19.243,148.0
20180522,55.16,39.375,94.0
20180523,56.724,18.395,318.0
20180524,130.949,39.51,377.0
20180525,116.709,48.771,235.0
20180526,95.937,48.86,119.0
20180527,82.251,35.288,116.0
20180528,63.751,32.348,177.0
20180530,57.536,34.501,269.0
20180531,56.163,32.584,204.0
20180602,53.147,25.931,68.0
20180603,51.101,25.167,70.0
20180604,50.34,30.414,120.0
20180605,50.933,35.505,139.0
20180606,62.265,37.219,68.0
20180607,61.324,42.772,180.0
20180608,40.558,22.734,117.0
20180609,44.211,23.485,52.0
20180610,12.508,5.62,77.0
20180611,17.721,6.856,113.0
20180612,25.814,11.958,111.0
20180613,40.43,20.667,57.0
