Date,pm10,pm25,COUNT_T
20180401,52.727,25.711,234.0
20180402,60.179,23.761,371.0
20180403,52.274,14.906,251.0
20180404,10.497,4.849,352.0
20180405,4.476,2.782,293.0
20180406,64.446,14.162,627.0
20180407,30.373,13.873,207.0
20180408,22.649,10.944,199.0
20180409,43.539,25.005,407.0
20180410,30.653,14.95,278.0
20180411,50.052,20.665,357.0
20180412,30.627,10.387,236.0
20180413,23.041,9.186,223.0
20180414,17.206,9.153,95.0
20180416,24.558,13.854,318.0
20180417,45.715,21.39,350.0
20180418,57.948,24.682,436.0
20180419,68.464,31.155,361.0
20180420,91.222,46.635,361.0
20180421,61.143,33.776,159.0
20180422,33.709,17.022,198.0
20180423,8.578,4.989,179.0
20180424,11.449,6.487,259.0
20180425,23.605,17.624,298.0
20180426,35.825,24.08,258.0
20180427,48.745,34.422,165.0
20180428,56.999,39.04,159.0
20180429,52.309,32.597,196.0
20180430,86.591,63.731,358.0
20180501,80.952,62.789,257.0
20180502,52.659,41.554,226.0
20180503,20.672,10.427,210.0
20180504,38.868,16.251,171.0
20180505,38.971,19.902,70.0
20180506,12.403,7.576,38.0
20180507,30.628,16.938,101.0
20180508,13.922,5.279,265.0
20180509,20.885,7.796,209.0
20180510,42.027,22.919,244.0
20180511,80.02,52.474,192.0
20180512,32.946,21.476,56.0
20180513,21.006,15.455,130.0
20180514,92.323,72.07,313.0
20180515,80.796,61.967,273.0
20180516,37.046,26.567,228.0
20180517,13.617,9.213,185.0
20180518,8.812,4.305,107.0
20180519,11.81,5.784,91.0
20180520,9.013,5.32,104.0
20180521,16.243,10.167,148.0
20180522,36.046,24.786,94.0
20180523,37.81,12.454,318.0
20180524,67.812,16.767,377.0
20180525,69.863,25.985,235.0
20180526,68.098,30.815,119.0
20180527,62.041,28.267,116.0
20180528,39.332,19.636,177.0
20180530,39.019,22.151,269.0
20180531,38.42,22.363,204.0
20180602,30.952,17.48,68.0
20180603,24.49,16.601,70.0
20180604,27.316,18.714,120.0
20180605,36.795,25.969,139.0
20180606,35.915,28.544,68.0
20180607,43.762,33.305,180.0
20180608,30.241,22.664,117.0
20180609,30.406,21.045,52.0
20180610,6.549,3.419,77.0
20180611,10.665,4.561,113.0
20180612,18.341,6.762,111.0
20180613,26.15,18.99,57.0
20180614,26.347,19.359,89.0
20180615,13.126,7.847,118.0
20180616,19.164,11.181,62.0
20180617,50.118,32.341,105.0
20180618,31.208,22.754,104.0
20180619,28.701,20.835,92.0
