Date,pm10,pm25,COUNT_T
20180401,67.466,32.029,234.0
20180402,66.791,25.959,371.0
20180403,64.901,21.774,251.0
20180404,12.638,7.269,352.0
20180405,9.552,5.542,293.0
20180406,70.601,17.718,627.0
20180407,36.88,14.823,207.0
20180408,18.957,8.767,199.0
20180409,36.794,22.74,407.0
20180410,38.401,15.734,278.0
20180411,62.531,25.289,357.0
20180412,44.509,15.245,236.0
20180413,26.197,9.211,223.0
20180414,20.308,10.033,95.0
20180416,24.452,14.534,318.0
20180417,48.379,26.218,350.0
20180418,63.208,29.197,436.0
20180419,75.882,36.671,361.0
20180420,99.234,52.572,361.0
20180421,57.944,30.754,159.0
20180422,36.551,20.024,198.0
20180423,10.606,6.314,179.0
20180424,11.652,5.405,259.0
20180425,28.612,19.931,298.0
20180426,42.416,28.884,258.0
20180427,52.324,37.323,165.0
20180428,58.251,36.981,159.0
20180429,64.562,37.667,196.0
20180430,81.34,58.951,358.0
20180501,71.973,55.538,257.0
20180502,52.532,43.039,226.0
20180503,27.971,14.299,210.0
20180504,53.854,19.107,171.0
20180505,48.247,22.623,70.0
20180506,16.426,8.629,38.0
20180507,38.603,19.509,101.0
20180508,25.747,9.567,265.0
20180509,27.092,9.703,209.0
20180510,52.434,31.386,244.0
20180511,86.7,61.074,192.0
20180512,41.602,26.031,56.0
20180513,24.268,18.616,130.0
20180514,106.536,87.169,313.0
20180515,82.606,60.584,273.0
20180516,40.902,28.836,228.0
20180517,22.14,12.967,185.0
20180518,16.225,9.863,107.0
20180519,16.672,8.227,91.0
20180520,14.585,7.758,104.0
20180521,27.699,14.685,148.0
20180522,45.383,30.756,94.0
20180523,49.791,13.345,318.0
20180524,135.834,36.63,377.0
20180525,102.515,41.085,235.0
20180526,99.628,48.9,119.0
20180527,90.195,39.582,116.0
20180528,69.522,37.045,177.0
20180530,69.55,51.19,269.0
20180531,66.446,41.349,204.0
20180602,53.393,32.622,68.0
20180603,37.786,24.916,70.0
20180604,43.274,28.747,120.0
