Date,pm10,pm25,COUNT_T
20180401,71.192,37.002,234.0
20180402,67.463,28.035,371.0
20180403,70.217,23.298,251.0
20180404,19.006,12.15,352.0
20180405,12.667,5.268,293.0
20180406,88.445,31.208,627.0
20180407,52.967,26.284,207.0
20180408,34.706,17.17,199.0
20180409,48.528,33.396,407.0
20180410,49.761,21.262,278.0
20180411,76.701,32.159,357.0
20180412,48.524,16.542,236.0
20180413,40.033,17.482,223.0
20180414,26.77,14.226,95.0
20180416,40.935,25.772,318.0
20180417,66.643,33.55,350.0
20180418,78.144,33.366,436.0
20180419,105.001,48.168,361.0
20180420,103.833,54.813,361.0
20180421,86.761,49.326,159.0
20180422,47.361,29.181,198.0
20180423,12.11,8.162,179.0
20180424,15.0,7.967,259.0
20180425,38.131,27.447,298.0
20180426,54.893,39.809,258.0
20180427,65.371,44.977,165.0
20180428,75.042,51.51,159.0
20180429,69.122,42.824,196.0
20180430,102.373,78.751,358.0
20180501,93.11,76.02,257.0
20180502,58.537,45.682,226.0
20180503,31.095,12.04,210.0
20180504,60.395,17.329,171.0
20180505,55.534,23.368,70.0
20180506,19.797,8.619,38.0
20180507,41.293,17.736,101.0
20180508,22.908,7.154,265.0
20180509,29.014,8.921,209.0
20180510,55.151,25.169,244.0
20180511,104.752,67.366,192.0
20180512,39.836,24.435,56.0
20180513,32.449,19.987,130.0
20180514,104.222,73.733,313.0
20180515,82.426,55.931,273.0
20180516,42.476,27.748,228.0
20180517,20.815,8.652,185.0
20180518,15.478,5.056,107.0
20180519,18.578,5.105,91.0
20180520,15.582,5.117,104.0
20180521,24.634,9.657,148.0
20180522,45.094,27.573,94.0
20180523,48.002,11.462,318.0
20180524,125.524,32.47,377.0
20180525,112.908,45.953,235.0
20180526,78.85,37.561,119.0
20180527,74.143,33.178,116.0
20180528,49.478,24.289,177.0
20180530,52.728,32.847,269.0
20180531,45.487,24.188,204.0
20180602,42.407,21.747,68.0
20180603,30.815,16.667,70.0
20180604,40.095,22.637,120.0
20180605,40.901,24.463,139.0
20180606,45.992,28.657,68.0
20180607,59.39,38.825,180.0
20180608,46.714,28.118,117.0
20180609,42.147,25.865,52.0
20180610,12.336,5.017,77.0
20180611,14.483,4.129,113.0
20180612,22.417,9.549,111.0
20180613,42.481,24.432,57.0
20180614,44.546,28.619,89.0
20180615,23.169,9.257,118.0
20180616,30.572,14.265,62.0
20180617,63.453,39.663,105.0
20180618,52.953,32.531,104.0
20180619,51.449,32.028,92.0
20180620,55.146,36.377,81.0
20180621,48.571,27.651,103.0
20180622,50.017,28.619,60.0
20180623,53.741,28.208,64.0
20180624,80.594,50.235,132.0
20180625,74.269,43.986,116.0
20180626,54.807,36.592,116.0
20180627,40.994,26.677,76.0
20180628,36.859,22.699,146.0
20180629,48.517,30.145,38.0
20180630,55.883,38.074,9.0
20180701,19.203,8.419,26.0
20180702,16.042,4.811,86.0
20180703,23.768,8.981,53.0
20180704,32.115,16.003,63.0
20180705,30.09,15.24,53.0
20180706,9.444,4.123,180.0
20180707,15.794,5.629,36.0
20180708,23.527,9.665,56.0
20180709,15.026,6.044,59.0
20180710,23.868,10.762,62.0
20180711,41.089,23.111,78.0
20180712,39.264,19.664,92.0
20180713,28.615,14.001,27.0
20180714,29.295,13.33,21.0
20180715,27.308,14.399,51.0
20180716,26.766,14.412,30.0
20180717,27.288,16.52,80.0
20180718,32.909,21.635,114.0
20180719,29.062,16.858,83.0
20180720,38.828,22.37,69.0
20180721,35.601,20.694,80.0
20180722,30.872,14.947,26.0
20180723,33.948,16.233,50.0
20180724,40.258,22.45,53.0
20180725,38.425,19.944,56.0
20180726,45.347,26.315,93.0
20180727,46.024,27.858,51.0
20180728,35.98,22.54,17.0
20180729,26.234,14.444,20.0
20180730,17.865,7.452,51.0
20180731,27.19,14.298,72.0
20180801,37.04,20.334,22.0
20180802,48.451,29.278,33.0
20180803,61.092,40.097,84.0
20180804,34.049,18.503,20.0
20180805,32.342,18.936,23.0
20180806,30.597,18.171,57.0
20180807,25.801,12.51,122.0
20180808,30.318,17.583,49.0
20180809,25.901,17.228,59.0
20180810,24.366,11.883,16.0
20180811,19.894,7.729,16.0
20180812,26.39,13.404,14.0
20180813,43.268,26.757,27.0
20180814,44.538,28.002,14.0
20180815,42.082,27.277,10.0
20180816,33.309,16.92,36.0
20180817,35.289,16.355,20.0
20180818,39.232,14.578,13.0
20180819,42.501,22.083,14.0
20180820,53.699,29.034,36.0
20180821,38.146,16.017,75.0
20180822,42.901,21.153,37.0
20180823,27.919,10.69,11.0
20180824,18.5,5.811,16.0
20180825,40.392,16.778,15.0
20180826,33.22,15.585,18.0
20180827,22.262,8.585,49.0
20180828,24.913,5.67,49.0
20180829,32.213,12.447,17.0
20180830,46.612,23.06,55.0
20180831,44.972,24.855,59.0
20180901,42.126,17.222,18.0
20180902,34.117,9.152,43.0
20180903,33.709,13.56,60.0
20180904,39.66,17.727,44.0
20180905,46.41,14.045,59.0
20180906,49.613,22.921,60.0
20180907,46.139,22.706,39.0
20180908,48.006,17.464,12.0
20180909,38.23,15.904,38.0
20180910,28.065,9.603,41.0
20180911,25.431,8.798,49.0
20180912,27.64,9.862,52.0
20180913,32.297,13.724,67.0
20180914,31.855,12.71,19.0
20180915,22.629,8.872,14.0
20180916,42.805,26.097,12.0
20180917,39.112,19.274,54.0
20180918,49.569,22.253,76.0
20180919,59.985,27.512,54.0
20180920,28.899,18.333,48.0
20180921,17.353,4.464,20.0
20180922,39.268,11.081,15.0
20180923,42.352,10.219,15.0
20180924,23.732,7.465,5.0
20180925,22.708,10.238,7.0
20180926,12.974,6.814,10.0
20180927,14.528,7.383,37.0
20180928,16.554,5.939,42.0
20180929,20.43,9.495,12.0
20180930,26.14,10.982,19.0
20181001,21.69,11.25,61.0
20181002,31.156,15.585,38.0
20181003,30.983,17.113,13.0
20181004,27.313,15.014,82.0
20181005,16.445,8.484,22.0
20181006,9.607,3.917,4.0
20181007,34.938,14.222,21.0
20181008,29.611,11.595,31.0
20181009,30.494,14.904,89.0
20181010,26.431,14.069,76.0
20181011,22.847,10.965,97.0
20181012,30.738,16.517,73.0
20181013,40.14,27.857,15.0
20181014,52.319,36.728,70.0
20181015,69.694,42.476,454.0
20181016,72.196,41.373,400.0
20181017,46.891,25.212,243.0
20181018,19.868,10.1,123.0
20181019,23.743,13.028,85.0
20181020,43.048,24.385,71.0
20181021,38.809,25.656,120.0
20181022,64.181,44.359,201.0
20181023,70.445,49.294,275.0
20181024,51.253,25.09,231.0
20181025,43.278,24.067,115.0
20181026,43.028,27.876,79.0
20181027,39.912,9.606,30.0
20181028,19.746,11.688,71.0
20181029,23.469,12.512,85.0
20181030,27.095,14.819,154.0
20181031,24.888,16.807,62.0
20181101,38.099,24.257,108.0
20181102,43.802,28.591,90.0
20181103,51.776,36.812,96.0
20181104,52.322,38.913,229.0
20181105,63.999,44.76,390.0
20181106,104.41,75.164,613.0
20181107,57.083,44.165,588.0
20181108,14.803,10.445,435.0
20181109,59.699,34.799,372.0
20181110,105.569,72.089,247.0
