Date,pm10,pm25,COUNT_T
20180401,64.898,31.036,234.0
20180402,65.088,25.518,371.0
20180403,64.247,18.609,251.0
20180404,18.841,9.065,352.0
20180405,13.377,7.881,293.0
20180406,80.776,20.948,627.0
20180407,41.904,19.707,207.0
20180408,34.909,16.342,199.0
20180409,45.611,29.352,407.0
20180410,43.877,21.681,278.0
20180411,62.5,22.369,357.0
20180412,46.869,16.676,236.0
20180413,31.798,14.526,223.0
20180414,27.097,14.422,95.0
20180416,29.778,17.657,318.0
20180417,50.052,26.21,350.0
20180418,59.951,30.307,436.0
20180419,63.982,32.267,361.0
20180420,96.752,52.106,361.0
20180421,64.626,36.428,159.0
20180422,37.699,19.711,198.0
20180423,16.871,12.05,179.0
20180424,10.157,5.69,259.0
20180425,27.835,19.457,298.0
20180426,36.496,25.21,258.0
20180427,46.692,32.053,165.0
20180428,54.46,34.194,159.0
20180429,51.3,28.983,196.0
20180430,71.467,47.555,358.0
20180501,67.114,45.408,257.0
20180502,57.138,42.386,226.0
20180503,30.451,15.974,210.0
20180504,45.016,19.199,171.0
20180505,43.206,19.759,70.0
20180506,17.496,10.76,38.0
20180507,35.819,19.028,101.0
20180508,21.356,9.804,265.0
20180509,24.787,9.471,209.0
20180510,47.135,25.583,244.0
20180511,73.569,47.746,192.0
20180512,39.289,25.391,56.0
20180513,29.314,20.672,130.0
20180514,86.481,67.412,313.0
20180515,70.419,51.028,273.0
20180516,43.461,29.37,228.0
20180517,30.974,20.383,185.0
20180518,22.332,7.546,107.0
20180519,15.545,6.919,91.0
20180520,14.315,7.134,104.0
20180521,27.305,14.245,148.0
20180522,46.087,26.548,94.0
20180523,54.126,15.262,318.0
20180524,86.693,21.358,377.0
20180525,85.175,31.212,235.0
20180526,81.608,33.878,119.0
20180527,71.074,28.79,116.0
20180528,54.392,26.255,177.0
20180530,57.871,34.358,269.0
20180531,51.09,28.888,204.0
20180602,42.714,23.74,68.0
20180603,35.42,22.028,70.0
20180604,39.701,24.731,120.0
20180605,42.648,27.863,139.0
20180606,44.39,29.555,68.0
20180607,62.921,41.242,180.0
