Date,pm10,pm25,COUNT_T
20180401,60.866,28.896,234.0
20180402,61.737,24.115,371.0
20180403,62.326,17.915,251.0
20180404,17.917,8.583,352.0
20180405,11.404,6.626,293.0
20180406,74.01,20.028,627.0
20180407,51.908,23.75,207.0
20180408,45.21,21.172,199.0
20180409,45.357,28.942,407.0
20180410,56.228,27.255,278.0
20180411,78.342,28.061,357.0
20180412,52.799,18.695,236.0
20180413,40.172,18.415,223.0
20180414,30.484,16.178,95.0
20180416,36.758,21.872,318.0
20180417,57.019,30.476,350.0
20180418,67.577,35.154,436.0
20180419,68.089,34.464,361.0
20180420,94.867,51.257,361.0
20180421,68.414,38.268,159.0
20180422,46.475,24.336,198.0
20180423,21.571,15.493,179.0
20180424,12.281,6.778,259.0
20180425,33.86,23.801,298.0
20180426,42.999,29.784,258.0
20180427,51.395,35.401,165.0
20180428,59.787,37.365,159.0
20180429,58.9,33.165,196.0
20180430,72.534,48.347,358.0
20180501,68.044,45.885,257.0
20180502,58.043,43.273,226.0
20180503,36.508,19.063,210.0
20180504,53.976,23.077,171.0
20180505,50.817,23.406,70.0
20180506,23.721,14.742,38.0
20180507,41.392,22.242,101.0
20180508,26.166,11.969,265.0
20180509,29.333,11.171,209.0
20180510,53.64,29.169,244.0
20180511,74.994,48.78,192.0
20180512,45.552,29.645,56.0
20180513,33.379,23.635,130.0
20180514,87.935,68.613,313.0
20180515,73.097,52.888,273.0
20180516,49.808,33.833,228.0
20180517,34.102,22.56,185.0
20180518,24.439,8.256,107.0
20180519,18.166,8.222,91.0
20180520,17.041,8.859,104.0
20180521,27.864,14.519,148.0
20180522,49.942,28.55,94.0
20180523,57.907,16.873,318.0
20180524,95.221,23.589,377.0
20180525,90.623,33.198,235.0
20180526,82.541,34.515,119.0
20180527,74.46,30.086,116.0
20180528,55.971,26.734,177.0
20180530,56.969,33.888,269.0
20180531,52.5,29.808,204.0
20180602,43.576,24.342,68.0
20180603,38.333,23.831,70.0
20180604,42.553,26.61,120.0
20180605,45.658,29.762,139.0
20180606,45.043,30.051,68.0
20180607,58.017,37.826,180.0
20180608,39.91,25.313,117.0
20180609,48.03,29.132,52.0
20180610,14.841,8.056,77.0
20180611,18.345,7.761,113.0
20180612,26.014,14.133,111.0
20180613,35.461,22.766,57.0
20180614,45.151,29.169,89.0
20180615,27.043,13.985,118.0
20180616,36.904,16.784,62.0
20180617,59.183,36.207,105.0
20180618,49.842,32.41,104.0
20180619,40.696,26.892,92.0
20180620,51.185,37.431,81.0
20180621,49.159,31.13,103.0
20180622,48.731,30.46,60.0
20180623,46.186,27.607,64.0
20180624,75.744,43.919,132.0
20180625,66.042,37.513,116.0
20180626,61.256,39.65,116.0
20180627,38.751,25.512,76.0
20180628,40.689,26.28,146.0
