Date,pm10,pm25,COUNT_T
20180401,51.213,24.966,234.0
20180402,57.117,22.544,371.0
20180403,50.867,14.598,251.0
20180404,10.178,4.83,352.0
20180405,4.312,2.676,293.0
20180406,62.354,13.75,627.0
20180407,30.307,13.991,207.0
20180408,24.609,11.976,199.0
20180409,50.525,29.065,407.0
20180410,30.634,15.073,278.0
20180411,49.462,20.464,357.0
20180412,30.519,10.351,236.0
20180413,22.811,9.137,223.0
20180414,16.767,8.889,95.0
20180416,25.089,14.149,318.0
20180417,45.753,21.634,350.0
20180418,57.841,24.609,436.0
20180419,68.824,31.276,361.0
20180420,100.694,51.605,361.0
20180421,64.102,35.585,159.0
20180422,33.849,17.216,198.0
20180423,8.451,5.263,179.0
20180424,10.356,5.841,259.0
20180425,26.122,19.53,298.0
20180426,38.019,25.564,258.0
20180427,50.865,35.978,165.0
20180428,59.218,40.908,159.0
20180429,55.264,34.558,196.0
20180430,93.001,68.505,358.0
20180501,83.805,65.001,257.0
20180502,64.681,51.252,226.0
20180503,21.441,10.895,210.0
20180504,37.078,15.498,171.0
20180505,35.878,18.308,70.0
20180506,12.461,7.769,38.0
20180507,30.933,17.525,101.0
20180508,12.634,4.804,265.0
20180509,23.014,8.588,209.0
20180510,40.918,22.328,244.0
20180511,85.463,56.06,192.0
20180512,33.062,21.585,56.0
20180513,21.943,16.129,130.0
20180514,91.962,71.71,313.0
20180515,76.602,58.735,273.0
20180516,38.211,27.43,228.0
20180517,14.447,9.728,185.0
20180518,8.009,4.019,107.0
20180519,11.904,5.815,91.0
20180520,7.748,4.589,104.0
20180521,15.504,9.738,148.0
20180522,36.98,25.431,94.0
20180523,36.25,12.245,318.0
20180524,61.565,15.173,377.0
20180525,65.28,24.373,235.0
20180526,63.879,28.895,119.0
20180527,58.924,26.806,116.0
20180528,37.31,18.674,177.0
20180530,38.537,21.882,269.0
20180531,38.651,22.52,204.0
20180602,29.865,16.859,68.0
20180603,23.186,15.741,70.0
20180604,26.518,18.172,120.0
20180605,35.702,25.18,139.0
20180606,34.429,27.323,68.0
20180607,42.104,31.996,180.0
20180608,29.63,22.263,117.0
20180609,28.717,19.936,52.0
20180610,5.345,2.816,77.0
20180611,9.463,4.023,113.0
20180612,17.059,5.918,111.0
20180613,24.0,17.436,57.0
20180614,26.153,19.119,89.0
20180615,11.932,7.037,118.0
20180616,18.54,10.889,62.0
20180617,50.073,32.349,105.0
20180618,31.697,23.124,104.0
20180619,30.071,21.78,92.0
20180620,35.275,25.615,81.0
20180621,30.384,21.234,103.0
20180622,32.184,22.13,60.0
20180623,31.838,20.646,64.0
20180624,67.67,43.335,132.0
20180625,45.319,28.639,116.0
20180626,50.691,35.089,116.0
20180627,30.08,22.389,76.0
20180628,24.875,16.82,146.0
20180629,35.936,24.766,38.0
20180630,54.208,37.842,9.0
20180701,10.127,4.884,26.0
20180702,12.128,4.987,86.0
