Date,pm10,pm25,COUNT_T
20180401,79.761,38.195,234.0
20180402,67.793,26.531,371.0
20180403,65.571,19.151,251.0
20180404,19.773,9.305,352.0
20180405,12.211,7.134,293.0
20180406,92.319,23.407,627.0
20180407,39.798,18.636,207.0
20180408,34.336,16.153,199.0
20180409,43.726,27.899,407.0
20180410,46.099,21.999,278.0
20180411,73.083,25.938,357.0
20180412,42.81,15.301,236.0
20180413,31.917,14.658,223.0
20180414,29.867,16.019,95.0
20180416,29.697,17.589,318.0
20180417,48.151,25.385,350.0
20180418,56.844,29.328,436.0
20180419,63.558,32.049,361.0
20180420,88.494,47.651,361.0
20180421,65.788,37.0,159.0
20180422,41.776,22.007,198.0
20180423,18.616,13.157,179.0
20180424,10.177,5.701,259.0
20180425,26.163,18.251,298.0
20180426,38.508,26.569,258.0
20180427,50.224,34.627,165.0
20180428,56.708,36.12,159.0
20180429,53.913,30.61,196.0
20180430,83.235,55.524,358.0
20180501,76.231,51.854,257.0
20180502,62.584,46.309,226.0
20180503,31.434,16.608,210.0
20180504,46.905,20.08,171.0
20180505,44.697,20.582,70.0
20180506,21.997,13.552,38.0
20180507,36.328,19.274,101.0
20180508,19.875,9.095,265.0
20180509,25.182,9.574,209.0
20180510,49.911,27.118,244.0
20180511,78.764,51.151,192.0
20180512,36.117,23.275,56.0
20180513,30.817,21.677,130.0
20180514,95.077,73.965,313.0
20180515,73.161,53.117,273.0
20180516,40.202,26.983,228.0
20180517,23.534,15.063,185.0
20180518,18.386,5.608,107.0
20180519,15.834,7.163,91.0
20180520,13.245,6.783,104.0
20180521,23.62,12.37,148.0
20180522,46.797,27.01,94.0
20180523,47.703,13.277,318.0
20180524,75.445,18.565,377.0
20180525,75.203,27.818,235.0
20180526,69.751,29.357,119.0
20180527,65.747,26.994,116.0
20180528,47.618,22.898,177.0
20180530,59.709,35.627,269.0
20180531,55.503,31.769,204.0
20180602,38.658,21.64,68.0
20180603,29.031,17.965,70.0
20180604,32.767,20.357,120.0
20180605,36.478,23.661,139.0
20180606,40.556,26.742,68.0
20180607,56.501,37.147,180.0
20180608,41.828,26.364,117.0
20180609,47.064,28.715,52.0
20180610,11.111,5.98,77.0
20180611,13.405,5.778,113.0
20180612,21.142,11.344,111.0
20180613,29.783,18.927,57.0
20180614,37.935,24.501,89.0
20180615,23.176,11.96,118.0
20180616,29.968,13.672,62.0
20180617,59.553,36.023,105.0
