Date,pm10,pm25,COUNT_T
20180401,56.66,26.022,234.0
20180402,58.188,22.353,371.0
20180403,55.331,16.178,251.0
20180404,13.673,6.497,352.0
20180405,10.733,6.237,293.0
20180406,64.874,15.098,627.0
20180407,31.285,14.719,207.0
20180408,19.783,9.749,199.0
20180409,38.375,24.486,407.0
20180410,33.062,16.653,278.0
20180411,54.007,21.617,357.0
20180412,33.242,11.98,236.0
20180413,26.887,11.489,223.0
20180414,19.098,9.827,95.0
20180416,24.869,14.837,318.0
20180417,46.774,23.331,350.0
20180418,48.84,23.449,436.0
20180419,66.397,29.794,361.0
20180420,84.447,42.316,361.0
20180421,56.182,29.365,159.0
20180422,36.06,18.536,198.0
20180423,12.676,6.951,179.0
20180424,9.022,4.662,259.0
20180425,26.866,19.299,298.0
20180426,36.289,23.764,258.0
20180427,49.247,33.167,165.0
20180428,57.21,35.443,159.0
20180429,56.777,32.372,196.0
20180430,85.822,56.764,358.0
20180501,74.053,49.517,257.0
20180502,53.919,37.842,226.0
20180503,24.037,12.023,210.0
20180504,39.891,15.556,171.0
20180505,37.902,17.337,70.0
20180506,15.581,8.754,38.0
20180507,34.719,17.61,101.0
20180508,17.02,7.193,265.0
20180509,24.779,8.703,209.0
20180510,44.52,22.562,244.0
20180511,74.253,42.123,192.0
20180512,34.85,20.56,56.0
20180513,25.844,16.078,130.0
20180514,90.361,56.144,313.0
20180515,69.372,48.061,273.0
20180516,36.987,24.724,228.0
20180517,19.753,11.67,185.0
20180518,11.782,3.716,107.0
20180519,19.126,8.937,91.0
20180520,11.612,6.071,104.0
20180521,23.515,11.992,148.0
20180522,39.201,23.405,94.0
20180523,36.983,8.7,318.0
20180524,70.018,15.14,377.0
20180525,72.327,27.129,235.0
20180526,66.926,31.091,119.0
20180527,60.073,26.494,116.0
20180528,42.533,21.396,177.0
20180530,50.113,29.328,269.0
20180531,41.859,23.291,204.0
20180602,32.967,19.122,68.0
20180603,25.426,16.603,70.0
20180604,28.863,18.965,120.0
20180605,33.499,21.928,139.0
20180606,37.057,24.998,68.0
20180607,50.94,32.767,180.0
20180608,34.64,22.063,117.0
20180609,40.716,24.097,52.0
20180610,16.807,9.176,77.0
20180611,13.656,5.43,113.0
20180612,18.663,10.191,111.0
20180613,25.233,15.135,57.0
20180614,35.099,22.193,89.0
20180615,17.14,9.391,118.0
20180616,25.291,12.524,62.0
20180617,55.754,33.667,105.0
20180618,35.508,22.499,104.0
20180619,30.259,19.495,92.0
20180620,34.936,23.202,81.0
20180621,35.463,22.985,103.0
20180622,41.452,24.646,60.0
20180623,33.249,18.618,64.0
20180624,62.378,35.683,132.0
20180625,46.447,26.072,116.0
20180626,45.513,27.767,116.0
20180627,28.733,17.768,76.0
20180628,26.716,16.945,146.0
20180629,38.223,26.817,38.0
20180630,61.106,40.708,9.0
20180701,13.077,8.869,26.0
20180702,18.977,11.235,86.0
20180703,15.834,10.455,53.0
20181011,37.67,19.417,97.0
20181012,48.428,27.097,73.0
20181013,49.321,30.235,15.0
20181014,39.144,25.76,70.0
20181015,75.699,45.869,454.0
20181016,52.71,28.642,400.0
20181017,32.641,16.686,243.0
20181018,23.097,12.056,123.0
20181019,23.116,11.721,85.0
20181020,33.889,17.465,71.0
20181021,32.671,19.269,120.0
20181022,76.633,46.803,201.0
20181023,76.709,45.749,275.0
20181024,41.424,17.424,231.0
20181025,37.508,18.573,115.0
20181026,37.469,19.776,79.0
20181027,23.075,5.981,30.0
20181028,19.988,9.76,71.0
20181029,19.0,8.808,85.0
20181030,22.858,10.974,154.0
20181031,22.147,11.942,62.0
20181101,30.424,17.109,108.0
20181102,39.083,23.442,90.0
20181103,44.024,26.776,96.0
20181104,39.916,25.63,229.0
20181105,54.417,33.722,390.0
20181106,149.573,94.619,613.0
20181107,86.394,57.612,588.0
20181108,24.758,13.158,435.0
20181109,45.797,22.756,372.0
20181110,98.305,55.444,247.0
20181111,87.351,49.034,351.0
20181112,31.374,16.04,371.0
20181113,37.933,21.707,458.0
20181114,36.618,21.705,341.0
20181115,49.796,32.376,283.0
20181116,54.388,35.647,379.0
20181117,41.788,23.908,120.0
20181118,71.364,40.98,173.0
20181119,74.224,42.401,311.0
20181120,38.922,15.929,288.0
20181121,32.953,15.265,174.0
20181122,31.387,14.585,26.0
20181123,26.668,12.208,106.0
20181124,26.37,14.299,73.0
20181125,48.228,33.288,230.0
20181126,61.656,40.033,442.0
20181127,145.824,65.692,500.0
20181128,162.341,28.771,520.0
20181129,54.028,15.045,403.0
20181130,46.39,14.687,366.0
20181201,38.107,19.212,170.0
20181202,40.758,19.894,163.0
20181203,42.344,19.643,245.0
20181204,34.817,17.251,206.0
20181205,29.606,11.886,187.0
20181206,35.797,16.21,88.0
20181207,22.888,8.579,79.0
20181208,25.148,9.703,40.0
20181209,26.078,10.996,63.0
20181210,32.169,17.166,122.0
20181211,39.411,23.26,166.0
20181212,41.089,20.049,224.0
20181213,37.777,21.595,123.0
20181214,31.68,16.511,73.0
20181215,57.295,36.906,98.0
20181216,49.144,34.137,216.0
20181217,82.11,52.073,482.0
20181218,45.279,23.998,363.0
20181219,48.853,26.897,369.0
20181220,55.714,36.059,422.0
20181221,79.897,50.692,395.0
20181222,91.541,62.267,340.0
20181223,50.784,29.63,242.0
20181224,25.763,12.139,166.0
20181225,29.932,17.058,155.0
20181226,44.812,23.303,210.0
20181227,28.24,9.344,112.0
20181228,33.634,11.876,135.0
20181229,31.497,8.15,91.0
20181230,32.587,15.788,71.0
20181231,45.254,28.702,93.0
20190101,37.958,22.74,88.0
20190102,35.479,21.267,188.0
20190103,34.444,19.962,240.0
20190104,47.853,30.217,373.0
20190105,79.658,49.413,267.0
20190106,39.362,16.644,224.0
20190107,51.492,30.009,436.0
20190108,36.98,17.072,264.0
20190110,48.714,25.675,308.0
20190111,63.544,40.836,295.0
20190112,91.767,61.546,364.0
20190113,120.61,78.597,617.0
20190114,207.53,146.103,617.0
20190115,163.137,103.182,502.0
20190116,38.205,12.426,357.0
20190117,35.448,16.835,292.0
20190118,42.068,23.913,439.0
20190119,62.126,39.258,420.0
20190120,50.892,24.487,384.0
20190121,42.143,18.612,369.0
20190122,56.392,22.526,417.0
20190125,38.64,16.399,313.0
20190126,33.489,13.718,183.0
20190127,29.371,14.508,218.0
20190128,57.897,17.549,259.0
20190129,55.24,16.014,344.0
20190130,47.066,21.867,297.0
20190131,58.117,18.99,196.0
20190201,29.742,11.924,261.0
20190202,47.966,26.644,182.0
20190203,35.431,22.569,142.0
20190204,81.993,41.14,245.0
20190205,71.018,24.375,199.0
20190206,90.16,30.06,329.0
20190209,46.049,20.99,160.0
20190210,46.892,23.69,201.0
20190211,41.314,22.832,335.0
20190212,56.663,34.622,382.0
20190213,35.317,17.535,317.0
20190214,42.744,20.894,378.0
20190215,35.833,23.117,448.0
20190217,37.803,24.702,240.0
20190218,34.026,20.334,350.0
20190219,40.62,28.997,331.0
20190220,61.934,48.962,410.0
20190221,80.009,63.958,468.0
20190224,51.688,38.153,437.0
20190225,76.011,54.178,395.0
20190226,40.395,20.395,343.0
20190227,51.104,32.363,365.0
20190228,70.047,44.967,402.0
20190301,93.419,65.307,533.0
20190302,102.163,72.006,384.0
20190303,108.734,75.69,523.0
20190304,173.267,120.401,483.0
20190305,150.463,108.058,548.0
20190306,136.664,94.99,519.0
20190307,41.108,28.65,485.0
20190311,42.717,26.168,364.0
20190312,62.985,36.596,358.0
20190313,32.145,8.81,307.0
20190314,31.275,13.821,305.0
20190315,44.142,23.603,334.0
20190316,24.239,16.592,262.0
20190317,26.817,14.927,392.0
20190319,47.294,28.375,363.0
20190320,58.852,41.593,291.0
20190321,48.536,35.716,375.0
20190322,49.926,27.834,304.0
20190323,37.009,23.194,216.0
20190324,44.424,21.157,1.0
20190326,83.926,47.43,333.0
20190327,105.992,63.728,353.0
20190328,80.015,46.368,326.0
20190329,46.977,21.937,277.0
20190330,49.251,30.304,208.0
20190331,46.506,28.756,388.0
