Date,pm10,pm25,COUNT_T
20180401,60.956,29.038,234.0
20180402,59.498,23.206,371.0
20180403,61.485,17.986,251.0
20180404,17.901,8.392,352.0
20180405,12.603,7.316,293.0
20180406,75.155,19.324,627.0
20180407,41.953,19.581,207.0
20180408,35.728,16.805,199.0
20180409,40.534,25.808,407.0
20180410,49.454,23.833,278.0
20180411,78.776,28.239,357.0
20180412,47.476,16.868,236.0
20180413,37.033,17.044,223.0
20180414,30.842,16.52,95.0
20180416,32.771,19.48,318.0
20180417,54.338,28.722,350.0
20180418,60.472,31.543,436.0
20180419,67.598,34.312,361.0
20180420,90.721,48.985,361.0
20180421,68.117,38.094,159.0
20180422,46.521,24.472,198.0
20180423,21.509,15.401,179.0
20180424,11.758,6.636,259.0
20180425,31.499,22.122,298.0
20180426,41.922,29.049,258.0
20180427,51.554,35.476,165.0
20180428,58.094,36.978,159.0
20180429,57.706,32.733,196.0
20180430,81.751,54.579,358.0
20180501,76.943,51.989,257.0
20180502,64.271,47.805,226.0
20180503,32.33,16.984,210.0
20180504,47.391,20.285,171.0
20180505,45.363,20.783,70.0
20180506,20.925,12.972,38.0
20180507,37.961,20.469,101.0
20180508,20.678,9.478,265.0
20180509,25.706,9.756,209.0
20180510,49.175,26.732,244.0
20180511,75.822,49.289,192.0
20180512,39.168,25.211,56.0
20180513,29.475,20.76,130.0
20180514,82.424,64.241,313.0
20180515,68.607,49.864,273.0
20180516,41.923,28.192,228.0
20180517,26.25,17.231,185.0
20180518,20.52,6.684,107.0
20180519,14.815,6.858,91.0
20180520,14.974,7.638,104.0
20180521,22.66,11.75,148.0
20180522,45.403,26.067,94.0
20180523,46.005,12.888,318.0
20180524,77.768,19.143,377.0
20180525,72.822,26.871,235.0
20180526,65.817,27.794,119.0
20180527,58.77,23.949,116.0
20180528,43.219,20.609,177.0
20180530,44.042,25.935,269.0
20180531,39.407,22.217,204.0
20180602,33.693,18.692,68.0
20180603,28.6,17.734,70.0
20180604,32.797,20.431,120.0
20180605,35.847,23.237,139.0
20180606,38.474,25.61,68.0
20180607,47.902,31.2,180.0
20180608,35.632,22.442,117.0
20180609,42.123,25.528,52.0
20180610,13.588,7.403,77.0
20180611,17.306,7.234,113.0
20180612,24.624,13.407,111.0
20180613,35.518,22.714,57.0
20180614,43.877,28.294,89.0
20180615,28.349,14.558,118.0
20180616,33.897,15.321,62.0
20180617,56.335,34.47,105.0
20180618,48.619,31.675,104.0
20180619,44.439,29.297,92.0
20180620,53.586,39.155,81.0
20180621,49.866,31.553,103.0
20180622,52.015,32.556,60.0
20180623,48.437,28.972,64.0
20180624,66.608,38.565,132.0
20180625,66.385,37.799,116.0
20180626,62.305,40.48,116.0
20180627,42.592,28.111,76.0
20180628,46.453,30.188,146.0
20180629,56.164,34.633,38.0
20180630,91.474,60.753,9.0
20180701,30.828,18.589,26.0
20180702,26.633,15.359,86.0
20180703,28.958,16.303,53.0
20180704,39.185,20.441,63.0
20180705,35.274,24.341,53.0
20180706,14.554,5.438,180.0
20180707,17.81,7.243,36.0
20180708,27.837,12.869,56.0
20180709,24.21,11.574,59.0
20180710,41.012,21.304,62.0
20180711,58.249,31.344,78.0
20180712,47.858,24.271,92.0
20180713,35.781,20.781,27.0
20180714,35.703,21.646,21.0
20180715,37.448,25.001,51.0
20180716,35.781,23.626,30.0
20180717,38.171,26.559,80.0
20180718,43.933,33.559,114.0
20180719,36.733,26.063,83.0
20180720,50.865,34.38,69.0
20180721,52.007,33.206,80.0
20180722,40.223,24.815,26.0
20180723,49.449,30.199,50.0
20180724,58.386,40.88,53.0
20180725,52.654,32.411,56.0
20180726,68.884,42.704,93.0
20180727,78.838,51.02,51.0
20180728,59.595,40.315,17.0
20180729,30.576,20.785,20.0
20180730,21.422,12.365,51.0
20180731,34.647,20.833,72.0
20180801,53.419,32.849,22.0
20180802,52.269,35.432,33.0
20180803,70.215,51.336,84.0
20180804,44.373,30.131,20.0
20180805,50.708,32.012,23.0
20180806,55.698,36.558,57.0
20180807,34.041,21.448,122.0
20180808,47.85,32.397,49.0
20180809,48.929,34.19,59.0
20180810,33.498,22.288,16.0
20180811,23.833,13.714,16.0
20180812,33.155,22.294,14.0
20180813,59.194,42.915,27.0
20180814,50.0,31.725,14.0
20180815,51.917,35.397,10.0
20180816,41.994,20.24,36.0
20180817,37.262,15.042,20.0
20180818,39.951,16.469,13.0
20180819,47.777,26.161,14.0
20180820,57.616,36.926,36.0
20180821,47.447,24.893,75.0
20180822,45.699,26.365,37.0
20180823,32.007,16.687,11.0
20180824,24.812,13.279,16.0
20180825,48.166,23.753,15.0
20180826,37.366,18.953,18.0
20180827,22.627,12.525,49.0
20180828,25.701,15.189,49.0
20180829,34.639,17.819,17.0
20180830,37.706,23.201,55.0
20180831,42.642,22.277,59.0
20180901,34.649,17.322,18.0
20180902,31.024,14.306,43.0
20180903,34.733,18.392,60.0
20180904,30.243,13.206,44.0
20180905,44.205,16.984,59.0
20180906,47.172,25.367,60.0
20180907,48.751,24.551,39.0
20180908,40.841,18.439,12.0
20180909,37.697,17.998,38.0
20180910,26.474,11.832,41.0
20180911,27.826,12.81,49.0
20180912,30.901,15.153,52.0
20180913,39.257,20.591,67.0
20180914,33.371,18.736,19.0
20180915,22.55,12.224,14.0
20180916,51.836,32.735,12.0
20180917,37.491,20.364,54.0
20180918,43.09,20.212,76.0
20180919,48.494,24.575,54.0
20180920,24.028,15.093,48.0
20180921,15.756,8.716,20.0
20180922,40.278,15.29,15.0
20180923,40.781,12.267,15.0
20180924,23.611,9.918,5.0
20180925,23.726,11.047,7.0
20180926,15.5,9.34,10.0
20180927,14.528,8.459,37.0
20180928,24.239,12.676,42.0
20180929,24.337,13.535,12.0
20180930,30.959,16.823,19.0
20181001,24.205,12.625,61.0
20181002,30.148,15.27,38.0
20181003,30.444,17.246,13.0
20181004,22.6,13.621,82.0
20181005,12.008,7.968,22.0
20181006,8.525,4.172,4.0
20181007,34.539,15.782,21.0
20181008,28.837,11.53,31.0
20181009,35.098,16.618,89.0
20181010,28.524,16.171,76.0
20181011,28.6,13.217,97.0
20181012,31.976,16.806,73.0
20181013,37.487,23.021,15.0
20181014,39.319,24.66,70.0
20181015,73.621,43.352,454.0
20181016,60.933,32.681,400.0
20181017,45.367,21.567,243.0
20181018,24.136,13.276,123.0
20181019,31.786,14.516,85.0
20181020,49.793,25.892,71.0
20181021,48.081,27.529,120.0
20181022,67.825,41.881,201.0
20181023,79.589,47.652,275.0
20181024,64.126,27.058,231.0
20181025,57.423,27.71,115.0
20181026,54.94,29.181,79.0
20181027,45.058,10.638,30.0
20181028,26.323,13.241,71.0
20181029,28.436,14.541,85.0
20181030,35.479,18.018,154.0
20181031,31.292,17.201,62.0
20181101,43.998,24.455,108.0
20181102,55.284,33.092,90.0
20181103,66.999,42.823,96.0
20181104,60.408,40.38,229.0
20181105,77.103,50.304,390.0
20181106,107.517,73.761,613.0
20181107,68.911,49.764,588.0
20181108,23.175,13.083,435.0
20181109,70.638,38.753,372.0
20181110,109.455,69.754,247.0
20181111,100.465,63.621,351.0
20181112,48.037,25.545,371.0
20181113,64.176,36.983,458.0
20181114,49.022,30.552,341.0
20181115,60.742,41.169,283.0
20181116,75.878,53.502,379.0
20181117,48.891,29.189,120.0
20181118,51.84,30.931,173.0
20181119,75.44,42.733,311.0
20181120,67.889,27.902,288.0
20181121,56.99,27.654,174.0
20181122,39.408,18.722,26.0
20181123,38.551,19.167,106.0
20181124,37.404,23.171,73.0
20181125,63.702,46.932,230.0
20181126,80.605,55.774,442.0
20181127,113.007,64.406,500.0
20181128,96.394,16.564,520.0
20181129,90.564,28.572,403.0
20181130,76.302,28.56,366.0
20181201,63.44,33.327,170.0
20181202,66.807,35.792,163.0
20181203,66.167,34.069,245.0
20181204,62.843,33.877,206.0
20181205,49.219,21.193,187.0
20181206,59.88,29.425,88.0
20181207,47.391,19.488,79.0
20181216,51.943,36.9,216.0
20181217,72.213,48.951,482.0
20181218,58.963,31.16,363.0
20181219,66.302,36.478,369.0
20181220,69.641,44.815,422.0
20181221,78.555,49.871,395.0
20181222,84.788,57.745,340.0
20181223,61.645,33.356,242.0
20181224,34.615,16.45,166.0
20181225,57.026,32.954,155.0
20181226,66.882,35.517,210.0
20190110,93.314,54.707,308.0
20190111,92.572,59.73,295.0
20190112,109.126,73.422,364.0
20190113,109.61,71.385,617.0
20190114,131.353,92.227,617.0
20190115,146.028,88.126,502.0
20190117,74.79,31.498,292.0
20190118,102.232,60.76,439.0
20190119,129.691,82.75,420.0
20190120,90.984,40.99,384.0
20190121,68.413,30.515,369.0
20190122,85.178,34.282,417.0
20190125,89.226,40.376,313.0
20190126,149.873,64.565,183.0
20190127,107.465,53.763,218.0
20190128,73.403,21.458,259.0
20190129,91.51,27.933,344.0
20190130,102.989,48.272,297.0
20190131,90.036,26.781,196.0
20190201,111.572,44.253,261.0
20190202,82.034,45.524,182.0
20190203,64.604,40.978,142.0
20190204,123.328,59.31,245.0
20190205,101.028,35.738,199.0
20190206,100.024,33.423,329.0
20190209,122.834,56.658,160.0
20190210,141.561,72.235,201.0
20190211,122.817,68.899,335.0
20190212,112.314,68.713,382.0
20190213,124.194,62.939,317.0
20190214,99.713,47.05,378.0
20190215,39.049,24.74,448.0
20190217,26.425,16.363,240.0
20190218,42.747,25.809,350.0
20190219,62.714,45.092,331.0
20190220,53.067,41.241,410.0
20190221,23.702,18.215,468.0
20190224,93.39,69.14,437.0
20190225,134.997,96.814,395.0
20190226,59.722,29.767,343.0
20190227,84.706,54.258,365.0
20190228,136.499,88.71,402.0
20190301,192.112,135.081,533.0
20190302,199.138,141.253,384.0
20190303,174.52,122.514,523.0
20190304,296.303,208.358,483.0
20190305,379.065,273.119,548.0
20190306,178.768,124.623,519.0
20190307,55.479,38.966,485.0
20190311,77.095,47.299,364.0
20190312,99.532,56.303,358.0
20190313,87.698,26.249,307.0
20190314,84.319,38.223,305.0
