Date,pm10,pm25,COUNT_T
20180401,63.604,30.738,234.0
20180402,64.86,27.347,371.0
20180403,62.287,21.714,251.0
20180404,43.87,23.835,352.0
20180405,11.147,4.462,293.0
20180507,71.192,31.269,101.0
20180510,65.254,31.423,244.0
20180511,121.549,66.226,192.0
20180512,75.102,41.679,56.0
20180513,36.238,19.147,130.0
20180514,93.128,57.965,313.0
20180515,82.415,51.467,273.0
20180516,38.932,22.486,228.0
20180517,16.703,7.38,185.0
20180518,13.436,3.672,107.0
20180519,15.302,5.867,91.0
20180530,64.5,25.167,269.0
20180603,29.729,15.949,70.0
20180605,44.615,20.692,139.0
20180606,27.589,16.339,68.0
20180607,41.741,25.438,180.0
20180608,29.904,16.788,117.0
20180609,36.653,21.129,52.0
20180610,12.86,4.954,77.0
20180611,10.89,3.532,113.0
20180612,13.762,4.674,111.0
20180613,27.63,15.363,57.0
20180614,34.691,20.253,89.0
20180615,17.382,10.873,118.0
20181010,33.064,14.886,76.0
20181011,28.314,11.525,97.0
20181012,33.576,16.124,73.0
20181013,54.144,29.781,15.0
20181014,49.454,29.163,70.0
20181015,72.787,41.473,454.0
20181016,70.093,37.558,400.0
20181017,41.293,20.5,243.0
20181018,24.807,11.36,123.0
20181019,26.661,10.976,85.0
20181020,41.356,20.506,71.0
20181021,40.086,21.354,120.0
20181022,75.742,40.943,201.0
20181023,68.444,37.549,275.0
20181024,43.59,17.187,231.0
20181025,38.526,16.912,115.0
20181026,42.969,21.942,79.0
20181027,26.598,6.119,30.0
20181028,21.812,9.673,71.0
20181029,22.679,9.91,85.0
20181030,23.088,10.953,154.0
20181031,25.943,13.658,62.0
20181101,34.927,19.729,108.0
20181102,41.933,23.738,90.0
20181103,50.65,30.633,96.0
20181104,49.799,32.094,229.0
20181105,53.772,32.919,390.0
20181106,155.715,102.428,613.0
20181107,95.008,63.242,588.0
20181108,27.808,13.569,435.0
20181109,43.993,21.815,372.0
20181110,86.492,50.791,247.0
20181111,77.951,46.578,351.0
20181112,32.126,15.437,371.0
20181113,43.617,24.635,458.0
20181114,38.208,22.712,341.0
20181115,52.371,32.2,283.0
20181116,59.648,40.337,379.0
20181117,36.183,20.185,120.0
20181118,41.285,24.558,173.0
20181119,51.852,28.803,311.0
20181120,41.888,18.06,288.0
20181121,41.956,20.208,174.0
20181122,26.524,12.075,26.0
20181123,32.117,15.739,106.0
20181124,28.0,16.215,73.0
20181125,55.044,37.852,230.0
20181126,80.501,51.043,442.0
20181127,128.183,72.539,500.0
20181128,115.081,22.719,520.0
20181129,59.274,19.018,403.0
20181130,54.476,20.683,366.0
20181201,42.535,21.649,170.0
20181202,46.535,25.137,163.0
20181203,38.513,20.41,245.0
20181204,34.764,17.539,206.0
20181205,28.975,12.481,187.0
20181206,34.699,16.613,88.0
20181207,23.296,9.351,79.0
20181208,27.901,11.213,40.0
20181209,29.681,13.74,63.0
20181210,38.842,20.015,122.0
20181211,44.66,25.879,166.0
20181212,43.228,21.201,224.0
20181213,41.449,23.508,123.0
20181214,35.085,18.117,73.0
