Date,pm10,pm25,COUNT_T
20180401,54.81,25.115,234.0
20180402,55.356,21.256,371.0
20180403,56.894,16.549,251.0
20180404,17.831,8.337,352.0
20180405,8.389,5.022,293.0
20180406,89.113,22.83,627.0
20180407,44.719,20.767,207.0
20180408,36.688,20.087,199.0
20180409,49.939,34.516,407.0
20180410,44.203,22.044,278.0
20180411,68.386,27.325,357.0
20180412,42.056,15.01,236.0
20180413,30.94,13.293,223.0
20180414,25.587,13.519,95.0
20180416,31.598,18.978,318.0
20180417,50.155,25.324,350.0
20180418,60.507,28.887,436.0
20180419,67.154,30.261,361.0
20180420,76.465,38.152,361.0
20180421,58.424,30.547,159.0
20180422,38.615,20.104,198.0
20180423,14.354,8.341,179.0
20180424,9.261,5.109,259.0
20180425,27.935,19.962,298.0
20180426,36.906,24.252,258.0
20180427,45.598,30.736,165.0
20180428,53.115,32.231,159.0
20180429,51.533,28.904,196.0
20180430,73.235,48.283,358.0
20180501,66.065,44.074,257.0
20180502,55.863,39.728,226.0
20180503,28.381,14.044,210.0
20180504,50.728,19.99,171.0
20180505,43.742,20.196,70.0
20180506,19.242,11.249,38.0
20180507,36.749,18.76,101.0
20180508,21.414,9.231,265.0
20180509,25.584,8.973,209.0
20180510,44.126,22.188,244.0
20180511,70.872,40.224,192.0
20180512,36.214,22.029,56.0
20180513,29.643,18.475,130.0
20180514,89.577,55.565,313.0
20180515,63.104,43.545,273.0
20180516,45.736,30.812,228.0
20180517,32.819,19.699,185.0
20180518,20.371,7.507,107.0
20180519,15.477,6.928,91.0
20180520,14.164,7.53,104.0
20180521,23.897,12.526,148.0
20180522,44.796,27.077,94.0
20180523,51.546,12.972,318.0
20180524,94.31,20.293,377.0
20180525,89.162,32.181,235.0
20180526,67.555,31.426,119.0
20180527,63.233,27.714,116.0
20180528,44.285,22.122,177.0
20180530,47.267,27.587,269.0
20180531,42.124,23.387,204.0
20180602,36.347,20.986,68.0
20180603,30.882,20.271,70.0
20180604,38.978,25.641,120.0
20180605,39.517,26.59,139.0
20180606,46.427,31.857,68.0
20180607,50.692,32.279,180.0
20180608,43.722,28.136,117.0
20180609,47.564,28.268,52.0
20180610,14.891,7.915,77.0
20180611,19.402,7.834,113.0
20180612,25.98,14.576,111.0
20180613,43.767,26.679,57.0
20180614,43.944,27.887,89.0
20180615,26.07,14.727,118.0
20180616,34.808,18.043,62.0
20180617,54.637,33.806,105.0
20180618,52.521,34.159,104.0
20180619,54.181,35.819,92.0
20180620,59.336,39.375,81.0
20180621,54.113,35.283,103.0
20180622,60.808,36.087,60.0
20180623,54.124,30.97,64.0
20180624,67.723,40.573,132.0
20180625,71.115,39.565,116.0
20180626,59.2,36.984,116.0
20180627,49.2,30.975,76.0
20180628,46.872,30.371,146.0
20180629,61.822,44.094,38.0
20180630,73.349,50.557,9.0
20180701,26.899,19.069,26.0
20180702,23.838,16.183,86.0
20180703,30.881,21.397,53.0
20180704,49.392,33.592,63.0
20180705,35.618,29.329,53.0
20180706,16.448,8.723,180.0
20180707,16.537,10.774,36.0
20180708,26.209,17.52,56.0
20180709,19.232,13.957,59.0
20180710,35.012,23.759,62.0
20180711,56.416,38.094,78.0
20180712,49.565,29.985,92.0
20180713,36.39,25.99,27.0
20180714,36.485,27.038,21.0
20180715,35.814,28.162,51.0
20180716,39.158,30.995,30.0
20180717,42.394,35.451,80.0
20180718,41.128,34.785,114.0
20180719,44.762,33.222,83.0
20180720,57.321,43.906,69.0
20180721,60.836,46.884,80.0
20180722,51.149,38.373,26.0
20180723,52.817,38.654,50.0
20180724,67.761,54.247,53.0
20180725,58.694,43.247,56.0
20180726,69.656,48.962,93.0
20180727,70.871,48.581,51.0
20180728,46.133,29.975,17.0
20180729,37.155,25.641,20.0
20180730,24.972,14.637,51.0
20180731,38.141,22.752,72.0
20180801,54.074,31.629,22.0
20180802,55.005,36.348,33.0
20180803,74.615,54.952,84.0
20180804,48.679,33.02,20.0
20180805,48.581,29.073,23.0
20180806,55.469,34.49,57.0
20180807,36.151,23.096,122.0
20180808,45.474,28.551,49.0
20180809,42.6,29.234,59.0
20180810,33.286,20.828,16.0
20180811,26.148,13.707,16.0
20180812,32.486,20.715,14.0
20180813,54.606,37.09,27.0
20180814,51.757,32.499,14.0
20180815,55.955,38.11,10.0
20180816,38.31,21.332,36.0
20180817,36.473,14.914,20.0
20180818,41.134,17.132,13.0
20180819,48.369,28.165,14.0
20180820,61.388,38.446,36.0
20180821,48.285,25.337,75.0
20180822,45.872,26.969,37.0
20180823,30.294,15.517,11.0
20180824,22.634,12.436,16.0
20180825,46.247,25.641,15.0
20180826,35.306,21.386,18.0
20180827,20.27,13.787,49.0
20180828,24.936,13.984,49.0
20180829,35.491,18.126,17.0
20180830,52.462,33.967,55.0
20180831,46.204,28.616,59.0
20180901,32.35,16.498,18.0
20180902,29.357,15.892,43.0
20180903,28.399,15.101,60.0
20180904,31.124,16.69,44.0
20180905,47.857,20.137,59.0
20180906,42.502,23.642,60.0
20180907,46.817,25.127,39.0
20180908,45.71,21.747,12.0
20180909,39.25,19.68,38.0
20180910,27.157,11.479,41.0
20180911,27.63,12.119,49.0
20180912,30.336,13.3,52.0
20180913,36.642,17.768,67.0
20180914,35.414,19.986,19.0
20180915,22.544,12.278,14.0
20180916,45.143,26.964,12.0
20180917,37.453,21.338,54.0
20180918,51.024,26.06,76.0
20180919,55.542,28.247,54.0
20180920,23.694,14.662,48.0
20180921,14.701,8.365,20.0
20180922,47.253,19.42,15.0
20180923,43.851,15.956,15.0
20180924,26.201,11.867,5.0
20180925,25.508,12.967,7.0
20180926,16.382,9.169,10.0
20180927,18.277,9.38,37.0
20180928,25.533,12.963,42.0
20180929,28.905,16.475,12.0
20180930,36.267,18.606,19.0
20181001,34.058,17.594,61.0
20181002,40.131,22.922,38.0
20181003,39.74,22.824,13.0
20181004,37.837,21.739,82.0
20181005,22.798,12.381,22.0
20181006,14.021,7.765,4.0
20181007,45.483,20.217,21.0
20181008,34.551,14.749,31.0
20181009,43.742,22.597,89.0
20181010,39.55,23.573,76.0
20181011,36.301,18.895,97.0
20181012,43.653,24.546,73.0
20181013,52.898,32.397,15.0
20181014,57.737,37.771,70.0
20181015,74.625,45.115,454.0
20181016,77.521,42.348,400.0
20181017,62.101,32.016,243.0
20181018,35.825,19.495,123.0
20181019,40.951,21.183,85.0
20181020,64.334,33.467,71.0
20181021,60.301,35.829,120.0
20181022,60.799,37.858,201.0
20181023,71.497,41.478,275.0
20181024,71.835,30.618,231.0
20181025,65.383,32.65,115.0
20181026,64.19,33.132,79.0
20181027,52.84,13.796,30.0
20181028,30.81,15.132,71.0
20181029,37.289,17.272,85.0
20181030,43.186,21.179,154.0
20181031,41.056,22.418,62.0
20181101,56.401,32.241,108.0
20181102,68.585,41.383,90.0
20181103,80.683,49.688,96.0
20181104,71.947,46.616,229.0
20181105,84.15,52.701,390.0
20181106,113.581,71.779,613.0
20181107,67.174,44.009,588.0
20181108,21.266,11.169,435.0
20181109,72.035,36.056,372.0
20181110,102.777,57.649,247.0
20181111,99.425,55.983,351.0
20181112,55.992,28.971,371.0
20181113,68.021,39.503,458.0
20181114,54.549,33.131,341.0
20181115,76.449,49.966,283.0
20181116,85.395,56.515,379.0
20181117,47.039,27.0,120.0
20181118,11.856,7.122,173.0
20181119,54.612,31.223,311.0
20181120,78.771,32.447,288.0
20181121,60.414,28.238,174.0
20181122,38.258,18.718,26.0
20181123,49.58,22.931,106.0
20181124,45.614,24.449,73.0
20181125,72.278,50.158,230.0
20181126,88.61,57.614,442.0
20181127,121.456,65.202,500.0
20181128,107.668,20.122,520.0
20181129,105.947,29.912,403.0
20181130,97.926,31.725,366.0
20181201,89.408,45.473,170.0
20181202,83.017,40.887,163.0
20181203,68.106,29.399,245.0
20181204,67.487,32.379,206.0
20181205,64.864,26.84,187.0
20181206,73.038,32.879,88.0
20181207,55.711,21.254,79.0
20181208,55.139,21.204,40.0
20181209,53.331,22.957,63.0
20181210,65.966,35.591,122.0
20181211,77.408,46.202,166.0
20181212,88.234,43.271,224.0
20181213,73.274,41.169,123.0
20181214,68.324,40.369,73.0
20181215,92.269,67.691,98.0
20181216,96.297,79.659,216.0
20181217,102.929,74.861,482.0
20181218,82.574,51.914,363.0
20181219,88.224,54.442,369.0
20181220,88.515,61.087,422.0
20181221,98.663,67.237,395.0
20181222,113.162,87.827,340.0
20181223,94.595,51.446,242.0
20181224,53.706,29.157,166.0
20181225,69.068,45.517,155.0
20181226,94.527,46.214,210.0
20181227,81.442,20.781,112.0
20181228,108.024,39.527,135.0
20181229,90.961,20.893,91.0
20181230,94.005,54.46,71.0
20181231,85.09,53.386,93.0
20190101,82.031,56.458,88.0
20190102,74.405,49.976,188.0
20190103,89.798,52.448,240.0
20190104,94.964,68.812,373.0
20190105,112.442,65.937,267.0
20190106,99.347,45.394,224.0
20190107,96.272,63.955,436.0
20190108,108.134,53.221,264.0
20190110,106.544,62.806,308.0
20190111,112.74,84.714,295.0
20190112,125.985,98.411,364.0
20190113,120.189,89.182,617.0
20190114,173.812,148.417,617.0
20190115,158.895,109.446,502.0
20190116,104.181,38.608,357.0
20190117,93.149,48.433,292.0
20190118,109.976,72.908,439.0
20190119,121.424,92.338,420.0
20190120,106.046,46.976,384.0
20190121,78.68,39.377,369.0
20190122,93.307,48.641,417.0
20190125,98.919,45.286,313.0
20190126,151.941,62.815,183.0
20190127,70.953,41.191,218.0
20190128,79.318,25.015,259.0
20190129,102.211,31.79,344.0
20190130,93.669,50.978,297.0
20190131,95.748,25.287,196.0
20190201,90.968,38.898,261.0
20190202,89.643,55.074,182.0
20190203,48.854,36.926,142.0
20190204,111.744,59.897,245.0
20190205,95.551,34.279,199.0
20190206,92.246,35.048,329.0
20190209,148.928,71.038,160.0
20190210,153.767,81.376,201.0
20190211,138.065,78.568,335.0
20190212,122.731,83.615,382.0
20190213,148.238,76.685,317.0
20190214,137.436,67.92,378.0
20190215,67.913,48.99,448.0
20190217,60.43,42.545,240.0
20190218,54.151,36.508,350.0
20190219,53.758,44.283,331.0
20190220,53.958,43.661,410.0
20190221,60.449,53.196,468.0
20190224,79.706,64.008,437.0
20190225,82.456,66.806,395.0
20190226,58.305,29.544,343.0
20190227,23.489,14.353,365.0
20190228,103.331,70.869,402.0
20190301,185.86,134.602,533.0
20190302,200.088,144.562,384.0
20190303,193.494,143.099,523.0
20190304,292.397,219.817,483.0
20190305,356.589,276.954,548.0
20190306,228.648,177.562,519.0
20190307,72.589,51.295,485.0
20190311,74.796,51.074,364.0
20190312,95.919,55.291,358.0
20190313,84.583,22.62,307.0
20190314,89.501,43.444,305.0
20190315,62.421,38.878,334.0
20190316,41.162,30.722,262.0
20190317,48.055,28.765,392.0
20190319,58.568,37.372,363.0
20190320,75.923,61.375,291.0
20190321,35.223,25.763,375.0
20190322,41.335,20.047,304.0
