Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.05148,66.507,31.816999999999997,234.0,1519.399,0.737,-1.4794325
20180402,0.05148,65.07600000000001,25.328000000000003,371.0,2084.3,0.8640000000000001,-0.37998962
20180403,0.05148,70.553,23.895,251.0,2116.51,0.722,-0.24112272
20180404,0.05148,19.015,10.607999999999999,352.0,2171.694,0.7170000000000001,-0.15926065
20180405,0.05148,9.228,5.585,293.0,2045.9579999999999,0.607,-0.39278433
20180406,0.05148,78.976,20.192999999999998,627.0,2012.8770000000002,0.721,-0.7579782
20180407,0.05148,45.644,18.337,207.0,1869.016,0.728,-0.7246307
20180408,0.03696,29.5,14.14,199.0,1498.391,0.721,-1.4383001
20180409,0.03696,43.847,27.958000000000002,407.0,1998.224,0.7120000000000001,-0.47454154
20180410,0.03696,49.608999999999995,21.318,278.0,2119.029,0.7809999999999999,-0.1594435
20180411,0.03696,74.617,30.747,357.0,2157.208,0.6659999999999999,-0.13697936
20180412,0.03696,48.8,16.346,236.0,2192.315,0.6829999999999999,0.009715307
20180413,0.03696,36.535,12.985,223.0,2282.681,0.746,0.2211172
20180414,0.03696,30.283,15.308,95.0,1697.73,0.708,-0.93163836
20180416,0.05148,36.836,21.985,318.0,2124.281,0.735,-0.22223292
20180417,0.05148,55.996,30.741999999999997,350.0,2181.827,0.784,-0.11777759
20180418,0.05148,65.97,31.578000000000003,436.0,2239.459,0.752,-0.06727909
20180419,0.05148,74.986,36.16,361.0,2240.826,0.851,-0.008502011
20180420,0.05148,100.427,53.065,361.0,2280.025,0.904,0.100844346
20180421,0.05148,82.195,44.277,159.0,2008.425,0.902,-0.3478578
20180422,0.03036,47.431000000000004,26.447,198.0,1430.774,0.7190000000000001,-1.5326123
20180423,0.03036,19.064,12.97,179.0,1831.6629999999998,0.6629999999999999,-0.66010904
20180424,0.03036,10.74,5.002,259.0,2099.388,0.7659999999999999,-0.15632063
20180425,0.03036,31.676,21.918000000000003,298.0,2316.758,0.787,0.31781405
20180426,0.03036,53.84,36.95,258.0,2242.1679999999997,0.7509999999999999,0.20770088
20180427,0.03036,64.983,46.478,165.0,2325.042,0.812,0.47124368
20180428,0.03036,70.312,45.477,159.0,2024.4229999999998,0.871,-0.18636261
20180429,0.0396,69.551,40.73,196.0,1717.18,0.7959999999999999,-0.93788177
20180430,0.0396,111.37,80.49,358.0,2140.841,0.89,-0.04873976
20180501,0.0396,98.988,76.48100000000001,257.0,2082.521,0.894,-0.09881826
20180502,0.0396,67.024,54.61,226.0,2164.3320000000003,0.664,0.06592507
20180503,0.0396,37.448,19.334,210.0,2254.096,0.7020000000000001,0.1796465
20180504,0.0396,60.398999999999994,21.964000000000002,171.0,2323.699,0.816,0.3291096
20180505,0.0396,54.83,25.833000000000002,70.0,2121.995,0.925,-0.010408846
20180506,0.01848,21.653000000000002,11.965,38.0,1619.266,0.762,-0.9703988
20180507,0.01848,43.81100000000001,23.272,101.0,1969.095,0.8490000000000001,-0.25173306
20180508,0.01848,28.1,10.497,265.0,2190.505,0.736,0.086296484
20180509,0.01848,32.17,11.511,209.0,2299.0029999999997,0.742,0.35701236
20180510,0.01848,62.84,37.78,244.0,2256.6279999999997,0.7809999999999999,0.29434875
20180511,0.01848,103.42399999999999,73.166,192.0,2349.433,0.847,0.6043335
20180512,0.01848,42.48,26.962,56.0,1772.635,0.6659999999999999,-0.6271378
20180513,0.027719999999999998,39.296,30.45,130.0,1795.693,0.7659999999999999,-0.654728
20180514,0.027719999999999998,124.62200000000001,100.821,313.0,2100.855,0.76,0.013017566
20180515,0.027719999999999998,80.778,58.857,273.0,2265.0460000000003,0.85,0.3015352
20180516,0.027719999999999998,46.151,32.51,228.0,2064.055,0.652,-0.147682
20180517,0.027719999999999998,21.796999999999997,12.825,185.0,2120.54,0.5539999999999999,-0.033251937
20180518,0.027719999999999998,16.542,9.76,107.0,2273.2729999999997,0.8540000000000001,0.34779555
20180519,0.027719999999999998,18.752,9.349,91.0,2266.203,0.867,0.33840847
20180520,0.03168,15.835999999999999,8.525,104.0,1935.806,0.9620000000000001,-0.40136313
20180521,0.03168,28.799,15.421,148.0,2217.03,0.7809999999999999,0.18043317
20180522,0.03168,49.208,33.368,94.0,1842.285,0.93,-0.55305874
20180523,0.03168,49.883,13.84,318.0,2288.3379999999997,0.657,0.17303625
20180524,0.03168,107.98700000000001,29.596,377.0,2356.0429999999997,0.8690000000000001,0.24280375
20180525,0.03168,98.197,39.528,235.0,2363.959,0.8440000000000001,0.41588905
20180526,0.03168,93.399,45.867,119.0,2232.93,1.077,0.2480306
20180527,0.027719999999999998,79.008,34.888000000000005,116.0,1855.036,0.972,-0.56599325
20180528,0.027719999999999998,62.361000000000004,33.516999999999996,177.0,2157.104,0.8320000000000001,0.06568632
20180530,0.027719999999999998,64.868,46.88,269.0,2411.0429999999997,0.78,0.59836173
20180531,0.027719999999999998,59.378,36.646,204.0,2310.114,0.8340000000000001,0.39450732
20180602,0.027719999999999998,49.178000000000004,29.369,68.0,2126.6710000000003,1.0,0.08221205
20180603,0.02244,36.994,24.174,70.0,1784.8729999999998,0.912,-0.6316168
20180604,0.02244,44.785,29.564,120.0,2245.8070000000002,0.816,0.33653095
20180605,0.02244,48.563,34.869,139.0,2341.685,0.8590000000000001,0.54497147
20180606,0.02244,57.364,41.163000000000004,68.0,1814.582,0.961,-0.5324644
20180607,0.02244,74.803,57.208,180.0,2288.944,0.852,0.447465
20180608,0.02244,54.044,36.866,117.0,2383.409,0.857,0.6492327
20180609,0.02244,50.402,35.964,52.0,1973.685,1.048,-0.18688835
20180610,0.014519999999999998,14.905999999999999,9.592,77.0,1700.547,0.7659999999999999,-0.8013382
20180611,0.014519999999999998,16.872,8.802,113.0,2171.3779999999997,0.774,0.18310374
20180612,0.014519999999999998,25.683000000000003,17.333,111.0,2371.179,0.789,0.6350202
20180613,0.014519999999999998,40.289,27.953000000000003,57.0,1810.024,0.871,-0.5203347
20180614,0.014519999999999998,44.646,32.659,89.0,2292.706,0.818,0.51045114
20180615,0.014519999999999998,25.328000000000003,16.982,118.0,2354.43,0.816,0.5931465
20180616,0.014519999999999998,33.808,19.496,62.0,2073.6020000000003,0.902,0.022135042
20180617,0.01848,74.233,50.895,105.0,1665.964,1.065,-0.8495798
20180618,0.01848,55.581,38.006,104.0,2135.399,0.9570000000000001,0.14419883
20180619,0.01848,45.696000000000005,33.639,92.0,2220.339,0.7979999999999999,0.33515123
20180620,0.01848,58.178000000000004,43.571999999999996,81.0,2314.804,0.904,0.5654619
20180621,0.01848,55.107,39.094,103.0,2315.97,0.8320000000000001,0.53978467
20180622,0.01848,57.544,40.71,60.0,2311.625,0.897,0.56297493
20180623,0.01848,49.31,31.247,64.0,2024.592,1.034,-0.08332318
20180624,0.01848,71.456,52.416000000000004,132.0,1592.991,0.861,-1.0152845
20180625,0.01848,63.658,43.662,116.0,2093.9120000000003,0.8959999999999999,0.055236187
20180626,0.01848,56.379,42.269,116.0,2038.156,0.615,-0.058406953
20180627,0.01848,45.622,34.367,76.0,2122.549,0.8759999999999999,0.1383664
20180628,0.01848,36.753,26.444000000000003,146.0,2230.212,0.8220000000000001,0.30481255
20180629,0.01848,54.242,44.876000000000005,38.0,2452.087,0.9440000000000001,0.9038261
20180630,0.01848,65.047,50.931000000000004,9.0,2198.97,0.9490000000000001,0.38390005
20180701,0.0066,16.374000000000002,10.822000000000001,26.0,1368.896,0.649,-1.4405715
20180702,0.0066,14.924000000000001,7.252000000000001,86.0,2340.473,0.691,0.60242105
20180703,0.0066,17.858,12.29,53.0,2534.166,0.929,1.058868
20180704,0.0066,28.13,14.874,63.0,2575.833,0.873,1.134796
20180705,0.0066,27.101999999999997,18.517,53.0,2556.42,0.7909999999999999,1.1162279
