Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.14664000000000002,64.64699999999999,32.649,234.0,4065.092,1.307,-0.36724254
20180402,0.14664000000000002,59.248000000000005,24.570999999999998,371.0,4529.229,1.329,0.43687117
20180403,0.14664000000000002,64.31,21.96,251.0,4671.116,1.325,0.78667736
20180404,0.14664000000000002,20.647,12.944,352.0,4706.642,1.3459999999999999,0.8325636
20180405,0.14664000000000002,15.68,6.415,293.0,4327.992,1.2930000000000001,0.09991456
20180406,0.14664000000000002,84.928,32.615,627.0,4288.32,1.311,-0.24830402
20180407,0.14664000000000002,45.31,22.66,207.0,4498.2390000000005,1.2919999999999998,0.514197
20180408,0.10528,34.838,17.194000000000003,199.0,3550.998,1.317,-1.307436
20180409,0.10528,53.924,37.013000000000005,407.0,4247.892,1.2919999999999998,-0.017612953
20180410,0.10528,52.343999999999994,23.438000000000002,278.0,4357.433,1.3130000000000002,0.23979169
20180411,0.10528,68.48,28.951,357.0,4417.508,1.315,0.29386437
20180412,0.10528,44.103,15.283,236.0,4406.355,1.318,0.34940505
20180413,0.10528,36.505,15.999,223.0,4451.134,1.496,0.46680802
20180414,0.10528,26.21,13.956,95.0,4233.197,1.288,0.13609174
20180416,0.14664000000000002,37.792,23.85,318.0,4261.638,1.324,-0.019713704
20180417,0.14664000000000002,60.422,30.951,350.0,4320.943,1.307,0.060960036
20180418,0.14664000000000002,70.083,29.694000000000003,436.0,4447.4490000000005,1.3840000000000001,0.2263919
20180419,0.14664000000000002,86.712,38.504,361.0,4331.88,1.4080000000000001,0.054829966
20180420,0.14664000000000002,112.34,59.165,361.0,4475.885,1.46,0.38110763
20180421,0.14664000000000002,81.203,47.018,159.0,4580.4890000000005,1.489,0.7474215
20180422,0.08648,48.105,29.665,198.0,3548.385,1.357,-1.2527149
20180423,0.08648,12.456,8.299,179.0,4073.47,1.272,-0.209888
20180424,0.08648,14.06,7.358,259.0,4285.808,1.29,0.14913213
20180425,0.08648,40.754,28.725,298.0,4577.342000000001,1.406,0.74294853
20180426,0.08648,58.23,41.977,258.0,4576.859,1.709,0.79361844
20180427,0.08648,75.01100000000001,51.739,165.0,4605.727,1.534,0.92789066
20180428,0.08648,81.811,56.743,159.0,4719.405,1.544,1.1677021
20180429,0.1128,73.90899999999999,46.464,196.0,3976.715,1.341,-0.41782683
20180430,0.1128,132.957,102.64200000000001,358.0,4464.111,1.4169999999999998,0.56420356
20180501,0.1128,126.682,102.00200000000001,257.0,4311.77,1.415,0.34300804
20180502,0.1128,84.91,64.671,226.0,4433.385,1.2570000000000001,0.53061104
20180503,0.1128,31.155,13.005999999999998,210.0,4578.09,1.3519999999999999,0.71526825
20180504,0.1128,53.185,15.24,171.0,4875.606,1.472,1.3042271
20180505,0.1128,49.228,20.682,70.0,4674.115,1.598,1.0064865
20180506,0.05264,16.416,7.513999999999999,38.0,4012.548,1.261,-0.18318442
20180507,0.05264,38.794000000000004,16.904,101.0,4202.628,1.463,0.14687465
20180508,0.05264,18.918,5.821000000000001,265.0,4714.655,1.3530000000000002,1.0430893
20180509,0.05264,27.178,8.446,209.0,4607.478,1.421,0.8643971
