Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.08385,72.962,38.108000000000004,234.0,3917.65,1.4709999999999999,-0.74880874
20180402,0.08385,78.972,32.826,371.0,4242.0740000000005,1.239,-0.32655478
20180403,0.08385,79.655,26.21,251.0,4219.134,1.199,-0.29986307
20180404,0.08385,15.12,9.427999999999999,352.0,4224.0740000000005,1.23,-0.31205136
20180405,0.08385,9.48,3.0380000000000003,293.0,4145.583,1.14,-0.42146224
20180406,0.08385,79.881,27.774,627.0,4371.088,1.261,-0.34402692
20180407,0.08385,40.923,19.496,207.0,4760.889,1.413,0.76630175
20180408,0.0602,26.283,13.16,199.0,3702.2509999999997,1.401,-1.0082396
20180409,0.0602,34.723,24.225,407.0,4195.403,1.198,-0.26636997
20180410,0.0602,48.043,19.605,278.0,4251.085999999999,1.192,-0.11051058
20180411,0.0602,71.815,30.925,357.0,4282.885,1.297,-0.1195019
20180412,0.0602,41.696999999999996,14.183,236.0,4362.108,1.214,0.111857645
20180413,0.0602,30.807,13.405,223.0,4618.795999999999,1.4280000000000002,0.6049965
20180414,0.0602,27.848000000000003,15.044,95.0,4515.81,1.4669999999999999,0.5460912
20180416,0.08385,31.288,19.817999999999998,318.0,4098.779,1.2329999999999999,-0.4921371
20180417,0.08385,60.676,29.288,350.0,4290.298,1.287,-0.1970014
20180418,0.08385,78.243,33.582,436.0,4330.589,1.2670000000000001,-0.21827476
20180419,0.08385,92.785,41.398999999999994,361.0,4263.8,1.2209999999999999,-0.26750714
20180420,0.08385,84.77,47.543,361.0,4595.3679999999995,1.4769999999999999,0.37748033
20180421,0.08385,96.92399999999999,63.784,159.0,4664.133,1.601,0.7297059
20180422,0.04945,52.035,32.296,198.0,3633.1079999999997,1.484,-1.0416173
20180423,0.04945,14.969000000000001,10.282,179.0,3950.1679999999997,1.127,-0.48245293
20180424,0.04945,13.947000000000001,6.797999999999999,259.0,4269.159000000001,1.275,0.0050306236
20180425,0.04945,24.91,17.609,298.0,4358.99,1.2770000000000001,0.16217881
20180426,0.04945,47.739,34.808,258.0,4481.012,1.334,0.4499803
20180427,0.04945,40.814,30.978,165.0,4713.104,1.3780000000000001,0.94293636
20180428,0.04945,77.768,57.522,159.0,4866.284000000001,1.5759999999999998,1.2720001
20180429,0.0645,56.845,34.465,196.0,3939.4320000000002,1.485,-0.56385106
20180430,0.0645,90.449,69.49600000000001,358.0,4426.712,1.3659999999999999,0.27095622
20180501,0.0645,96.961,81.017,257.0,4404.35,1.413,0.36178076
20180503,0.0645,30.84,10.93,210.0,4638.981,1.345,0.61874026
20180507,0.0301,90.2,51.8,101.0,4318.819,1.4480000000000002,0.3754999
20180510,0.0301,64.259,30.273000000000003,244.0,4666.778,1.273,0.82666993
20180511,0.0301,108.00299999999999,69.369,192.0,4905.018,1.4609999999999999,1.3963954
