Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180409,0.09884,14.562000000000001,8.812000000000001,407.0,8295.261,0.879,-0.043637805
20180420,0.13767000000000001,104.046,50.783,361.0,8977.545,1.085,0.43620718
20180423,0.08119,2.218,1.899,179.0,8215.731,0.835,0.0924565
20180424,0.08119,1.89,1.909,259.0,8567.985,0.963,0.2894237
20180425,0.08119,50.893,37.951,298.0,8944.84,0.9990000000000001,0.5744503
20180426,0.08119,43.843999999999994,28.296,258.0,8905.931999999999,1.041,0.5587031
20180427,0.08119,369.13599999999997,266.545,165.0,9095.533000000001,1.138,1.0286387
20180430,0.1059,148.23,107.62299999999999,358.0,8863.591999999999,1.067,0.50534344
20180502,0.1059,89.444,76.259,226.0,9209.975,0.888,0.8385682
20180503,0.1059,429.533,232.733,210.0,9653.758,0.93,1.2088559
20180508,0.04942,87.0,28.0,265.0,10014.616,0.965,1.3635201
20181010,0.0070599999999999994,29.615,9.077,76.0,8697.971,0.9740000000000001,0.62788105
20181011,0.0070599999999999994,92.13600000000001,40.696,97.0,8682.516,0.966,0.61485523
20181012,0.0070599999999999994,71.23899999999999,36.032,73.0,9391.94,1.12,1.1594967
20181013,0.0070599999999999994,40.928000000000004,24.305999999999997,15.0,9117.517,1.2,1.0056888
20181014,0.04236,36.964,23.723000000000003,70.0,7220.64,1.192,-0.46922034
20181015,0.04236,71.655,43.033,454.0,8738.666,1.0490000000000002,0.36094207
20181016,0.04236,70.822,41.751000000000005,400.0,8706.503,1.084,0.375428
20181017,0.04236,33.236999999999995,17.315,243.0,8808.96,1.0270000000000001,0.5447565
20181018,0.04236,16.683,9.652999999999999,123.0,8598.72,0.9890000000000001,0.47949317
20181019,0.04236,20.005,9.292,85.0,9017.076,1.117,0.80768716
20181020,0.04236,32.611,16.68,71.0,9511.045,1.2770000000000001,1.18293
20181021,0.03177,29.165,16.884,120.0,7158.840999999999,1.194,-0.5437126
20181022,0.03177,63.049,37.403,201.0,8589.076,1.001,0.45266005
20181023,0.03177,55.958,33.098,275.0,8711.669,1.044,0.4832048
20181024,0.03177,29.785,11.894,231.0,8923.355,1.01,0.6436653
20181025,0.03177,32.355,15.56,115.0,7310.384,1.056,-0.43660194
20181026,0.03177,25.568,13.857000000000001,79.0,9094.776,1.093,0.89143306
20181027,0.03177,19.894000000000002,4.473,30.0,9785.201,1.203,1.41223
20181028,0.02118,13.295,7.521,71.0,6769.906999999999,1.17,-0.78011036
20181029,0.02118,16.018,7.928,85.0,7978.56,0.917,0.08688728
20181030,0.02118,19.125,9.488,154.0,8755.014000000001,1.003,0.6009645
20181031,0.02118,20.572,10.658,62.0,8698.408000000001,1.0290000000000001,0.6298807
20181101,0.02118,29.086,16.265,108.0,9024.55,1.07,0.83808863
