Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.032760000000000004,64.898,31.035999999999998,234.0,14775.795,1.255,-1.3788297
20180402,0.032760000000000004,65.08800000000001,25.518,371.0,28435.037,1.77,0.25276658
20180403,0.032760000000000004,64.247,18.609,251.0,29660.658,1.8769999999999998,0.46896276
20180404,0.032760000000000004,18.840999999999998,9.065,352.0,29619.215,1.795,0.4284518
20180405,0.032760000000000004,13.377,7.881,293.0,28859.575,1.805,0.3767902
20180406,0.032760000000000004,80.77600000000001,20.948,627.0,29131.658,1.804,0.11968579
20180407,0.032760000000000004,41.903999999999996,19.707,207.0,22595.586,1.51,-0.3651544
20180408,0.02352,34.909,16.342,199.0,14765.498,1.419,-1.293795
20180409,0.02352,45.611000000000004,29.351999999999997,407.0,28412.567000000003,1.699,0.34045804
20180410,0.02352,43.876999999999995,21.680999999999997,278.0,29952.159,1.9480000000000002,0.60169363
20180411,0.02352,62.5,22.369,357.0,30152.227000000003,1.797,0.544811
20180412,0.02352,46.869,16.676,236.0,30542.709,1.825,0.6829382
20180413,0.02352,31.798000000000002,14.526,223.0,31268.397,1.895,0.8007652
20180414,0.02352,27.096999999999998,14.422,95.0,20826.558999999997,1.639,-0.43943673
20180416,0.032760000000000004,29.778000000000002,17.657,318.0,29289.4,1.75,0.42554548
20180417,0.032760000000000004,50.052,26.21,350.0,30373.865,1.825,0.54238105
20180418,0.032760000000000004,59.951,30.307,436.0,30582.112999999998,1.838,0.5085387
20180419,0.032760000000000004,63.982,32.266999999999996,361.0,30373.896,1.9380000000000002,0.53564715
20180420,0.032760000000000004,96.75200000000001,52.106,361.0,30720.922000000002,2.013,0.60378706
20180421,0.032760000000000004,64.626,36.428000000000004,159.0,23603.862999999998,1.758,-0.1745404
20180422,0.01932,37.699,19.711,198.0,14120.253999999999,1.3459999999999999,-1.3353674
20180423,0.01932,16.871,12.05,179.0,26193.16,1.64,0.22792989
20180424,0.01932,10.157,5.69,259.0,29541.89,1.778,0.58694214
20180425,0.01932,27.835,19.457,298.0,31080.691000000003,1.8880000000000001,0.7811044
20180426,0.01932,36.496,25.21,258.0,31472.787999999997,1.891,0.86763275
20180427,0.01932,46.692,32.053000000000004,165.0,32217.159,1.966,1.0382364
20180428,0.01932,54.46,34.194,159.0,23259.567000000003,1.704,-0.108861014
20180429,0.0252,51.3,28.983,196.0,16313.796,1.392,-1.0839313
20180430,0.0252,71.467,47.555,358.0,28055.837000000003,1.8319999999999999,0.3448792
20180501,0.0252,67.11399999999999,45.408,257.0,21181.32,1.534,-0.46581322
20180502,0.0252,57.138000000000005,42.386,226.0,29196.972,1.86,0.5867975
20180503,0.0252,30.451,15.974,210.0,30647.711,1.945,0.72532296
20180504,0.0252,45.016000000000005,19.199,171.0,33677.842000000004,1.995,1.1299274
20180505,0.0252,43.206,19.759,70.0,23015.808999999997,1.757,-0.15950492
20180506,0.01176,17.496,10.76,38.0,15801.715,1.578,-0.9522402
20180507,0.01176,35.819,19.028,101.0,18416.7,1.3159999999999998,-0.65916705
20180508,0.01176,21.355999999999998,9.804,265.0,29728.154,1.689,0.6619404
20180509,0.01176,24.787,9.471,209.0,31279.009,1.8630000000000002,0.8931615
20180510,0.01176,47.135,25.583000000000002,244.0,32247.237999999998,1.8940000000000001,1.0185988
20180511,0.01176,73.569,47.746,192.0,33221.218,2.022,1.2225274
20180512,0.01176,39.289,25.391,56.0,20766.741,1.694,-0.30779445
20180513,0.01764,29.314,20.671999999999997,130.0,17272.568,1.435,-0.85411453
20180514,0.01764,86.48100000000001,67.41199999999999,313.0,29778.055,1.871,0.7065177
20180515,0.01764,70.419,51.028,273.0,31755.537,1.993,0.95079005
20180516,0.01764,43.461000000000006,29.37,228.0,28950.349,1.983,0.5832665
20180517,0.01764,30.974,20.383,185.0,29746.86,1.945,0.7009952
20180518,0.01764,22.331999999999997,7.546,107.0,31754.433999999997,1.881,0.9775732
20180519,0.01764,15.545,6.919,91.0,25968.355,1.8780000000000001,0.25623202
20180520,0.02016,14.315,7.1339999999999995,104.0,18075.751,1.5,-0.7800259
20180521,0.02016,27.305,14.245,148.0,29343.542,1.899,0.6385649
20180522,0.02016,46.086999999999996,26.548000000000002,94.0,19580.481,1.9369999999999998,-0.5566375
20180523,0.02016,54.126000000000005,15.262,318.0,30068.888,1.766,0.5732297
20180524,0.02016,86.693,21.358,377.0,30743.634,1.906,0.5896752
20180525,0.02016,85.175,31.212,235.0,30644.549,1.99,0.71683687
20180526,0.02016,81.608,33.878,119.0,24277.877999999997,1.8630000000000002,-0.0011329213
20180527,0.01764,71.074,28.79,116.0,16695.246,1.43,-0.9536205
20180528,0.01764,54.391999999999996,26.255,177.0,29031.478,1.905,0.6001899
20180530,0.01764,57.871,34.358000000000004,269.0,30853.326,1.942,0.79430217
20180531,0.01764,51.09,28.888,204.0,30428.007999999998,2.04,0.77538234
20180602,0.01764,42.714,23.74,68.0,23060.351000000002,1.784,-0.07894337
20180603,0.014280000000000001,35.42,22.028000000000002,70.0,15468.098,1.4240000000000002,-1.0220424
20180604,0.014280000000000001,39.701,24.730999999999998,120.0,28470.857999999997,1.893,0.6115248
20180605,0.014280000000000001,42.648,27.863000000000003,139.0,29946.103,1.974,0.79438376
20180606,0.014280000000000001,44.39,29.555,68.0,18126.991,1.581,-0.6656296
20180607,0.014280000000000001,62.92100000000001,41.242,180.0,29015.779,1.867,0.66532487
20180608,0.014280000000000001,44.051,27.703000000000003,117.0,29849.493,1.868,0.79462487
20180609,0.014280000000000001,50.669,30.881999999999998,52.0,22301.652000000002,1.959,-0.12468486
20180610,0.00924,14.207,7.672999999999999,77.0,14682.212,1.3259999999999998,-1.1104254
20180611,0.00924,17.965999999999998,7.72,113.0,27771.906000000003,1.886,0.5347889
20180612,0.00924,24.783,13.350999999999999,111.0,29717.791,1.89,0.7960694
20180613,0.00924,33.09,21.019000000000002,57.0,17758.892,1.452,-0.68139094
20180614,0.00924,41.897,26.997,89.0,28635.615,1.861,0.6978738
20180615,0.00924,25.21,12.832,118.0,30097.147,1.903,0.8370695
20180616,0.00924,34.01,15.572000000000001,62.0,22005.8,1.685,-0.16331625
20180617,0.01176,57.878,35.379,105.0,14773.396999999999,1.4280000000000002,-1.1011438
20180618,0.01176,48.206,31.313000000000002,104.0,27657.946,2.103,0.5494414
20180619,0.01176,42.644,28.063000000000002,92.0,28700.714,1.778,0.68783855
20180620,0.01176,48.544,35.396,81.0,29404.161,1.913,0.80429673
20180621,0.01176,47.465,29.935,103.0,29467.252999999997,1.956,0.77776116
20180622,0.01176,53.903,33.849000000000004,60.0,30277.985,2.013,0.91651624
20180623,0.01176,43.858000000000004,26.193,64.0,22822.26,1.9709999999999999,-0.054382328
20180624,0.01176,75.722,43.856,132.0,14801.893,1.5419999999999998,-1.1124505
