Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.032760000000000004,57.456,29.741999999999997,234.0,14775.795,1.255,-1.3706394
20180402,0.032760000000000004,57.445,23.916999999999998,371.0,28435.037,1.77,0.24983755
20180403,0.032760000000000004,52.295,15.569,251.0,29660.658,1.8769999999999998,0.46426734
20180404,0.032760000000000004,12.287,6.926,352.0,29619.215,1.795,0.4217411
20180405,0.032760000000000004,7.285,5.044,293.0,28859.575,1.805,0.3668525
20180406,0.032760000000000004,61.056000000000004,13.365,627.0,29131.658,1.804,0.1123698
20180407,0.032760000000000004,34.172,16.166,207.0,22595.586,1.51,-0.37163344
20180408,0.02352,18.219,9.54,199.0,14765.498,1.419,-1.2933911
20180409,0.02352,37.508,25.858,407.0,28412.567000000003,1.699,0.33270073
20180410,0.02352,37.107,17.576,278.0,29952.159,1.9480000000000002,0.5855899
20180411,0.02352,55.551,21.599,357.0,30152.227000000003,1.797,0.5412655
20180412,0.02352,33.481,12.005,236.0,30542.709,1.825,0.67363983
20180413,0.02352,23.294,9.924,223.0,31268.397,1.895,0.78388673
20180414,0.02352,19.438,11.01,95.0,20826.558999999997,1.639,-0.445754
20180416,0.032760000000000004,25.649,15.989,318.0,29289.4,1.75,0.41721264
20180417,0.032760000000000004,49.282,26.968000000000004,350.0,30373.865,1.825,0.53729343
20180418,0.032760000000000004,53.298,28.093000000000004,436.0,30582.112999999998,1.838,0.5018729
20180419,0.032760000000000004,70.514,36.263000000000005,361.0,30373.896,1.9380000000000002,0.53117263
20180420,0.032760000000000004,104.12799999999999,57.875,361.0,30720.922000000002,2.013,0.60546684
20180421,0.032760000000000004,71.297,42.858999999999995,159.0,23603.862999999998,1.758,-0.16535282
20180422,0.01932,36.181999999999995,21.223000000000003,198.0,14120.253999999999,1.3459999999999999,-1.3267471
20180423,0.01932,13.174000000000001,6.572,179.0,26193.16,1.64,0.20337738
20180424,0.01932,10.622,4.0360000000000005,259.0,29541.89,1.778,0.5683048
20180425,0.01932,25.805999999999997,20.648000000000003,298.0,31080.691000000003,1.8880000000000001,0.77828956
20180426,0.01932,38.389,28.158,258.0,31472.787999999997,1.891,0.86490154
20180427,0.01932,55.665,41.31399999999999,165.0,32217.159,1.966,1.047909
20180428,0.01932,66.063,46.318999999999996,159.0,23259.567000000003,1.704,-0.08574594
20180429,0.0252,61.226000000000006,38.196,196.0,16313.796,1.392,-1.0642138
20180430,0.0252,113.154,83.035,358.0,28055.837000000003,1.8319999999999999,0.41080981
20180501,0.0252,96.546,75.55,257.0,21181.32,1.534,-0.39633572
20180502,0.0252,74.551,59.565,226.0,29196.972,1.86,0.6185174
20180503,0.0252,27.636999999999997,13.69,210.0,30647.711,1.945,0.7091083
