Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.07917,65.173,30.984,234.0,3710.9509999999996,0.9790000000000001,-0.6695006
20180402,0.07917,65.168,25.49,371.0,4988.442,1.122,0.4812943
20180403,0.07917,66.098,19.06,251.0,5330.048000000001,1.085,0.8737122
20180404,0.07917,17.357,8.304,352.0,5275.93,1.046,0.79311335
20180405,0.07917,11.442,6.574,293.0,5181.795999999999,1.05,0.7441158
20180406,0.07917,73.024,19.133,627.0,5069.069,1.041,0.33625418
20180407,0.07917,44.028999999999996,20.646,207.0,4703.812,0.991,0.33122724
20180408,0.056839999999999995,39.593,18.462,199.0,3595.798,1.278,-0.6988313
20180409,0.056839999999999995,40.71,26.359,407.0,4991.1759999999995,1.1079999999999999,0.58090305
20180410,0.056839999999999995,52.143,25.023000000000003,278.0,5378.275,1.2,1.0286084
20180411,0.056839999999999995,73.193,26.263,357.0,5347.222,1.058,0.9068705
20180412,0.056839999999999995,53.431999999999995,18.995,236.0,5429.93,1.075,1.0784732
20180413,0.056839999999999995,39.683,18.156,223.0,5471.092,1.148,1.1515377
20180414,0.056839999999999995,33.139,17.564,95.0,4525.566,1.124,0.30917805
20180416,0.07917,36.891,21.913,318.0,5072.92,1.0190000000000001,0.6410531
20180417,0.07917,59.376000000000005,31.54,350.0,5328.023,1.11,0.8744978
20180418,0.07917,67.931,35.935,436.0,5332.935,1.084,0.8230907
20180419,0.07917,70.49,35.85,361.0,5317.805,1.1059999999999999,0.85529876
20180420,0.07917,89.06299999999999,47.961000000000006,361.0,5372.585999999999,1.069,0.9310287
20180421,0.07917,68.093,37.803000000000004,159.0,4766.554,1.175,0.46181747
20180422,0.046689999999999995,54.655,28.915,198.0,3631.594,1.222,-0.6104007
20180423,0.046689999999999995,27.316999999999997,19.516,179.0,4690.590999999999,1.036,0.46718505
20180424,0.046689999999999995,11.936,6.455,259.0,5191.53,1.062,0.8783103
20180425,0.046689999999999995,32.628,22.916,298.0,5513.955,1.141,1.2098596
20180426,0.046689999999999995,44.3,30.703000000000003,258.0,5416.838000000001,1.128,1.1552979
20180427,0.046689999999999995,53.515,36.833,165.0,5715.795,1.156,1.529632
20180428,0.046689999999999995,61.718,38.417,159.0,5084.9490000000005,1.178,0.8966381
20180429,0.0609,63.976000000000006,36.274,196.0,3938.653,1.082,-0.33098924
20180430,0.0609,84.03200000000001,56.118,358.0,5203.22,1.088,0.87034535
20180501,0.0609,81.633,55.538999999999994,257.0,4478.61,1.197,0.22112851
20180502,0.0609,67.733,50.333,226.0,5221.773,1.146,0.9860071
20180503,0.0609,35.845,18.936,210.0,5381.736999999999,1.2329999999999999,1.0700631
20180504,0.0609,55.653999999999996,23.941,171.0,5844.389,1.212,1.5435328
20180505,0.0609,56.013000000000005,25.888,70.0,4713.066,1.19,0.49558944
20180506,0.028419999999999997,27.281999999999996,16.834,38.0,3755.9,1.084,-0.3204379
20180507,0.028419999999999997,47.218999999999994,25.423000000000002,101.0,3920.83,0.992,-0.19857866
20180508,0.028419999999999997,25.866999999999997,11.84,265.0,5555.255,1.153,1.2923269
20180509,0.028419999999999997,31.198,12.091,209.0,5422.391,1.187,1.1900284
20180510,0.028419999999999997,52.711999999999996,28.487,244.0,5512.576,1.185,1.291029
20180511,0.028419999999999997,79.404,51.565,192.0,5757.329000000001,1.2690000000000001,1.628769
20180512,0.028419999999999997,44.448,28.701,56.0,4437.274,1.13,0.36868244
20180513,0.04263,31.820999999999998,22.541999999999998,130.0,4099.8820000000005,1.212,-0.0687546
20180514,0.04263,86.28200000000001,67.15899999999999,313.0,5225.193,1.176,1.0292966
20180515,0.04263,71.84100000000001,51.86,273.0,5484.465,1.208,1.2714382
20180516,0.04263,48.001000000000005,32.486,228.0,5122.395,1.156,0.8969313
20180517,0.04263,31.654,20.815,185.0,5339.441999999999,1.08,1.120042
20180518,0.04263,23.886,8.581,107.0,5593.125,1.1540000000000001,1.3848035
20180519,0.04263,16.738,7.69,91.0,5154.378,1.217,0.9685563
20180520,0.04872,15.331,7.837000000000001,104.0,3881.454,1.105,-0.32483482
20180521,0.04872,26.183000000000003,13.604000000000001,148.0,5019.693,1.015,0.78472215
20180522,0.04872,50.702,29.141,94.0,3904.81,1.2770000000000001,-0.26263243
20180523,0.04872,54.827,15.558,318.0,5221.4259999999995,1.16,0.81957054
20180524,0.04872,89.262,22.046999999999997,377.0,5266.808000000001,1.114,0.7867831
20180525,0.04872,87.29799999999999,31.991999999999997,235.0,5204.723,1.2,0.8757062
20180526,0.04872,79.199,33.701,119.0,4912.038,1.245,0.68947506
20180527,0.04263,75.29899999999999,30.699,116.0,3732.048,1.212,-0.47182325
20180528,0.04263,56.20399999999999,26.926,177.0,4779.696,1.065,0.54881656
20180530,0.04263,58.922,35.297,269.0,5218.595,1.09,0.9559725
