Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.12597,45.38399999999999,22.086,234.0,4207.005,1.078,-0.21566379
20180402,0.12597,50.623000000000005,19.910999999999998,371.0,4813.579000000001,1.028,0.2534606
20180403,0.12597,45.457,12.749,251.0,4899.7429999999995,0.968,0.41106844
20180404,0.12597,9.892000000000001,4.588,352.0,4801.005,1.0170000000000001,0.26471376
20180405,0.12597,6.476,3.688,293.0,4516.46,0.941,0.035828013
20180406,0.12597,60.754,13.654000000000002,627.0,4564.718,1.0490000000000002,-0.21451744
20180407,0.12597,29.704,13.472000000000001,207.0,4923.668,1.14,0.4924367
20180408,0.09043999999999999,21.151,10.162,199.0,3797.987,1.125,-0.517767
20180409,0.09043999999999999,43.544,25.006999999999998,407.0,4548.670999999999,0.9940000000000001,0.06798262
20180410,0.09043999999999999,28.590999999999998,14.384,278.0,4659.457,0.9790000000000001,0.2590797
20180411,0.09043999999999999,47.107,19.432000000000002,357.0,4674.475,1.0490000000000002,0.20388305
20180412,0.09043999999999999,28.318,9.551,236.0,4733.138,0.985,0.34653744
20180413,0.09043999999999999,19.136,7.567,223.0,4787.967000000001,1.07,0.41617846
20180414,0.09043999999999999,13.431,6.944,95.0,4650.918,1.069,0.385979
20180416,0.12597,21.116999999999997,11.868,318.0,4633.05,1.022,0.13523337
20180417,0.12597,41.335,19.46,350.0,4701.986,0.988,0.17329305
20180418,0.12597,51.505,21.840999999999998,436.0,4573.972,1.0090000000000001,-0.022084411
20180419,0.12597,58.966,26.794,361.0,4532.683,1.012,-0.00039058644
20180420,0.12597,76.03699999999999,38.841,361.0,4687.669,1.165,0.1639921
20180421,0.12597,49.121,27.068,159.0,5006.215,1.379,0.6244423
20180422,0.07429,25.744,12.855,198.0,3717.927,1.286,-0.5601049
20180423,0.07429,5.949,3.693,179.0,4418.028,0.9440000000000001,0.13015085
20180424,0.07429,8.871,5.229,259.0,4465.044,1.022,0.116320595
20180425,0.07429,22.063000000000002,16.584,298.0,4636.472,1.094,0.27069166
20180426,0.07429,28.518,19.245,258.0,4640.056,1.067,0.3035005
20180427,0.07429,37.979,26.616999999999997,165.0,4695.469,1.065,0.43721655
20180428,0.07429,48.93,32.922,159.0,4983.7,1.206,0.7251512
20180429,0.0969,45.79,28.41,196.0,4293.5740000000005,1.125,-0.025378563
20180430,0.0969,67.94,49.948,358.0,4633.34,1.2229999999999999,0.21962336
20180501,0.0969,60.99,47.244,257.0,4519.393,1.078,0.18652277
20180502,0.0969,36.789,28.839000000000002,226.0,4526.76,1.004,0.19207479
20180503,0.0969,19.992,10.252,210.0,4737.772,1.012,0.3720009
20180504,0.0969,38.319,15.859000000000002,171.0,4927.9929999999995,1.149,0.5769549
20180505,0.0969,35.439,18.026,70.0,4859.529,1.189,0.5978064
20180506,0.045219999999999996,12.283,7.662000000000001,38.0,4326.022,1.072,0.20879811
20180507,0.045219999999999996,31.833000000000002,17.791,101.0,4561.569,1.1059999999999999,0.39395446
20180508,0.045219999999999996,14.672,5.627000000000001,265.0,4765.005,1.092,0.45283997
20180509,0.045219999999999996,17.637,6.494,209.0,4505.585,0.998,0.24250606
20180510,0.045219999999999996,39.859,21.676,244.0,4509.167,1.071,0.23691398
20180511,0.045219999999999996,69.446,45.718,192.0,4664.646,1.084,0.46173462
20180512,0.045219999999999996,33.085,21.726999999999997,56.0,4423.282999999999,1.056,0.30499706
20180513,0.06783,18.436,13.612,130.0,3529.7940000000003,1.275,-0.6650536
20180514,0.06783,80.161,62.376999999999995,313.0,4178.814,1.055,-0.105422735
20180515,0.06783,73.47399999999999,56.255,273.0,4519.777,1.1540000000000001,0.24414533
20180516,0.06783,39.161,28.824,228.0,4377.781,1.021,0.10101472
20180517,0.06783,18.275,12.5,185.0,4440.583,0.95,0.17116407
20180518,0.06783,10.415,5.103,107.0,4613.718,1.0590000000000002,0.3844927
20180519,0.06783,9.863999999999999,4.636,91.0,4821.806,1.3459999999999999,0.5970446
20180520,0.07752,9.51,5.769,104.0,3999.2470000000003,1.183,-0.2234221
20180521,0.07752,15.68,10.086,148.0,4333.02,1.054,0.07147386
20180522,0.07752,40.175,27.77,94.0,4192.795,1.006,-0.0015269013
20180523,0.07752,45.461000000000006,14.777000000000001,318.0,4681.901,0.9940000000000001,0.2533636
20180524,0.07752,83.281,20.636,377.0,4747.111,1.0659999999999998,0.23638672
20180525,0.07752,79.831,29.245,235.0,4598.432,1.1640000000000001,0.23224431
20180526,0.07752,75.03399999999999,33.969,119.0,4834.35,1.296,0.5698584
20180527,0.06783,69.443,31.4,116.0,3745.0959999999995,1.318,-0.46232176
20180528,0.06783,46.133,22.865,177.0,4507.3820000000005,1.129,0.23514621
20180530,0.06783,43.471000000000004,24.759,269.0,4659.236,1.114,0.32296392
20180531,0.06783,39.726,23.294,204.0,4759.64,1.1440000000000001,0.46953806
20180602,0.06783,39.426,24.311,68.0,4772.139,1.3330000000000002,0.58749145
20180603,0.05491,27.537,18.601,70.0,3910.847,1.296,-0.22261293
20180604,0.05491,28.858,19.602,120.0,4298.849,1.056,0.116458654
20180605,0.05491,25.635,18.776,139.0,4368.941,1.238,0.17196664
