Date,search,pm10,pm25,COUNT_T,TMST,retail,Linearindex
20180401,0.01755,59.647,28.375,234.0,729.5160000000001,0.741,-0.89808273
20180402,0.01755,60.838,23.851,371.0,1367.715,0.856,0.5885377
20180403,0.01755,63.483000000000004,18.385,251.0,1488.953,0.982,0.95211035
20180404,0.01755,18.512,8.911,352.0,1462.192,1.06,0.84803474
20180405,0.01755,13.56,8.042,293.0,1411.368,0.856,0.7658489
20180406,0.01755,79.955,20.081,627.0,1397.654,0.924,0.44384962
20180407,0.01755,39.708,18.227999999999998,207.0,977.794,0.87,-0.2637094
20180408,0.0126,31.745,14.751,199.0,817.3380000000001,1.107,-0.59150106
20180409,0.0126,39.686,25.112,407.0,1353.098,0.85,0.632498
20180410,0.0126,49.831,24.128,278.0,1514.943,0.863,1.1090144
20180411,0.0126,64.535,23.051,357.0,1492.0639999999999,0.96,0.9710221
20180412,0.0126,44.382,15.786,236.0,1533.124,1.014,1.1618838
20180413,0.0126,37.116,17.116,223.0,1502.443,1.0170000000000001,1.1096274
20180414,0.0126,28.86,15.11,95.0,891.6,0.861,-0.32758948
20180416,0.01755,30.581999999999997,18.137,318.0,1409.954,1.052,0.75582695
20180417,0.01755,48.352,25.598000000000003,350.0,1501.723,0.932,0.9639383
20180418,0.01755,50.823,31.433000000000003,436.0,1480.21,0.8390000000000001,0.86761993
20180503,0.0135,33.789,23.502,210.0,1532.9129999999998,1.177,1.2103148
20180504,0.0135,45.95399999999999,19.422,171.0,1783.891,1.251,1.833658
20180505,0.0135,44.36,20.329,70.0,1061.107,1.165,0.097635165
20180506,0.0063,21.858,13.738,38.0,746.448,0.89,-0.5579409
20180507,0.0063,36.900999999999996,19.848,101.0,905.699,0.953,-0.20297326
20180508,0.0063,23.017,10.52,265.0,1283.5839999999998,0.988,0.6176421
20180509,0.0063,25.238000000000003,9.456,209.0,1352.806,1.124,0.8228746
20180510,0.0063,41.583999999999996,22.465,244.0,1385.6879999999999,1.0490000000000002,0.9033636
20180511,0.0063,72.874,47.351000000000006,192.0,1389.491,1.284,0.9917106
20180512,0.0063,40.398,26.153000000000002,56.0,964.855,0.965,-0.006024475
20180513,0.00945,29.663,20.991,130.0,828.8530000000001,0.9890000000000001,-0.4450135
20180514,0.00945,91.74700000000001,71.444,313.0,1193.442,1.034,0.43053773
20180515,0.00945,71.253,51.608000000000004,273.0,1325.381,1.207,0.74831766
20180516,0.00945,41.397,27.91,228.0,1220.062,0.972,0.47494677
