Date,pm10,pm25,COUNT_T,TMST,retail
20180401,74.559,38.94,234.0,1444.335,0.818
20180402,78.317,32.551,371.0,1575.576,0.809
20180403,77.29,25.604,251.0,1586.726,0.773
20180404,16.316,10.441,352.0,1582.607,0.734
20180405,9.168,2.892,293.0,1518.786,0.752
20180406,77.504,27.266,627.0,1576.564,0.724
20180407,37.729,17.917,207.0,1603.69,0.792
20180408,24.709,12.324,199.0,1365.389,0.882
20180409,33.27,22.846,407.0,1583.384,0.766
20180410,49.904,20.394,278.0,1622.708,0.81
20180411,71.762,30.617,357.0,1635.46,0.741
20180412,42.102,14.055,236.0,1621.536,0.782
20180413,29.498,12.725,223.0,1663.502,0.872
20180414,27.29,14.579,95.0,1544.72,0.856
20180416,31.499,19.641,318.0,1614.11,0.734
20180417,61.292,29.887,350.0,1615.212,0.775
20180418,78.685,33.722,436.0,1648.937,0.742
20180419,87.733,39.667,361.0,1622.335,0.841
20180420,100.771,52.551,361.0,1674.416,0.838
20180421,69.251,38.534,159.0,1664.636,0.941
20180422,47.985,29.74,198.0,1366.651,0.914
20180423,14.09,9.802,179.0,1447.938,0.702
20180424,13.856,6.799,259.0,1603.106,0.801
20180425,31.402,22.785,298.0,1652.043,0.747
20180426,50.112,36.612,258.0,1655.742,0.783
20180427,57.763,40.113,165.0,1683.216,0.805
20180428,65.878,44.705,159.0,1696.43,0.834
20180429,68.12,42.235,196.0,1487.875,0.855
20180430,91.667,70.463,358.0,1657.021,0.835
20180501,90.976,75.173,257.0,1625.018,0.752
20180502,60.807,48.422,226.0,1584.944,0.758
20180503,31.174,11.78,210.0,1713.202,0.721
20180504,60.468,17.708,171.0,1814.322,0.871
20180505,63.077,26.811,70.0,1734.646,0.829
20180506,29.169,13.522,38.0,1566.598,0.798
20180507,48.361,21.247,101.0,1710.031,0.833
20180508,22.671,7.154,265.0,1752.0,0.854
20180509,29.789,9.255,209.0,1702.745,0.773
20180510,59.276,27.661,244.0,1670.866,0.719
20180511,100.106,64.956,192.0,1693.132,0.822
20180512,41.45,25.879,56.0,1558.32,0.744
20180513,35.306,21.855,130.0,1504.207,0.86
20180514,94.986,66.926,313.0,1633.234,0.745
20180515,80.563,54.901,273.0,1681.191,0.763
20180516,44.876,29.213,228.0,1581.18,0.789
20180517,28.077,11.697,185.0,1537.303,0.777
20180518,15.53,5.081,107.0,1658.031,0.742
20180519,15.009,3.681,91.0,1763.129,0.864
20180520,12.48,3.81,104.0,1515.935,0.788
20180521,23.485,9.462,148.0,1667.38,0.801
20180522,53.857,32.969,94.0,1581.996,0.731
20180523,53.551,13.489,318.0,1633.828,0.73
20180524,94.757,24.172,377.0,1666.015,0.752
20180525,88.724,35.035,235.0,1661.227,0.788
20180526,79.229,37.965,119.0,1750.121,0.862
20180527,76.579,33.92,116.0,1539.101,0.885
20180528,55.514,27.181,177.0,1686.118,0.797
20180530,52.011,32.537,269.0,1733.852,0.815
20180531,46.448,24.528,204.0,1806.349,0.813
20180602,41.144,20.885,68.0,1916.155,0.917
20180603,29.234,15.813,70.0,1684.623,0.944
20180604,36.708,20.667,120.0,1803.281,0.801
20180605,39.437,23.569,139.0,1804.809,0.777
20180606,42.415,26.438,68.0,1670.938,0.86
20180607,51.395,33.744,180.0,1777.548,0.823
20180608,35.358,20.983,117.0,1839.518,0.848
20180609,37.496,22.948,52.0,1836.879,0.929
20180610,10.453,3.98,77.0,1611.188,0.888
20180611,12.707,3.376,113.0,1787.246,0.822
20180612,23.354,10.245,111.0,1847.906,0.793
20180613,36.59,21.581,57.0,1698.095,0.836
20180614,38.835,25.178,89.0,1741.22,0.777
20180615,22.194,8.951,118.0,1854.693,0.909
20180616,31.971,14.757,62.0,1834.745,0.863
20180617,53.971,33.874,105.0,1594.512,0.883
20180618,44.824,28.681,104.0,1782.44,0.896
20190327,201.0,138.0,353.0,1594.101,0.66
