Date,pm10,pm25,COUNT_T,TMST,retail
20180401,64.898,31.036,234.0,14775.795,1.255
20180402,65.088,25.518,371.0,28435.037,1.77
20180403,64.247,18.609,251.0,29660.658,1.877
20180404,18.841,9.065,352.0,29619.215,1.795
20180405,13.377,7.881,293.0,28859.575,1.805
20180406,80.776,20.948,627.0,29131.658,1.804
20180407,41.904,19.707,207.0,22595.586,1.51
20180408,34.909,16.342,199.0,14765.498,1.419
20180409,45.611,29.352,407.0,28412.567,1.699
20180410,43.877,21.681,278.0,29952.159,1.948
20180411,62.5,22.369,357.0,30152.227,1.797
20180412,46.869,16.676,236.0,30542.709,1.825
20180413,31.798,14.526,223.0,31268.397,1.895
20180414,27.097,14.422,95.0,20826.559,1.639
20180416,29.778,17.657,318.0,29289.4,1.75
20180417,50.052,26.21,350.0,30373.865,1.825
20180418,59.951,30.307,436.0,30582.113,1.838
20180419,63.982,32.267,361.0,30373.896,1.938
20180420,96.752,52.106,361.0,30720.922,2.013
20180421,64.626,36.428,159.0,23603.863,1.758
20180422,37.699,19.711,198.0,14120.254,1.346
20180423,16.871,12.05,179.0,26193.16,1.64
20180424,10.157,5.69,259.0,29541.89,1.778
20180425,27.835,19.457,298.0,31080.691,1.888
20180426,36.496,25.21,258.0,31472.788,1.891
20180427,46.692,32.053,165.0,32217.159,1.966
20180428,54.46,34.194,159.0,23259.567,1.704
20180429,51.3,28.983,196.0,16313.796,1.392
20180430,71.467,47.555,358.0,28055.837,1.832
20180501,67.114,45.408,257.0,21181.32,1.534
20180502,57.138,42.386,226.0,29196.972,1.86
20180503,30.451,15.974,210.0,30647.711,1.945
20180504,45.016,19.199,171.0,33677.842,1.995
20180505,43.206,19.759,70.0,23015.809,1.757
20180506,17.496,10.76,38.0,15801.715,1.578
20180507,35.819,19.028,101.0,18416.7,1.316
20180508,21.356,9.804,265.0,29728.154,1.689
20180509,24.787,9.471,209.0,31279.009,1.863
20180510,47.135,25.583,244.0,32247.238,1.894
20180511,73.569,47.746,192.0,33221.218,2.022
20180512,39.289,25.391,56.0,20766.741,1.694
20180513,29.314,20.672,130.0,17272.568,1.435
20180514,86.481,67.412,313.0,29778.055,1.871
20180515,70.419,51.028,273.0,31755.537,1.993
20180516,43.461,29.37,228.0,28950.349,1.983
20180517,30.974,20.383,185.0,29746.86,1.945
20180518,22.332,7.546,107.0,31754.434,1.881
20180519,15.545,6.919,91.0,25968.355,1.878
20180520,14.315,7.134,104.0,18075.751,1.5
20180521,27.305,14.245,148.0,29343.542,1.899
20180522,46.087,26.548,94.0,19580.481,1.937
20180523,54.126,15.262,318.0,30068.888,1.766
20180524,86.693,21.358,377.0,30743.634,1.906
20180525,85.175,31.212,235.0,30644.549,1.99
20180526,81.608,33.878,119.0,24277.878,1.863
20180527,71.074,28.79,116.0,16695.246,1.43
20180528,54.392,26.255,177.0,29031.478,1.905
20180530,57.871,34.358,269.0,30853.326,1.942
20180531,51.09,28.888,204.0,30428.008,2.04
20180602,42.714,23.74,68.0,23060.351,1.784
20180603,35.42,22.028,70.0,15468.098,1.424
20180604,39.701,24.731,120.0,28470.858,1.893
20180605,42.648,27.863,139.0,29946.103,1.974
20180606,44.39,29.555,68.0,18126.991,1.581
20180607,62.921,41.242,180.0,29015.779,1.867
20180608,44.051,27.703,117.0,29849.493,1.868
20180609,50.669,30.882,52.0,22301.652,1.959
20180610,14.207,7.673,77.0,14682.212,1.326
20180611,17.966,7.72,113.0,27771.906,1.886
20180612,24.783,13.351,111.0,29717.791,1.89
20180613,33.09,21.019,57.0,17758.892,1.452
20180614,41.897,26.997,89.0,28635.615,1.861
20180615,25.21,12.832,118.0,30097.147,1.903
20180616,34.01,15.572,62.0,22005.8,1.685
20180617,57.878,35.379,105.0,14773.397,1.428
20180618,48.206,31.313,104.0,27657.946,2.103
20180619,42.644,28.063,92.0,28700.714,1.778
20180620,48.544,35.396,81.0,29404.161,1.913
20180621,47.465,29.935,103.0,29467.253,1.956
20180622,53.903,33.849,60.0,30277.985,2.013
20180623,43.858,26.193,64.0,22822.26,1.971
20180624,75.722,43.856,132.0,14801.893,1.542
20180625,62.507,35.436,116.0,28425.38,1.961
20180626,62.103,40.248,116.0,26416.304,1.888
20180627,39.599,26.112,76.0,29449.11,2.009
20180628,41.162,26.623,146.0,28774.365,2.108
20180629,52.464,32.251,38.0,29759.462,2.021
20180630,76.162,50.443,9.0,20431.322,1.903
20180701,26.669,16.028,26.0,11389.03,1.205
20180702,23.581,13.657,86.0,26142.591,1.759
20180703,26.494,14.986,53.0,29157.522,1.975
20180704,35.825,18.583,63.0,29221.603,2.004
20180705,29.183,20.103,53.0,29191.623,2.009
20180706,12.312,4.521,180.0,30266.439,1.946
20180707,14.047,5.713,36.0,22243.457,1.634
20180708,22.088,10.278,56.0,14952.429,1.399
20180709,19.574,9.28,59.0,26588.679,1.78
20180710,33.408,17.398,62.0,29110.536,1.96
20180711,50.081,26.784,78.0,30393.715,1.986
20180712,43.033,21.929,92.0,31832.208,2.101
20180713,30.89,17.898,27.0,30852.537,2.037
20180714,30.104,18.094,21.0,22128.825,1.781
20180715,29.928,20.158,51.0,14162.917,1.443
20180716,30.279,19.969,30.0,27364.127,1.955
20180717,32.163,22.298,80.0,28492.43,1.956
20180718,37.712,28.72,114.0,29058.014,2.051
20180719,31.057,22.041,83.0,28429.36,2.129
