Date,pm10,pm25,COUNT_T,TMST,retail
20180401,56.357,26.858,234.0,3710.951,0.979
20180402,56.213,21.972,371.0,4988.442,1.122
20180403,57.281,16.703,251.0,5330.048,1.085
20180404,18.387,8.759,352.0,5275.93,1.046
20180405,13.181,7.805,293.0,5181.796,1.05
20180406,70.12,18.218,627.0,5069.069,1.041
20180407,39.079,18.347,207.0,4703.812,0.991
20180408,33.785,15.635,199.0,3595.798,1.278
20180409,40.78,26.061,407.0,4991.176,1.108
20180410,43.398,21.313,278.0,5378.275,1.2
20180411,61.044,21.828,357.0,5347.222,1.058
20180412,45.524,16.187,236.0,5429.93,1.075
20180413,33.589,15.394,223.0,5471.092,1.148
20180414,28.124,15.603,95.0,4525.566,1.124
20180416,30.524,18.12,318.0,5072.92,1.019
20180417,48.17,25.568,350.0,5328.023,1.11
20180418,57.221,29.365,436.0,5332.935,1.084
20180419,61.121,30.798,361.0,5317.805,1.106
20180420,84.407,45.422,361.0,5372.586,1.069
20180421,59.331,33.289,159.0,4766.554,1.175
20180422,35.538,18.539,198.0,3631.594,1.222
20180423,15.875,11.31,179.0,4690.591,1.036
20180424,10.042,5.59,259.0,5191.53,1.062
20180425,29.208,20.469,298.0,5513.955,1.141
20180426,37.004,25.606,258.0,5416.838,1.128
20180427,45.439,31.105,165.0,5715.795,1.156
20180428,50.79,31.464,159.0,5084.949,1.178
20180429,52.92,29.865,196.0,3938.653,1.082
20180430,60.493,40.285,358.0,5203.22,1.088
20180501,54.706,36.952,257.0,4478.61,1.197
20180502,51.052,38.109,226.0,5221.773,1.146
20180503,31.652,16.478,210.0,5381.737,1.233
20180504,46.137,19.627,171.0,5844.389,1.212
20180505,48.626,22.108,70.0,4713.066,1.19
20180506,20.404,12.647,38.0,3755.9,1.084
20180507,38.266,20.355,101.0,3920.83,0.992
20180508,25.941,11.95,265.0,5555.255,1.153
20180509,28.451,10.959,209.0,5422.391,1.187
20180510,44.15,23.694,244.0,5512.576,1.185
20180511,61.565,39.778,192.0,5757.329,1.269
20180512,43.577,28.388,56.0,4437.274,1.13
20180513,29.79,20.878,130.0,4099.882,1.212
20180514,80.23,62.43,313.0,5225.193,1.176
20180515,75.539,54.176,273.0,5484.465,1.208
20180516,54.453,37.045,228.0,5122.395,1.156
20180517,35.092,23.035,185.0,5339.442,1.08
20180518,24.814,8.654,107.0,5593.125,1.154
20180519,18.915,8.36,91.0,5154.378,1.217
20180520,20.997,10.984,104.0,3881.454,1.105
20180521,32.291,17.034,148.0,5019.693,1.015
20180522,57.426,32.331,94.0,3904.81,1.277
20180523,66.768,18.431,318.0,5221.426,1.16
