Date,pm10,pm25,COUNT_T,TMST,retail
20180401,51.317,26.351,234.0,1998.053,0.889
20180402,54.454,22.605,371.0,2994.423,0.825
20180403,54.733,16.224,251.0,3161.467,0.959
20180404,19.438,11.449,352.0,3116.203,0.877
20180405,15.961,11.613,293.0,2960.545,0.943
20180406,75.219,17.858,627.0,2959.845,0.904
20180407,36.102,16.828,207.0,2648.494,0.926
20180408,22.052,11.726,199.0,1913.357,0.994
20180409,36.258,25.025,407.0,2973.094,0.966
20180410,36.776,18.049,278.0,3111.681,1.054
20180411,53.634,20.647,357.0,3138.99,0.951
20180412,36.311,12.916,236.0,3160.476,0.955
20180413,30.042,13.01,223.0,3203.133,1.018
20180414,18.333,10.119,95.0,2482.769,0.895
20180416,25.849,16.043,318.0,3083.037,1.037
20180417,47.697,25.894,350.0,3201.647,0.897
20180418,56.329,28.994,436.0,3120.359,1.017
20180419,64.473,32.58,361.0,3104.058,0.975
20180420,83.035,45.978,361.0,3154.487,0.912
20180421,63.949,37.721,159.0,2775.452,0.944
20180422,30.604,17.645,198.0,1896.866,1.0
20180423,7.203,4.187,179.0,2668.135,0.803
20180424,10.445,4.771,259.0,3100.478,0.958
20180425,25.712,20.697,298.0,3219.673,0.867
20180426,29.374,21.526,258.0,3244.267,0.898
20180427,37.962,27.924,165.0,3258.858,0.937
20180428,46.486,31.253,159.0,2870.755,0.943
20180429,49.667,30.417,196.0,2153.737,0.925
20180430,65.969,48.289,358.0,3130.852,1.004
20180501,52.526,40.943,257.0,2712.016,0.869
20180502,38.742,31.058,226.0,2988.328,0.95
20180503,26.433,13.921,210.0,3098.153,0.887
20180504,39.708,16.058,171.0,3341.913,1.022
20180505,37.814,20.273,70.0,2697.78,1.068
20180506,12.601,8.262,38.0,1858.202,0.947
20180507,34.555,21.447,101.0,2499.402,0.923
20180508,21.22,9.986,265.0,3118.294,0.932
20180509,24.552,10.337,209.0,3270.462,0.946
20180510,37.828,21.131,244.0,3297.078,1.045
20180511,57.94,38.144,192.0,3277.191,1.021
20180512,32.213,21.139,56.0,2309.647,0.928
20180513,19.959,15.348,130.0,2088.713,1.132
20180514,79.516,61.102,313.0,3020.557,0.956
20180515,87.413,71.614,273.0,3130.824,1.138
20180516,45.011,36.281,228.0,2770.315,0.921
20180517,22.333,16.49,185.0,2869.191,0.953
20180518,15.13,5.514,107.0,3152.391,0.99
20180519,12.763,7.019,91.0,2872.985,0.984
20180520,12.937,8.804,104.0,2058.308,1.034
20180521,22.227,13.489,148.0,2985.84,0.914
20180522,43.075,31.019,94.0,2299.658,0.781
20180523,32.203,16.109,318.0,3084.235,0.912
20180627,50.813,39.147,76.0,2843.296,0.959
20180629,40.308,30.923,38.0,2973.432,0.967
20180710,25.333,14.833,62.0,2998.61,0.905
20180711,86.263,62.175,78.0,3346.898,0.885
20181124,40.361,32.511,73.0,2706.918,0.803
20181125,70.44,60.967,230.0,2311.255,1.036
20181126,86.033,69.447,442.0,3016.324,0.751
20181127,147.706,101.078,500.0,3113.481,0.842
20181128,149.905,33.946,520.0,3241.545,0.869
20181129,108.203,40.474,403.0,3252.946,0.93
20181130,82.765,35.978,366.0,3401.572,0.873
20181201,56.484,35.834,170.0,2968.428,0.943
20181202,51.319,32.692,163.0,2174.568,0.942
20181203,65.167,38.794,245.0,2954.895,0.847
20181204,50.871,28.649,206.0,2943.116,0.718
20181205,40.87,21.478,187.0,3095.584,0.873
20181206,47.144,26.906,88.0,3207.684,0.786
20181207,28.628,14.118,79.0,3157.889,0.754
20181208,29.736,14.478,40.0,2716.173,0.984
20181209,31.967,19.783,63.0,1986.575,0.904
20181210,42.403,30.642,122.0,3099.41,0.918
20181211,52.907,41.974,166.0,2942.535,0.854
20181212,58.639,38.421,224.0,2839.276,0.781
20181213,54.024,37.283,123.0,3071.12,1.089
20181214,50.052,26.684,73.0,3344.185,0.904
20181215,65.918,42.397,98.0,2886.195,0.836
20181216,64.438,45.036,216.0,2002.815,0.96
20181217,85.473,53.785,482.0,3024.784,0.753
20181218,69.356,36.575,363.0,3171.649,0.931
20181219,77.9,42.94,369.0,3155.898,0.805
20181220,78.421,50.668,422.0,3115.383,0.931
20181221,88.089,55.945,395.0,3425.549,0.926
20181222,97.99,67.12,340.0,3039.69,0.951
20181223,74.987,40.913,242.0,2396.08,1.04
20181224,39.897,19.189,166.0,3159.157,0.854
20181225,51.742,29.734,155.0,2581.688,0.849
20181226,70.657,36.26,210.0,3019.446,0.848
20181227,50.975,17.018,112.0,2795.687,0.751
20181228,59.296,21.58,135.0,2958.625,0.887
20181229,63.571,16.278,91.0,2378.544,0.864
20181230,56.782,28.314,71.0,1634.473,0.799
20181231,67.26,42.724,93.0,2549.891,0.885
20190101,53.444,32.26,88.0,1461.291,0.93
20190102,50.351,30.34,188.0,2602.029,0.79
20190103,60.271,35.01,240.0,2896.088,0.976
20190104,80.419,50.956,373.0,2893.253,0.823
20190105,91.924,52.9,267.0,2544.409,0.901
20190106,72.234,30.588,224.0,1887.288,0.791
20190107,80.73,47.349,436.0,2625.638,0.753
20190108,66.454,29.962,264.0,2904.718,0.714
20190110,76.649,40.283,308.0,2364.748,0.819
20190111,95.523,61.598,295.0,2995.363,0.906
20190112,107.036,72.031,364.0,2668.59,0.892
20190113,131.808,86.394,617.0,1345.392,0.867
20190114,209.845,147.617,617.0,2153.222,0.818
20190115,153.064,89.45,502.0,2885.954,0.895
20190116,70.795,23.675,357.0,2843.828,0.761
20190117,63.112,29.909,292.0,3075.137,0.831
20190118,67.396,38.485,439.0,3108.491,0.855
20190119,85.916,54.785,420.0,2555.765,0.916
20190120,73.833,34.16,384.0,1985.552,0.87
20190121,67.342,29.864,369.0,2658.477,0.801
20190122,81.208,32.649,417.0,3007.715,0.886
20190125,57.332,24.49,313.0,2909.682,0.884
20190126,56.81,23.558,183.0,2603.165,0.828
20190127,56.772,28.598,218.0,2082.667,0.954
20190128,89.445,25.72,259.0,2850.93,0.831
20190129,81.601,23.94,344.0,2864.385,0.854
20190130,73.31,34.401,297.0,2912.018,0.849
20190131,76.198,23.657,196.0,2758.029,0.927
20190201,61.504,24.919,261.0,2784.856,0.802
20190202,71.98,39.774,182.0,2187.177,0.984
20190203,56.863,36.378,142.0,1283.504,0.903
20190204,98.767,49.679,245.0,1378.968,0.784
20190205,97.722,32.966,199.0,1627.739,1.044
20190206,118.443,39.427,329.0,1561.904,0.814
20190209,61.171,28.012,160.0,2535.183,0.845
20190210,73.28,37.203,201.0,1892.043,0.817
20190211,67.675,37.679,335.0,2941.602,0.799
20190212,78.576,49.517,382.0,3092.04,0.93
20190214,103.447,53.247,378.0,2849.108,1.191
20190215,70.541,45.552,448.0,2974.176,0.815
20190217,73.857,48.417,240.0,2087.422,0.792
20190218,85.842,51.938,350.0,2920.398,0.707
20190219,55.69,38.685,331.0,2773.12,0.894
20190220,96.403,76.524,410.0,2981.564,0.793
20190221,126.267,101.052,468.0,3064.02,0.841
20190224,99.125,72.531,437.0,2280.124,1.083
20190225,100.342,68.717,395.0,2973.902,1.006
20190226,99.785,50.414,343.0,3162.528,0.904
20190227,97.769,61.888,365.0,3065.014,0.804
20190228,118.431,76.397,402.0,3053.5,1.044
20190301,151.064,106.104,533.0,2715.944,0.97
20190302,156.485,110.881,384.0,2568.97,0.999
20190303,127.43,89.184,523.0,2075.483,1.016
20190304,219.549,153.872,483.0,3040.642,0.829
20190305,262.65,189.276,548.0,3044.715,0.916
