Date,pm10,pm25,COUNT_T,TMST,retail
20180401,85.025,40.506,234.0,14775.795,1.255
20180402,70.507,27.794,371.0,28435.037,1.77
20180403,61.407,17.907,251.0,29660.658,1.877
20180404,37.546,18.21,352.0,29619.215,1.795
20180405,14.606,8.659,293.0,28859.575,1.805
20180406,70.341,17.222,627.0,29131.658,1.804
20180407,72.092,30.851,207.0,22595.586,1.51
20180408,51.44,23.157,199.0,14765.498,1.419
20180409,64.696,40.551,407.0,28412.567,1.699
20180410,64.372,32.178,278.0,29952.159,1.948
20180411,78.489,27.867,357.0,30152.227,1.797
20180412,55.965,19.818,236.0,30542.709,1.825
20180413,51.701,23.772,223.0,31268.397,1.895
20180414,29.438,15.466,95.0,20826.559,1.639
20180416,37.887,22.58,318.0,29289.4,1.75
20180417,57.703,30.551,350.0,30373.865,1.825
20180418,66.673,35.045,436.0,30582.113,1.838
20180419,72.511,36.666,361.0,30373.896,1.938
20180420,90.069,48.499,361.0,30720.922,2.013
20180421,69.993,38.946,159.0,23603.863,1.758
20180422,44.876,23.44,198.0,14120.254,1.346
20180423,16.703,11.876,179.0,26193.16,1.64
20180424,14.905,8.559,259.0,29541.89,1.778
20180425,31.866,22.318,298.0,31080.691,1.888
20180426,38.042,26.181,258.0,31472.788,1.891
20180427,50.88,34.867,165.0,32217.159,1.966
20180428,66.343,41.872,159.0,23259.567,1.704
20180429,63.73,36.475,196.0,16313.796,1.392
20180430,92.142,61.651,358.0,28055.837,1.832
20180501,69.652,47.297,257.0,21181.32,1.534
20180502,55.551,41.058,226.0,29196.972,1.86
20180503,27.726,14.643,210.0,30647.711,1.945
20180504,43.362,18.323,171.0,33677.842,1.995
20180505,43.736,19.918,70.0,23015.809,1.757
20180506,22.047,13.881,38.0,15801.715,1.578
20180507,36.273,19.257,101.0,18416.7,1.316
20180508,22.519,10.254,265.0,29728.154,1.689
20180509,28.258,10.753,209.0,31279.009,1.863
20180510,51.7,28.208,244.0,32247.238,1.894
20180511,77.112,50.267,192.0,33221.218,2.022
20180512,40.189,26.025,56.0,20766.741,1.694
20180513,29.548,20.892,130.0,17272.568,1.435
20180514,85.263,66.435,313.0,29778.055,1.871
20180515,65.974,47.772,273.0,31755.537,1.993
20180516,38.979,26.144,228.0,28950.349,1.983
20180517,20.689,13.468,185.0,29746.86,1.945
20180518,16.15,4.839,107.0,31754.434,1.881
20180519,14.752,6.775,91.0,25968.355,1.878
20180520,14.194,7.392,104.0,18075.751,1.5
20180521,21.475,11.155,148.0,29343.542,1.899
20180522,40.109,22.885,94.0,19580.481,1.937
20180523,44.265,11.91,318.0,30068.888,1.766
20180524,75.928,18.621,377.0,30743.634,1.906
20180525,73.564,27.142,235.0,30644.549,1.99
20180526,65.067,27.306,119.0,24277.878,1.863
20180527,59.216,24.102,116.0,16695.246,1.43
20180528,41.976,19.938,177.0,29031.478,1.905
20180530,50.708,30.294,269.0,30853.326,1.942
20180531,40.72,23.149,204.0,30428.008,2.04
20180602,33.614,18.72,68.0,23060.351,1.784
20180603,26.481,16.383,70.0,15468.098,1.424
20180604,31.152,19.273,120.0,28470.858,1.893
20180605,35.572,23.017,139.0,29946.103,1.974
20180606,36.772,24.19,68.0,18126.991,1.581
20180607,52.176,34.313,180.0,29015.779,1.867
20180608,37.238,23.386,117.0,29849.493,1.868
20180609,45.209,27.436,52.0,22301.652,1.959
20180610,13.445,7.395,77.0,14682.212,1.326
20180611,15.486,6.667,113.0,27771.906,1.886
20180612,23.849,12.894,111.0,29717.791,1.89
20180613,30.953,19.734,57.0,17758.892,1.452
20180614,40.542,26.101,89.0,28635.615,1.861
20180615,26.672,13.72,118.0,30097.147,1.903
20180616,31.104,13.908,62.0,22005.8,1.685
20180617,56.378,34.33,105.0,14773.397,1.428
20180618,43.76,28.406,104.0,27657.946,2.103
20180619,37.353,24.441,92.0,28700.714,1.778
20180620,46.985,34.578,81.0,29404.161,1.913
20180621,46.677,29.825,103.0,29467.253,1.956
20180622,46.949,29.341,60.0,30277.985,2.013
20180623,39.057,23.291,64.0,22822.26,1.971
20180624,58.914,34.108,132.0,14801.893,1.542
20180625,56.367,31.942,116.0,28425.38,1.961
20180626,52.27,33.531,116.0,26416.304,1.888
20180627,34.999,23.238,76.0,29449.11,2.009
20180628,35.906,23.233,146.0,28774.365,2.108
20180629,47.968,29.644,38.0,29759.462,2.021
20180630,70.227,46.651,9.0,20431.322,1.903
20180701,23.774,14.085,26.0,11389.03,1.205
20180702,20.489,11.758,86.0,26142.591,1.759
20180703,24.619,13.755,53.0,29157.522,1.975
20180704,31.242,15.903,63.0,29221.603,2.004
20180705,27.178,18.667,53.0,29191.623,2.009
20180706,11.592,4.405,180.0,30266.439,1.946
20180707,15.181,6.359,36.0,22243.457,1.634
20180708,25.683,12.214,56.0,14952.429,1.399
20180709,16.548,7.735,59.0,26588.679,1.78
20180710,28.866,14.877,62.0,29110.536,1.96
20180711,44.23,23.633,78.0,30393.715,1.986
20180712,37.91,19.204,92.0,31832.208,2.101
20180713,27.43,15.826,27.0,30852.537,2.037
20180714,26.396,15.744,21.0,22128.825,1.781
20180715,27.549,18.575,51.0,14162.917,1.443
20180716,28.44,18.803,30.0,27364.127,1.955
20180717,29.787,20.645,80.0,28492.43,1.956
20180718,36.032,27.417,114.0,29058.014,2.051
20180719,29.627,20.994,83.0,28429.36,2.129
20180720,43.976,29.644,69.0,28843.846,2.115
20180721,46.114,29.525,80.0,20213.258,1.803
20180722,35.05,21.464,26.0,13832.115,1.476
20180723,41.528,25.507,50.0,27171.521,2.001
20180724,49.877,34.788,53.0,28062.167,2.091
20180725,44.156,27.188,56.0,28790.971,2.094
20180726,55.976,34.736,93.0,28369.845,2.078
20180727,60.725,39.139,51.0,29135.738,2.093
20180728,48.922,32.947,17.0,19259.135,1.863
20180729,28.259,19.226,20.0,13826.196,1.537
20180730,19.627,11.364,51.0,27082.347,2.039
20180731,30.415,18.084,72.0,27291.866,2.052
20180801,47.185,28.674,22.0,25790.49,2.23
20180802,45.466,30.792,33.0,25870.683,2.154
20180803,63.75,46.523,84.0,25428.378,2.18
20180804,41.173,27.92,20.0,17948.936,1.883
20180805,45.48,28.646,23.0,12532.481,1.486
20180806,50.395,33.12,57.0,25294.607,2.176
20180807,32.366,20.484,122.0,26762.429,2.079
20180808,43.394,29.24,49.0,26863.005,2.129
20180809,40.612,28.303,59.0,28666.612,2.187
20180810,30.568,20.35,16.0,27562.666,2.179
20180811,22.598,13.098,16.0,18630.256,1.885
20180812,32.022,21.628,14.0,13516.53,1.654
20180813,51.944,37.72,27.0,25727.706,2.101
20180814,43.933,27.851,14.0,27489.95,2.277
20180815,47.224,32.076,10.0,17159.218,2.045
20180816,39.036,18.658,36.0,26199.458,2.076
20180817,36.917,15.244,20.0,27679.688,2.093
20180818,35.466,14.895,13.0,20249.47,1.783
20180819,42.998,23.674,14.0,13845.25,1.463
20180820,53.493,34.126,36.0,26181.313,1.921
