Date,pm10,pm25,COUNT_T,TMST,retail
20180409,14.562,8.812,407.0,8295.261,0.879
20180420,104.046,50.783,361.0,8977.545,1.085
20180423,2.218,1.899,179.0,8215.731,0.835
20180424,1.89,1.909,259.0,8567.985,0.963
20180425,50.893,37.951,298.0,8944.84,0.999
20180426,43.844,28.296,258.0,8905.932,1.041
20180427,369.136,266.545,165.0,9095.533,1.138
20180430,148.23,107.623,358.0,8863.592,1.067
20180502,89.444,76.259,226.0,9209.975,0.888
20180503,429.533,232.733,210.0,9653.758,0.93
20180508,87.0,28.0,265.0,10014.616,0.965
20181010,29.615,9.077,76.0,8697.971,0.974
20181011,92.136,40.696,97.0,8682.516,0.966
20181012,71.239,36.032,73.0,9391.94,1.12
20181013,40.928,24.306,15.0,9117.517,1.2
20181014,36.964,23.723,70.0,7220.64,1.192
20181015,71.655,43.033,454.0,8738.666,1.049
20181016,70.822,41.751,400.0,8706.503,1.084
20181017,33.237,17.315,243.0,8808.96,1.027
20181018,16.683,9.653,123.0,8598.72,0.989
20181019,20.005,9.292,85.0,9017.076,1.117
20181020,32.611,16.68,71.0,9511.045,1.277
20181021,29.165,16.884,120.0,7158.841,1.194
20181022,63.049,37.403,201.0,8589.076,1.001
20181023,55.958,33.098,275.0,8711.669,1.044
20181024,29.785,11.894,231.0,8923.355,1.01
20181025,32.355,15.56,115.0,7310.384,1.056
20181026,25.568,13.857,79.0,9094.776,1.093
20181027,19.894,4.473,30.0,9785.201,1.203
20181028,13.295,7.521,71.0,6769.907,1.17
20181029,16.018,7.928,85.0,7978.56,0.917
20181030,19.125,9.488,154.0,8755.014,1.003
20181031,20.572,10.658,62.0,8698.408,1.029
20181101,29.086,16.265,108.0,9024.55,1.07
20181102,34.401,19.368,90.0,8589.572,1.151
20181103,44.474,28.185,96.0,8457.455,1.255
20181104,37.854,25.488,229.0,7291.425,1.247
20181105,52.798,33.308,390.0,9478.856,1.068
20181106,180.331,124.789,613.0,8817.282,1.124
20181107,97.189,70.672,588.0,8877.606,1.145
20181108,15.36,6.958,435.0,8385.88,1.059
20181109,38.465,21.997,372.0,9336.987,1.378
20181110,93.473,58.736,247.0,9059.565,1.504
20181111,75.592,46.803,351.0,7182.589,1.612
20181112,29.363,15.098,371.0,8693.982,1.187
20181113,37.913,22.884,458.0,8905.126,1.088
20181114,32.838,20.206,341.0,8793.376,1.033
20181115,47.464,31.942,283.0,8707.708,1.073
20181116,60.573,42.47,379.0,8855.798,1.091
20181117,32.881,19.929,120.0,9212.854,1.11
20181118,35.878,23.347,173.0,7229.694,1.015
20181119,46.665,26.638,311.0,8644.757,0.922
20181120,38.644,16.825,288.0,8130.138,0.968
20181121,29.697,13.651,174.0,7653.337,0.935
20181122,24.131,11.459,26.0,7684.333,0.918
20181123,28.4,14.197,106.0,9198.943,0.981
20181124,18.95,12.372,73.0,5835.478,1.121
20181125,37.655,26.663,230.0,4294.928,1.01
20181126,56.586,35.837,442.0,6657.93,0.978
20181127,120.592,57.848,500.0,8173.427,0.922
20181128,192.42,27.157,520.0,8665.008,0.891
20181129,61.14,15.057,403.0,8711.222,0.887
20181130,50.281,15.331,366.0,9148.174,0.95
20181201,33.858,15.942,170.0,9505.474,1.067
20181202,36.469,18.318,163.0,7147.21,0.983
20181203,27.752,13.018,245.0,8349.522,0.85
20181204,31.55,17.076,206.0,8721.304,0.923
20181205,28.397,11.183,187.0,8780.088,0.809
20181206,31.939,15.837,88.0,8792.077,0.905
20181207,18.39,7.213,79.0,9178.872,0.89
20181208,21.04,8.47,40.0,8591.009,0.997
20181209,24.197,11.044,63.0,6821.411,0.941
20181210,31.76,16.319,122.0,8457.425,0.878
20181211,36.244,20.392,166.0,8118.607,0.889
20181212,32.983,17.342,224.0,7774.215,0.89
20181213,32.165,19.342,123.0,7983.023,0.883
20181214,33.233,17.128,73.0,9214.731,0.911
20181215,62.459,39.886,98.0,9157.917,1.063
20181216,47.441,31.639,216.0,6659.922,0.935
20181217,77.907,48.863,482.0,8424.294,0.841
20181218,52.422,29.892,363.0,6289.167,0.889
20181219,48.063,29.25,369.0,6529.313,0.946
20181220,72.767,49.079,422.0,8422.034,1.107
20181221,77.376,50.257,395.0,9254.15,0.978
20181222,118.487,83.982,340.0,8971.478,1.033
20181223,62.892,39.578,242.0,6865.785,0.968
20181224,27.822,16.626,166.0,9093.323,0.897
20181225,32.885,21.072,155.0,6880.408,0.915
20181226,49.168,28.301,210.0,8566.743,0.863
20181227,29.028,11.562,112.0,7991.067,0.841
20181228,33.476,13.488,135.0,8672.355,0.906
20181229,31.256,10.562,91.0,8167.089,0.965
20181230,35.801,19.474,71.0,5787.514,0.854
20181231,54.717,36.05,93.0,8906.545,0.928
20190101,43.522,30.137,88.0,6330.537,0.939
20190102,39.576,27.702,188.0,8162.89,0.889
20190103,51.003,33.072,240.0,8328.493,0.87
20190104,58.908,42.855,373.0,8368.304,0.904
20190105,115.526,84.21,267.0,8079.736,0.987
20190106,54.964,27.357,224.0,6374.006,0.914
20190107,60.658,41.208,436.0,7643.35,0.893
20190108,36.044,18.43,264.0,7383.099,0.84
20190110,58.604,35.352,308.0,6303.463,0.855
20190111,70.687,49.161,295.0,8438.81,0.947
20190112,137.024,103.43,364.0,8185.649,1.029
20190113,194.704,141.638,617.0,4237.973,0.931
20190114,292.918,223.888,617.0,6069.859,0.849
20190115,173.881,116.766,502.0,7966.847,0.898
20190116,42.935,15.56,357.0,8167.809,0.94
20190117,38.668,22.088,292.0,8274.823,0.899
20190118,46.981,28.833,439.0,8733.299,0.93
20190119,81.868,57.6,420.0,8204.727,0.995
20190120,57.135,31.649,384.0,6578.547,0.942
20190121,40.289,21.002,369.0,7487.82,0.883
20190122,55.128,27.869,417.0,8240.452,0.903
20190125,41.39,22.641,313.0,8046.37,0.923
20190126,36.295,19.49,183.0,8356.288,0.886
20190127,35.515,20.992,218.0,6717.961,0.952
20190128,55.362,20.899,259.0,8243.515,1.495
20190129,51.704,17.599,344.0,8218.882,0.906
20190130,48.464,26.74,297.0,8246.649,0.859
20190131,54.943,20.381,196.0,8086.344,0.888
