Date,pm10,pm25,COUNT_T,TMST,retail
20180401,68.328,35.257,234.0,7098.105,1.065
20180402,72.006,29.909,371.0,8576.346,0.99
20180403,72.838,24.296,251.0,8732.492,0.975
20180404,17.746,10.958,352.0,8683.179,0.911
20180405,9.926,3.923,293.0,8408.725,0.78
20180406,92.338,33.448,627.0,8350.696,0.974
20180407,51.226,25.211,207.0,8336.338,1.103
20180408,37.168,18.165,199.0,6536.991,1.022
20180409,43.366,29.781,407.0,8295.261,0.879
20180410,55.989,24.119,278.0,8505.82,0.96
20180411,75.644,32.29,357.0,8550.225,0.886
20180412,52.984,18.356,236.0,8653.873,1.0
20180413,44.763,19.724,223.0,8824.787,1.027
20180414,30.43,15.921,95.0,7875.241,1.08
20180416,40.715,25.58,318.0,8274.565,0.914
20180417,64.55,32.638,350.0,8531.662,0.925
20180418,75.336,32.05,436.0,8798.327,0.943
20180419,85.021,37.799,361.0,8776.238,0.957
20180420,94.153,49.471,361.0,8977.545,1.085
20180421,65.883,36.151,159.0,8579.058,1.258
20180422,46.21,28.751,198.0,6589.866,1.115
20180423,13.374,9.251,179.0,8215.731,0.835
20180424,14.318,7.122,259.0,8567.985,0.963
20180425,35.187,25.553,298.0,8944.84,0.999
20180426,49.102,35.899,258.0,8905.932,1.041
20180427,52.447,35.976,165.0,9095.533,1.138
20180428,62.182,42.043,159.0,8819.932,1.218
20180429,60.924,37.515,196.0,7257.011,1.123
20180430,78.299,60.113,358.0,8863.592,1.067
20180501,69.223,56.901,257.0,8813.185,1.062
20180502,45.816,36.245,226.0,9209.975,0.888
20180503,33.792,12.572,210.0,9653.758,0.93
20180504,59.751,16.981,171.0,10301.332,1.033
20180505,55.933,23.495,70.0,9162.352,1.145
20180506,22.419,10.404,38.0,8109.702,1.023
20180507,43.408,18.429,101.0,9299.763,1.022
20180508,24.743,7.831,265.0,10014.616,0.965
20180509,28.095,8.609,209.0,9771.163,0.927
20180510,48.643,21.642,244.0,9642.932,0.947
20180511,80.664,51.468,192.0,9769.946,1.046
20180512,40.006,24.944,56.0,8698.217,1.158
20180513,26.302,15.985,130.0,7487.983,1.168
20180514,90.71,63.929,313.0,9369.445,1.007
20180515,83.294,56.697,273.0,9500.676,1.084
20180516,45.208,29.501,228.0,8890.552,0.887
20180517,29.73,12.368,185.0,8874.594,0.867
20180518,18.063,6.319,107.0,9692.719,1.012
20180519,16.76,3.857,91.0,9610.423,1.16
20180520,16.788,5.252,104.0,7635.627,1.128
20180521,26.177,10.201,148.0,9665.292,1.063
20180522,48.013,29.215,94.0,7745.61,0.986
20180523,65.968,17.138,318.0,9445.849,0.936
20180524,124.882,32.302,377.0,9617.11,0.985
20180525,116.173,46.258,235.0,9381.773,1.027
20180526,95.935,45.958,119.0,9099.189,1.246
20180527,80.649,35.737,116.0,7281.169,1.198
20180528,60.095,29.411,177.0,9169.932,1.024
20180530,56.862,34.917,269.0,9387.098,1.053
20180531,45.972,23.831,204.0,9415.45,1.058
20180602,51.868,26.245,68.0,9266.945,1.306
20180603,37.701,20.532,70.0,7523.508,1.174
20180604,47.677,27.005,120.0,9245.75,1.02
20180605,48.231,29.005,139.0,9542.075,1.076
20180606,50.669,31.767,68.0,7991.508,1.184
20180607,55.47,36.328,180.0,9572.045,1.112
20180608,49.284,29.216,117.0,9690.047,1.128
20180609,50.218,30.431,52.0,9077.336,1.242
20180610,16.607,6.567,77.0,7108.216,1.087
