Date,pm10,pm25,COUNT_T,TMST,retail
20180401,57.794,29.585,234.0,1444.335,0.818
20180402,57.544,23.744,371.0,1575.576,0.809
20180403,62.412,21.097,251.0,1586.726,0.773
20180404,20.301,12.649,352.0,1582.607,0.734
20180405,15.489,6.138,293.0,1518.786,0.752
20180406,92.544,35.278,627.0,1576.564,0.724
20180407,46.672,23.311,207.0,1603.69,0.792
20180408,34.759,17.159,199.0,1365.389,0.882
20180409,52.011,35.972,407.0,1583.384,0.766
20180410,49.027,21.565,278.0,1622.708,0.81
20180411,65.096,27.665,357.0,1635.46,0.741
20180412,43.441,15.042,236.0,1621.536,0.782
20180413,36.45,15.904,223.0,1663.502,0.872
20180414,25.564,13.425,95.0,1544.72,0.856
20180416,35.257,22.081,318.0,1614.11,0.734
20180417,56.21,28.185,350.0,1615.212,0.775
20180418,68.194,28.962,436.0,1648.937,0.742
20180419,77.865,34.608,361.0,1622.335,0.841
20180420,88.265,46.906,361.0,1674.416,0.838
20180421,58.265,32.297,159.0,1664.636,0.941
20180422,42.692,26.228,198.0,1366.651,0.914
20180423,10.468,7.1,179.0,1447.938,0.702
20180424,14.479,7.591,259.0,1603.106,0.801
20180425,29.54,21.319,298.0,1652.043,0.747
20180426,45.172,32.816,258.0,1655.742,0.783
20180427,55.435,38.147,165.0,1683.216,0.805
20180428,62.712,42.604,159.0,1696.43,0.834
20180429,61.45,38.136,196.0,1487.875,0.855
20180430,87.183,66.795,358.0,1657.021,0.835
20180501,78.444,63.898,257.0,1625.018,0.752
20180502,49.341,38.477,226.0,1584.944,0.758
20180503,28.493,11.031,210.0,1713.202,0.721
20180504,52.596,15.119,171.0,1814.322,0.871
20180505,51.551,21.726,70.0,1734.646,0.829
20180506,16.149,7.04,38.0,1566.598,0.798
20180507,38.231,16.119,101.0,1710.031,0.833
20180508,21.096,6.65,265.0,1752.0,0.854
20180509,25.206,7.725,209.0,1702.745,0.773
20180510,46.711,21.404,244.0,1670.866,0.719
20180511,86.957,55.668,192.0,1693.132,0.822
20180512,33.212,20.49,56.0,1558.32,0.744
20180513,25.521,15.392,130.0,1504.207,0.86
20180514,93.301,65.419,313.0,1633.234,0.745
20180515,86.078,59.6,273.0,1681.191,0.763
20180516,41.457,27.051,228.0,1581.18,0.789
20180517,24.381,10.098,185.0,1537.303,0.777
20180518,15.865,5.12,107.0,1658.031,0.742
20180519,15.626,3.981,91.0,1763.129,0.864
20180520,14.785,4.78,104.0,1515.935,0.788
20180521,22.432,8.807,148.0,1667.38,0.801
20180522,47.119,28.926,94.0,1581.996,0.731
20180523,55.342,13.848,318.0,1633.828,0.73
20180524,121.127,31.497,377.0,1666.015,0.752
20180525,112.472,45.039,235.0,1661.227,0.788
20180526,81.969,39.145,119.0,1750.121,0.862
20180527,75.203,32.979,116.0,1539.101,0.885
20180528,53.301,26.014,177.0,1686.118,0.797
20180530,51.329,31.639,269.0,1733.852,0.815
20180531,42.001,21.856,204.0,1806.349,0.813
