Date,pm10,pm25,COUNT_T,TMST,retail
20180401,57.456,29.742,234.0,14775.795,1.255
20180402,57.445,23.917,371.0,28435.037,1.77
20180403,52.295,15.569,251.0,29660.658,1.877
20180404,12.287,6.926,352.0,29619.215,1.795
20180405,7.285,5.044,293.0,28859.575,1.805
20180406,61.056,13.365,627.0,29131.658,1.804
20180407,34.172,16.166,207.0,22595.586,1.51
20180408,18.219,9.54,199.0,14765.498,1.419
20180409,37.508,25.858,407.0,28412.567,1.699
20180410,37.107,17.576,278.0,29952.159,1.948
20180411,55.551,21.599,357.0,30152.227,1.797
20180412,33.481,12.005,236.0,30542.709,1.825
20180413,23.294,9.924,223.0,31268.397,1.895
20180414,19.438,11.01,95.0,20826.559,1.639
20180416,25.649,15.989,318.0,29289.4,1.75
20180417,49.282,26.968,350.0,30373.865,1.825
20180418,53.298,28.093,436.0,30582.113,1.838
20180419,70.514,36.263,361.0,30373.896,1.938
20180420,104.128,57.875,361.0,30720.922,2.013
20180421,71.297,42.859,159.0,23603.863,1.758
20180422,36.182,21.223,198.0,14120.254,1.346
20180423,13.174,6.572,179.0,26193.16,1.64
20180424,10.622,4.036,259.0,29541.89,1.778
20180425,25.806,20.648,298.0,31080.691,1.888
20180426,38.389,28.158,258.0,31472.788,1.891
20180427,55.665,41.314,165.0,32217.159,1.966
20180428,66.063,46.319,159.0,23259.567,1.704
20180429,61.226,38.196,196.0,16313.796,1.392
20180430,113.154,83.035,358.0,28055.837,1.832
20180501,96.546,75.55,257.0,21181.32,1.534
20180502,74.551,59.565,226.0,29196.972,1.86
20180503,27.637,13.69,210.0,30647.711,1.945
20180504,37.876,15.473,171.0,33677.842,1.995
20180505,35.822,19.18,70.0,23015.809,1.757
20180506,15.813,9.676,38.0,15801.715,1.578
20180507,33.805,20.897,101.0,18416.7,1.316
20180508,16.111,7.434,265.0,29728.154,1.689
20180509,23.252,9.742,209.0,31279.009,1.863
20180510,45.62,25.708,244.0,32247.238,1.894
20180511,82.976,54.941,192.0,33221.218,2.022
20180512,38.553,23.554,56.0,20766.741,1.694
20180513,28.885,20.017,130.0,17272.568,1.435
20180514,124.227,93.742,313.0,29778.055,1.871
20180515,80.628,65.815,273.0,31755.537,1.993
20180516,42.328,33.456,228.0,28950.349,1.983
20180517,17.304,11.26,185.0,29746.86,1.945
20180518,10.365,3.39,107.0,31754.434,1.881
20180519,15.228,8.264,91.0,25968.355,1.878
20180520,8.869,5.787,104.0,18075.751,1.5
20180521,19.27,11.56,148.0,29343.542,1.899
20180522,35.853,24.519,94.0,19580.481,1.937
20180523,37.083,13.233,318.0,30068.888,1.766
20180524,57.694,14.344,377.0,30743.634,1.906
20180525,62.511,24.038,235.0,30644.549,1.99
20180526,62.222,29.324,119.0,24277.878,1.863
20180527,57.044,25.117,116.0,16695.246,1.43
20180528,39.928,20.982,177.0,29031.478,1.905
20180530,51.236,31.02,269.0,30853.326,1.942
20180531,39.91,24.342,204.0,30428.008,2.04
20180602,32.786,20.599,68.0,23060.351,1.784
20180603,24.069,17.036,70.0,15468.098,1.424
20180604,27.615,20.238,120.0,28470.858,1.893
20180605,35.385,25.861,139.0,29946.103,1.974
20180606,42.548,33.464,68.0,18126.991,1.581
20180607,48.77,37.785,180.0,29015.779,1.867
20180608,37.111,27.019,117.0,29849.493,1.868
20180609,35.274,25.035,52.0,22301.652,1.959
20180610,11.91,7.465,77.0,14682.212,1.326
20180611,13.858,5.63,113.0,27771.906,1.886
20180612,16.154,10.419,111.0,29717.791,1.89
20180613,27.03,20.526,57.0,17758.892,1.452
20180614,33.219,26.413,89.0,28635.615,1.861
20180615,18.076,11.167,118.0,30097.147,1.903
20180616,22.44,13.88,62.0,22005.8,1.685
20180617,61.858,40.401,105.0,14773.397,1.428
20180618,32.591,24.289,104.0,27657.946,2.103
20180619,30.757,23.253,92.0,28700.714,1.778
20180620,34.777,28.595,81.0,29404.161,1.913
20180621,34.519,26.299,103.0,29467.253,1.956
20180622,38.258,27.231,60.0,30277.985,2.013
20180623,32.933,22.746,64.0,22822.26,1.971
20180624,86.212,56.597,132.0,14801.893,1.542
20180625,47.826,31.95,116.0,28425.38,1.961
20180626,54.723,40.244,116.0,26416.304,1.888
20180627,34.123,26.267,76.0,29449.11,2.009
20180628,28.087,21.407,146.0,28774.365,2.108
20180629,43.047,29.169,38.0,29759.462,2.021
20180630,68.533,51.307,9.0,20431.322,1.903
20180701,14.284,9.766,26.0,11389.03,1.205
20180702,24.748,12.403,86.0,26142.591,1.759
20180703,12.295,8.869,53.0,29157.522,1.975
20180704,18.317,11.59,63.0,29221.603,2.004
20180705,21.285,16.716,53.0,29191.623,2.009
20180706,6.391,3.003,180.0,30266.439,1.946
20180707,7.681,4.061,36.0,22243.457,1.634
20180708,16.835,7.507,56.0,14952.429,1.399
20180709,9.03,5.503,59.0,26588.679,1.78
20180710,19.574,9.417,62.0,29110.536,1.96
20180711,26.015,15.799,78.0,30393.715,1.986
20180712,27.781,16.541,92.0,31832.208,2.101
20180713,25.385,15.773,27.0,30852.537,2.037
20180714,49.71,39.724,21.0,22128.825,1.781
20180715,49.875,38.826,51.0,14162.917,1.443
20180716,25.237,18.87,30.0,27364.127,1.955
20180717,27.413,20.508,80.0,28492.43,1.956
20180718,33.285,27.925,114.0,29058.014,2.051
20180719,31.251,23.924,83.0,28429.36,2.129
20180720,33.828,27.072,69.0,28843.846,2.115
20180721,23.747,18.104,80.0,20213.258,1.803
20180722,22.051,16.534,26.0,13832.115,1.476
20180723,28.869,20.509,50.0,27171.521,2.001
20180724,49.239,40.231,53.0,28062.167,2.091
20180725,26.988,20.724,56.0,28790.971,2.094
20180726,34.272,25.814,93.0,28369.845,2.078
20180727,42.226,33.44,51.0,29135.738,2.093
20180728,35.949,27.945,17.0,19259.135,1.863
