Date,pm10,pm25,COUNT_T,TMST,retail
20180401,69.458,36.17,234.0,3917.65,1.471
20180402,74.57,30.98,371.0,4242.074,1.239
20180403,72.708,24.461,251.0,4219.134,1.199
20180404,15.471,9.792,352.0,4224.074,1.23
20180405,9.072,3.513,293.0,4145.583,1.14
20180406,76.28,27.612,627.0,4371.088,1.261
20180407,39.079,18.628,207.0,4760.889,1.413
20180408,24.385,12.023,199.0,3702.251,1.401
20180409,37.943,26.267,407.0,4195.403,1.198
20180410,47.119,19.079,278.0,4251.086,1.192
20180411,68.029,29.033,357.0,4282.885,1.297
20180412,40.149,13.508,236.0,4362.108,1.214
20180413,29.167,12.689,223.0,4618.796,1.428
20180414,25.118,13.394,95.0,4515.81,1.467
20180416,28.707,17.958,318.0,4098.779,1.233
20180417,60.216,29.243,350.0,4290.298,1.287
20180418,75.837,32.483,436.0,4330.589,1.267
20180419,87.635,39.372,361.0,4263.8,1.221
20180420,106.115,55.494,361.0,4595.368,1.477
20180421,70.984,40.117,159.0,4664.133,1.601
20180422,50.937,31.489,198.0,3633.108,1.484
20180423,12.231,8.276,179.0,3950.168,1.127
20180424,12.61,6.219,259.0,4269.159,1.275
20180425,30.369,21.837,298.0,4358.99,1.277
20180426,51.27,37.422,258.0,4481.012,1.334
20180427,60.029,41.711,165.0,4713.104,1.378
20180428,67.879,46.599,159.0,4866.284,1.576
20180429,69.262,43.136,196.0,3939.432,1.485
20180430,95.208,73.633,358.0,4426.712,1.366
20180501,94.039,77.213,257.0,4404.35,1.413
20180502,65.679,52.113,226.0,4415.859,1.204
20180503,29.335,11.337,210.0,4638.981,1.345
20180504,59.904,17.567,171.0,5165.824,1.513
20180505,61.135,25.963,70.0,4784.358,1.587
20180506,22.044,9.932,38.0,4142.735,1.487
20180507,44.704,19.188,101.0,4318.819,1.448
20180508,20.658,6.434,265.0,4663.257,1.451
20180509,27.315,8.488,209.0,4525.63,1.295
20180510,56.447,26.35,244.0,4666.778,1.273
20180511,104.369,67.431,192.0,4905.018,1.461
20180512,38.532,23.69,56.0,4625.437,1.331
20180513,31.965,19.521,130.0,4106.363,1.443
20180514,96.97,68.406,313.0,4436.265,1.218
20180515,82.355,56.091,273.0,4615.427,1.327
20180516,40.873,26.534,228.0,4221.379,1.164
20180517,21.413,8.888,185.0,4242.139,1.095
20180518,13.828,4.335,107.0,4849.428,1.279
20180519,15.134,3.944,91.0,5233.321,1.518
20180520,12.328,3.75,104.0,4199.198,1.382
20180521,22.278,8.734,148.0,4685.545,1.299
20180522,51.812,31.724,94.0,3995.666,1.336
20180523,50.375,12.599,318.0,4545.1,1.195
20180524,94.437,24.219,377.0,4574.375,1.184
20180525,87.781,34.95,235.0,4702.059,1.426
20180526,77.816,37.309,119.0,5040.265,1.579
20180527,76.222,33.878,116.0,4094.939,1.5
20180528,54.407,26.576,177.0,4392.534,1.233
20180530,49.964,31.221,269.0,4548.435,1.231
20180531,46.493,24.883,204.0,4573.875,1.266
20180602,40.727,20.885,68.0,5053.235,1.596
20180603,27.679,14.998,70.0,4191.36,1.561
20180604,34.775,19.612,120.0,4441.098,1.23
20180605,37.085,22.069,139.0,4741.507,1.321
20180606,41.247,25.643,68.0,4117.918,1.496
20180607,52.268,34.324,180.0,4609.018,1.284
20180608,36.522,21.869,117.0,4876.76,1.393
20180609,37.46,22.986,52.0,5012.868,1.64
20180610,9.81,3.718,77.0,4020.85,1.435
20180611,17.551,5.47,113.0,4402.531,1.244
20180612,21.496,9.319,111.0,4769.528,1.323
20180613,33.129,19.142,57.0,4161.336,1.506
20180614,37.199,24.024,89.0,4500.277,1.256
20180615,20.999,8.342,118.0,4837.038,1.371
20180616,27.006,12.395,62.0,4842.818,1.556
20180617,54.47,34.062,105.0,3975.964,1.506
20180618,44.577,27.332,104.0,4310.932,1.502
20180619,39.35,24.237,92.0,4457.722,1.231
20180620,42.16,27.876,81.0,4505.201,1.265
20180621,36.019,20.278,103.0,4543.98,1.295
20180622,39.815,22.461,60.0,4827.02,1.421
20180623,45.195,23.822,64.0,4967.046,1.822
20180624,67.631,41.965,132.0,4042.274,1.552
20180625,63.654,37.657,116.0,4703.337,1.398
20180626,47.603,31.915,116.0,4371.225,1.156
20180627,37.283,24.307,76.0,4604.187,1.396
20180628,34.256,21.231,146.0,4482.354,1.327
20180629,49.354,30.667,38.0,5369.911,1.388
20180630,59.673,41.149,9.0,6080.04,1.595
20180701,18.859,7.94,26.0,4833.592,1.34
20180702,13.82,4.446,86.0,5466.001,1.211
20180703,25.396,9.671,53.0,5213.91,1.36
20180704,31.012,15.393,63.0,4912.079,1.418
20180705,28.203,14.017,53.0,4912.609,1.412
20180706,10.549,4.125,180.0,5208.92,1.49
20180707,14.166,4.914,36.0,5456.114,1.633
20180708,23.05,9.491,56.0,4592.302,1.503
20180709,15.38,6.121,59.0,4581.846,1.17
20180710,28.262,12.746,62.0,4833.405,1.246
20180711,51.753,29.213,78.0,4841.888,1.342
20180712,44.111,22.378,92.0,4933.112,1.368
20180713,29.44,14.281,27.0,5243.214,1.523
20180714,28.819,13.116,21.0,5590.492,1.659
20180715,27.952,14.721,51.0,4551.689,1.547
20180716,27.589,14.99,30.0,4679.555,1.497
20180717,26.793,16.117,80.0,4886.827,1.441
20180718,32.819,21.636,114.0,4861.44,1.449
20180719,31.652,18.983,83.0,4937.682,1.402
20180720,38.327,22.045,69.0,5311.12,1.645
20180721,39.337,23.055,80.0,5397.64,1.799
20180722,31.352,15.198,26.0,4504.464,1.689
20180723,37.295,17.864,50.0,4711.665,1.597
20180724,43.815,24.45,53.0,4855.97,1.515
20180725,45.103,23.388,56.0,4896.481,1.406
20180726,54.502,31.769,93.0,4931.988,1.448
20180727,51.507,31.08,51.0,5158.622,1.547
20180728,37.743,23.576,17.0,5196.194,1.652
20180729,28.486,15.829,20.0,4407.088,1.578
20180730,19.478,7.931,51.0,4738.104,1.444
20180731,27.759,14.718,72.0,4682.885,1.514
20180801,38.688,21.313,22.0,4478.707,1.627
20180802,42.424,24.804,33.0,4342.215,1.574
20180803,47.021,30.561,84.0,4594.262,1.631
20180804,34.336,18.528,20.0,4630.006,1.668
20180805,40.119,23.631,23.0,3918.135,1.64
20180806,35.904,21.225,57.0,4226.278,1.512
20180807,22.498,10.754,122.0,4466.012,1.549
20180808,29.374,16.873,49.0,4484.453,1.556
20180809,22.871,15.082,59.0,4741.722,1.501
20180810,22.979,11.053,16.0,4640.096,1.726
20180811,18.909,7.454,16.0,4545.225,1.733
20180812,23.833,11.981,14.0,3920.737,1.748
20180813,39.653,24.597,27.0,4340.492,1.512
20180814,42.639,27.066,14.0,4539.921,1.616
20180815,37.281,24.053,10.0,3940.063,1.776
20180816,33.106,16.604,36.0,4360.012,1.531
20180817,34.698,15.9,20.0,4651.862,1.634
20180818,37.536,13.877,13.0,4728.565,1.763
20180819,36.128,18.907,14.0,3844.449,1.668
20180820,47.858,26.028,36.0,4248.525,1.538
20180821,35.08,14.912,75.0,4342.676,1.525
20180822,39.961,19.822,37.0,4416.437,1.528
20180823,26.877,10.425,11.0,4111.816,1.641
20180824,16.153,5.212,16.0,4670.622,1.447
20180825,34.834,14.421,15.0,4750.435,1.699
20180826,25.979,12.02,18.0,3806.348,1.652
20180827,16.388,6.114,49.0,4153.408,1.293
20180828,20.288,4.396,49.0,4110.052,1.336
20180829,25.424,9.641,17.0,3988.86,1.248
20180830,34.222,16.344,55.0,4413.916,1.5
20180831,27.211,15.171,59.0,4743.942,1.629
20180901,25.578,10.25,18.0,4671.868,1.822
20180902,20.423,5.39,43.0,3880.463,1.628
20180903,23.291,9.107,60.0,4012.565,1.364
20180904,28.447,12.777,44.0,4306.264,1.393
20180905,34.039,10.07,59.0,4337.292,1.523
20180906,43.851,20.828,60.0,4292.55,1.492
20180907,36.268,18.169,39.0,4584.484,1.611
20180908,35.669,12.768,12.0,4786.495,1.827
20180909,27.303,11.217,38.0,3913.712,1.699
20180910,21.299,7.022,41.0,4275.656,1.474
20180911,19.918,6.621,49.0,4314.677,1.659
20180912,22.603,8.049,52.0,4337.459,1.484
20180913,28.419,12.146,67.0,5043.76,1.448
20180914,26.572,10.531,19.0,4849.765,2.082
20180915,17.584,6.614,14.0,4646.149,1.823
20180916,38.226,23.31,12.0,3833.933,1.627
20180917,31.87,15.594,54.0,4178.524,1.596
20180918,41.736,18.715,76.0,4256.498,1.462
20180919,52.725,24.234,54.0,4325.632,1.449
20180920,23.821,15.29,48.0,4326.521,1.364
20180921,13.255,3.198,20.0,4754.602,1.588
20180922,35.913,10.454,15.0,4434.65,1.728
20180923,36.44,8.638,15.0,3272.2,1.701
20180924,19.9,6.045,5.0,3222.145,1.651
20180925,18.932,8.449,7.0,3392.051,1.617
20180926,10.929,5.618,10.0,3377.693,1.559
20180927,11.265,5.486,37.0,4013.656,1.381
20180928,15.192,5.56,42.0,4422.21,1.411
20180929,20.018,8.785,12.0,4539.379,1.684
20181008,33.657,11.05,31.0,4739.223,1.551
20181009,41.466,20.853,89.0,3962.063,1.505
20181010,34.094,18.458,76.0,4467.012,1.334
20181011,28.808,14.485,97.0,4550.685,1.347
20181012,39.178,21.062,73.0,4981.703,1.433
20181013,55.718,38.864,15.0,5123.031,1.558
20181014,75.283,54.127,70.0,4212.316,1.587
20181015,98.219,59.861,454.0,4345.712,1.363
20181016,95.741,56.676,400.0,4505.261,1.265
20181017,53.721,29.168,243.0,4539.741,1.3
20181018,26.491,14.276,123.0,4454.952,1.29
20181019,31.295,17.406,85.0,4808.589,1.452
20181020,46.665,26.94,71.0,5259.831,1.583
20181021,44.003,29.2,120.0,3970.524,1.481
20181022,76.401,53.044,201.0,4398.304,1.322
20181023,79.104,55.097,275.0,4427.604,1.329
20181024,44.858,21.844,231.0,4560.282,1.388
20181025,39.498,22.006,115.0,3737.778,1.365
20181026,39.921,26.399,79.0,5042.707,1.443
20181027,27.594,6.959,30.0,5795.878,1.643
20181028,18.368,10.915,71.0,3929.469,1.458
20181029,20.161,10.878,85.0,4166.635,1.315
20181030,21.673,11.843,154.0,4572.653,1.188
20181031,23.069,15.36,62.0,4577.339,1.279
20181101,34.4,21.756,108.0,4636.881,1.267
20181102,37.763,24.722,90.0,5621.428,1.39
20181103,48.996,34.184,96.0,5895.067,1.526
20181104,49.51,36.258,229.0,4223.56,1.471
20181105,57.155,39.798,390.0,4881.275,1.254
20181106,216.893,156.881,613.0,4529.872,1.276
20181107,117.252,89.493,588.0,4571.283,1.323
20181108,20.122,13.26,435.0,4296.919,1.364
20181109,46.912,25.924,372.0,4951.698,1.569
20181110,98.654,67.102,247.0,5288.752,2.143
20181111,85.734,59.11,351.0,4167.833,2.528
20181112,32.79,18.585,371.0,4431.801,1.347
20181113,46.258,28.925,458.0,4578.461,1.334
20181114,34.129,24.618,341.0,4651.568,1.358
20181115,57.778,43.367,283.0,4626.861,1.267
20181116,64.297,47.922,379.0,4883.236,1.309
20181117,34.163,21.717,120.0,5275.55,1.43
20181118,37.025,24.437,173.0,4269.322,1.395
20181119,48.349,29.693,311.0,4508.983,1.237
20181120,36.57,15.222,288.0,4209.817,1.191
20181121,33.531,18.833,174.0,3916.233,1.165
20181122,21.487,12.124,26.0,4096.252,1.178
20181123,23.929,14.094,106.0,4927.98,1.348
20181124,20.49,14.094,73.0,3903.032,1.494
20181125,46.803,36.618,230.0,3015.272,1.365
20181126,66.478,47.034,442.0,3784.917,1.23
20181127,126.136,61.383,500.0,4282.996,1.197
20181128,168.358,29.542,520.0,4597.156,1.198
20181129,69.742,23.321,403.0,4605.998,1.207
20181130,50.533,19.941,366.0,4972.006,1.345
20181201,35.057,20.741,170.0,4326.229,1.42
20181202,46.344,27.058,163.0,3485.993,1.381
20181203,38.841,23.68,245.0,3708.389,1.199
20181204,35.257,21.888,206.0,4028.915,1.214
20181205,31.42,14.536,187.0,4030.804,1.179
20181206,38.095,19.309,88.0,4023.31,1.168
20181207,19.734,8.265,79.0,4208.07,1.309
20181208,23.934,9.413,40.0,4050.196,1.372
20181209,26.994,13.505,63.0,3286.317,1.275
20181210,33.135,20.16,122.0,3883.008,1.183
20181211,41.654,27.274,166.0,3686.998,1.239
20181212,39.125,21.861,224.0,3647.798,1.218
20181213,34.389,22.38,123.0,3917.805,1.188
20181214,34.203,17.594,73.0,4295.769,1.304
20181215,55.277,35.279,98.0,4313.303,1.48
20181216,46.659,31.12,216.0,3329.762,1.326
20181217,72.891,45.681,482.0,3788.044,1.159
20181218,52.107,29.693,363.0,3344.287,1.225
20181219,46.887,28.611,369.0,3547.467,1.178
20181220,66.734,44.817,422.0,3978.437,1.296
20181221,69.728,45.204,395.0,4441.765,1.388
20181222,102.158,72.233,340.0,4258.873,1.491
20181223,59.32,36.913,242.0,3504.659,1.413
20181224,26.722,15.853,166.0,4351.08,1.327
20181225,33.726,21.628,155.0,3636.513,1.327
20181226,47.091,26.991,210.0,3948.188,1.166
20181227,32.469,12.912,112.0,3654.782,1.345
20181228,39.286,15.921,135.0,4152.96,1.298
20181229,36.733,12.567,91.0,3964.385,1.366
20181230,39.448,21.583,71.0,2968.205,1.313
20181231,55.888,37.135,93.0,4235.32,1.404
20190101,44.014,30.507,88.0,2749.532,1.426
20190102,40.833,28.712,188.0,3809.241,1.158
20190103,52.422,34.309,240.0,3900.43,1.197
20190104,60.449,43.983,373.0,3954.637,1.277
20190105,110.842,80.422,267.0,4111.486,1.365
20190106,54.868,27.293,224.0,3385.078,1.352
20190107,58.662,39.752,436.0,3583.79,1.238
20190108,36.278,18.896,264.0,3651.732,1.181
20190110,57.486,34.664,308.0,2863.465,1.385
20190111,65.633,45.595,295.0,3960.155,1.376
20190112,110.152,82.97,364.0,4084.113,1.429
20190113,163.421,119.201,617.0,2174.661,1.448
20190114,281.414,214.694,617.0,2837.951,1.252
20190115,173.103,114.456,502.0,3716.316,1.21
20190116,51.073,17.842,357.0,3729.752,1.269
20190117,38.288,21.906,292.0,3794.575,1.255
20190118,45.227,27.634,439.0,4088.574,1.299
20190119,67.005,46.965,420.0,3988.828,1.443
20190120,50.985,27.485,384.0,3299.884,1.336
20190121,40.401,21.141,369.0,3382.796,1.218
20190122,57.415,28.737,417.0,3732.414,1.202
20190125,35.462,18.931,313.0,3835.071,1.255
20190126,29.403,15.588,183.0,4064.593,1.322
20190127,28.005,16.544,218.0,3306.801,1.311
20190128,61.36,22.215,259.0,3715.183,1.227
20190129,57.576,19.56,344.0,3708.054,1.175
20190130,48.426,26.788,297.0,3785.88,1.227
20190131,61.369,22.604,196.0,3768.374,1.194
20190201,35.038,15.819,261.0,4133.563,1.369
20190202,46.093,29.535,182.0,3887.17,1.366
20190203,61.759,47.216,142.0,2971.83,1.312
20190204,104.896,57.794,245.0,2306.612,1.241
20190205,96.368,37.997,199.0,2691.893,1.357
20190206,100.472,38.15,329.0,2879.712,1.299
20190209,65.172,35.883,160.0,4100.293,1.455
20190210,69.116,40.562,201.0,3229.739,1.331
20190211,64.751,41.771,335.0,3755.617,1.253
20190212,77.119,53.745,382.0,3939.868,1.377
20190213,54.408,31.34,317.0,3988.265,1.69
20190214,64.333,34.205,378.0,3761.248,2.064
20190215,51.656,36.031,448.0,4086.691,1.347
20190217,53.782,39.033,240.0,3383.241,1.321
20190218,46.339,29.324,350.0,3747.37,1.16
20190219,58.444,44.472,331.0,3707.52,1.2
20190220,82.43,69.204,410.0,3863.673,1.263
20190221,115.469,94.456,468.0,3884.44,1.273
20190224,79.025,60.551,437.0,3466.98,1.377
20190225,126.194,98.357,395.0,3653.864,1.201
20190226,66.248,34.822,343.0,3984.519,1.208
20190227,71.233,45.245,365.0,4013.998,1.32
20190228,122.287,85.9,402.0,3960.899,1.289
20190301,147.79,105.828,533.0,3704.159,1.395
20190302,164.532,120.41,384.0,4085.497,1.338
20190303,137.965,100.376,523.0,3479.808,1.308
20190304,213.632,153.6,483.0,3915.675,1.301
20190305,306.044,216.292,548.0,3928.185,1.182
20190306,195.312,136.948,519.0,3977.094,1.227
20190307,57.903,44.238,485.0,4087.174,1.134
20190311,71.563,43.828,364.0,3935.402,1.149
