Date,pm10,pm25,COUNT_T,TMST,retail
20180401,59.978,31.011,234.0,14775.795,1.255
20180402,64.835,27.063,371.0,28435.037,1.77
20180403,64.495,19.126,251.0,29660.658,1.877
20180404,16.552,9.659,352.0,29619.215,1.795
20180405,9.948,7.148,293.0,28859.575,1.805
20180406,90.313,19.953,627.0,29131.658,1.804
20180407,37.061,17.419,207.0,22595.586,1.51
20180408,23.301,12.561,199.0,14765.498,1.419
20180409,34.54,24.721,407.0,28412.567,1.699
20180410,43.946,21.142,278.0,29952.159,1.948
20180411,62.421,24.137,357.0,30152.227,1.797
20180412,41.133,14.638,236.0,30542.709,1.825
20180413,33.043,14.331,223.0,31268.397,1.895
20180414,23.505,12.836,95.0,20826.559,1.639
20180416,31.077,19.346,318.0,29289.4,1.75
20180417,51.324,27.981,350.0,30373.865,1.825
20180418,65.745,33.933,436.0,30582.113,1.838
20180419,75.024,38.481,361.0,30373.896,1.938
20180420,101.27,56.192,361.0,30720.922,2.013
20180421,75.733,45.39,159.0,23603.863,1.758
20180422,41.431,24.34,198.0,14120.254,1.346
20180423,12.09,8.27,179.0,26193.16,1.64
20180424,10.339,5.228,259.0,29541.89,1.778
20180425,29.492,23.801,298.0,31080.691,1.888
20180426,40.858,30.001,258.0,31472.788,1.891
20180427,54.779,40.54,165.0,32217.159,1.966
20180428,63.393,43.577,159.0,23259.567,1.704
20180429,62.505,38.587,196.0,16313.796,1.392
20180430,101.201,74.142,358.0,28055.837,1.832
20180501,95.712,75.047,257.0,21181.32,1.534
20180502,69.334,55.953,226.0,29196.972,1.86
20180503,29.121,15.022,210.0,30647.711,1.945
20180504,45.312,18.52,171.0,33677.842,1.995
20180505,41.553,22.344,70.0,23015.809,1.757
20180506,17.565,11.563,38.0,15801.715,1.578
20180507,37.589,23.406,101.0,18416.7,1.316
20180508,20.688,9.651,265.0,29728.154,1.689
20180509,25.042,10.6,209.0,31279.009,1.863
20180510,46.544,26.311,244.0,32247.238,1.894
20180511,80.75,53.549,192.0,33221.218,2.022
20180512,37.707,24.087,56.0,20766.741,1.694
20180513,29.168,20.784,130.0,17272.568,1.435
20180514,105.375,80.297,313.0,29778.055,1.871
20180515,96.417,79.122,273.0,31755.537,1.993
20180516,37.04,29.54,228.0,28950.349,1.983
20180517,18.749,12.818,185.0,29746.86,1.945
20180518,13.019,4.642,107.0,31754.434,1.881
20180519,13.769,7.551,91.0,25968.355,1.878
20180520,11.526,7.765,104.0,18075.751,1.5
20180521,20.633,12.508,148.0,29343.542,1.899
20180522,39.031,26.96,94.0,19580.481,1.937
20180523,43.008,14.521,318.0,30068.888,1.766
20180524,84.369,21.177,377.0,30743.634,1.906
20180525,92.681,35.577,235.0,30644.549,1.99
20180526,65.125,30.765,119.0,24277.878,1.863
20180527,59.377,25.905,116.0,16695.246,1.43
20180528,39.446,20.745,177.0,29031.478,1.905
20180530,41.186,25.14,269.0,30853.326,1.942
20180531,35.306,21.565,204.0,30428.008,2.04
20180602,29.374,18.531,68.0,23060.351,1.784
20180603,22.214,15.632,70.0,15468.098,1.424
20180604,26.319,19.244,120.0,28470.858,1.893
20180605,29.413,22.117,139.0,29946.103,1.974
20180606,31.99,25.402,68.0,18126.991,1.581
20180607,37.387,28.738,180.0,29015.779,1.867
20180608,28.376,20.716,117.0,29849.493,1.868
20180609,31.926,22.576,52.0,22301.652,1.959
20180610,7.735,5.286,77.0,14682.212,1.326
20180611,10.654,5.434,113.0,27771.906,1.886
20180612,16.083,10.133,111.0,29717.791,1.89
20180613,23.653,17.891,57.0,17758.892,1.452
20180614,26.334,21.037,89.0,28635.615,1.861
