Date,pm10,pm25,COUNT_T,TMST,retail
20180401,60.956,29.038,234.0,4126.276,0.757
20180402,59.498,23.206,371.0,8113.453,0.924
20180403,61.485,17.986,251.0,8411.41,0.902
20180404,17.901,8.392,352.0,8329.643,0.878
20180405,12.603,7.316,293.0,7910.401,0.883
20180406,75.155,19.324,627.0,8192.086,0.977
20180407,41.953,19.581,207.0,6563.929,0.757
20180408,35.728,16.805,199.0,4019.652,0.612
20180409,40.534,25.808,407.0,8134.493,0.786
20180410,49.454,23.833,278.0,8350.854,1.019
20180411,78.776,28.239,357.0,8590.36,1.01
20180412,47.476,16.868,236.0,8591.276,0.945
20180413,37.033,17.044,223.0,8781.245,1.141
20180414,30.842,16.52,95.0,6348.022,0.775
20180416,32.771,19.48,318.0,8269.484,0.787
20180417,54.338,28.722,350.0,8500.258,0.996
20180418,60.472,31.543,436.0,8533.598,0.852
20180419,67.598,34.312,361.0,8378.765,0.872
20180420,90.721,48.985,361.0,8535.518,0.997
20180421,68.117,38.094,159.0,6913.486,0.928
20180422,46.521,24.472,198.0,3895.815,0.66
20180423,21.509,15.401,179.0,7269.587,0.713
20180424,11.758,6.636,259.0,8358.448,0.98
20180425,31.499,22.122,298.0,8602.508,0.945
20180426,41.922,29.049,258.0,8666.788,1.001
20180427,51.554,35.476,165.0,8864.549,1.047
20180428,58.094,36.978,159.0,6990.868,0.98
20180429,57.706,32.733,196.0,4499.524,0.701
20180430,81.751,54.579,358.0,7951.78,1.091
20180501,76.943,51.989,257.0,6787.319,0.883
20180502,64.271,47.805,226.0,7965.837,0.936
20180503,32.33,16.984,210.0,8656.5,0.931
20180504,47.391,20.285,171.0,9353.863,1.003
20180505,45.363,20.783,70.0,6228.528,0.909
20180506,20.925,12.972,38.0,4104.731,0.726
20180507,37.961,20.469,101.0,6165.661,0.77
20180508,20.678,9.478,265.0,8609.799,0.864
20180509,25.706,9.756,209.0,9061.761,0.934
20180510,49.175,26.732,244.0,8906.732,1.009
20180511,75.822,49.289,192.0,9289.388,1.056
20180512,39.168,25.211,56.0,5968.923,0.859
20180513,29.475,20.76,130.0,4600.199,0.714
20180514,82.424,64.241,313.0,8461.579,0.927
20180515,68.607,49.864,273.0,8856.227,1.041
20180516,41.923,28.192,228.0,8061.608,0.873
20180517,26.25,17.231,185.0,8319.835,0.929
20180518,20.52,6.684,107.0,9021.219,0.974
20180519,14.815,6.858,91.0,7554.587,1.042
20180520,14.974,7.638,104.0,4600.202,0.753
20180521,22.66,11.75,148.0,7523.083,0.936
20180522,45.403,26.067,94.0,5807.175,0.913
20180523,46.005,12.888,318.0,8727.7,0.879
20180524,77.768,19.143,377.0,8857.51,0.951
20180525,72.822,26.871,235.0,8623.085,1.025
20180526,65.817,27.794,119.0,7008.079,1.004
20180527,58.77,23.949,116.0,4558.541,0.749
20180528,43.219,20.609,177.0,8371.467,0.844
20180530,44.042,25.935,269.0,7484.726,0.946
20180531,39.407,22.217,204.0,7630.624,1.026
20180602,33.693,18.692,68.0,6134.619,1.0
20180603,28.6,17.734,70.0,3830.877,0.727
20180604,32.797,20.431,120.0,7450.793,0.896
20180605,35.847,23.237,139.0,7648.323,1.144
20180606,38.474,25.61,68.0,5589.914,0.783
20180607,47.902,31.2,180.0,7553.672,0.992
20180608,35.632,22.442,117.0,8547.04,0.954
20180609,42.123,25.528,52.0,7058.802,0.961
20180610,13.588,7.403,77.0,4244.676,0.67
20180611,17.306,7.234,113.0,8411.649,0.93
20180612,24.624,13.407,111.0,9159.717,1.032
20180613,35.518,22.714,57.0,6255.858,0.895
20180614,43.877,28.294,89.0,8483.493,0.951
20180615,28.349,14.558,118.0,8911.77,1.004
20180616,33.897,15.321,62.0,6466.079,0.93
20180617,56.335,34.47,105.0,4101.823,0.693
20180618,48.619,31.675,104.0,8092.867,0.945
20180619,44.439,29.297,92.0,8214.517,1.024
20180620,53.586,39.155,81.0,8761.294,1.065
20180621,49.866,31.553,103.0,8925.541,1.086
20180622,52.015,32.556,60.0,9257.436,1.172
20180623,48.437,28.972,64.0,6958.786,0.997
20180624,66.608,38.565,132.0,4364.457,0.762
20180625,66.385,37.799,116.0,8697.372,1.11
20180626,62.305,40.48,116.0,7970.468,0.948
20180627,42.592,28.111,76.0,8810.821,1.08
20180628,46.453,30.188,146.0,8761.798,1.037
20180629,56.164,34.633,38.0,9261.037,1.134
20180630,91.474,60.753,9.0,6392.168,0.869
20180701,30.828,18.589,26.0,3343.53,0.568
20180702,26.633,15.359,86.0,7687.204,0.833
20180703,28.958,16.303,53.0,8942.087,0.99
20180704,39.185,20.441,63.0,8852.85,1.028
20180705,35.274,24.341,53.0,8448.714,0.979
20180706,14.554,5.438,180.0,8945.835,1.015
20180707,17.81,7.243,36.0,7089.085,0.899
20180708,27.837,12.869,56.0,4255.222,0.665
20180709,24.21,11.574,59.0,7816.867,0.772
20180710,41.012,21.304,62.0,8304.843,0.957
20180711,58.249,31.344,78.0,8803.904,1.002
20180712,47.858,24.271,92.0,9285.143,1.08
20180713,35.781,20.781,27.0,9123.401,1.151
20180714,35.703,21.646,21.0,6706.744,0.935
20180715,37.448,25.001,51.0,4065.529,0.774
20180716,35.781,23.626,30.0,8356.807,0.955
20180717,38.171,26.559,80.0,8510.192,1.066
20180718,43.933,33.559,114.0,8531.294,1.086
20180719,36.733,26.063,83.0,8640.554,1.117
20180720,50.865,34.38,69.0,8763.14,1.074
20180721,52.007,33.206,80.0,6159.33,0.945
20180722,40.223,24.815,26.0,3934.906,0.862
20180723,49.449,30.199,50.0,8135.581,1.067
20180724,58.386,40.88,53.0,8295.05,1.085
20180725,52.654,32.411,56.0,8591.89,1.117
20180726,68.884,42.704,93.0,8343.663,1.06
20180727,78.838,51.02,51.0,8754.741,1.162
20180728,59.595,40.315,17.0,5942.842,0.836
20180729,30.576,20.785,20.0,3955.525,0.739
