Date,pm10,pm25,COUNT_T,TMST,retail
20180401,71.583,37.279,234.0,1559.458,0.753
20180402,74.367,31.0,371.0,1833.838,0.794
20180403,74.267,25.023,251.0,1924.013,0.729
20180404,16.062,9.883,352.0,1938.531,0.771
20180405,10.328,3.99,293.0,1905.475,0.718
20180406,81.665,29.494,627.0,1942.126,0.753
20180407,40.054,19.118,207.0,1983.412,0.812
20180408,24.244,11.767,199.0,1528.864,0.742
20180409,38.476,26.324,407.0,1872.146,0.754
20180410,44.555,18.809,278.0,1946.787,0.705
20180411,67.869,28.922,357.0,1923.826,0.706
20180412,40.293,13.883,236.0,1974.191,0.804
20180413,29.829,12.99,223.0,2038.353,0.839
20180414,25.355,13.257,95.0,1900.924,0.847
20180416,30.054,19.006,318.0,1876.447,0.693
20180417,59.353,29.153,350.0,1937.045,0.777
20180418,73.478,31.387,436.0,1941.432,0.702
20180419,89.594,39.867,361.0,1943.291,0.76
20180420,111.064,58.384,361.0,2030.134,0.848
20180421,71.135,40.042,159.0,2019.171,0.938
20180422,51.719,32.041,198.0,1510.51,0.812
20180423,12.47,8.522,179.0,1885.816,0.661
20180424,12.315,6.174,259.0,1921.701,0.735
20180425,33.408,23.592,298.0,2009.435,0.826
20180426,52.208,37.878,258.0,1999.583,0.843
20180427,61.578,42.708,165.0,2045.998,0.874
20180428,67.483,46.452,159.0,2040.133,0.941
20180429,69.024,43.082,196.0,1639.427,0.891
20180430,100.847,77.865,358.0,1956.169,0.802
20180501,98.172,80.175,257.0,2021.636,0.837
20180502,63.101,49.149,226.0,2065.947,0.715
20180503,26.433,10.293,210.0,2147.879,0.722
20180504,55.209,15.892,171.0,2314.649,0.948
20180505,54.063,22.852,70.0,2121.624,0.893
20180506,20.041,9.088,38.0,1825.453,0.804
20180507,40.556,17.596,101.0,2038.331,0.828
20180508,19.606,5.994,265.0,2220.023,0.768
20180509,25.515,7.756,209.0,2143.99,0.796
20180510,50.55,23.468,244.0,2084.763,0.841
20180511,94.148,60.069,192.0,2210.426,0.857
20180512,39.023,24.043,56.0,2053.617,0.795
20180513,28.149,17.15,130.0,1712.797,0.837
20180514,94.121,66.247,313.0,2061.115,0.799
20180515,80.924,55.294,273.0,2110.628,0.842
20180516,42.072,27.543,228.0,2000.685,0.737
20180517,20.087,8.25,185.0,2000.572,0.652
20180518,12.807,3.964,107.0,2209.202,0.804
20180519,14.603,4.081,91.0,2196.405,0.985
20180520,12.263,3.999,104.0,1727.342,0.818
20180521,21.993,8.599,148.0,2076.018,0.783
20180522,47.206,28.856,94.0,1791.862,0.873
20180523,47.981,11.856,318.0,2060.248,0.706
20180524,87.081,22.259,377.0,2121.861,0.866
20180525,81.068,32.257,235.0,2108.432,0.87
20180526,67.772,33.55,119.0,2098.255,0.96
20180528,50.521,23.529,177.0,2031.133,0.842
20180530,50.818,31.763,269.0,2065.385,0.905
20180531,38.253,20.09,204.0,2084.748,0.842
20180602,38.363,19.732,68.0,2272.67,1.127
20180603,28.227,15.235,70.0,2026.699,0.851
20180604,36.273,20.476,120.0,2308.02,0.82
20180605,38.056,22.631,139.0,2380.212,0.88
20180606,42.885,26.634,68.0,2138.788,0.973
20180607,49.243,31.983,180.0,2400.475,0.926
20180608,34.933,20.698,117.0,2489.048,0.891
20180609,38.28,23.678,52.0,2447.855,1.092
20180610,9.036,3.463,77.0,1971.463,0.915
20180611,12.392,3.372,113.0,2341.977,0.753
20180612,20.471,8.685,111.0,2468.23,0.89
20180613,34.027,19.803,57.0,2234.187,1.002
20180614,38.301,24.695,89.0,2392.221,0.803
20180615,19.978,7.905,118.0,2512.651,0.82
20180616,25.649,11.689,62.0,2330.216,0.976
20180617,51.934,32.31,105.0,1937.927,0.892
20180618,45.817,28.164,104.0,2291.056,0.864
20180619,35.775,21.964,92.0,2344.855,0.791
20180620,40.978,27.026,81.0,2373.687,0.835
20180621,34.699,19.377,103.0,2416.038,0.922
20180622,39.427,22.426,60.0,2508.495,0.904
20180623,44.297,23.147,64.0,2484.387,1.147
20180624,69.363,43.262,132.0,2023.004,0.852
20180625,57.072,33.594,116.0,2463.523,0.904
20180626,49.837,33.729,116.0,2253.933,0.712
20180627,35.801,23.308,76.0,2354.537,0.894
20180628,37.897,23.937,146.0,2349.96,0.874
20180629,51.553,32.024,38.0,2551.311,0.948
20180630,65.481,45.236,9.0,2449.806,1.078
20180701,19.939,8.52,26.0,1914.587,0.694
20180702,14.774,4.713,86.0,2358.154,0.694
20180703,22.261,8.478,53.0,2474.803,0.907
20180704,29.637,14.785,63.0,2528.884,0.899
20180705,27.247,13.919,53.0,2491.539,0.934
20180706,9.658,4.041,180.0,2626.752,0.932
20180707,13.416,4.766,36.0,2661.266,1.014
20180708,24.853,10.262,56.0,2227.088,0.971
20180709,14.436,5.815,59.0,2356.963,0.762
20180710,25.009,11.006,62.0,2258.85,0.842
20180711,44.092,24.906,78.0,2211.208,0.817
20180712,37.985,19.284,92.0,2252.753,0.868
20180713,27.253,13.286,27.0,2390.496,0.923
20180714,26.948,12.245,21.0,2459.697,1.001
20180715,27.635,14.569,51.0,1964.071,0.882
20180716,27.49,14.995,30.0,2203.419,0.853
20180717,25.643,15.396,80.0,2234.043,0.918
20180718,32.522,21.487,114.0,2219.167,0.899
20180719,32.506,19.741,83.0,2327.366,0.892
20180720,36.272,20.793,69.0,2477.093,1.025
20180721,38.844,22.722,80.0,2408.698,1.033
20180722,29.222,14.215,26.0,1924.878,0.872
20180723,32.345,15.765,50.0,2252.826,0.906
20180724,35.53,19.651,53.0,2222.879,0.956
20180725,31.967,16.48,56.0,2260.878,0.927
20180726,40.792,23.635,93.0,2248.008,0.891
20180727,40.901,24.624,51.0,2402.632,0.962
20180728,30.897,19.15,17.0,2374.224,1.143
20180729,28.291,15.496,20.0,1918.251,0.804
20180730,18.819,7.641,51.0,2208.43,0.791
20180731,27.826,14.803,72.0,2187.799,0.998
20180801,41.843,22.994,22.0,2393.842,0.953
20180802,45.913,27.567,33.0,2285.364,1.027
20180803,58.33,38.19,84.0,2402.953,0.95
20180804,30.728,16.604,20.0,2304.951,0.964
20180805,27.304,15.921,23.0,1906.374,0.912
20180806,29.716,17.676,57.0,2236.713,0.962
20180807,27.186,13.355,122.0,2287.842,0.935
