pm10,pm25,COUNT_T,TMST,search,retail,Deepindex
1.0679924307367996,0.4263925754382167,-0.6340527856763809,-0.5877511702822644,0.15129160512539178,0.15712765714744265,-0.20963627
0.3172343644402643,-0.00586227994411716,0.324029540518218,-0.5399789455826334,0.15129160512539178,0.014601096454547722,0.09210187
1.444608876985767,1.4762995363215938,-0.024364032643454343,-0.5380889106969148,0.15129160512539178,0.23964303439069803,-0.22863626
-0.41565285160194443,-0.2927274525800899,-0.9355472239893665,-0.6257530455210321,0.15129160512539178,0.047107154156436376,-0.31209087
-0.9067365223662311,-0.7387948923703748,-0.439756369874679,-0.6454387990290429,0.627825784445415,0.42967844864789106,0.09508556
0.9695203987231662,1.2434803342845786,0.7863210125981293,-0.5691885085019471,0.627825784445415,0.1796318509410574,-0.5892486
0.8294191849217583,1.0977519233102297,0.5183259563199198,-0.5467727749329503,0.627825784445415,0.7647408895750483,-0.40460747
-0.35331328212876323,-0.1743607551332079,0.21683151800693418,-0.565201564516908,0.627825784445415,0.05710901806470917,0.03119427
-0.9711862068111329,-0.9232888672144497,-0.071263167492141,-0.5671841178551146,0.627825784445415,0.1071183376060759,0.060940206
-1.1669058831387595,-1.0817760414430093,-0.5938535272346495,-0.5435334686591796,0.627825784445415,0.29215281990913283,0.2563643
-1.0882324607363327,-1.0754531145205686,-0.7010515497459332,-0.5838927182871115,0.627825784445415,0.42967844864789106,-0.32877654
-1.1222027067008242,-1.060699618368207,-0.6139531564555152,-0.6400679815437325,0.8320547184397109,0.19463464680346798,-0.15403658
-0.9546699982670473,-0.9432738326657357,-0.31915859454948475,-0.5672440385860305,0.8320547184397109,0.18713324887226268,-0.50381774
-0.3272624800087544,-0.2194116094555984,-0.6809519205250675,-0.647285053803265,0.8320547184397109,-0.027906825155613726,0.24319333
-0.30011754419970516,-0.8042823497813683,0.8198203946329055,-0.5535965646487253,0.8320547184397109,0.3846700610606616,0.3111642
0.5480705220256628,-0.4733825075069688,1.2151131026432644,-0.5542601234470714,0.8320547184397109,0.5346980196847618,-0.36718148
0.5522907519691044,-0.05223041070868255,0.2637306528556208,-0.564114868303591,0.8320547184397109,0.6897269102629981,-0.43936795
0.44785308626998854,0.09989620012765986,-0.5134550103511866,-0.6008629444456425,0.8320547184397109,0.6647222504923147,-0.4874701
0.44397151675410756,0.019692883034080972,-0.5335546395720523,-0.6629775336715622,0.627825784445415,0.6247147948592213,-0.14515966
-0.09819777696751664,-0.25738680746001935,-0.1248621787477829,-0.5735748536969291,0.627825784445415,0.3371612074963629,-0.28266627
-0.09616581440215605,0.005692116277247874,0.4915264506920989,-0.5320536904593017,0.627825784445415,0.3996728569230716,-0.068288505
-0.24184189985724547,-0.27360812593366207,0.056034484240008495,-0.5354051371150504,0.627825784445415,0.7047297061254081,0.038614213
-0.4219571457149865,-0.451590991506414,-0.8551487071059036,-0.5724171598570164,0.627825784445415,0.7272338999190229,-0.08730513
-0.6978872417701203,-0.618696917313777,-0.8417489542919931,-0.6232858516232701,0.3555205391196876,0.5396989516388979,-0.09680551
-0.4990414691880927,-0.4375902247495808,-0.5067551339442313,-0.555334898810752,0.3555205391196876,0.5697045433637185,-0.35609227
-0.4341228703050308,-0.34116558918235934,-0.37945748221208186,-0.5386895949254971,0.3555205391196876,0.5597026794554452,-0.38428158
-0.28078784902665865,-0.1590050754644233,-0.8551487071059036,-0.6291620920343161,0.3555205391196876,0.40467378887720773,-0.31216484
-0.002565282384964179,0.16229746701698594,-0.10476254952691719,-0.5467450299466284,0.3555205391196876,0.4146756527854811,0.14735109
-0.5172770306720988,-0.4132017923344523,-0.526854763165097,-0.5420031691474452,0.3555205391196876,0.5296970877306245,-0.48025948
-0.4048157179200208,-0.2754899494224837,-0.9623467296171875,-0.58018364614227,0.3555205391196876,0.9497753718781051,-0.7784352
-1.217861252085497,-1.0835449555225019,-0.7948498194433066,-0.6364715772520918,-0.052937328868903864,0.6547203865840414,-0.44860905
-1.147706441976313,-1.089491517747178,-0.553654268792918,-0.560812581965812,-0.052937328868903864,0.5121938258911465,-0.6797988
-0.9417227496134031,-0.8953626066403364,-0.5670540216068285,-0.5270384940724373,-0.052937328868903864,0.7597399576209115,-0.25692004
-0.5367890814599855,-0.43932150235929684,-0.9288473475824113,-0.6178412936610052,-0.052937328868903864,0.5872078052031966,-0.2630877
-0.4479297954286355,-0.27771050113929335,-0.7144513025598437,-0.5477668471995347,-0.052937328868903864,0.6672227164693828,0.045420468
-0.941774851217643,-0.9181326708550783,-0.5201548867581418,-0.5468978911070106,-0.052937328868903864,0.817250675093483,-0.49026102
-0.7554855652574598,-0.7441016346088518,-0.8953479655476351,-0.597829984914251,-0.052937328868903864,0.6797250463547247,-0.524787
0.02689817481276583,0.11777352327146562,-0.6072532800485599,-0.629063454915643,0.15129160512539178,0.599710135088538,0.07177335
-0.22748790788912054,-0.1267129843962437,-0.6139531564555152,-0.5667543343027359,0.15129160512539178,1.1398107861352982,-0.6294063
-0.3558141591322842,-0.23740184200873332,-0.694351673338978,-0.5468155001020012,0.15129160512539178,0.7197325019878187,-0.6862537
-0.22821733034848077,-0.04319765796233867,-0.7680503138154856,-0.5535554218933428,0.15129160512539178,0.8247520730246883,-0.7832926
-0.3597217794502855,-0.30721749344401666,-0.6206530328624704,-0.5520943266060465,0.15129160512539178,0.6547203865840414,-0.6584496
-0.35357379014996326,-0.2977331030603556,-0.9087477183615456,-0.5527162151777875,0.15129160512539178,0.5121938258911465,-0.6103615
-0.2510638838077286,-0.3052980334854187,-0.8819482127337246,-0.5977360950365835,0.15129160512539178,0.5772059412949226,-0.061874688
0.5063371370294085,0.5463023681459327,-0.42635661706076855,-0.6498220848909321,0.15129160512539178,0.23464210243656136,0.15385443
0.1809105169462581,0.18401371007798775,-0.5335546395720523,-0.584612927494792,0.15129160512539178,0.28215095600086004,0.049774706
-0.07730503366726955,0.11412278570315157,-0.5335546395720523,-0.5969515343397154,0.15129160512539178,-0.13292639619248386,-0.29626065
-0.4000223703299391,-0.23122946096539837,-0.8015496958502618,-0.5670127952019327,0.15129160512539178,0.32715934358808957,-0.6073049
-0.529494856866383,-0.38903917873798216,-0.33255834736339523,-0.5690440868811308,0.15129160512539178,0.16962998703278462,0.1891151
-0.10067260316891745,0.007047029189199516,-1.0561449993145609,-0.5518857644845312,0.15129160512539178,0.15712765714744265,-0.06259805
-0.00623844548388538,0.22021999400291623,-1.2504414151162626,-0.6064214361920431,0.15129160512539178,0.40967472083134493,-0.43421263
-0.9339856613837604,-0.8879105856246027,-1.1365435161980235,-0.6881467725180843,-0.4613951968574954,-0.19043711366505534,-0.19462365
-1.1113395222167806,-1.0584037937118445,-0.7345509317807094,-0.6010001924578282,-0.4613951968574954,-0.25544922906883266,-0.061474502
-0.9306251079102793,-0.9283697906342682,-0.9556468532102322,-0.5650746549406901,-0.4613951968574954,0.19963557875760465,-0.043622196
-0.5544254744952315,-0.5641240361379488,-0.8886480891406798,-0.5666168753020611,-0.4613951968574954,0.34966353738170486,-0.25358814
-0.6806937123709145,-0.6410529803609781,-0.9556468532102322,-0.5689262498099459,-0.4613951968574954,0.34716307140463626,-0.07230872
-1.2428439713185853,-1.0905453389009183,-0.10476254952691719,-0.5674888907276778,-0.4613951968574954,0.3596654012899782,-0.4716441
-1.1193110676655034,-1.0363111859530783,-1.0695447521284713,-0.5992915021785257,-0.4613951968574954,-0.05791241688043377,0.120162785
-0.8257706293772438,-0.8391713572641217,-0.9355472239893665,-0.6402452118746103,-0.3933188855260635,0.30715561577154343,0.060628712
-1.047124294990959,-0.9722915508633655,-0.9154475947685008,-0.5968534246922652,-0.3933188855260635,-0.11042220239886912,-0.23954624
-0.8371027282994477,-0.8148205613187696,-0.8953479655476351,-0.5690590670638598,-0.3933188855260635,0.17213045300985322,-0.21497458
-0.3720177580509297,-0.33469211638081287,-0.7881499430363513,-0.5620131064690201,-0.3933188855260635,0.03460482427109442,-0.21603364
-0.37165304682124967,-0.41628798285611973,-0.694351673338978,-0.569467857261569,-0.3933188855260635,0.15962812312451127,-0.07428998
-0.7056503808018828,-0.6820014594777373,-1.1298436397910683,-0.5539821461126291,-0.3933188855260635,0.18713324887226268,-0.26364154
-0.7356348540420131,-0.7402250782218793,-1.1700428982327997,-0.5879462291404746,-0.3933188855260635,0.27214909209258614,-0.16939372
-0.7141429422930058,-0.6510266448517329,-0.9690466060241427,-0.6296210974924408,-0.3933188855260635,0.014601096454547722,0.20303804
-0.7663487497415035,-0.6753021678575322,-1.1097440105702026,-0.5810946944383778,-0.3933188855260635,0.3171574796798162,-0.029000223
-0.7650722604376231,-0.6258478465712991,-0.7747501902224408,-0.5600125136149919,-0.3933188855260635,0.08711460978952977,-0.38602132
-0.5896201081593636,-0.3892649975566408,-0.5469543923859628,-0.5602332075746327,-0.3933188855260635,0.3121565477256795,-0.19816607
-0.7086462230456839,-0.5791033511089693,-0.7546505610015751,-0.5672134452551052,-0.3933188855260635,0.40217332290013963,-0.21147102
-0.49000184085244963,-0.4131641558646757,-0.8484488306989484,-0.5547268299850497,-0.3933188855260635,0.22964117048242413,-0.11929768
-0.6626926081059884,-0.559871115053212,-0.7747501902224408,-0.5944869777980678,-0.3933188855260635,0.42967844864789106,-0.016937673
-0.6658708059646294,-0.6621294034357805,-1.1365435161980235,-0.6352878263337703,-0.4613951968574954,0.4471817104873697,0.15666229
-0.5270721322692222,-0.5704845995301661,-0.975746482431098,-0.5838718304266868,-0.4613951968574954,0.47968776818925785,-0.701065
-0.42682864571142826,-0.3869691729002784,-0.9556468532102322,-0.5603108513386363,-0.4613951968574954,0.45968404037271166,-0.5273251
-0.3659218703548476,-0.4014968502339815,-0.9355472239893665,-0.5651455470730413,-0.4613951968574954,0.6097119989968114,-0.48453957
-0.1881251458857873,-0.1651021835682054,-0.6876517969320227,-0.5707078366122463,-0.4613951968574954,0.4421807785332325,-0.2775001
-0.35049979549980215,-0.27737177291130527,-0.9690466060241427,-0.5616108569144741,-0.4613951968574954,0.3296598095651576,-0.6963809
-0.4242496163015473,-0.3266379118486562,-1.1968424038606207,-0.6022019828919712,-0.4613951968574954,0.12462159944555454,-0.0009045005
-0.841140602628049,-0.7553925755417817,-1.176742774639755,-0.6469606590012117,-0.5294715081889273,0.0521080861105725,-0.04252404
-1.0430343190581175,-0.9687160862346044,-0.9690466060241427,-0.5942006664183045,-0.5294715081889273,0.2546458302531075,0.10673481
-0.8088115571971178,-0.7214821162732156,-0.8283492014780827,-0.5791786024742503,-0.5294715081889273,0.2271407045053561,-0.16304415
-0.6025673568130078,-0.5498598140926808,-1.1633430218258445,-0.5825843786659527,-0.5294715081889273,0.4171761187625491,-0.176207
-0.34122570994507917,-0.26393555320111856,-1.0896443813493368,-0.5926253208641385,-0.5294715081889273,0.32215841163395287,-0.16891354
-0.2825072019665791,-0.06720972567970303,-0.7479506845946199,-0.5855634306383689,-0.5294715081889273,0.34216213945049956,-0.18386382
-0.5497363301136299,-0.5077446044128522,-1.176742774639755,-0.6248046522623465,-0.5294715081889273,0.05960948404177779,-0.07302588
-0.3352340254574772,-0.25757498980890164,-1.1566431454188892,-0.6469003162933176,-0.5294715081889273,0.13462346335382788,0.011732161
-0.5274368434989023,-0.4068412289422351,-0.9288473475824113,-0.5913641371703025,-0.5294715081889273,0.08711460978952977,0.39782315
-0.973713134616774,-0.8547904922213414,-0.4933553811303209,-0.5694262925292084,-0.5294715081889273,0.24714443232190333,-0.116383016
-0.6798079850988341,-0.5436874330493457,-0.9824463588380532,-0.5754695303294087,-0.5294715081889273,0.18213231691812656,0.026193202
-0.8538533940626132,-0.6477146355114068,-0.9154475947685008,-0.5592207793094931,-0.5294715081889273,0.354664469335841,-0.042026937
-0.9486522629773254,-0.8077072685310237,-1.203542280267576,-0.5812515643800535,-0.5294715081889273,0.4146756527854811,0.27248412
-1.038527530291356,-0.9801199365768637,-1.203542280267576,-0.6187258629017258,-0.5294715081889273,0.17713138496398934,-0.5396001
-0.8899598058009455,-0.8058254450422021,-1.2169420330814864,-0.6530879757143345,-0.5975478195203592,0.29465328588620143,-0.36148757
-0.5247536108805415,-0.3842969835461517,-1.1298436397910683,-0.603996756474843,-0.5975478195203592,0.11461973553728119,-0.12798232
-0.5050852552799348,-0.33845576335845606,-1.2169420330814864,-0.5827744792946682,-0.5975478195203592,0.4196765847396183,-0.39090198
-0.6540958434063855,-0.4726674145812165,-1.2437415387093074,-0.6472372649104746,-0.5975478195203592,-0.18293571573385062,0.38068563
-0.6879358353602768,-0.6619412210868986,-1.0695447521284713,-0.5954849533517013,-0.5975478195203592,0.25964676220724475,-0.4078204
-0.6165305867493326,-0.6525321036427902,-1.176742774639755,-0.5812383775994823,-0.5975478195203592,0.5622031454325133,-0.073777854
-0.5797989557601202,-0.7496718321357639,-1.2236419094884416,-0.6233436624692946,-0.5975478195203592,0.29965421784033813,-0.2878024
-0.5272805386861824,-0.5162880830521025,-1.2169420330814864,-0.6525012167260354,-0.5294715081889273,0.13462346335382788,-0.25052708
-0.23613677419296333,-0.25527916515253907,-1.0695447521284713,-0.5953374723977923,-0.5294715081889273,0.27464955806965474,0.15501505
-0.5425723595306275,-0.6465855414181139,-0.808249572257217,-0.5685805451704896,-0.5294715081889273,0.16962998703278462,-0.16767877
